D,D,D,D,D,D,D,D
7.480073494834133e-09,2.380781812858843e-09,1.9167538336325086e-09,2.5941365923041755e-09,1.1670955282260346e-09,1.75685903189083e-09,2.481175366851788e-09,6.1593359520210424e-09
7.612710512126422e-09,2.396320538109918e-09,1.8903737120622292e-09,2.5663208992685794e-09,1.1605568259357104e-09,1.726643558215873e-09,2.4407507274435107e-09,6.272019164237979e-09
7.770598193396855e-09,2.4150272426105917e-09,1.865410668073012e-09,2.5400280532505747e-09,1.1547710503234167e-09,1.6971210082479123e-09,2.4013797056560333e-09,6.396734275287421e-09
7.9584831849494e-09,2.4372751051565622e-09,1.8418839750963927e-09,2.5153309325190173e-09,1.1497776402258e-09,1.6682685337872164e-09,2.3630243354042133e-09,6.535362678993364e-09
8.182510631803735e-09,2.46351177532371e-09,1.8198195991244602e-09,2.492314819847032e-09,1.145621882097232e-09,1.6400609259334387e-09,2.325644189682458e-09,6.690213494697522e-09
8.45077513508363e-09,2.4942791207699108e-09,1.7992514270016975e-09,2.4710800151244153e-09,1.1423561004760592e-09,1.6124702357029782e-09,2.2891959354148783e-09,6.864153258347813e-09
8.77415462198534e-09,2.530239613361441e-09,1.780222811930585e-09,2.4517451397454383e-09,1.1400411552301862e-09,1.585465319011341e-09,2.253632797823034e-09,7.060785888995137e-09
9.167612470240216e-09,2.572212112640083e-09,1.762788534005046e-09,2.434451356282659e-09,1.1387483421791691e-09,1.5590112878259383e-09,2.218903911895814e-09,7.284707241403246e-09
9.652306324237908e-09,2.6212211977336307e-09,1.747017309760408e-09,2.419367813488106e-09,1.1385618300996392e-09,1.5330688441097343e-09,2.184953531968348e-09,7.54187298732596e-09
1.0259153782882216e-08,2.678566435609714e-09,1.7329950366814607e-09,2.4066987527977006e-09,1.1395818197441666e-09,1.507593466278383e-09,2.151720061594545e-09,7.840143410754781e-09
1.1035181965892716e-08,2.7459216642064437e-09,1.7208290343623896e-09,2.396692899462244e-09,1.1419286877603706e-09,1.482534408606924e-09,2.1191348539257936e-09,8.190113027847966e-09
1.2055575996970091e-08,2.8254806451739635e-09,1.7106536563485483e-09,2.3896560436294323e-09,1.1457484938212955e-09,1.4578334614135092e-09,2.087120716401649e-09,8.606415347448391e-09
1.3448443490864498e-08,2.920176485214137e-09,1.7026378163337641e-09,2.385968151309326e-09,1.1512204050209067e-09,1.4334234025255132e-09,2.0555900308118487e-09,9.109853758555932e-09
1.5451294249914333e-08,3.0340224331996993e-09,1.6969952337896822e-09,2.386107029457553e-09,1.1585668648493558e-09,1.4092260464588674e-09,2.024442367840762e-09,9.731040802838011e-09
1.8559480515487078e-08,3.172660339001688e-09,1.6939986159432831e-09,2.390681673688552e-09,1.168067768903875e-09,1.3851497638701023e-09,1.993561429759272e-09,1.0516958159455882e-08
2.400634245306697e-08,3.3442810877432603e-09,1.693999658015451e-09,2.400480258703649e-09,1.1800806195377134e-09,1.3610862955061235e-09,1.9628110892888595e-09,1.1543594335398113e-08
3.595303068356249e-08,3.561248847406186e-09,1.697457847479216e-09,2.416540864693197e-09,1.195069825088205e-09,1.3369066149082599e-09,1.932030196398882e-09,1.2942429092370948e-08
8.74140124044638e-09,3.843148703250981e-09,1.704982947868219e-09,2.440258583544092e-09,1.213650381685571e-09,1.3124554911734934e-09,1.901025681109254e-09,1.4962419022038814e-08
8.769331507463706e-09,4.222961842379493e-09,1.7173993887301972e-09,2.4735528833956943e-09,1.2366549103046955e-09,1.2875442489225584e-09,1.869563261833487e-09,1.8138974898100957e-08
8.801518422241436e-09,4.760885364972546e-09,1.73584697400092e-09,2.5191388756118793e-09,1.265240045109272e-09,1.261940987321218e-09,1.8373547294201107e-09,2.3872400305255757e-08
8.838303590277465e-09,5.579708018546956e-09,1.7619442820886191e-09,2.5809864239613493e-09,1.3010620481125346e-09,1.235357153119984e-09,1.8040402377145311e-09,3.735755950152606e-08
8.880072457820251e-09,6.9747478661581646e-09,1.7980655520455184e-09,2.6651386472247294e-09,1.3465805995715543e-09,1.2074287770854016e-09,1.769163152117866e-09,6.077167158103475e-09
8.927261569762434e-09,9.880984442747211e-09,1.847835041364342e-09,2.7812672873112047e-09,1.405615028756893e-09,1.1776897236970086e-09,1.7321335321442061e-09,6.094913138616725e-09
8.980367318891197e-09,1.9650501279850324e-08,1.9170681337723634e-09,2.945875497922593e-09,1.4844370680687203e-09,1.145532685104156e-09,1.6921737667520515e-09,6.1150554501789034e-09
9.039956556665988e-09,4.571235456565945e-09,2.015713720552561e-09,3.189620204577845e-09,1.594119565130526e-09,1.1101508269318855e-09,1.6482352829203344e-09,6.137703985233464e-09
9.106679544595336e-09,4.569844562694465e-09,2.1623085525066477e-09,3.5766228043172116e-09,1.7562243496531401e-09,1.0704478800576587e-09,1.598866622226597e-09,6.162979786550722e-09
9.181285871567536e-09,4.5699758519664675e-09,2.3957749094327407e-09,4.267260335710105e-09,2.019087624001208e-09,1.024894800680814e-09,1.5419961852766432e-09,6.191016566611197e-09
9.264644160989181e-09,4.571705571251978e-09,2.814036031340067e-09,5.807266313216983e-09,2.5181140710367007e-09,9.712918795300412e-10,1.4745574668444299e-09,6.2219624853341596e-09
9.357766663956277e-09,4.57511820733468e-09,3.753948751957186e-09,1.2026275675573864e-08,3.832527941434809e-09,9.063545497549939e-10,1.3918052435828903e-09,6.255982239032135e-09
9.461840212691422e-09,4.580307652444181e-09,5.067710955794146e-09,4.6980053610627716e-09,3.2306165719626853e-09,4.155464586804894e-09,5.017016994398603e-09,6.2932595262266155e-09
9.578265539676676e-09,4.587378573669263e-09,5.0171316969083415e-09,4.665599140228323e-09,3.2209921601447593e-09,4.1201705159831606e-09,4.977998832016675e-09,6.3339999722876394e-09
9.708707724768814e-09,4.596448029111917e-09,4.968058841776003e-09,4.634469179859627e-09,3.211892990451785e-09,4.085480203498866e-09,4.939665571755443e-09,6.3784346158799145e-09
9.855161626444933e-09,4.607647384261027e-09,4.920494858023338e-09,4.604625144874104e-09,3.2033278197241247e-09,4.051385302665222e-09,4.902009565301254e-09,6.426824087512292e-09
1.0020037760099464e-08,4.6211245957357885e-09,4.874444441569471e-09,4.5760782270758706e-09,3.195305756462442e-09,4.017876698818673e-09,4.865022678815052e-09,6.479463646225017e-09
1.0206276487566411e-08,4.6370469472740475e-09,4.829914745542925e-09,4.5488413358439e-09,3.1878362879074922e-09,3.98494442428683e-09,4.828696237198229e-09,6.536689287573458e-09
1.0417502039707981e-08,4.655604346024327e-09,4.786915646378804e-09,4.522929317877605e-09,3.1809293104914207e-09,3.952577561845768e-09,4.793020960620329e-09,6.5988851988649914e-09
1.0658233583703932e-08,4.677013317748192e-09,4.745460053954781e-09,4.498359211293293e-09,3.1745951642139833e-09,3.920764134798434e-09,4.75798689200637e-09,6.6664929219235345e-09
1.0934179605247602e-08,4.701521880156116e-09,4.705564274115941e-09,4.475150540506628e-09,3.16884467161478e-09,3.889490981467421e-09,4.7235833139533724e-09,6.740022698181502e-09
1.1252656675784681e-08,4.7294155281323926e-09,4.667248433823371e-09,4.453325659745665e-09,3.163689182147441e-09,3.8587436114589655e-09,4.689798653235281e-09,6.820067628055831e-09
1.1623198565540274e-08,4.761024638521761e-09,4.630536981523521e-09,4.432910154816555e-09,3.159140622931895e-09,3.828506040532638e-09,4.656620370668367e-09,6.9073214947319184e-09
1.2058464915266424e-08,4.796733703455131e-09,4.595459278330082e-09,4.4139333149769554e-09,3.155211557073948e-09,3.798760600267962e-09,4.6240348336573894e-09,7.0026014092761335e-09
1.2575636687478146e-08,4.836992941636222e-09,4.562050299446485e-09,4.396428689621361e-09,3.151915251007128e-09,3.76948771792648e-09,4.592027168156448e-09,7.1068768711620875e-09
1.3198632454770406e-08,4.882333034133682e-09,4.530351470149484e-09,4.380434748103199e-09,3.1492657526455247e-09,3.740665660913262e-09,4.560581086054298e-09,7.221307470567441e-09
1.3961770061165565e-08,4.933384011662179e-09,4.500411667032209e-09,4.365995665703536e-09,3.1472779825616092e-09,3.712270239017202e-09,4.529678683092956e-09,7.347292387905103e-09
1.4916107480488132e-08,4.990899725119081e-09,4.472288423474692e-09,4.3531622647986125e-09,3.145967840947614e-09,3.684274456064646e-09,4.499300201277572e-09,7.486536235355687e-09
1.6141067572004466e-08,5.055789924711537e-09,4.446049389199939e-09,4.341993148202724e-09,3.145352333808344e-09,3.656648100659688e-09,4.469423748272019e-09,7.641137902737683e-09
1.7767312225435807e-08,5.1291628585576175e-09,4.421774108214514e-09,4.332556072071854e-09,3.145449722743023e-09,3.629357263221865e-09,4.440024964421312e-09,7.813712366236963e-09
2.0026008703234896e-08,5.212382647955635e-09,4.399556198732588e-09,4.324929619599845e-09,3.146279703843842e-09,3.602363763349499e-09,4.4110766256191585e-09,8.007560670268566e-09
2.3368473015809122e-08,5.3071477863311174e-09,4.379506044775114e-09,4.319205255309393e-09,3.147863622785644e-09,3.575624467468144e-09,4.382548167126021e-09,8.226911880191916e-09
2.881013016641873e-08,5.415600428246651e-09,4.361754144749296e-09,4.315489864876366e-09,3.1502247352350992e-09,3.549090471432333e-09,4.354405109351188e-09,8.477275259580136e-09
3.9212459850116496e-08,5.5404815437806275e-09,4.3464553114848305e-09,4.3139089198614044e-09,3.153388524447495e-09,3.522706115830413e-09,4.326608361204498e-09,8.765966072423408e-09
7.810315932968678e-09,5.685356083568713e-09,4.3337939869286535e-09,4.314610454396281e-09,3.1573830916382763e-09,3.49640779264192e-09,4.299113369452385e-09,9.102913819257365e-09
7.814051953211274e-09,5.854948007970906e-09,4.323991031994458e-09,4.31777010771372e-09,3.16223963978463e-09,3.470122489775337e-09,4.271869072830392e-09,9.50194731035284e-09
7.820808469753982e-09,6.055653256434332e-09,4.317312491797783e-09,4.3235975813876706e-09,3.167993078524145e-09,3.443766003770401e-09,4.244816606560816e-09,9.98292058280565e-09
7.830791893953793e-09,6.296351623551577e-09,4.314081040254794e-09,4.332344997043431e-09,3.174682787628507e-09,3.417240728907096e-09,4.217887684895375e-09,1.0575400111635236e-08
7.844233858964075e-09,6.589742600194677e-09,4.3146911101600635e-09,4.344317840768349e-09,3.182353590431236e-09,3.390432900786413e-09,4.191002564290232e-09,1.1325437641802222e-08
7.861395138706003e-09,6.954647242590875e-09,4.3196291711321924e-09,4.359889479009715e-09,3.19105700858074e-09,3.363209130608752e-09,4.1640674546282775e-09,1.2308929482912282e-08
7.882570321885838e-09,7.420202789956926e-09,4.329501320860309e-09,4.379520683913667e-09,3.200852898683985e-09,3.335412007657797e-09,4.1369711957317456e-09,1.3660480527233205e-08
7.908093416376233e-09,8.03405411707604e-09,4.3450714627105125e-09,4.403786308052059e-09,3.211811614760343e-09,3.306854464018582e-09,4.1095809438197115e-09,1.5643801625301325e-08
7.938344607411891e-09,8.879823941165597e-09,4.367315131199988e-09,4.433412361149082e-09,3.2240169060026942e-09,3.277312475049565e-09,4.081736505835602e-09,1.8855361412919544e-08
7.973758456563497e-09,1.01189775987796e-08,4.397496995412837e-09,4.469328550148098e-09,3.237569860592253e-09,3.246515492531193e-09,4.053242799912734e-09,2.4991193978156626e-08
8.014833913028941e-09,1.210887696935482e-08,4.437285152490278e-09,4.5127443687266494e-09,3.252594366119735e-09,3.214133743989693e-09,4.023859676731946e-09,4.1546873375941343e-08
8.062146622448315e-09,1.582921563351874e-08,4.488924334723398e-09,4.5652620449785735e-09,3.2692448158361653e-09,3.179761131398628e-09,3.993287957251514e-09,4.862273657305512e-09
8.116364172861144e-09,2.5281307597875025e-08,4.555506787129191e-09,4.629049006657711e-09,3.2877172203717163e-09,3.1428918413589527e-09,3.96114993757249e-09,4.8829125519668296e-09
8.178265129267876e-09,4.141135474435202e-09,4.6414117340039265e-09,4.7071099766018595e-09,3.308265623567818e-09,3.1028877927765824e-09,3.926961622093544e-09,4.904775329073134e-09
8.24876300266872e-09,4.141396826473421e-09,4.753050014069249e-09,4.803732999118115e-09,3.3312270357761783e-09,3.058932442142883e-09,3.8900922787750336e-09,4.927920632278437e-09
8.328936713294787e-09,4.1426624600587845e-09,4.9001934689786166e-09,4.925254576105584e-09,3.35706053391257e-09,3.00996377518774e-09,3.849704006995354e-09,4.952412492136827e-09
8.420069697911683e-09,4.144989064840965e-09,5.098505491535064e-09,5.081446332256437e-09,3.3864109083594463e-09,2.954574655813117e-09,3.804658759781869e-09,4.978321010800597e-09
8.523700664806535e-09,4.1484390688700556e-09,5.3747633910838045e-09,5.288204462235754e-09,3.420216945665861e-09,2.8908603409610573e-09,3.753370355368464e-09,5.0057231562616536e-09
8.641690255128062e-09,4.153081425832425e-09,5.778833031859661e-09,5.5732350382477365e-09,3.459905713522514e-09,2.8161773128483103e-09,3.693559352246742e-09,5.034703687256025e-09
8.776309746890251e-09,4.158992535849577e-09,6.415378947929992e-09,5.9895161766732e-09,3.5077647146212992e-09,2.7267467977605447e-09,3.6218272659677635e-09,5.065356234751467e-09
8.930360801111051e-09,4.1662573270424814e-09,7.547628090004295e-09,6.6526128933023764e-09,3.567716122617352e-09,2.616972246957354e-09,3.532873038006696e-09,5.0977845719963334e-09
9.107339708828417e-09,4.174970531597693e-09,1.008063141155376e-08,7.871813612390975e-09,3.6471112672754717e-09,2.478197122347737e-09,3.417943971120704e-09,5.1321041127949804e-09
9.311666706901597e-09,4.185238198403261e-09,4.067357350168066e-09,3.837457992656884e-09,2.813841058192607e-09,3.396438483789357e-09,4.465397839001246e-09,5.168443687520783e-09
9.549012562863577e-09,4.197179495057727e-09,4.035553058677318e-09,3.817320002153838e-09,2.803733381333348e-09,3.3710705719214197e-09,4.434148868306659e-09,5.206947659068828e-09
9.826774225704322e-09,4.210928865965105e-09,4.0049365000953985e-09,3.797727615700729e-09,2.794158109156716e-09,3.346247328565829e-09,4.4034072035077245e-09,5.247778457375369e-09
1.0154785457689976e-08,4.2266386314119085e-09,3.975518498326402e-09,3.778690714752545e-09,2.7851174078459206e-09,3.321960553982625e-09,4.3731672361012325e-09,5.291119632688325e-09
1.0546410031655349e-08,4.244482136453651e-09,3.947311973163474e-09,3.760219857584755e-09,2.776613367613384e-09,3.2982013784575476e-09,4.3434229099227374e-09,5.337179556120277e-09
1.1020281455266512e-08,4.264657590280325e-09,3.920332194061015e-09,3.7423263592658286e-09,2.7686479861145092e-09,3.2749601888112334e-09,4.3141676703321676e-09,5.386195933786995e-09
1.1603184089278205e-08,4.287392779392338e-09,3.894597074016365e-09,3.7250223834667932e-09,2.7612231492462675e-09,3.252226544955836e-09,4.285394406339194e-09,5.438441351551396e-09
1.2335056568563208e-08,4.312950895765041e-09,3.870127511104986e-09,3.708321048204019e-09,2.7543406088741892e-09,3.229989084883984e-09,4.257095384485281e-09,5.494230136175815e-09
1.3278196682581517e-08,4.341637800372154e-09,3.846947786887691e-09,3.692236548046367e-09,2.7480019569473326e-09,3.2082354161785157e-09,4.229262173085594e-09,5.553926913054668e-09
1.4535453551754118e-08,4.373811152136389e-09,3.825086033003121e-09,3.6767842958640605e-09,2.742208595345595e-09,3.1869519917540597e-09,4.2018855551501995e-09,5.617957371591997e-09
1.628963409122748e-08,4.409891986245807e-09,3.804574779907796e-09,3.661981087863083e-09,2.736961700671266e-09,3.1661239670876632e-09,4.174955427955897e-09,5.686821933176566e-09
1.889994780059428e-08,4.4503795444385e-09,3.785451605090099e-09,3.6478452964965358e-09,2.732262183023954e-09,3.1457350356406318e-09,4.14846068682357e-09,5.761113278566857e-09
2.3182432667709337e-08,4.495870475198424e-09,3.7677599024002455e-09,3.6343970969124227e-09,2.7281106375891043e-09,3.125767238480291e-09,4.122389090122661e-09,5.8415390697877614e-09
3.1474693530045425e-08,4.547083983711112e-09,3.751549799679245e-09,3.6216587339400552e-09,2.7245072876050634e-09,3.1062007432527404e-09,4.0967271018654e-09,5.9289517570195564e-09
6.138233017230264e-09,4.6048951997214405e-09,3.73687925909204e-09,3.6096548383478398e-09,2.7214519169386528e-09,3.0870135865918837e-09,4.071459707430638e-09,6.024388190426206e-09
6.122010334460261e-09,4.6703800765401125e-09,3.72381540399056e-09,3.5984128033245702e-09,2.718943790079609e-09,3.0681813727053394e-09,4.046570196907401e-09,6.1291230195981315e-09
6.107416249317688e-09,4.744876754382523e-09,3.712436128583554e-09,3.587963234996914e-09,2.716981556815351e-09,3.0496769191804233e-09,4.022039909216992e-09,6.244741826078228e-09
6.0945476391894946e-09,4.830070890216108e-09,3.7028320632574846e-09,3.578340494559722e-09,2.715563138162517e-09,3.0314698389041807e-09,3.997847928478628e-09,6.373243057002884e-09
6.0835121986687125e-09,4.928116635126441e-09,3.695108990649294e-09,3.5695833545098973e-09,2.714685589220156e-09,3.013526044232164e-09,3.973970721877973e-09,6.517182924972855e-09
6.074430006615232e-09,5.041811933639753e-09,3.689390837802416e-09,3.5617357980334944e-09,2.714344933440241e-09,2.995807155994332e-09,3.950381705461018e-09,6.6798860032074335e-09
6.067435373383861e-09,5.174858904275414e-09,3.6858234112015163e-09,3.5548479993542567e-09,2.7145359612601772e-09,2.978269795322725e-09,3.927050720540641e-09,6.865759109876905e-09
6.06267902844842e-09,5.332261717738117e-09,3.684579099064836e-09,3.548977534714899e-09,2.7152519839852394e-09,2.9608647302640727e-09,3.903943398481657e-09,7.0807728509179995e-09
6.060330723951727e-09,5.5209548563904524e-09,3.685862846216113e-09,3.5441908898854772e-09,2.7164845310592083e-09,2.943535841206228e-09,3.8810203850855605e-09,7.333225516733793e-09
6.060582349451559e-09,5.750834007270626e-09,3.6899198222087878e-09,3.540565352515292e-09,2.718222975131061e-09,2.9262188585841006e-09,3.8582363869796434e-09,7.635003413791615e-09
6.063651678963193e-09,6.0365266312306956e-09,3.697045370180611e-09,3.5381914090519787e-09,2.7204540642296143e-09,2.9088398121600224e-09,3.8355389904638275e-09,8.003759750859697e-09
6.069786905274038e-09,6.400605489446023e-09,3.707598069012826e-09,3.537175810488758e-09,2.723161333310078e-09,2.891313111938299e-09,3.812867186844802e-09,8.4669011236239e-09
6.079272161565817e-09,6.879832725929417e-09,3.7220171078249005e-09,3.5376455353084876e-09,2.726324357561741e-09,2.8735391544136047e-09,3.7901495154899504e-09,9.06941184004722e-09
6.092434290565061e-09,7.538390660294131e-09,3.7408457303287664e-09,3.5397529716572196e-09,2.7299177958565635e-09,2.8554013112876573e-09,3.767301703764399e-09,9.890650467319156e-09
6.1096512029875475e-09,8.499310697494723e-09,3.7647633757815645e-09,3.543682780045925e-09,2.7339101525553782e-09,2.8367621064312423e-09,3.74422363729465e-09,1.1084958002536625e-08
6.131362278322429e-09,1.0031987714846358e-08,3.794630528018826e-09,3.549661108724704e-09,2.7382621564093307e-09,2.8174583137864073e-09,3.7207954278691215e-09,1.2997644286337604e-08
6.158081414906833e-09,1.286197662740541e-08,3.831552547934084e-09,3.5579681597274663e-09,2.7429246114511047e-09,2.797294603317969e-09,3.6968722490399342e-09,1.6592716900363853e-08
6.190413551525513e-09,1.984527996712352e-08,3.876972575102317e-09,3.568955618641508e-09,2.7478355083784675e-09,2.776035207234785e-09,3.672277464043703e-09,2.5963113729937503e-08
6.229075787906378e-09,3.420356704885598e-09,3.932810211136019e-09,3.583071295832164e-09,2.752916082255745e-09,2.7533928474149723e-09,3.646793348829018e-09,4.017028331787862e-09
6.274924670307264e-09,3.415031009476758e-09,4.001674661093705e-09,3.600894717941251e-09,2.758065340024258e-09,2.729013813089496e-09,3.620148367517503e-09,4.02298875647337e-09
6.328991849091024e-09,3.4106539495694074e-09,4.087203554673213e-09,3.623189801005242e-09,2.7631523180778766e-09,2.7024575311508627e-09,3.5919994068669063e-09,4.0295085243526654e-09
6.392531266720265e-09,3.4072637182797833e-09,4.194623328527942e-09,3.6509850012021342e-09,2.7680048911954315e-09,2.6731681022522606e-09,3.5619064751138633e-09,4.036606744203971e-09
6.467082473960612e-09,3.4049026250568092e-09,4.331720874241488e-09,3.6856992587822878e-09,2.772393198673009e-09,2.640433858011708e-09,3.5292958523967444e-09,4.044303932952038e-09
6.554556893906837e-09,3.403617655149528e-09,4.510627659239113e-09,3.729347471657938e-09,2.776004405885294e-09,2.60332861415655e-09,3.4934050367418614e-09,4.052622175942474e-09
6.657357360892061e-09,3.403461122820445e-09,4.751337269289435e-09,3.784890980969318e-09,2.7784030148282886e-09,2.5606241660933115e-09,3.4531980519556206e-09,4.061585310871513e-09
6.778546937547734e-09,3.4044914371506803e-09,5.089300874757923e-09,3.8568683833843424e-09,2.7789660552052e-09,2.510656144360541e-09,3.407230667786063e-09,4.071219139597457e-09
6.922092458409778e-09,3.40677400375127e-09,5.593937053173764e-09,3.952608483879167e-09,2.776772425527141e-09,2.4511113997877995e-09,3.353427193985253e-09,4.081551672951268e-09
7.0932244643545795e-09,3.410382291377248e-09,6.422115391411738e-09,4.084766073013012e-09,2.7704034882902635e-09,2.3786775800776262e-09,3.288692855213218e-09,4.092613414774207e-09
7.298984038606604e-09,3.415399099730313e-09,8.019147727704101e-09,4.2772375018321484e-09,2.757559082538899e-09,2.2884380678575967e-09,3.208200669999629e-09,4.10443769278385e-09
7.549080498772497e-09,3.421918074163303e-09,1.234568851432736e-08,4.581212466376956e-09,2.734253263556695e-09,2.172766658072681e-09,3.1039820644082477e-09,4.117061045615021e-09
7.857287683544631e-09,3.430045525265944e-09,3.1743662282012383e-09,2.953980700732328e-09,2.2996081966650687e-09,2.6571989316038547e-09,3.172316040210253e-09,4.1305236775762555e-09
8.243819542733938e-09,3.4399026274046824e-09,3.1597899561793563e-09,2.9374081989918004e-09,2.2904200109423662e-09,2.640922951927841e-09,3.154261321908385e-09,4.144869995452004e-09
8.739592419986128e-09,3.451628091614445e-09,3.145970447500634e-09,2.921424257984073e-09,2.281555810210065e-09,2.6249081710547633e-09,3.1368172537964036e-09,4.160149245273317e-09
9.39438887214965e-09,3.4653814366868874e-09,3.132926488542534e-09,2.906030954602704e-09,2.2730161875465553e-09,2.609150083953891e-09,3.119979824241678e-09,4.176416271592965e-09
1.0293839652078793e-08,3.481347020702641e-09,3.120678978555885e-09,2.8912306729298022e-09,2.264801541957449e-09,2.593643619833563e-09,3.103744938861665e-09,4.193732427806077e-09
1.1598776037140194e-08,3.4997390475672083e-09,3.109251202221749e-09,2.8770261417521022e-09,2.256912049517079e-09,2.5783830773582995e-09,3.0881084129879118e-09,4.21216667393604e-09
1.3651003789837987e-08,3.520807835199516e-09,3.0986691457487302e-09,2.863420477570643e-09,2.2493476302624742e-09,2.563362051096484e-09,3.0730659630767833e-09,4.231796908690601e-09
1.732749183718306e-08,3.5448477325663173e-09,3.0889618648399997e-09,2.85041723406079e-09,2.242107910120092e-09,2.5485733477852622e-09,3.058613196886906e-09,4.25271159646905e-09
2.5761402970137947e-08,3.572207214777705e-09,3.080161914741502e-09,2.8380204591376676e-09,2.2351921770118264e-09,2.534008890738962e-09,3.044745602210093e-09,4.275011768651147e-09
8.625781124400199e-09,3.603301888911075e-09,3.0723058549395703e-09,2.8262347610296556e-09,2.2285993301117753e-09,2.5196596104031646e-09,3.031458533895745e-09,4.298813503872462e-09
8.595490456301791e-09,3.638631439124482e-09,3.065434844075406e-09,2.815065385055788e-09,2.222327821015415e-09,2.5055153186611764e-09,3.018747198858044e-09,4.324251026878691e-09
8.567533390590129e-09,3.678801977073066e-09,3.059595344463204e-09,2.8045183031878714e-09,2.216375585322003e-09,2.491564564017818e-09,3.0066066386852623e-09,4.351480614072475e-09
8.542000717678621e-09,3.724555922191619e-09,3.054839960518964e-09,2.794600318948496e-09,2.210739962807948e-09,2.477794464189448e-09,2.995031709387989e-09,4.380685562233484e-09
8.518994819841342e-09,3.776812547520939e-09,3.0512284417565583e-09,2.785319190795369e-09,2.205417603960801e-09,2.4641905118850813e-09,2.984017057716842e-09,4.41208257454552e-09
8.49863124582598e-09,3.836723913506901e-09,3.048828889314887e-09,2.776683777903594e-09,2.200404360138074e-09,2.450736348649153e-09,2.9735570933479406e-09,4.4459300596275285e-09
8.481040557553839e-09,3.905753463225107e-09,3.047719215878696e-09,2.7687042132399086e-09,2.1956951539703837e-09,2.437413500475132e-09,2.963645956066226e-09,4.4825390478517075e-09
8.466370505066885e-09,3.9857887661136774e-09,3.047988923332118e-09,2.761392110069012e-09,2.191283825805927e-09,2.424201067446993e-09,2.9542774768546443e-09,4.522287742035466e-09
8.454788599599925e-09,4.079307071429644e-09,3.0497412818520042e-09,2.7547608096839093e-09,2.187162950952224e-09,2.4110753578201627e-09,2.9454451315283812e-09,4.565641197900372e-09
8.446485172166654e-09,4.189624974210738e-09,3.053096020338053e-09,2.7488256802781363e-09,2.183323621110015e-09,2.398009454595657e-09,2.9371419851785247e-09,4.613178376818182e-09
8.441677027715375e-09,4.321286663549256e-09,3.058192673860385e-09,2.743604479718477e-09,2.1797551816425813e-09,2.3849726996163043e-09,2.9293606252272874e-09,4.665630008464459e-09
8.440611834356058e-09,4.480689645381808e-09,3.065194783249922e-09,2.739117798739872e-09,2.176444914019456e-09,2.371930076292197e-09,2.922093080263904e-09,4.7239326636879696e-09
