Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth
6.732000000000001,5.304,4.284,4.284,4.284,4.284,4.284,5.916
6.936000000000001,5.508000000000001,4.488,4.488,4.488,4.488,4.488,6.12
0.204,5.712,4.692,4.692,4.692,4.692,4.692,6.324000000000001
0.408,5.916,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,6.5280000000000005
0.6120000000000001,6.12,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,6.732000000000001
0.8160000000000001,6.324000000000001,5.304,5.304,5.304,5.304,5.304,6.936000000000001
1.02,6.5280000000000005,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,7.14
1.2240000000000002,6.732000000000001,5.712,5.712,5.712,5.712,5.712,7.344
1.428,6.936000000000001,5.916,5.916,5.916,5.916,5.916,7.548
1.632,7.14,6.12,6.12,6.12,6.12,6.12,7.752000000000001
1.836,7.344,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,7.956
2.04,7.548,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,8.16
2.244,7.752000000000001,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,8.364
2.4480000000000004,7.956,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,0.204
2.652,8.16,7.14,7.14,7.14,7.14,7.14,0.408
2.856,0.204,7.344,7.344,7.344,7.344,7.344,0.6120000000000001
3.06,0.408,7.548,7.548,7.548,7.548,7.548,0.8160000000000001
3.264,0.6120000000000001,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,1.02
3.4680000000000004,0.8160000000000001,7.956,7.956,7.956,7.956,7.956,1.2240000000000002
3.672,1.02,8.16,8.16,8.16,8.16,8.16,1.428
3.876,1.2240000000000002,8.364,8.364,8.364,8.364,8.364,1.632
4.08,1.428,8.568,8.568,8.568,8.568,8.568,1.836
4.284,1.632,8.772,8.772,8.772,8.772,8.772,2.04
4.488,1.836,8.976,8.976,8.976,8.976,8.976,2.244
4.692,2.04,0.204,0.204,0.204,0.204,0.204,2.4480000000000004
4.896000000000001,2.244,0.408,0.408,0.408,0.408,0.408,2.652
5.1000000000000005,2.4480000000000004,0.6120000000000001,0.6120000000000001,0.6120000000000001,0.6120000000000001,0.6120000000000001,2.856
5.304,2.652,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,3.06
5.508000000000001,2.856,1.02,1.02,1.02,1.02,1.02,3.264
5.712,3.06,1.2240000000000002,1.2240000000000002,1.2240000000000002,1.2240000000000002,1.2240000000000002,3.4680000000000004
5.916,3.264,1.428,1.428,1.428,1.428,1.428,3.672
6.12,3.4680000000000004,1.632,1.632,1.632,1.632,1.632,3.876
6.324000000000001,3.672,1.836,1.836,1.836,1.836,1.836,4.08
6.5280000000000005,3.876,2.04,2.04,2.04,2.04,2.04,4.284
6.732000000000001,4.08,2.244,2.244,2.244,2.244,2.244,4.488
6.936000000000001,4.284,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,4.692
7.14,4.488,2.652,2.652,2.652,2.652,2.652,4.896000000000001
7.344,4.692,2.856,2.856,2.856,2.856,2.856,5.1000000000000005
0.204,4.896000000000001,3.06,3.06,3.06,3.06,3.06,5.304
0.408,5.1000000000000005,3.264,3.264,3.264,3.264,3.264,5.508000000000001
0.6120000000000001,5.304,3.4680000000000004,3.4680000000000004,3.4680000000000004,3.4680000000000004,3.4680000000000004,5.712
0.8160000000000001,5.508000000000001,3.672,3.672,3.672,3.672,3.672,5.916
1.02,5.712,3.876,3.876,3.876,3.876,3.876,6.12
1.2240000000000002,5.916,4.08,4.08,4.08,4.08,4.08,6.324000000000001
1.428,6.12,4.284,4.284,4.284,4.284,4.284,6.5280000000000005
1.632,6.324000000000001,4.488,4.488,4.488,4.488,4.488,6.732000000000001
1.836,6.5280000000000005,4.692,4.692,4.692,4.692,4.692,6.936000000000001
2.04,6.732000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,7.14
2.244,6.936000000000001,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,7.344
2.4480000000000004,7.14,5.304,5.304,5.304,5.304,5.304,7.548
2.652,7.344,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,7.752000000000001
2.856,7.548,5.712,5.712,5.712,5.712,5.712,7.956
3.06,7.752000000000001,5.916,5.916,5.916,5.916,5.916,8.16
3.264,7.956,6.12,6.12,6.12,6.12,6.12,8.364
3.4680000000000004,8.16,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,8.568
3.672,8.364,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,8.772
3.876,0.204,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,0.204
4.08,0.408,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,0.408
4.284,0.6120000000000001,7.14,7.14,7.14,7.14,7.14,0.6120000000000001
4.488,0.8160000000000001,7.344,7.344,7.344,7.344,7.344,0.8160000000000001
4.692,1.02,7.548,7.548,7.548,7.548,7.548,1.02
4.896000000000001,1.2240000000000002,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,1.2240000000000002
5.1000000000000005,1.428,7.956,7.956,7.956,7.956,7.956,1.428
5.304,1.632,8.16,8.16,8.16,8.16,8.16,1.632
5.508000000000001,1.836,8.364,8.364,8.364,8.364,8.364,1.836
5.712,2.04,8.568,8.568,8.568,8.568,8.568,2.04
5.916,2.244,8.772,8.772,8.772,8.772,8.772,2.244
6.12,2.4480000000000004,8.976,8.976,8.976,8.976,8.976,2.4480000000000004
6.324000000000001,2.652,0.204,0.204,0.204,0.204,0.204,2.652
6.5280000000000005,2.856,0.408,0.408,0.408,0.408,0.408,2.856
6.732000000000001,3.06,0.6120000000000001,0.6120000000000001,0.6120000000000001,0.6120000000000001,0.6120000000000001,3.06
6.936000000000001,3.264,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,3.264
7.14,3.4680000000000004,1.02,1.02,1.02,1.02,1.02,3.4680000000000004
7.344,3.672,1.2240000000000002,1.2240000000000002,1.2240000000000002,1.2240000000000002,1.2240000000000002,3.672
7.548,3.876,1.428,1.428,1.428,1.428,1.428,3.876
7.752000000000001,4.08,1.632,1.632,1.632,1.632,1.632,4.08
7.956,4.284,1.836,1.836,1.836,1.836,1.836,4.284
0.204,4.488,2.04,2.04,2.04,2.04,2.04,4.488
0.408,4.692,2.244,2.244,2.244,2.244,2.244,4.692
0.6120000000000001,4.896000000000001,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,4.896000000000001
0.8160000000000001,5.1000000000000005,2.652,2.652,2.652,2.652,2.652,5.1000000000000005
1.02,5.304,2.856,2.856,2.856,2.856,2.856,5.304
1.2240000000000002,5.508000000000001,3.06,3.06,3.06,3.06,3.06,5.508000000000001
1.428,5.712,3.264,3.264,3.264,3.264,3.264,5.712
1.632,5.916,3.4680000000000004,3.4680000000000004,3.4680000000000004,3.4680000000000004,3.4680000000000004,5.916
1.836,6.12,3.672,3.672,3.672,3.672,3.672,6.12
2.04,6.324000000000001,3.876,3.876,3.876,3.876,3.876,6.324000000000001
2.244,6.5280000000000005,4.08,4.08,4.08,4.08,4.08,6.5280000000000005
2.4480000000000004,6.732000000000001,4.284,4.284,4.284,4.284,4.284,6.732000000000001
2.652,6.936000000000001,4.488,4.488,4.488,4.488,4.488,6.936000000000001
2.856,7.14,4.692,4.692,4.692,4.692,4.692,7.14
3.06,7.344,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,7.344
3.264,7.548,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,7.548
3.4680000000000004,7.752000000000001,5.304,5.304,5.304,5.304,5.304,7.752000000000001
3.672,7.956,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,7.956
3.876,8.16,5.712,5.712,5.712,5.712,5.712,8.16
4.08,8.364,5.916,5.916,5.916,5.916,5.916,8.364
4.284,8.568,6.12,6.12,6.12,6.12,6.12,8.568
4.488,0.204,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,8.772
4.692,0.408,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,8.976
4.896000000000001,0.6120000000000001,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,0.204
5.1000000000000005,0.8160000000000001,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,0.408
5.304,1.02,7.14,7.14,7.14,7.14,7.14,0.6120000000000001
5.508000000000001,1.2240000000000002,7.344,7.344,7.344,7.344,7.344,0.8160000000000001
5.712,1.428,7.548,7.548,7.548,7.548,7.548,1.02
5.916,1.632,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,1.2240000000000002
6.12,1.836,7.956,7.956,7.956,7.956,7.956,1.428
6.324000000000001,2.04,8.16,8.16,8.16,8.16,8.16,1.632
6.5280000000000005,2.244,8.364,8.364,8.364,8.364,8.364,1.836
6.732000000000001,2.4480000000000004,8.568,8.568,8.568,8.568,8.568,2.04
6.936000000000001,2.652,8.772,8.772,8.772,8.772,8.772,2.244
7.14,2.856,8.976,8.976,8.976,8.976,8.976,2.4480000000000004
7.344,3.06,0.204,0.204,0.204,0.204,0.204,2.652
7.548,3.264,0.408,0.408,0.408,0.408,0.408,2.856
7.752000000000001,3.4680000000000004,0.6120000000000001,0.6120000000000001,0.6120000000000001,0.6120000000000001,0.6120000000000001,3.06
7.956,3.672,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,3.264
8.16,3.876,1.02,1.02,1.02,1.02,1.02,3.4680000000000004
0.204,4.08,1.2240000000000002,1.2240000000000002,1.2240000000000002,1.2240000000000002,1.2240000000000002,3.672
0.408,4.284,1.428,1.428,1.428,1.428,1.428,3.876
0.6120000000000001,4.488,1.632,1.632,1.632,1.632,1.632,4.08
0.8160000000000001,4.692,1.836,1.836,1.836,1.836,1.836,4.284
1.02,4.896000000000001,2.04,2.04,2.04,2.04,2.04,4.488
1.2240000000000002,5.1000000000000005,2.244,2.244,2.244,2.244,2.244,4.692
1.428,5.304,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,4.896000000000001
1.632,5.508000000000001,2.652,2.652,2.652,2.652,2.652,5.1000000000000005
1.836,5.712,2.856,2.856,2.856,2.856,2.856,5.304
2.04,5.916,3.06,3.06,3.06,3.06,3.06,5.508000000000001
2.244,6.12,3.264,3.264,3.264,3.264,3.264,5.712
2.4480000000000004,6.324000000000001,3.4680000000000004,3.4680000000000004,3.4680000000000004,3.4680000000000004,3.4680000000000004,5.916
2.652,6.5280000000000005,3.672,3.672,3.672,3.672,3.672,6.12
2.856,6.732000000000001,3.876,3.876,3.876,3.876,3.876,6.324000000000001
3.06,6.936000000000001,4.08,4.08,4.08,4.08,4.08,6.5280000000000005
3.264,7.14,4.284,4.284,4.284,4.284,4.284,6.732000000000001
3.4680000000000004,7.344,4.488,4.488,4.488,4.488,4.488,6.936000000000001
3.672,7.548,4.692,4.692,4.692,4.692,4.692,7.14
3.876,7.752000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,7.344
4.08,7.956,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,7.548
4.284,8.16,5.304,5.304,5.304,5.304,5.304,7.752000000000001
4.488,8.364,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,7.956
4.692,8.568,5.712,5.712,5.712,5.712,5.712,8.16
4.896000000000001,0.204,5.916,5.916,5.916,5.916,5.916,8.364
5.1000000000000005,0.408,6.12,6.12,6.12,6.12,6.12,8.568
5.304,0.6120000000000001,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,8.772
5.508000000000001,0.8160000000000001,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,8.976
5.712,1.02,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,0.204
5.916,1.2240000000000002,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,0.408
6.12,1.428,7.14,7.14,7.14,7.14,7.14,0.6120000000000001
6.324000000000001,1.632,7.344,7.344,7.344,7.344,7.344,0.8160000000000001
6.5280000000000005,1.836,7.548,7.548,7.548,7.548,7.548,1.02
6.732000000000001,2.04,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,1.2240000000000002
6.936000000000001,2.244,7.956,7.956,7.956,7.956,7.956,1.428
7.14,2.4480000000000004,8.16,8.16,8.16,8.16,8.16,1.632
7.344,2.652,8.364,8.364,8.364,8.364,8.364,1.836
7.548,2.856,8.568,8.568,8.568,8.568,8.568,2.04
7.752000000000001,3.06,8.772,8.772,8.772,8.772,8.772,2.244
7.956,3.264,0.204,8.976,8.976,8.976,8.976,2.4480000000000004
8.16,3.4680000000000004,0.408,0.204,0.204,0.204,0.204,2.652
8.364,3.672,0.6120000000000001,0.408,0.408,0.408,0.408,2.856
8.568,3.876,0.8160000000000001,0.6120000000000001,0.6120000000000001,0.6120000000000001,0.6120000000000001,3.06
0.204,4.08,1.02,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,3.264
0.408,4.284,1.2240000000000002,1.02,1.02,1.02,1.02,3.4680000000000004
0.6120000000000001,4.488,1.428,1.2240000000000002,1.2240000000000002,1.2240000000000002,1.2240000000000002,3.672
0.8160000000000001,4.692,1.632,1.428,1.428,1.428,1.428,3.876
1.02,4.896000000000001,1.836,1.632,1.632,1.632,1.632,4.08
1.2240000000000002,5.1000000000000005,2.04,1.836,1.836,1.836,1.836,4.284
1.428,5.304,2.244,2.04,2.04,2.04,2.04,4.488
1.632,5.508000000000001,2.4480000000000004,2.244,2.244,2.244,2.244,4.692
1.836,5.712,2.652,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,4.896000000000001
2.04,5.916,2.856,2.652,2.652,2.652,2.652,5.1000000000000005
2.244,6.12,3.06,2.856,2.856,2.856,2.856,5.304
2.4480000000000004,6.324000000000001,3.264,3.06,3.06,3.06,3.06,5.508000000000001
2.652,6.5280000000000005,3.4680000000000004,3.264,3.264,3.264,3.264,5.712
2.856,6.732000000000001,3.672,3.4680000000000004,3.4680000000000004,3.4680000000000004,3.4680000000000004,5.916
3.06,6.936000000000001,3.876,3.672,3.672,3.672,3.672,6.12
3.264,7.14,4.08,3.876,3.876,3.876,3.876,6.324000000000001
3.4680000000000004,7.344,4.284,4.08,4.08,4.08,4.08,6.5280000000000005
3.672,7.548,4.488,4.284,4.284,4.284,4.284,6.732000000000001
3.876,7.752000000000001,4.692,4.488,4.488,4.488,4.488,6.936000000000001
4.08,7.956,4.896000000000001,4.692,4.692,4.692,4.692,7.14
4.284,8.16,5.1000000000000005,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,7.344
4.488,8.364,5.304,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,7.548
4.692,8.568,5.508000000000001,5.304,5.304,5.304,5.304,7.752000000000001
4.896000000000001,0.204,5.712,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,7.956
5.1000000000000005,0.408,5.916,5.712,5.712,5.712,5.712,8.16
5.304,0.6120000000000001,6.12,5.916,5.916,5.916,5.916,8.364
5.508000000000001,0.8160000000000001,6.324000000000001,6.12,6.12,6.12,6.12,8.568
5.712,1.02,6.5280000000000005,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,8.772
5.916,1.2240000000000002,6.732000000000001,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,8.976
6.12,1.428,6.936000000000001,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,0.204
6.324000000000001,1.632,7.14,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,0.408
6.5280000000000005,1.836,7.344,7.14,7.14,7.14,7.14,0.6120000000000001
6.732000000000001,2.04,7.548,7.344,7.344,7.344,7.344,0.8160000000000001
6.936000000000001,2.244,7.752000000000001,7.548,7.548,7.548,7.548,1.02
7.14,2.4480000000000004,7.956,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,1.2240000000000002
7.344,2.652,8.16,7.956,7.956,7.956,7.956,1.428
7.548,2.856,8.364,8.16,8.16,8.16,8.16,1.632
7.752000000000001,3.06,8.568,8.364,8.364,8.364,8.364,1.836
7.956,3.264,8.772,8.568,8.568,8.568,8.568,2.04
8.16,3.4680000000000004,0.204,8.772,8.772,8.772,8.772,2.244
8.364,3.672,0.408,8.976,8.976,8.976,8.976,2.4480000000000004
8.568,3.876,0.6120000000000001,0.204,0.204,0.204,0.204,2.652
0.204,4.08,0.8160000000000001,0.408,0.408,0.408,0.408,2.856
0.408,4.284,1.02,0.6120000000000001,0.6120000000000001,0.6120000000000001,0.6120000000000001,3.06
0.6120000000000001,4.488,1.2240000000000002,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,3.264
0.8160000000000001,4.692,1.428,1.02,1.02,1.02,1.02,3.4680000000000004
1.02,4.896000000000001,1.632,1.2240000000000002,1.2240000000000002,1.2240000000000002,1.2240000000000002,3.672
1.2240000000000002,5.1000000000000005,1.836,1.428,1.428,1.428,1.428,3.876
1.428,5.304,2.04,1.632,1.632,1.632,1.632,4.08
1.632,5.508000000000001,2.244,1.836,1.836,1.836,1.836,4.284
1.836,5.712,2.4480000000000004,2.04,2.04,2.04,2.04,4.488
2.04,5.916,2.652,2.244,2.244,2.244,2.244,4.692
2.244,6.12,2.856,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,4.896000000000001
2.4480000000000004,6.324000000000001,3.06,2.652,2.652,2.652,2.652,5.1000000000000005
2.652,6.5280000000000005,3.264,2.856,2.856,2.856,2.856,5.304
2.856,6.732000000000001,3.4680000000000004,3.06,3.06,3.06,3.06,5.508000000000001
3.06,6.936000000000001,3.672,3.264,3.264,3.264,3.264,5.712
3.264,7.14,3.876,3.4680000000000004,3.4680000000000004,3.4680000000000004,3.4680000000000004,5.916
3.4680000000000004,7.344,4.08,3.672,3.672,3.672,3.672,6.12
3.672,7.548,4.284,3.876,3.876,3.876,3.876,6.324000000000001
3.876,7.752000000000001,4.488,4.08,4.08,4.08,4.08,6.5280000000000005
4.08,7.956,4.692,4.284,4.284,4.284,4.284,6.732000000000001
4.284,8.16,4.896000000000001,4.488,4.488,4.488,4.488,6.936000000000001
4.488,8.364,5.1000000000000005,4.692,4.692,4.692,4.692,7.14
4.692,0.204,5.304,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,7.344
4.896000000000001,0.408,5.508000000000001,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,7.548
5.1000000000000005,0.6120000000000001,5.712,5.304,5.304,5.304,5.304,7.752000000000001
5.304,0.8160000000000001,5.916,5.508000000000001,5.508000000000001,5.508000000000001,5.508000000000001,7.956
5.508000000000001,1.02,6.12,5.712,5.712,5.712,5.712,8.16
5.712,1.2240000000000002,6.324000000000001,5.916,5.916,5.916,5.916,8.364
5.916,1.428,6.5280000000000005,6.12,6.12,6.12,6.12,8.568
6.12,1.632,6.732000000000001,6.324000000000001,6.324000000000001,6.324000000000001,6.324000000000001,8.772
6.324000000000001,1.836,6.936000000000001,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,8.976
6.5280000000000005,2.04,7.14,6.732000000000001,6.732000000000001,6.732000000000001,6.732000000000001,0.204
6.732000000000001,2.244,7.344,6.936000000000001,6.936000000000001,6.936000000000001,6.936000000000001,0.408
6.936000000000001,2.4480000000000004,7.548,7.14,7.14,7.14,7.14,0.6120000000000001
7.14,2.652,7.752000000000001,7.344,7.344,7.344,7.344,0.8160000000000001
7.344,2.856,7.956,7.548,7.548,7.548,7.548,1.02
7.548,3.06,8.16,7.752000000000001,7.752000000000001,7.752000000000001,7.752000000000001,1.2240000000000002
7.752000000000001,3.264,8.364,7.956,7.956,7.956,7.956,1.428
7.956,3.4680000000000004,8.568,8.16,8.16,8.16,8.16,1.632
8.16,3.672,0.204,8.364,8.364,8.364,8.364,1.836
8.364,3.876,0.408,8.568,8.568,8.568,8.568,2.04
8.568,4.08,0.6120000000000001,8.772,8.772,8.772,8.772,2.244
0.204,4.284,0.8160000000000001,8.976,8.976,8.976,8.976,2.4480000000000004
0.408,4.488,1.02,0.204,0.204,0.204,0.204,2.652
0.6120000000000001,4.692,1.2240000000000002,0.408,0.408,0.408,0.408,2.856
0.8160000000000001,4.896000000000001,1.428,0.6120000000000001,0.6120000000000001,0.6120000000000001,0.6120000000000001,3.06
1.02,5.1000000000000005,1.632,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,3.264
1.2240000000000002,5.304,1.836,1.02,1.02,1.02,1.02,3.4680000000000004
1.428,5.508000000000001,2.04,1.2240000000000002,1.2240000000000002,1.2240000000000002,1.2240000000000002,3.672
1.632,5.712,2.244,1.428,1.428,1.428,1.428,3.876
1.836,5.916,2.4480000000000004,1.632,1.632,1.632,1.632,4.08
2.04,6.12,2.652,1.836,1.836,1.836,1.836,4.284
2.244,6.324000000000001,2.856,2.04,2.04,2.04,2.04,4.488
2.4480000000000004,6.5280000000000005,3.06,2.244,2.244,2.244,2.244,4.692
2.652,6.732000000000001,3.264,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,4.896000000000001
2.856,6.936000000000001,3.4680000000000004,2.652,2.652,2.652,2.652,5.1000000000000005
3.06,7.14,3.672,2.856,2.856,2.856,2.856,5.304
3.264,7.344,3.876,3.06,3.06,3.06,3.06,5.508000000000001
