D,D,D,D,D,D,D,D
1.6533010302678943e-09,1.191886341692951e-09,9.017728781142941e-10,1.0652462315062243e-09,8.48682132514918e-10,1.6711568014940479e-09,2.0748872058176526e-09,2.868919639841847e-09
1.5867068662117255e-09,1.142350335247058e-09,8.812868352140499e-10,1.0403661231680706e-09,8.188636505476583e-10,1.6682252409592214e-09,2.0693688245752336e-09,2.740974521769886e-09
1.516812405687857e-09,1.0913019109269551e-09,8.594988744824534e-10,1.0138231611941948e-09,7.884654277813194e-10,1.6675060026141572e-09,2.064942746355233e-09,2.609595569630778e-09
1.4432241135318331e-09,1.0384306434191691e-09,8.36102765243211e-10,9.852257501775707e-10,7.572307456392833e-10,1.6694142558314683e-09,2.061728029921268e-09,2.4740594783714532e-09
1.365490844835135e-09,9.83371260654394e-10,8.107159299518494e-10,9.540914740471982e-10,7.248470370867204e-10,1.674531242243764e-09,2.0598845648525882e-09,2.3335393220075993e-09
1.2830932580846151e-09,9.256906623245023e-10,7.828545506028003e-10,9.198192911022706e-10,6.909278633774851e-10,1.683697534116953e-09,2.0596340111531127e-09,2.187081770340302e-09
1.195430813393734e-09,8.648710738843011e-10,7.51898272821757e-10,8.81650850111384e-10,6.549875978491241e-10,1.698177086488e-09,2.0612951389208984e-09,2.0335782843012272e-09
1.1018056880365555e-09,8.002879236551617e-10,7.170390574635251e-10,8.386156152253733e-10,6.164051099884452e-10,1.7199638617718006e-09,2.065346618064262e-09,1.8717283281774e-09
1.0014027217792463e-09,7.311804082334948e-10,6.772052020501426e-10,7.894513005544616e-10,5.743704227617988e-10,1.7524000675148963e-09,2.072545834087407e-09,1.6999918726053746e-09
8.932641999733508e-10,6.566117624040063e-10,6.30945232339997e-10,7.324856031605018e-10,5.278042232540402e-10,1.801550810596256e-09,2.084172243272425e-09,1.5165273454342667e-09
7.76257855029976e-10,5.754147720266128e-10,5.762445504232967e-10,6.654553346046657e-10,4.752325964643582e-10,1.879691465624379e-09,2.1025798023175052e-09,1.3191095281972146e-09
4.789413296670555e-09,4.432606757376264e-09,3.152760544570693e-09,4.433236775631935e-09,6.6226500734284525e-09,4.79429492173765e-09,4.734404530962326e-09,1.1408142879679132e-08
4.745784367695979e-09,4.374488839755039e-09,3.129499745335767e-09,4.394161664985048e-09,6.478372789542059e-09,4.752459495931249e-09,4.7050097856861544e-09,1.1156646719147809e-08
4.7019989094318245e-09,4.3168111490232735e-09,3.106480160285263e-09,4.355224820689327e-09,6.338821224858019e-09,4.711462844169289e-09,4.676145726896061e-09,1.0911597356396284e-08
4.658021005028108e-09,4.259548625857522e-09,3.083690529443163e-09,4.3164186907050664e-09,6.203790995105537e-09,4.671305540829056e-09,4.6478096753752445e-09,1.0672676630600491e-08
4.613812284010103e-09,4.202674657456223e-09,3.061118454739114e-09,4.277734447084977e-09,6.073087584551076e-09,4.631988304985508e-09,4.6199985748947844e-09,1.0439580233097265e-08
4.569331709937392e-09,4.146160926219568e-09,3.0387502782709502e-09,4.239161853898874e-09,5.946525551541702e-09,4.5935120167097966e-09,4.592708948740374e-09,1.0212016272810548e-08
4.524535345637555e-09,4.0899772409332914e-09,3.016570945058587e-09,4.200689118155562e-09,5.8239277792660065e-09,4.555877735724489e-09,4.5659368501512896e-09,9.989703911853542e-09
4.479376093190201e-09,4.034091348030096e-09,2.994563847940749e-09,4.1623027211043164e-09,5.705124764766193e-09,4.519086722812365e-09,4.539677805651765e-09,9.772372057288772e-09
4.433803405442731e-09,3.978468720129182e-09,2.9727106518578853e-09,4.123987226841538e-09,5.589953939436628e-09,4.483140464467553e-09,4.5139267500579644e-09,9.559758095498356e-09
4.387762965354198e-09,3.923072318584892e-09,2.950991094269337e-09,4.0857250645843285e-09,5.478259014308422e-09,4.448040701379502e-09,4.488677951703272e-09,9.351606655701117e-09
4.341196328895715e-09,3.867862326227225e-09,2.929382757841774e-09,4.047496280275138e-09,5.369889343298171e-09,4.4137894614517834e-09,4.463924926109009e-09,9.147668388990776e-09
4.294040526590084e-09,3.8127958458295334e-09,2.907860810832308e-09,4.009278252368546e-09,5.264699297392115e-09,4.380389098234385e-09,4.439660335977364e-09,8.947698748860522e-09
4.246227617988087e-09,3.7578265590507735e-09,2.8863977096898476e-09,3.971045365622928e-09,5.162547642259018e-09,4.347842335820122e-09,4.4158758748993406e-09,8.751456758424923e-09
4.197684192462277e-09,3.702904339659635e-09,2.8649628573204724e-09,3.932768635472405e-09,5.06329691114874e-09,4.316152321514363e-09,4.39256213160045e-09,8.558703748381882e-09
4.148330808625047e-09,3.6479748137218763e-09,2.8435222091295076e-09,3.8944152740267166e-09,4.966812764006458e-09,4.285322687893025e-09,4.3697084308202294e-09,8.369202048280796e-09
4.098081363380132e-09,3.592978858054796e-09,2.822037817306906e-09,3.855948186834417e-09,4.872963322474481e-09,4.255357626263873e-09,4.347302645991579e-09,8.182713611586416e-09
4.046842380076568e-09,3.537852026577684e-09,2.8004673017777173e-09,3.817325387165405e-09,4.781618468775761e-09,4.226261974036587e-09,4.325330977709228e-09,7.99899855238538e-09
3.99451220341291e-09,3.4825238921725752e-09,2.778763233701356e-09,3.778499311613191e-09,4.692649094313071e-09,4.198041319196057e-09,4.303777690479734e-09,7.817813568262337e-09
3.9409800865083515e-09,3.426917289140605e-09,2.756872414196554e-09,3.739416017048198e-09,4.6059262808937984e-09,4.170702125890627e-09,4.2826247982785715e-09,7.638910219548074e-09
3.886125152917022e-09,3.370947438287662e-09,2.7347350269471787e-09,3.7000142342223885e-09,4.521320393772361e-09,4.144251886302473e-09,4.261851686921124e-09,7.462033029800904e-09
3.829815213126036e-09,3.3145209328403662e-09,2.712283638218026e-09,3.660224247254369e-09,4.438700060742301e-09,4.118699305440924e-09,4.241434657917819e-09,7.286917365564253e-09
3.771905411173154e-09,3.257534558649322e-09,2.689442011267244e-09,3.6199665604399284e-09,4.357931005019295e-09,4.094054527495248e-09,4.221346374085792e-09,7.1132870448146945e-09
3.7122366722314693e-09,3.199873916191846e-09,2.6661236937211183e-09,3.579150303761532e-09,4.278874691049531e-09,4.070329415073207e-09,4.201555181310668e-09,6.940851612646764e-09
3.650633916163243e-09,3.1414118043900286e-09,2.6422303255569854e-09,3.537671315329575e-09,4.2013867309109445e-09,4.047537896327649e-09,4.182024272937508e-09,6.7693032088368275e-09
3.586903994811461e-09,3.0820063167750754e-09,2.617649601075246e-09,3.495409821717999e-09,4.1253149835395095e-09,4.0256964000289885e-09,4.1627106524697795e-09,6.5983129341460945e-09
3.520833301879345e-09,3.0214985884257534e-09,2.5922527994467742e-09,3.452227614269254e-09,4.050497258115985e-09,4.004824405732858e-09,4.143563835408831e-09,6.427526599433658e-09
3.452184993105841e-09,2.9597101165690443e-09,2.565891773450042e-09,3.4079645887862434e-09,3.9767585042710244e-09,3.9849451461880114e-09,4.124524210347113e-09,6.2565597120287526e-09
3.380695740552206e-09,2.8964395576439693e-09,2.5383952525058795e-09,3.3624344746418036e-09,3.903907332101061e-09,3.9660865135202465e-09,4.105520950198066e-09,6.0849915153009415e-09
3.306071927269181e-09,2.831458877443803e-09,2.5095642707274437e-09,3.315419522769259e-09,3.8317316493307965e-09,3.94828224164808e-09,4.086469322592926e-09,5.912357846719115e-09
3.227985166463489e-09,2.7645086965730395e-09,2.479166468541888e-09,3.266663843917848e-09,3.759993123968531e-09,3.9315734684392535e-09,4.067267187664644e-09,5.738142512692249e-09
3.146067000984903e-09,2.6952926278810503e-09,2.4469289303195113e-09,3.215864979353273e-09,3.688420066953549e-09,3.916010827913378e-09,4.0477903815824095e-09,5.5617667888459746e-09
3.0599026027145083e-09,2.623470341636268e-09,2.412529099678562e-09,3.1626631315613613e-09,3.616698162798088e-09,3.901657294905216e-09,4.0278865491137835e-09,5.382576533655448e-09
2.969023244546317e-09,2.548649011945232e-09,2.375583142461564e-09,3.106627260326073e-09,3.544458228411306e-09,3.888592118022063e-09,4.007366781218485e-09,5.199826238633728e-09
2.8728972566492076e-09,2.4703726857153676e-09,2.335630879829986e-09,3.047236925457441e-09,3.4712598046507843e-09,3.876916359728866e-09,3.9859940888428356e-09,5.0126591114692724e-09
2.770919098601977e-09,2.3881089606520022e-09,2.292116051287793e-09,2.983858276626804e-09,3.396568803932024e-09,3.86676086572141e-09,3.963467222459213e-09,4.820081972149047e-09
2.6623960729744367e-09,2.301232142579277e-09,2.2443601270377863e-09,2.9157118642511716e-09,3.319726517295645e-09,3.858298004320214e-09,3.9393974865276365e-09,4.620933295346966e-09
2.546532064312573e-09,2.209001746550739e-09,2.191527068503935e-09,2.8418288253207434e-09,3.2399057913748183e-09,3.8517594346853885e-09,3.91327473555169e-09,4.413842092548857e-09
2.4224074964596646e-09,2.1105347674161083e-09,2.132575163837058e-09,2.7609902323578957e-09,3.1560476933981795e-09,3.847463854085748e-09,3.884416165912854e-09,4.19717439710384e-09
2.2889544407979873e-09,2.0047695062897103e-09,2.066190047874551e-09,2.6716415405957867e-09,3.066767687999653e-09,3.845861938034024e-09,3.851886813136161e-09,3.968962740568148e-09
2.1449254492017667e-09,1.890417792554198e-09,1.9906897342641087e-09,2.5717693291516086e-09,2.9702126787702022e-09,3.847612333185524e-09,3.814371664999566e-09,3.726811939778326e-09
1.988854185055679e-09,1.765901012856411e-09,1.903886994848068e-09,2.4587194111248875e-09,2.863835988258759e-09,3.853716994110777e-09,3.769961159156416e-09,3.4677713388616354e-09
1.8190052186703406e-09,1.6292631608681135e-09,1.802884929144783e-09,2.3289209734523142e-09,2.7440294671424843e-09,3.865778019810398e-09,3.715772916407962e-09,3.188158669904234e-09
1.633309340456672e-09,1.4780506643021659e-09,1.6837645538546523e-09,2.1774547706426003e-09,2.6054943315891073e-09,3.88652563824813e-09,3.6472425773304973e-09,2.883312692938146e-09
1.429279271825571e-09,1.309143172158365e-09,1.5410914491003356e-09,1.9973518234087453e-09,2.440105133418615e-09,3.9210226152891504e-09,3.5566884017812838e-09,2.547238564946594e-09
4.236142629496026e-09,3.80523409257908e-09,3.0012072163153643e-09,3.862083706580428e-09,5.670766502498555e-09,4.3588935289838515e-09,4.270064543686696e-09,9.64721187117931e-09
4.2025601404081154e-09,3.7617160313328204e-09,2.977083014466239e-09,3.822709531562242e-09,5.570901525165457e-09,4.321414839599052e-09,4.244555581847924e-09,9.438959006269425e-09
4.168852486981458e-09,3.7185574698037726e-09,2.9530701450625524e-09,3.7839483149850404e-09,5.473575060725833e-09,4.284532863049973e-09,4.219524658521046e-09,9.237022733908938e-09
4.134988520839721e-09,3.675734484333517e-09,2.929158874613482e-09,3.7457846700041e-09,5.378701947431246e-09,4.2482502481748365e-09,4.194968366703949e-09,9.04106181561285e-09
4.100934840642456e-09,3.6332217304449645e-09,2.9053384160792514e-09,3.708202325470932e-09,5.2862002050290954e-09,4.212569720963489e-09,4.1708829548417144e-09,8.850752346262297e-09
4.0666555897467095e-09,3.5909923028671e-09,2.881596818014163e-09,3.671184027996747e-09,5.1959907756067525e-09,4.1774940964971675e-09,4.147264287456201e-09,8.665786052205987e-09
4.0321122317353876e-09,3.549017578995984e-09,2.857920839765158e-09,3.6347114311294805e-09,5.1079972710086225e-09,4.143026292546612e-09,4.124107800265959e-09,8.485868697036123e-09
3.997263300921483e-09,3.5072670434470404e-09,2.8342958106363647e-09,3.5987649696066323e-09,5.022145724556291e-09,4.1091693451074144e-09,4.101408448869e-09,8.310718577205417e-09
3.962064124524748e-09,3.4657080909838718e-09,2.8107054705716033e-09,3.563323716288607e-09,4.938364344668871e-09,4.075926426219876e-09,4.079160649890219e-09,8.140065090687498e-09
3.926466512693393e-09,3.4243058046450274e-09,2.7871317894704555e-09,3.528365218920929e-09,4.856583267779489e-09,4.043300864490232e-09,4.057358213270095e-09,7.973647362464548e-09
3.890418411940887e-09,3.383022705341593e-09,2.763554761718494e-09,3.49386531331532e-09,4.7767343076724195e-09,4.011296168805195e-09,4.03599426409295e-09,7.811212910901827e-09
3.8538635168662686e-09,3.341818468555387e-09,2.739952171885854e-09,3.459797908881366e-09,4.698750698012973e-09,3.979916055864407e-09,4.015061152029776e-09,7.652516339014111e-09
3.816740834179274e-09,3.300649602976269e-09,2.71629932676384e-09,3.426134741604471e-09,4.6225668243734735e-09,3.949164482267483e-09,3.994550346034419e-09,7.497318034184643e-09
3.77898419204915e-09,3.2594690849684092e-09,2.6925687479682128e-09,3.392845088549263e-09,4.548117941448177e-09,3.919045682082073e-09,3.974452311418082e-09,7.345382858995817e-09
3.7405216866139925e-09,3.2182259416227766e-09,2.668729818177526e-09,3.359895436710149e-09,4.475339870388265e-09,3.889564211026711e-09,3.954756365764414e-09,7.196478814552204e-09
3.701275056058584e-09,3.1768647737451463e-09,2.6447483726463422e-09,3.327249097451649e-09,4.404168670182346e-09,3.860724998690964e-09,3.93545050930804e-09,7.050375655738797e-09
3.661158970945972e-09,3.135325208432735e-09,2.6205862258621492e-09,3.294865755804156e-09,4.334540275722043e-09,3.832533410556225e-09,3.916521224333669e-09,6.906843435309749e-09
3.6200802274520324e-09,3.093541268811708e-09,2.596200621021946e-09,3.262700941406058e-09,4.26639009356437e-09,3.804995322063457e-09,3.89795323679573e-09,6.765650950374076e-09
3.577936827626942e-09,3.051440645919096e-09,2.571543587239492e-09,3.230705404708753e-09,4.1996525442353804e-09,3.778117207550583e-09,3.879729231576668e-09,6.626564060413104e-09
3.5346169278001302e-09,3.008943854534208e-09,2.546561185942081e-09,3.1988243780441463e-09,4.134260537166332e-09,3.751906247695057e-09,3.86182951052367e-09,6.489343840398792e-09
3.489997632529614e-09,2.965963250786886e-09,2.52119262351997e-09,3.166996695968201e-09,4.070144860702381e-09,3.72637046012272e-09,3.844231579376307e-09,6.353744525315791e-09
3.443943606973513e-09,2.9224018843895272e-09,2.4953692017048093e-09,3.135153742573743e-09,4.007233464821981e-09,3.701518859255583e-09,3.826909645716504e-09,6.219511193096683e-09
3.3963054749622202e-09,2.878152152074278e-09,2.469013069985369e-09,3.1032181847207236e-09,3.945450607826694e-09,3.6773616533439363e-09,3.809834004748308e-09,6.086377121037672e-09
3.3469179631530403e-09,2.833094210865578e-09,2.442035735102723e-09,3.0711024385933202e-09,3.884715829710277e-09,3.6539104892108475e-09,3.7929702825392075e-09,5.954060735295326e-09
3.2955977430311623e-09,2.787094099676617e-09,2.414336270607641e-09,3.038706801699542e-09,3.8249427033121605e-09,3.631178758771115e-09,3.776278496574105e-09,5.822262052968141e-09
3.242140911772152e-09,2.740001504697517e-09,2.385799153640659e-09,3.005917161937059e-09,3.766037298539063e-09,3.6091819863466093e-09,3.759711880021104e-09,5.690658490064156e-09
3.186320039433102e-09,2.691647087187838e-09,2.3562916351513566e-09,2.972602167613632e-09,3.7078962729893684e-09,3.587938322782281e-09,3.743215397332385e-09,5.558899874081993e-09
3.127880692807179e-09,2.6418392703209307e-09,2.325660521802956e-09,2.938609704402622e-09,3.6504044716487633e-09,3.5674691824167963e-09,3.7267238523175455e-09,5.426602454169753e-09
3.0665373244353533e-09,2.590360352851944e-09,2.293728210091144e-09,2.9037624727693212e-09,3.593431874770394e-09,3.547800073549429e-09,3.710159451901345e-09,5.293341640531024e-09
3.0019683872763926e-09,2.5369617791153195e-09,2.2602877618195788e-09,2.867852385999833e-09,3.536829670433108e-09,3.5289616946779277e-09,3.693428633664055e-09,5.158643122038372e-09
2.933810499351304e-09,2.4813583436381e-09,2.225096739258941e-09,2.8306334048046435e-09,3.480425136714687e-09,3.5109914013555304e-09,3.6764178838276415e-09,5.021971898141761e-09
2.861651435620102e-09,2.4232210394923207e-09,2.187869419605681e-09,2.791812274609651e-09,3.424014882426358e-09,3.4939351986228917e-09,3.6589881499045903e-09,4.882718605542778e-09
2.785021662577124e-09,2.3621681650411542e-09,2.148266868909564e-09,2.751036412583812e-09,3.367355789410655e-09,3.4778504927108333e-09,3.640967264337048e-09,4.740182302855542e-09
2.7033840493454184e-09,2.297754173330763e-09,2.105884155944968e-09,2.707877865828064e-09,3.310152681309635e-09,3.462809962508554e-09,3.622139500977407e-09,4.593548569439484e-09
2.616121279956624e-09,2.2294555661104704e-09,2.060233696145849e-09,2.6618117690473036e-09,3.2520412410868653e-09,3.4489071211656292e-09,3.6022309133108793e-09,4.441861334359961e-09
2.522520344421937e-09,2.156652876391981e-09,2.0107232865396548e-09,2.612186967911581e-09,3.192563885364963e-09,3.436264496236612e-09,3.5808883231789142e-09,4.2839862107913555e-09
2.421753285877564e-09,2.0786074128446336e-09,1.9566267467433116e-09,2.5581852696603473e-09,3.131134947347546e-09,3.42504598929296e-09,3.5576485024158876e-09,4.118562163275374e-09
2.3128531051772102e-09,1.99443089884596e-09,1.897044089695854e-09,2.498763830023123e-09,3.0669891886160643e-09,3.4154761382688227e-09,3.531891756496646e-09,3.943936907092962e-09
2.194683339741055e-09,1.903045337550199e-09,1.8308465905854502e-09,2.432571931259519e-09,2.9991035068493677e-09,3.407871241902421e-09,3.502769851383225e-09,3.758079244370194e-09
2.0658992905484063e-09,1.8031292239167438e-09,1.756599623031773e-09,2.3578278084505748e-09,2.926073999359568e-09,3.4026918434995963e-09,3.4690900590895342e-09,3.558458094077833e-09
1.9248980939263834e-09,1.693044359451721e-09,1.6724520050313542e-09,2.2721312020973756e-09,2.8459155474082796e-09,3.4006358836457078e-09,3.42912063221765e-09,3.3418724246352867e-09
1.7697537052527079e-09,1.5707345867650143e-09,1.5759735746920607e-09,2.17216878116783e-09,2.755720247681706e-09,3.402814740619881e-09,3.3802476864764464e-09,3.1042071223092293e-09
1.5981311929724939e-09,1.4335830155582404e-09,1.4639103482632707e-09,2.053233485320221e-09,2.651043260424062e-09,3.411113187509184e-09,3.3183317504860507e-09,2.84007418506004e-09
1.4071722314830511e-09,1.278206434476798e-09,1.3318039625249295e-09,1.908404513540836e-09,2.524723327130625e-09,3.4290046988525093e-09,3.2364049018071452e-09,2.5422710237652763e-09
3.0629129338497996e-09,3.060187160445401e-09,2.593369681115498e-09,3.292322132636213e-09,4.32301165078126e-09,3.6995126789600132e-09,3.663435690807345e-09,6.978858562758217e-09
3.0434593826227e-09,3.029452615733524e-09,2.570890643903943e-09,3.2631272558637833e-09,4.249126819404737e-09,3.6612517570961783e-09,3.637780827846467e-09,6.866521871052197e-09
3.024052653097624e-09,2.998811258818746e-09,2.548525958533321e-09,3.2341671274466718e-09,4.177241025089784e-09,3.6238451303663534e-09,3.6122359351353595e-09,6.756812330556226e-09
3.0046688475779244e-09,2.9682489184282904e-09,2.526264876261341e-09,3.2054366635149713e-09,4.107291312372549e-09,3.587285993507681e-09,3.586800938331356e-09,6.6496224753713545e-09
2.9852823229221684e-09,2.937750254714298e-09,2.5040956982927244e-09,3.176930096476513e-09,4.039217001552566e-09,3.5515678647870104e-09,3.5614752069958715e-09,6.544847277599345e-09
2.96586552741451e-09,2.907298645494526e-09,2.482005679127022e-09,3.148640903183919e-09,3.972959530421052e-09,3.516684604701705e-09,3.5362574971237912e-09,6.442383805388835e-09
2.946388818980233e-09,2.8768760588971353e-09,2.4599809179320112e-09,3.120561723481144e-09,3.9084623001311274e-09,3.4826304378663797e-09,3.511145885759121e-09,6.3421308740920996e-09
2.9268202621984963e-09,2.8464629104642423e-09,2.438006236168554e-09,3.092684267587184e-09,3.845670523984653e-09,3.449399978616241e-09,3.486137696398811e-09,6.2439886866961664e-09
2.907125401177589e-09,2.8160379024645436e-09,2.416065039398697e-09,3.064999210504562e-09,3.784531077843789e-09,3.4169882609792262e-09,3.461229413644679e-09,6.147858459281881e-09
2.8872670048732332e-09,2.785577842773187e-09,2.394139160839184e-09,3.037496071283693e-09,3.724992350751111e-09,3.3853907737986247e-09,3.4364165852640555e-09,6.053642026636175e-09
2.8672047808667314e-09,2.7550574402210404e-09,2.3722086837821944e-09,3.010163074553674e-09,3.6670040941921187e-09,3.3546035019511886e-09,3.411693709436032e-09,5.961241422425011e-09
2.8468950529513372e-09,2.724449072771234e-09,2.350251739479575e-09,2.9829869912115287e-09,3.6105172682341027e-09,3.324622974826078e-09,3.3870541045246373e-09,5.870558427428377e-09
2.8262903970736595e-09,2.693722524217913e-09,2.328244276441446e-09,2.9559529545232403e-09,3.5554838825123094e-09,3.295446323479885e-09,3.362489758133609e-09,5.781494078210393e-09
2.8053392292108344e-09,2.662844684302552e-09,2.306159796318713e-09,2.9290442470964262e-09,3.5018568296892716e-09,3.267071348220897e-09,3.3379911515089263e-09,5.693948127171962e-09
2.783985337618005e-09,2.6317792061833607e-09,2.2839690505853606e-09,2.9022420532078022e-09,3.449589708589726e-09,3.239496598791554e-09,3.313547054472106e-09,5.607818443207992e-09
2.7621673504840477e-09,2.600486114007533e-09,2.261639691060429e-09,2.8755251697335412e-09,3.398636633640838e-09,3.212721469859356e-09,3.2891442849558853e-09,5.523000339987428e-09
2.7398181283351173e-09,2.5689213518931834e-09,2.2391358658604828e-09,2.848869667383885e-09,3.348952026527124e-09,3.186746315203698e-09,3.2647674258148007e-09,5.439385816096488e-09
2.716864068488079e-09,2.5370362638629687e-09,2.2164177505802637e-09,2.8222484919971796e-09,3.300490385044115e-09,3.1615725848949143e-09,3.240398489800782e-09,5.356862687868055e-09
2.6932243063217233e-09,2.5047769920656364e-09,2.1934410022511767e-09,2.7956309931421563e-09,3.253206022904899e-09,3.1372029909129602e-09,3.21601652129197e-09,5.275313591253914e-09
2.668809795060928e-09,2.472083777910665e-09,2.1701561208250204e-09,2.7689823640983315e-09,3.207052772680578e-09,3.113641708197865e-09,3.191597120411833e-09,5.194614823527283e-09
2.6435222419520917e-09,2.438890147336377e-09,2.146507699379074e-09,2.742262973155801e-09,3.1619836419661942e-09,3.090894620157742e-09,3.167111871313138e-09,5.114634988386597e-09
