Conc,Conc,Conc,Conc,Conc,Conc,Conc,Conc
0.0056641859244905,0.0061091243690011,0.0062440530298796,0.0064135198229515,0.0067832900851798,0.0056960084630875,0.0064604218817669,0.0081983390733224
0.0055411562613735,0.0059420899417585,0.0060740467120665,0.0062619554242595,0.0066303566901708,0.0055863152782487,0.0063528094933318,0.0080632290236482
0.0054202214184534,0.0057792026932726,0.0059081669332008,0.0061134066894462,0.0064806698434371,0.0054779395810982,0.0062460644282024,0.0079297282642538
0.0053013951227785,0.0056204396675366,0.0057463949293826,0.0059678871698694,0.0063342382294371,0.0053709241221317,0.0061402444521965,0.007797890357138
0.0051846911013971,0.0054657779085438,0.0055887119367119,0.0058254104168866,0.0061910705326296,0.0052653116518449,0.0060354073311319,0.0076677688642995
0.0050701230813574,0.0053151944602874,0.0054350991912891,0.0056859899818555,0.006051175437473,0.0051611449207333,0.0059316108308264,0.0075394173477369
0.0049577047897077,0.0051686663667606,0.0052855379292141,0.0055496394161338,0.0059145616284261,0.0050584666792927,0.0058289127170978,0.0074128893694489
0.0048474499534962,0.0050261706719566,0.0051400093865871,0.0054163722710793,0.0057812377899474,0.0049573196780187,0.0057273707557638,0.0072882384914343
0.0047393722997713,0.0048876844198686,0.0049984947995082,0.0052862020980494,0.0056512126064955,0.0048577466674069,0.0056270427126423,0.0071655182756918
0.0046334855555812,0.0047531846544899,0.0048609754040777,0.005159142448402,0.005524494762529,0.004759790397953,0.005527986353551,0.0070447822842199
0.0045298034479741,0.0046226484198137,0.0047274324363955,0.0050352068734946,0.0054010929425066,0.0046634936201526,0.0054302594443078,0.0069260840790175
0.0044283397039984,0.0044960527598331,0.0045978471325619,0.004914408924685,0.0052810158308867,0.0045688990845015,0.0053339197507304,0.0068094772220832
0.0043291080507022,0.0043733747185415,0.004472200728677,0.0047967621533308,0.0051642721121281,0.0044760495414951,0.0052390250386367,0.0066950152754157
0.004232122215134,0.004254591339932,0.0043504744608408,0.0046822801107896,0.0050508704706893,0.0043849877416292,0.0051456330738443,0.0065827518010137
0.0041373959243418,0.0041396796679978,0.0042326495651537,0.0045709763484193,0.004940819591029,0.0042957564353995,0.0050538016221712,0.0064727403608758
0.004044942905374,0.0040286167467322,0.0041187072777156,0.0044628644175773,0.0048341281576057,0.0042083983733015,0.004963588449435,0.0063650345170009
0.0039547768852789,0.0039213796201283,0.0040086288346267,0.0043579578696215,0.004730804854878,0.0041229563058309,0.0048750513214536,0.0062596878313876
0.0038669115911047,0.0038179453321795,0.0039023954719871,0.0042562702559094,0.0046308583673046,0.0040394729834834,0.0047882480040448,0.0061567538660345
0.0037813607498997,0.0037182909268788,0.0037999884258971,0.0041578151277987,0.004534297379344,0.0039579911567547,0.0047032362630263,0.0060562861829404
0.0036981380887121,0.0036223934482196,0.0037013889324566,0.0040626060366471,0.0044411305754549,0.0038785535761403,0.0046200738642161,0.005958338344104
0.0036172573345902,0.003530229940195,0.0036065782277659,0.0039706565338123,0.0043513666400958,0.0038012029921359,0.0045388185734317,0.005862963911524
0.0035387322145824,0.0034417774467982,0.003515537547925,0.0038819801706519,0.0042650142577254,0.0037259821552372,0.0044595281564911,0.0057702164471989
0.0034625764557367,0.0033570130120226,0.0034282481290342,0.0037965904985236,0.0041820821128023,0.0036529338159398,0.004382260379212,0.0056801495131277
0.0033888037851016,0.0032759136798612,0.0033446912071935,0.0037145010687851,0.004102578889785,0.0035821007247394,0.0043070730074122,0.0055928166713089
0.0033174279297253,0.0031984564943074,0.0032648480185031,0.003635725432794,0.0040265132731321,0.0035135256321316,0.0042340238069096,0.0055082714837412
0.003248462616656,0.0031246184993543,0.0031886997990631,0.003560277141908,0.0039538939473024,0.0034472512886121,0.0041631705435218,0.0054265675124233
0.003181921572942,0.0030543767389951,0.0031162277849736,0.0034881697474848,0.0038847295967543,0.0033833204446764,0.0040945709830667,0.005347758319354
0.0031178185256317,0.0029877082572231,0.0030474132123348,0.0034194168008821,0.0038190289059464,0.0033217758508204,0.0040282828913621,0.0052718974665319
0.0030561672017731,0.0029245900980315,0.0029822373172469,0.0033540318534574,0.0037568005593375,0.0032626602575395,0.0039643640342258,0.0051990385159557
0.0029969813284147,0.0028649993054134,0.0029206813358098,0.0032920284565686,0.003698053241386,0.0032060164153295,0.0039028721774755,0.0051292350296241
0.0029402746326046,0.0028089129233622,0.0028627265041238,0.0032334201615731,0.0036427956365506,0.003151887074686,0.0038438650869291,0.0050625405695358
0.0028860608413912,0.0027563079958711,0.0028083540582891,0.0031782205198289,0.0035910364292899,0.0031003149861046,0.0037874005284044,0.0049990086976894
0.0028343536818227,0.0027071615669331,0.0027575452344057,0.0031264430826933,0.0035427843040625,0.0030513429000811,0.003733536267719,0.0049386929760838
0.0027851668809473,0.0026614506805417,0.0027102812685737,0.0030781014015243,0.003498047945327,0.003005013567111,0.0036823300706909,0.0048816469667176
0.0027385141658134,0.0026191523806899,0.0026665433968934,0.0030332090276794,0.003456836037542,0.00296136973769,0.0036338397031378,0.0048279242315894
0.0026944092634692,0.002580243711371,0.0026263128554648,0.0029917795125162,0.0034191572651661,0.0029204541623138,0.0035881229308775,0.004777578332698
0.002652865900963,0.0025447017165782,0.002589570880388,0.0029538264073925,0.0033850203126578,0.0028823095914779,0.0035452375197278,0.0047306628320421
0.002613897805343,0.0025125034403048,0.0025562987077633,0.002919363263666,0.0033544338644759,0.0028469787756781,0.0035052412355064,0.0046872312916203
0.0025775187036575,0.002483625926544,0.0025264775736907,0.0028884036326942,0.0033274066050789,0.00281450446541,0.0034681918440313,0.0046473372734313
0.0025437423229547,0.0024580462192889,0.0025000887142704,0.0028609610658349,0.0033039472189254,0.0027849294111693,0.0034341471111201,0.004611034339474
0.002512582390283,0.0024357413625327,0.0024771133656025,0.0028370491144458,0.003284064390474,0.0027582963634515,0.0034031648025907,0.0045783760517468
0.0024840526326906,0.0024166884002688,0.0024575327637871,0.0028166813298845,0.0032677668041833,0.0027346480727524,0.0033753026842608,0.0045494159722486
0.0024581667772258,0.0024008643764904,0.0024413281449244,0.0027998712635086,0.003255063144512,0.0027140272895675,0.0033506185219483,0.004524207662978
0.0024349385509368,0.0023882463351905,0.0024284807451145,0.0027866324666758,0.0032459620959185,0.0026964767643926,0.0033291700814708,0.0045028046859337
0.0096895893847145,0.0104161988012853,0.0107672267792628,0.0113134768589923,0.0123604869871137,0.0113763039168327,0.0136488263937347,0.0168812812438424
0.009480445788184,0.0101420114402319,0.0104777486116951,0.0110325639507583,0.0120596827949301,0.0111231244901644,0.0133556199103129,0.0165290739510345
0.0092743865253176,0.0098738761301837,0.0101945801789953,0.0107569768957728,0.0117649507379801,0.0108740501266514,0.0130672033017416,0.0161836494099544
0.0090714531735608,0.0096117807916365,0.0099177143058151,0.0104867462910422,0.0114763128585714,0.0106291358095785,0.0127836369264097,0.0158450445441003
0.0088716873103588,0.009355713345086,0.0096471438168063,0.0102219027335727,0.0111937911990118,0.0103884365222306,0.0125049811427062,0.0155132962769701
0.008675130513157,0.0091056617110281,0.0093828615366208,0.0099624768203709,0.010917407801609,0.0101520072478926,0.0122312963090201,0.0151884415320618
0.0084818243594009,0.0088616138099586,0.0091248602899105,0.0097084991484429,0.0106471847086706,0.0099199029698492,0.0119626427837403,0.0148705172328734
0.0082918104265357,0.0086235575623734,0.0088731329013271,0.0094600003147951,0.0103831439625045,0.0096921786713855,0.0116990809252559,0.0145595603029029
0.0081051302920069,0.0083914808887682,0.0086276721955224,0.009217010916434,0.0101253076054184,0.0094688893357862,0.011440671091956,0.0142556076656484
0.0079218255332598,0.0081653717096389,0.0083884709971484,0.0089795615503658,0.00987369767972,0.0092500899463363,0.0111874736422293,0.0139586962446078
0.0077419377277397,0.0079452179454813,0.0081555221308569,0.0087476828135969,0.0096283362277171,0.0090358354863205,0.0109395489344651,0.0136688629632792
0.0075655084528921,0.0077310075167913,0.0079288184212995,0.0085214053031336,0.0093892452917174,0.0088261809390239,0.0106969573270522,0.0133861447451605
0.0073925792861624,0.0075227283440646,0.0077083526931283,0.0083007596159824,0.0091564469140285,0.0086211812877311,0.0104597591783797,0.0131105785137499
0.0072231918049958,0.0073203683477971,0.007494117770995,0.0080857763491494,0.0089299631369584,0.0084208915157272,0.0102280148468365,0.0128422011925452
0.0070573875868378,0.0071239154484846,0.0072861064795515,0.0078764860996412,0.0087098160028146,0.0082253666062969,0.0100017846908117,0.0125810497050445
0.0068952082091337,0.0069333575666229,0.0070843116434495,0.0076729194644639,0.008496027553905,0.0080346615427252,0.0097811290686942,0.0123271609747458
0.006736695249329,0.0067486826227079,0.006888726087341,0.0074751070406241,0.0082886198325372,0.0078488313082969,0.009566108338873,0.0120805719251472
0.0065818902848689,0.0065698785372353,0.0066993426358777,0.0072830794251279,0.008087614881019,0.0076679308862968,0.0093567828597372,0.0118413194797466
0.0064308348931988,0.0063969332307011,0.0065161541137114,0.0070968672149818,0.0078930347416582,0.0074920152600099,0.0091532129896757,0.011609440562042
