D,D,D,D,D,D,D,D
8.20001808475155e-09,1.5043827285519944e-08,1.6306367028070875e-08,1.6653696708556147e-08,3.052452091686517e-08,1.5101522152525575e-08,1.8000074540374955e-08,2.403095439416096e-08
7.584091140190694e-09,1.6384919932422823e-08,1.8303947571155712e-08,1.872460360873589e-08,4.2059666657624965e-08,1.48038168418234e-08,1.725282829909902e-08,2.3384867925937466e-08
2.2203192041193044e-08,1.6897162555276394e-08,1.6408447959436556e-08,1.89545788850602e-08,2.07486789080641e-08,2.766837138323264e-08,3.169644509599083e-08,3.292572202016069e-08
2.1780571665795813e-08,1.66738654554406e-08,1.6162121811442517e-08,1.860471236642236e-08,2.0399359599817062e-08,2.7087995088255247e-08,3.100469883185752e-08,3.2363719284505646e-08
2.136502917528925e-08,1.6454351642676596e-08,1.5920222406794158e-08,1.8262346139408973e-08,2.0057857099753542e-08,2.652294423386232e-08,3.0332278004156774e-08,3.1816826265425586e-08
2.0956493056368875e-08,1.6238661316376095e-08,1.5682790146065086e-08,1.792746665989692e-08,1.972418587721601e-08,2.597294985989915e-08,2.967876986154548e-08,3.1284835313306035e-08
2.055488881945464e-08,1.6026835015136656e-08,1.5449866012696468e-08,1.7600061469448468e-08,1.9398363059650485e-08,2.5437749249442744e-08,2.904377156484404e-08,3.076754342136434e-08
2.0160138615907197e-08,1.5818913624337275e-08,1.5221491620158473e-08,1.728011929565155e-08,1.9080408743745168e-08,2.4917085680878264e-08,2.842688968470486e-08,3.02647522548174e-08
1.9772160806606127e-08,1.561493838443172e-08,1.49977092657288e-08,1.6967630167440955e-08,1.8770346352907688e-08,2.441070818148461e-08,2.7827739696823538e-08,2.977626819768772e-08
1.9390869474212272e-08,1.541495090006961e-08,1.4778561992024476e-08,1.6662585547995197e-08,1.846820304931328e-08,2.3918371281171384e-08,2.7245945470986235e-08,2.930190241986068e-08
1.9016173870051543e-08,1.5218993150196822e-08,1.4564093657658284e-08,1.6364978488338156e-08,1.817401021048421e-08,2.343983476482379e-08,2.6681138749711112e-08,2.88414709675926e-08
1.864797778484189e-08,1.5027107499286933e-08,1.4354349018659072e-08,1.6074803805406132e-08,1.7887803982473345e-08,2.2974863421454807e-08,2.613295861150604e-08,2.8394794881281164e-08
1.828617883044636e-08,1.4839336709927545e-08,1.4149373822666453e-08,1.5792058289193634e-08,1.7609625924414072e-08,2.252322678811142e-08,2.5601050912997757e-08,2.796170034523401e-08
1.793066761728195e-08,1.4655723956997893e-08,1.3949214918326066e-08,1.5516740944548134e-08,1.7339523762496206e-08,2.208469888605294e-08,2.5085067703025462e-08,2.75420188751094e-08
1.7581326808946632e-08,1.4476312843745828e-08,1.3753920382871978e-08,1.5248853274503297e-08,1.7077552275664026e-08,2.1659057946291643e-08,2.458466660051552e-08,2.7135587550073155e-08
1.723803003180168e-08,1.4301147420138856e-08,1.3563539671561761e-08,1.4988399613604974e-08,1.682377434066419e-08,2.124608612097e-08,2.4099510126238042e-08,2.6742249298317972e-08
1.6900640612518685e-08,1.4130272203948104e-08,1.3378123793503298e-08,1.4735387521739574e-08,1.6578262170888228e-08,2.0845569176299964e-08,2.3629264976399043e-08,2.63618532466667e-08
1.6569010110737922e-08,1.3963732205145231e-08,1.3197725519534529e-08,1.448982825157574e-08,1.6341098792271756e-08,2.0457296161832657e-08,2.317360122334629e-08,2.5994255147652182e-08
1.6242976606589474e-08,1.3801572954319203e-08,1.3022399629219701e-08,1.4251737306062947e-08,1.6112379810857296e-08,2.0081059049581784e-08,2.2732191425123625e-08,2.5639317900810266e-08
1.5922362693579063e-08,1.3643840536027254e-08,1.2852203205903448e-08,1.4021135106805068e-08,1.5892215541555802e-08,1.9716652334935153e-08,2.2304709621212283e-08,2.529691218938277e-08
1.5606973115566492e-08,1.3490581628211248e-08,1.2687195991139838e-08,1.3798047799772538e-08,1.568073358720027e-08,1.936387258921944e-08,2.1890830185933115e-08,2.496691725930597e-08
1.5296591971583408e-08,1.3341843549148944e-08,1.2527440813001064e-08,1.3582508232342724e-08,1.5478081983060447e-08,1.9022517951073408e-08,2.1490226503487063e-08,2.4649221874925893e-08
1.499097939297829e-08,1.3197674313805124e-08,1.2373004106935452e-08,1.33745571455734e-08,1.5284433056900628e-08,1.869238754018124e-08,2.1102569418607513e-08,2.4343725495851454e-08
1.4689867572491049e-08,1.3058122702025097e-08,1.2223956553466773e-08,1.317424463901411e-08,1.5099988201999374e-08,1.8373280772190484e-08,2.0727525403671745e-08,2.405033973274204e-08
1.439295599240661e-08,1.2923238341742216e-08,1.2080373864577168e-08,1.2981631983449148e-08,1.49249838253404e-08,1.8064996547195442e-08,2.036475436542096e-08,2.3768990157876416e-08
1.4099905656325711e-08,1.2793071811405974e-08,1.1942337760951456e-08,1.2796793881812604e-08,1.4759698822948061e-08,1.7767332275495907e-08,2.0013906990621608e-08,2.3499618571029742e-08
1.3810332072611682e-08,1.2667674767227956e-08,1.1809937196502018e-08,1.2619821312922484e-08,1.4604464060189553e-08,1.7480082692409268e-08,1.96746214974289e-08,2.3242185855258084e-08
1.3523796662058642e-08,1.2547100102799069e-08,1.1683269906503232e-08,1.2450825141005686e-08,1.4459674513733876e-08,1.7203038397371555e-08,1.9346519614252977e-08,2.299667560483392e-08
1.3239796160353042e-08,1.2431402151383164e-08,1.1562444383832526e-08,1.2289940742707329e-08,1.4325804989738556e-08,1.6935984029320537e-08,1.9029201545096363e-08,2.2763098775061453e-08
1.2957749446747344e-08,1.2320636945115432e-08,1.1447582428239223e-08,1.2137334002486864e-08,1.4203430710514307e-08,1.6678695957248072e-08,1.8722239591360192e-08,2.254149970064178e-08
1.2676981038360214e-08,1.221486255104215e-08,1.1338822472489891e-08,1.1993209172780231e-08,1.4093254624623528e-08,1.6430939316998504e-08,1.8425169972369344e-08,2.23319639707252e-08
1.2396700221337068e-08,1.2114139512346076e-08,1.1236323976548941e-08,1.1857819312345116e-08,1.3996144149618824e-08,1.619246415518914e-08,1.8137482200589992e-08,2.2134628858654183e-08
1.211597441063226e-08,1.2018531435709357e-08,1.1140273312712592e-08,1.173148034615642e-08,1.3913181380397664e-08,1.5963000336277158e-08,1.7858605091302708e-08,2.1949697321489146e-08
1.1833694785674028e-08,1.192810578509644e-08,1.1050891767505231e-08,1.1614590302429086e-08,1.3845732895096837e-08,1.5742250709237366e-08,1.7587888069462822e-08,2.177745707346397e-08
1.1548531455687297e-08,1.1842934972406373e-08,1.0968446605464508e-08,1.1507656095854861e-08,1.3795548703628302e-08,1.5529881782225877e-08,1.732457579389969e-08,2.161830700833942e-08
1.1258874232961511e-08,1.1763097883821053e-08,1.089326665512308e-08,1.1411331551832112e-08,1.3764905594525445e-08,1.532551075907998e-08,1.7067773106902782e-08,2.1472794491557357e-08
1.0962753318667577e-08,1.1688682060150338e-08,1.0825764731616638e-08,1.1326472589400284e-08,1.3756820000366316e-08,1.5128687147465798e-08,1.6816395683147868e-08,2.134166911285988e-08
1.0657731475737149e-08,1.1619786884158094e-08,1.0766470670890622e-08,1.1254219330520053e-08,1.37753731737279e-08,1.4938866066620755e-08,1.6569099040222904e-08,2.1225962037227676e-08
1.0340754967033695e-08,1.1556528363792398e-08,1.071608133666758e-08,1.1196121820446426e-08,1.382622447135982e-08,1.4755368505044368e-08,1.6324173931527753e-08,2.1127106389321686e-08
1.0007943608447696e-08,1.1499046529751969e-08,1.0675538727459509e-08,1.1154339006968976e-08,1.3917453245665145e-08,1.4577320397023038e-08,1.6079387914233526e-08,2.1047125746192768e-08
9.654288802647151e-09,1.1447517283165678e-08,1.064615650961104e-08,1.1131966138545681e-08,1.4061004098755871e-08,1.4403556032535388e-08,1.583173770155895e-08,2.098894035504941e-08
9.273208790024781e-09,1.1402172166620581e-08,1.0629834041826393e-08,1.1133598928083062e-08,1.4275308415210162e-08,1.4232458769178685e-08,1.557704756004394e-08,2.0956886801370288e-08
8.855875610616837e-09,1.1363333018715849e-08,1.062943766424166e-08,1.1166361617311213e-08,1.459037438172804e-08,1.4061685760507924e-08,1.5309289117064792e-08,2.0957647501163893e-08
8.390164274916751e-09,1.1331476462535212e-08,1.0649524600538169e-08,1.1241914648288784e-08,1.505856206238716e-08,1.3887664509672596e-08,1.5019367555125682e-08,2.1002024107046637e-08
7.858951200585136e-09,1.1307363217023291e-08,1.0697831909531364e-08,1.1380736543053407e-08,1.578014585942654e-08,1.3704605147754411e-08,1.4692812234153804e-08,2.110860808545366e-08
7.237237671505637e-09,1.1292323555673054e-08,1.0788675455554044e-08,1.1622384942975441e-08,1.697436177612051e-08,1.3502381100588208e-08,1.4305013660708008e-08,2.1312230020922832e-08
2.044135547553e-08,1.575242760936184e-08,1.5795397790095863e-08,1.6604148933338493e-08,1.745545150319061e-08,2.201109559917109e-08,2.2776682387389348e-08,2.3529280268874438e-08
2.0056416532070232e-08,1.5526880023790183e-08,1.5555151508809192e-08,1.6317599309284756e-08,1.7196173755170384e-08,2.162709574341891e-08,2.2409317475290023e-08,2.3277533561393458e-08
1.967836770895856e-08,1.5305064457976008e-08,1.5318873924244923e-08,1.6037118344271096e-08,1.6943125863353136e-08,2.125193923144416e-08,2.205054653417169e-08,2.3032187398882996e-08
1.930709516294581e-08,1.5086990759676178e-08,1.5086573162622723e-08,1.576267649479665e-08,1.6696303011120424e-08,2.0885527656931732e-08,2.170027166167611e-08,2.279322017428901e-08
1.894248339110872e-08,1.4872667733356798e-08,1.4858256443950427e-08,1.549424446770603e-08,1.6455702141039982e-08,2.052776384587061e-08,2.1358395440602262e-08,2.256061233270232e-08
1.8584414822851913e-08,1.4662103019284572e-08,1.4633929980180084e-08,1.5231793213626372e-08,1.6221322150815163e-08,2.0178551785534465e-08,2.1024820849736657e-08,2.2334346589206727e-08
1.82327693667124e-08,1.4455302955749012e-08,1.4413598859117006e-08,1.4975293919983022e-08,1.5993164118120338e-08,1.9837796548751952e-08,2.0699451164773852e-08,2.2114408178688413e-08
1.7887423904581738e-08,1.4252272421595125e-08,1.419726691169144e-08,1.4724718003520217e-08,1.577123155939676e-08,1.9505404212515423e-08,2.038218984758995e-08,2.190078514316629e-08
1.754825172465006e-08,1.4053014655714856e-08,1.3984936559751564e-08,1.4480037102227877e-08,1.555553072873024e-08,1.918128176978757e-08,2.0072940421809065e-08,2.1693468663359188e-08
1.7215121882739245e-08,1.3857531049449572e-08,1.3776608640948821e-08,1.4241223066552161e-08,1.5346070964211012e-08,1.8865337033122832e-08,1.9771606332134503e-08,2.1492453442586163e-08
1.688789847978064e-08,1.3665820907060698e-08,1.3572282206602914e-08,1.400824794976631e-08,1.5142865090804922e-08,1.8557478528477212e-08,1.9478090784469413e-08,2.1297738152883596e-08
1.6566439840760468e-08,1.3477881168372462e-08,1.3371954287544904e-08,1.3781083997313464e-08,1.4945929890764654e-08,1.8257615377182243e-08,1.9192296563139243e-08,2.11093259553592e-08
1.6250597577568462e-08,1.3293706086434806e-08,1.31756196218616e-08,1.3559703634930368e-08,1.4755286655137508e-08,1.7965657163662852e-08,1.89141258207695e-08,2.0927225109582163e-08
1.5940215514563127e-08,1.3113286851462245e-08,1.2983270337112624e-08,1.3344079455284974e-08,1.4570961833149822e-08,1.7681513785907032e-08,1.864347983535256e-08,2.0751449690240028e-08
1.563512845121886e-08,1.2936611150298652e-08,1.2794895577873676e-08,1.3134184202821676e-08,1.4392987800306389e-08,1.7405095285009014e-08,1.83802587277584e-08,2.0582020433721012e-08
1.5335160730679525e-08,1.2763662648144692e-08,1.2610481067325542e-08,1.2929990756425208e-08,1.4221403771308726e-08,1.7136311649239172e-08,1.8124361131361658e-08,2.0418965742903562e-08
1.5040124576092466e-08,1.2594420376044537e-08,1.24300085888266e-08,1.2731472109408172e-08,1.4056256890629744e-08,1.68750725869419e-08,1.7875683803351543e-08,2.0262322885687067e-08
1.4749818147896745e-08,1.242885800353092e-08,1.225345536991806e-08,1.2538601346221072e-08,1.3897603542414213e-08,1.6621287261140958e-08,1.763412116469655e-08,2.011213943225495e-08
1.4464023264177917e-08,1.2266942970485612e-08,1.2080793346629592e-08,1.2351351615097838e-08,1.374551093290324e-08,1.6374863976827662e-08,1.739956475225143e-08,1.9968474988375124e-08
1.4182502712160044e-08,1.2108635445377321e-08,1.1911988280054e-08,1.2169696095661664e-08,1.3600059013875836e-08,1.613570980946001e-08,1.717190256205326e-08,1.9831403298350567e-08
1.3904997060867482e-08,1.1953887067958268e-08,1.1746998689372877e-08,1.1993607960204391e-08,1.3461342835997104e-08,1.5903730159939333e-08,1.6951018256906926e-08,1.970101481290058e-08
1.3631220861724868e-08,1.1802639422547409e-08,1.1585774555254392e-08,1.1823060327009218e-08,1.3329475448471886e-08,1.5678828217026685e-08,1.673679020355527e-08,1.9577419846419932e-08
1.3360858093573641e-08,1.1654822172044128e-08,1.1428255733818006e-08,1.1658026203551809e-08,1.3204591498867631e-08,1.5460904302347287e-08,1.6529090294183642e-08,1.9460752487621997e-08
1.3093556668885992e-08,1.1510350761340742e-08,1.1274370002880811e-08,1.1498478416745512e-08,1.3086851738574272e-08,1.5249855065263678e-08,1.632778249276891e-08,1.9351175481903168e-08
1.2828921765430589e-08,1.1369123569567883e-08,1.1124030637020936e-08,1.1344389526442882e-08,1.2976448711291196e-08,1.504557248410517e-08,1.613272102730045e-08,1.9248886379208517e-08
1.256650767757728e-08,1.123101835041803e-08,1.0977133373336529e-08,1.1195731717090672e-08,1.2873614003477917e-08,1.4847942615262472e-08,1.5943748121886896e-08,1.9154125347253592e-08
1.2305807786992032e-08,1.109588774389073e-08,1.0833552581482264e-08,1.1052476660589036e-08,1.2778627581075344e-08,1.4656844010629273e-08,1.5760691124941805e-08,1.9067185201193692e-08
1.2046242123921096e-08,1.0963553564008746e-08,1.0693136383394672e-08,1.0914595340749416e-08,1.2691829948066553e-08,1.4472145693906745e-08,1.5583358835887208e-08,1.8988424419566763e-08
1.1787141813329098e-08,1.0833799454512002e-08,1.0555700370579685e-08,1.07820578259196e-08,1.2613638174569229e-08,1.4293704543032054e-08,1.5411536755366036e-08,1.891828423788777e-08
1.1527729453685445e-08,1.0706361341356952e-08,1.0421019425129541e-08,1.0654832970696758e-08,1.2544567311610205e-08,1.4121361862475268e-08,1.5244980870600973e-08,1.8857311392223197e-08
1.1267094128449611e-08,1.0580914870336473e-08,1.028881694135858e-08,1.053288801916802e-08,1.2485259429861128e-08,1.3954938834280783e-08,1.5083409418713934e-08,1.880618881832915e-08
1.1004159252930556e-08,1.0457058657450044e-08,1.0158750430370568e-08,1.0416188069191742e-08,1.2436523648615962e-08,1.3794230392383809e-08,1.4926491814774103e-08,1.8765777753821652e-08
1.073764073683074e-08,1.03342916279276e-08,1.0030392007496161e-08,1.0304695337000456e-08,1.2399392334273451e-08,1.3638996840288576e-08,1.4773833534762368e-08,1.873717651077144e-08
1.0465991876692323e-08,1.0211981857854051e-08,9.903201506836223e-09,1.0198368129092225e-08,1.2375201638456573e-08,1.3488952175299504e-08,1.462495511545273e-08,1.8721804163415447e-08
1.0187329790412305e-08,1.0089322953167025e-08,9.776488754260116e-09,1.0097159375310046e-08,1.2365709630869368e-08,1.3343747499905469e-08,1.4479262412520776e-08,1.8721522410005e-08
9.89933575120215e-09,9.965271735107252e-09,9.649359530905661e-09,1.00010144872811e-08,1.2373274227777366e-08,1.3202946922315178e-08,1.4336003552331952e-08,1.873881759535778e-08
9.599117934572917e-09,9.838457167059987e-09,9.520636362722816e-09,9.909868149510158e-09,1.2401129480723531e-08,1.306599164983804e-08,1.4194205069469312e-08,1.8777080650523404e-08
9.283018927412922e-09,9.707043748153598e-09,9.388739301866004e-09,9.823639365488423e-09,1.245383009974211e-08,1.2932144920400666e-08,1.4052574456225576e-08,1.884105245372854e-08
8.946340194144594e-09,9.5685204002666e-09,9.251500957380654e-09,9.742223540482772e-09,1.2537997222018958e-08,1.2800404670584316e-08,1.390934653023766e-08,1.8937561112795238e-08
8.58293846017285e-09,9.419362698424063e-09,9.10586918665982e-09,9.665479302812856e-09,1.2663633925250784e-08,1.2669359492779598e-08,1.3762031810445866e-08,1.907680178420154e-08
8.18461871041925e-09,9.254469943592118e-09,8.94740888348336e-09,9.593205474702763e-09,1.2846592390583166e-08,1.2536939693217052e-08,1.360698530241078e-08,1.927468990623727e-08
7.740193265822266e-09,9.066180086746511e-09,8.769424375850421e-09,9.52509837870921e-09,1.3113569881636366e-08,1.239996200177141e-08,1.3438625953506005e-08,1.955750887666413e-08
7.233970984933771e-09,8.842440408882393e-09,8.561316378366973e-09,9.460666636931036e-09,1.3513280580099686e-08,1.2253236381393311e-08,1.3247925071780794e-08,1.9971968576926665e-08
6.643228699106599e-09,8.563149150808952e-09,8.305262122635931e-09,9.399044260832258e-09,1.4145021269249732e-08,1.2087649740370166e-08,1.3019217166983827e-08,2.0609793264097267e-08
1.9186362131191368e-08,1.3868423252974514e-08,1.3706069911678293e-08,1.515620036705116e-08,1.5050605773168352e-08,1.6963474628001963e-08,1.7030243199064382e-08,1.7364428275129424e-08
1.8860315545945732e-08,1.3703941593602528e-08,1.3538638390531805e-08,1.49566414853355e-08,1.488114231498788e-08,1.6744201518524082e-08,1.685433108219366e-08,1.72255204932575e-08
1.853941815950024e-08,1.3542152489147948e-08,1.3374059115070156e-08,1.4759916122970598e-08,1.4714462816567048e-08,1.6530054866095957e-08,1.6682484416426532e-08,1.7090521315431986e-08
1.8223563519051852e-08,1.3383049958497865e-08,1.3212316868391384e-08,1.4566026620736682e-08,1.45505884975656e-08,1.6320981840134772e-08,1.6514670879761298e-08,1.695943230542608e-08
1.791264387134374e-08,1.3226626645380131e-08,1.3053395006848216e-08,1.437497430227656e-08,1.4389541082901012e-08,1.6116929971474093e-08,1.635085802063484e-08,1.6832256747299837e-08
1.76065497128038e-08,1.307287366653026e-08,1.2897275299977289e-08,1.4186759379028177e-08,1.4231342875477045e-08,1.591784712296472e-08,1.6191013223029105e-08,1.6708999851217188e-08
1.7305169296487528e-08,1.2921780438825538e-08,1.2743937748329862e-08,1.4001380841416311e-08,1.4076016839280122e-08,1.5723681457076402e-08,1.6035103666791927e-08,1.6589668989355796e-08
1.7008388088240654e-08,1.2773334481902643e-08,1.2593360375556368e-08,1.3818836334023992e-08,1.3923586694635416e-08,1.5534381399954834e-08,1.5883096282343545e-08,1.6474273967167842e-08
1.6716088163196608e-08,1.2627521192110734e-08,1.2445518990403988e-08,1.3639122011998622e-08,1.3774077027785592e-08,1.5349895601312205e-08,1.5734957698810997e-08,1.6362827336331472e-08
1.6428147532097733e-08,1.2484323582817957e-08,1.2300386913410984e-08,1.3462232375409993e-08,1.36275134173855e-08,1.5170172889357372e-08,1.5590654184382598e-08,1.6255344757055304e-08
1.6144439385034708e-08,1.2343721985095928e-08,1.2157934662049788e-08,1.3288160077603848e-08,1.3483922581087368e-08,1.4995162219860072e-08,1.5450151577490465e-08,1.6151845419078274e-08
1.5864831237770734e-08,1.2205693701535644e-08,1.2018129586743711e-08,1.3116895702741262e-08,1.3343332546060291e-08,1.4824812618197757e-08,1.5313415207068605e-08,1.6052352532750485e-08
1.5589183962959524e-08,1.2070212604413951e-08,1.1880935448584021e-08,1.2948427506690166e-08,1.3205772848167382e-08,1.4659073113016805e-08,1.5180409799779073e-08,1.595689390420106e-08
1.5317350684956048e-08,1.1937248667489522e-08,1.1746311927553092e-08,1.2782741114116762e-08,1.3071274765620188e-08,1.4497892659806425e-08,1.5051099371619922e-08,1.5865502611881286e-08
1.5049175512504313e-08,1.1806767418272596e-08,1.1614214047531248e-08,1.2619819162993331e-08,1.2939871594308636e-08,1.4341220052296681e-08,1.4925447100700663e-08,1.577821780596149e-08
1.4784492078095265e-08,1.1678729294571212e-08,1.1484591501193902e-08,1.2459640885660351e-08,1.2811598973795527e-08,1.4189003819089132e-08,1.4803415177233672e-08,1.56950856574209e-08
