Conc,Conc,Conc,Conc,Conc,Conc,Conc,Conc
0.0081896582162953,0.0076993609362288,0.0072616903426778,0.0070000459673552,0.0083453114829504,0.0091496454777733,0.0083407077102722,0.0086354439903502
0.0080187574878198,0.0075272908768579,0.0071193306068981,0.0068933095317473,0.0081899670745969,0.0089688199963995,0.0082024519852042,0.0084915847181624
0.0078524227561252,0.0073578081647885,0.0069777392459042,0.0067851910355991,0.008034593731913,0.0087902621098689,0.008064987438282,0.0083492842222449
0.0076906502539533,0.0071909775626785,0.006837024682046,0.0066758592538766,0.0078793559498589,0.0086140614149359,0.007928423271361,0.0082086272887868
0.0075334362140458,0.0070268638331858,0.0066972953376737,0.0065654829615458,0.0077244182233951,0.0084403075083551,0.0077928686862965,0.0080696987039774
0.0073807768691448,0.0068655317389683,0.0065586596351373,0.0064542309335726,0.0075699450474818,0.0082690899868809,0.0076584328849439,0.0079325832540058
0.0072326684519918,0.0067070460426838,0.0064212259967868,0.0063422719449231,0.0074161009170795,0.0081004984472679,0.0075252250691586,0.0077973657250612
0.0070891071953288,0.0065514715069901,0.0062851028449723,0.0062297747705632,0.0072630503271484,0.0079346224862704,0.0073933544407958,0.0076641309033329
0.0069500893318975,0.0063988728945453,0.0061503986020439,0.0061169081854589,0.0071109577726489,0.007771551700643,0.0072629302017111,0.0075329635750099
0.0068156110944398,0.006249314968007,0.0060172216903516,0.0060038409645762,0.0069599877485413,0.0076113756871402,0.0071340615537597,0.0074039485262815
0.0066856687156975,0.0061028624900331,0.0058856805322455,0.0058907418828811,0.0068103047497861,0.0074541840425163,0.007006857698797,0.0072771705433368
0.0065602584284125,0.0059595802232816,0.0057558835500757,0.0057777797153396,0.0066620732713435,0.007300066363526,0.0068814278386785,0.0071527144123651
0.0064393764653264,0.0058195329304103,0.0056279391661921,0.0056651232369176,0.0065154578081738,0.0071491122469237,0.0067578811752593,0.0070306649195556
0.0063230190591811,0.0056827853740771,0.0055019558029448,0.0055529412225813,0.0063706228552375,0.0070014112894639,0.0066363269103951,0.0069111068510974
0.0062111824427186,0.0055494023169398,0.005378041882684,0.0054414024472964,0.0062277329074948,0.006857053087901,0.006516874245941,0.0067941249931797
0.0061038628486804,0.0054194485216562,0.0052563058277596,0.0053306756860291,0.0060869524599062,0.0067161272389896,0.0063996323837524,0.0066798041319917
0.0060010565098086,0.0052929887508843,0.0051368560605217,0.0052209297137453,0.0059484460074319,0.0065787233394841,0.0062847105256848,0.0065682290537226
0.0059027596588448,0.0051700877672819,0.0050198010033204,0.0051123333054111,0.0058123780450323,0.006444930986139,0.0061722178735935,0.0064594845445616
0.005808968528531,0.0050508103335069,0.0049052490785057,0.0050050552359923,0.0056789130676677,0.0063148397757088,0.0060622636293338,0.0063536553906979
0.0057196793516088,0.0049352212122171,0.0047933087084277,0.004899264280455,0.0055482155702985,0.0061885393049479,0.0059549569947612,0.0062508263783207
0.0056348883608202,0.0048233851660704,0.0046840883154365,0.0047951292137652,0.0054204500478851,0.0060661191706109,0.0058504071717309,0.0061510822936191
0.005554591788907,0.0047153669577246,0.004577696321882,0.0046928188108889,0.0052957809953877,0.0059476689694523,0.0057487233620985,0.0060545079227823
0.0054787858686109,0.0046112313498377,0.0044742411501144,0.004592501846792,0.0051743729077667,0.0058332782982264,0.0056500147677191,0.0059611880519996
0.0054074668326738,0.0045110431050674,0.0043738312224837,0.0044943470964405,0.0050563902799825,0.0057230367536878,0.0055543905904482,0.0058712074674601
0.0053406309138375,0.0044148669860718,0.0042765749613399,0.0043985233348005,0.0049419976069954,0.005617033932591,0.0054619600321412,0.005784650955353
0.0052782743448438,0.0043227677555085,0.0041825807890332,0.0043051993368379,0.0048313593837658,0.0055153594316904,0.0053728322946535,0.0057016033018675
0.0052203933584345,0.0042348101760354,0.0040919571279135,0.0042145438775187,0.0047246401052539,0.0054181028477406,0.0052871165798403,0.0056221492931927
0.0051669841873514,0.0041510590103106,0.004004812400331,0.0041267257318089,0.0046220042664202,0.005325353777496,0.0052049220895571,0.005546373715518
0.0051180430643364,0.0040715790209917,0.0039212550286356,0.0040419136746745,0.0045236163622249,0.0052372018177111,0.0051263580256592,0.0054743613550324
0.0050735662221313,0.0039964349707366,0.0038413934351775,0.0039602764810814,0.0044296408876285,0.0051537365651403,0.005051533590002,0.0054061969979251
0.0050335498934778,0.0039256916222033,0.0037653360423067,0.0038819829259957,0.0043402423375912,0.0050750476165383,0.0049805579844409,0.0053419654303854
0.0049979903111178,0.0038594137380496,0.0036931912723733,0.0038072017843834,0.0042555852070735,0.0050012245686593,0.0049135404108312,0.0052817514386024
0.0049668837077932,0.0037976660809334,0.0036250675477272,0.0037361018312103,0.0041758339910356,0.004932357018258,0.0048505900710283,0.0052256398087653
0.0049402263162456,0.0037405134135124,0.0035610732907187,0.0036688518414426,0.0041011531844379,0.0048685345620888,0.0047918161668875,0.0051737153270634
0.004918014369217,0.0036880204984446,0.0035013169236976,0.0036056205900463,0.0040317072822407,0.0048098467969062,0.0047373279002643,0.0051260627796857
0.0049002440994492,0.0036402520983879,0.0034459068690142,0.0035465768519872,0.0039676607794045,0.0047563833194646,0.004687234473014,0.0050827669528215
0.0048869117396839,0.003597272976,0.0033949515490183,0.0034918894022314,0.0039091781708894,0.0047082337265186,0.004641645086992,0.0050439126326599
0.004878013522663,0.0035591478939389,0.0033485593860602,0.0034417270157448,0.003856423951656,0.0046654876148226,0.0046006689440536,0.0050095846053902
0.0048735456811283,0.0035259416148625,0.0033068388024898,0.0033962584674936,0.0038095626166644,0.0046282345811311,0.0045644152460541,0.0049798676572016
0.0176378709609484,0.0175994417344408,0.0168849999106178,0.0169239884920333,0.0196818432928747,0.0209083263468186,0.0194434214354192,0.0195131374424923
0.0172935195146768,0.017186758533444,0.0165317093821273,0.0165980904957126,0.0192642856601442,0.020480387479581,0.0191059399596239,0.019178539009809
0.0169596597136896,0.0167828103491903,0.0161830960945671,0.0162748234868138,0.0188518867486672,0.0200602666416679,0.018773404521033,0.0188505572182531
0.0166362315150726,0.0163876482930638,0.0158393135436086,0.0159544128434039,0.0184448625918484,0.0196480678231868,0.0184459499831041,0.0185292664170126
0.0163231748759113,0.016001323476449,0.0155005152249234,0.0156370839435499,0.0180434292230923,0.0192438950142449,0.018123711209295,0.0182147409552758
0.0160204297532915,0.01562388701073,0.0151668546341829,0.0153230621653188,0.0176478026758038,0.0188478522049496,0.0178068230630634,0.0179070551822307
