D,D,D,D,D,D,D,D
1.3763071123430849e-08,1.0807603869471668e-08,1.0107075900720916e-08,9.004239537702286e-09,1.0696946021538316e-08,1.3360413181896525e-08,1.753208809589384e-08,2.1724437327629472e-08
1.3766395298468352e-08,1.0521428304350164e-08,9.841146312872992e-09,8.806227094670263e-09,1.0423778646764585e-08,1.3229805510467113e-08,1.7453611164154936e-08,2.161202870833913e-08
1.3788602056353194e-08,1.0234591629988287e-08,9.573843534938364e-09,8.604973632909199e-09,1.01450686515213e-08,1.3098427001579041e-08,1.7377816900303302e-08,2.1495479360820076e-08
1.3832490354699838e-08,9.945145740455572e-09,9.303236219211546e-09,8.398689690325542e-09,9.858581448455742e-09,1.29645953627441e-08,1.7303327588870442e-08,2.137231435810059e-08
1.3901830623089678e-08,9.650721115447969e-09,9.02698185701182e-09,8.18517791897171e-09,9.561611459139065e-09,1.2826150374412228e-08,1.7228336004650864e-08,2.1239338186913885e-08
1.4001825580235908e-08,9.348391596506457e-09,8.742198270472413e-09,7.961707166147885e-09,9.250847391991031e-09,1.2680278760669846e-08,1.7150437805754062e-08,2.1092364903035356e-08
1.4139860840827044e-08,9.034484135949798e-09,8.445284153978359e-09,7.724836824819375e-09,8.922188474176823e-09,1.2523256269974708e-08,1.706637948040313e-08,2.0925817803065644e-08
1.4326782814741866e-08,8.704305466718945e-09,8.131663413129704e-09,7.470166924508561e-09,8.570489460652415e-09,1.2350057415479684e-08,1.6971667702370233e-08,2.07321185828793e-08
1.4579193357656106e-08,8.351740015772277e-09,7.795412656464621e-09,7.191974558860319e-09,8.189199992016409e-09,1.2153746263548013e-08,1.6859942276199145e-08,2.050072447104729e-08
1.4923849260530808e-08,7.968642237414319e-09,7.428704376456178e-09,6.882671390712919e-09,7.769843442294909e-09,1.192449019770733e-08,1.6721927105397242e-08,2.0216551562280456e-08
1.5406825606471865e-08,7.543889277663495e-09,7.020949839998297e-09,6.531970328675651e-09,7.301245234920094e-09,1.1647893164522404e-08,1.6543586132214226e-08,1.9857273665529147e-08
1.611478642883548e-08,7.0618496591758085e-09,6.557434063586985e-09,6.125561631352103e-09,6.7683578782850255e-09,1.130202942714486e-08,1.6302679810987666e-08,1.938843489237601e-08
1.7232296404872137e-08,6.499799854071819e-09,6.017053206397528e-09,5.6429248548267235e-09,6.150413382515316e-09,1.0851819340098992e-08,1.596183026522494e-08,1.8753989781777106e-08
1.6898990847825603e-08,1.930120225509133e-08,1.807853392578796e-08,1.5409846061282133e-08,1.757196423970746e-08,1.8062023457802955e-08,1.977158829712189e-08,2.3661772121724786e-08
1.6663338696305886e-08,1.8920475860033632e-08,1.7704521109520773e-08,1.512975538876628e-08,1.725461235014056e-08,1.7822487799820005e-08,1.9540632720593832e-08,2.3415119389165324e-08
1.6434333331407094e-08,1.8548766837180072e-08,1.7338977325550324e-08,1.4855106146160272e-08,1.694310457724417e-08,1.7587273978275992e-08,1.931370837997436e-08,2.317177617481508e-08
1.6212012397143772e-08,1.8185964419591088e-08,1.6981816531656585e-08,1.4585881397602372e-08,1.6637409270054585e-08,1.7356395890320374e-08,1.9090843975399813e-08,2.293174951589461e-08
1.5996416454318532e-08,1.7831956481702128e-08,1.6632950926313082e-08,1.4322061958295981e-08,1.6337491532438727e-08,1.712986574067378e-08,1.8872066968465016e-08,2.2695042942726388e-08
1.5787589323558093e-08,1.7486629293368836e-08,1.6292290711158702e-08,1.4063626140557556e-08,1.6043312871075283e-08,1.6907693792958655e-08,1.865740336038756e-08,2.2461656027384293e-08
1.5585578479218736e-08,1.714986724169851e-08,1.5959743821708088e-08,1.3810549465679685e-08,1.575483079711029e-08,1.668988808545393e-08,1.8446877437302574e-08,2.2231583870086153e-08
1.5390435503214727e-08,1.68215525154204e-08,1.5635215621171658e-08,1.356280433613972e-08,1.5471998374222495e-08,1.6476454105422032e-08,1.8240511477197912e-08,2.2004816513275213e-08
1.5202216609722835e-08,1.6501564745532004e-08,1.5318608551282136e-08,1.332035966165385e-08,1.5194763704507235e-08,1.626739441501377e-08,1.803832541192211e-08,2.178133827142234e-08
1.5020983254038337e-08,1.6189780594730857e-08,1.5009821732827918e-08,1.3083180431315897e-08,1.4923069341946082e-08,1.6062708220380254e-08,1.7840336436394026e-08,2.1561126962244556e-08
1.4846802841823733e-08,1.5886073286671876e-08,1.4708750507178073e-08,1.2851227222566546e-08,1.4656851621316424e-08,1.5862390873962284e-08,1.7646558555551735e-08,2.13441530222554e-08
1.4679749558624154e-08,1.559031206422239e-08,1.4415285908266556e-08,1.2624455635837156e-08,1.4396039887941525e-08,1.566643329781522e-08,1.7457002057581938e-08,2.1130378486030876e-08
1.451990534419773e-08,1.5302361563631386e-08,1.412931405235203e-08,1.2402815641431441e-08,1.4140555610785249e-08,1.5474821313292358e-08,1.7271672899535992e-08,2.0919755804320146e-08
1.4367361042072818e-08,1.5022081088695083e-08,1.3850715430106044e-08,1.2186250822349124e-08,1.3890311357739398e-08,1.52875348591823e-08,1.7090571988353882e-08,2.071222647078761e-08
1.4222217762302013e-08,1.4749323765465333e-08,1.3579364082218704e-08,1.1974697493201776e-08,1.3645209607472521e-08,1.510454707641595e-08,1.6913694336499085e-08,2.0507719420547475e-08
1.4084588505058178e-08,1.4483935553619365e-08,1.3315126635425291e-08,1.1768083670929484e-08,1.3405141366607444e-08,1.4925823232400225e-08,1.6741028066537254e-08,2.030614915529786e-08
1.3954600105307141e-08,1.4225754084961892e-08,1.3057861170478656e-08,1.1566327867414354e-08,1.316998455396466e-08,1.4751319451651378e-08,1.657255323283568e-08,2.010741353936797e-08
1.3832395575237686e-08,1.3974607292435221e-08,1.2807415886773376e-08,1.1369337667012442e-08,1.2939602104808672e-08,1.4580981211282033e-08,1.6408240420709884e-08,1.9911391197659265e-08
1.3718136942772624e-08,1.3730311783796804e-08,1.256362751956178e-08,1.1177008042946981e-08,1.2713839736784284e-08,1.4414741549418977e-08,1.6248049073175676e-08,1.9717938429368173e-08
1.3612008713318591e-08,1.3492670902376018e-08,1.2326319454480216e-08,1.098921935491825e-08,1.2492523304987949e-08,1.4252518921157363e-08,1.6091925482359613e-08,1.9526885529492862e-08
1.3514222120540262e-08,1.3261472401919513e-08,1.2095299469491673e-08,1.0805834955234077e-08,1.2275455655214869e-08,1.4094214619050836e-08,1.5939800365443274e-08,1.9338032381639867e-08
1.3425020384380728e-08,1.3036485642472106e-08,1.1870357015307891e-08,1.0626698311213252e-08,1.2062412860713694e-08,1.3939709652069886e-08,1.579158592240124e-08,1.9151143148539264e-08
1.3344685266323822e-08,1.2817458187649296e-08,1.1651259920209996e-08,1.0451629525881237e-08,1.1853139696775496e-08,1.3788860946374588e-08,1.5647172242748158e-08,1.8965939837734457e-08
1.327354531144336e-08,1.2604111648263346e-08,1.1437750371800272e-08,1.0280421104921607e-08,1.1647344166802872e-08,1.3641496690410069e-08,1.5506422888186495e-08,1.878209445492516e-08
1.3211986306444672e-08,1.2396136569619482e-08,1.122953998338974e-08,1.011283277229056e-08,1.144469083953827e-08,1.3497410591704428e-08,1.5369169423411307e-08,1.8599219370286247e-08
1.3160464681577638e-08,1.2193186095016758e-08,1.1026303691984256e-08,9.948585075407385e-09,1.1244792684917186e-08,1.3356354737604322e-08,1.5235204592526234e-08,1.841685540503529e-08
1.3119524870977232e-08,1.1994868048952244e-08,1.0827672151598737e-08,9.78735143692535e-09,1.1047200998476036e-08,1.3218030648556438e-08,1.510427373484929e-08,1.823445698390488e-08
1.3089822066302792e-08,1.1800734959694178e-08,1.0633222170282838e-08,9.628748194323077e-09,1.0851392871007968e-08,1.3082077967963508e-08,1.4976063888507126e-08,1.805137347538678e-08
1.3072152425427997e-08,1.1610271366477209e-08,1.0442464577402153e-08,9.472322006910808e-09,1.0656755476240336e-08,1.294806002826992e-08,1.4850189823550656e-08,1.7866825527878226e-08
1.3067493750741076e-08,1.1422877507509862e-08,1.025482867754596e-08,9.317533781146381e-09,1.0462566192176549e-08,1.2815445239961961e-08,1.4726175948258156e-08,1.7679874764111962e-08
1.3077061130144488e-08,1.1237848124030266e-08,1.006964211534489e-08,9.163737937056344e-09,1.0267967207644787e-08,1.2683582823784674e-08,1.4603432595622462e-08,1.748938455376523e-08
1.3102384381491168e-08,1.105434458399216e-08,9.886104488712385e-09,9.010155360581053e-09,1.0071932742642864e-08,1.2551670775588874e-08,1.4481224546219656e-08,1.7293968643484616e-08
1.3145417965225122e-08,1.0871357731947851e-08,9.703252322156544e-09,8.855837678690312e-09,9.873226248313354e-09,1.241871300266538e-08,1.4358628655315844e-08,1.7091923022561335e-08
1.3208700439575773e-08,1.0687657653486191e-08,9.51991190880707e-09,8.699619426200768e-09,9.6703438211003e-09,1.2283461109526051e-08,1.4234475919783313e-08,1.6881134276466777e-08
1.3295591627986692e-08,1.0501724640513532e-08,9.334634818653889e-09,8.540053029938261e-09,9.461438356810765e-09,1.21443340161166e-08,1.4107270889893182e-08,1.66589543871191e-08
1.3410635592147826e-08,1.0311652602681046e-08,9.145608154244308e-09,8.375318950728105e-09,9.244216336516017e-09,1.199930489737086e-08,1.397507737651155e-08,1.6422026719621604e-08
1.3560134818152848e-08,1.0115011178780468e-08,8.950527212064841e-09,8.203099156186097e-09,9.015794985727068e-09,1.1845738823365875e-08,1.3835352784297453e-08,1.6166039452181332e-08
1.3753094405129178e-08,9.908644363057227e-09,8.746410796837263e-09,8.020395192568002e-09,8.772500844070395e-09,1.1680154061415746e-08,1.3684701958515804e-08,1.5885368521587948e-08
1.4002847892684508e-08,9.688368709929889e-09,8.529326612349485e-09,7.823260327412703e-09,8.509579651087111e-09,1.1497861612903664e-08,1.3518500918845206e-08,1.5572547670090403e-08
1.4330017367803962e-08,9.448507393955408e-09,8.293971135748273e-09,7.606394366351706e-09,8.220768388551629e-09,1.1292403792883533e-08,1.3330302505983942e-08,1.5217459346610244e-08
1.4768287794251437e-08,9.181145582691351e-09,8.033005298197246e-09,7.362511331570679e-09,7.897646498213393e-09,1.1054647770662962e-08,1.3110860719340726e-08,1.4806058418462917e-08
1.5376704747041863e-08,8.874891117973652e-09,7.735962618081361e-09,7.081316141596151e-09,7.528620831581177e-09,1.0771258456706196e-08,1.284645420083196e-08,1.4318280464332273e-08
1.6269087893133608e-08,8.512709339640141e-09,7.387370188756761e-09,6.747775811228245e-09,7.097278038053029e-09,1.0421991101165924e-08,1.2515841659618748e-08,1.3724454428997657e-08
1.7696745467654865e-08,8.067910321094096e-09,6.963330065354913e-09,6.339044092242384e-09,6.579591186494161e-09,9.974581997643314e-09,1.2084341861474312e-08,1.2978803183437601e-08
1.4056718807100056e-08,1.5696886065405398e-08,1.4512715602110575e-08,1.3120807810082429e-08,1.5545619768742708e-08,1.5813869563954536e-08,1.706265801905896e-08,2.0072033564509945e-08
1.3904675232604624e-08,1.543813353278529e-08,1.4270861079013448e-08,1.2921543904622406e-08,1.5314863865368998e-08,1.5617477812341422e-08,1.6883518936957108e-08,1.989067221198413e-08
1.3757536728635804e-08,1.5185276906531432e-08,1.4034600179729376e-08,1.2726162698729846e-08,1.5087827497947092e-08,1.5424792736556337e-08,1.6707387848278664e-08,1.9711461063402013e-08
1.3615347898703996e-08,1.4938280330588182e-08,1.3803903339789984e-08,1.2534657255155294e-08,1.4864491266512769e-08,1.5235815303977955e-08,1.6534272891460624e-08,1.9534377753222337e-08
1.3478156587790576e-08,1.4697106909790791e-08,1.357873987262966e-08,1.2347019008675082e-08,1.4644832974599053e-08,1.5050544676565416e-08,1.636418035230554e-08,1.9359395841245543e-08
1.3346014257215036e-08,1.4461718589093038e-08,1.3359077843715537e-08,1.216323757481736e-08,1.4428827319584136e-08,1.4868977979978236e-08,1.6197114424727925e-08,1.918648435595003e-08
1.3218976415136752e-08,1.4232076015945858e-08,1.3144883927157056e-08,1.1983300532363624e-08,1.4216445541835556e-08,1.469111004049356e-08,1.6033076938098812e-08,1.90156072766346e-08
1.3097103112642024e-08,1.4008138383017242e-08,1.2936123241895832e-08,1.18071931753528e-08,1.4007655026122803e-08,1.4516933084442277e-08,1.5872067045698995e-08,1.8846722944616646e-08
1.2980459517462425e-08,1.3789863247905241e-08,1.2732759163995101e-08,1.1634898229506431e-08,1.3802418847554881e-08,1.4346436393871265e-08,1.5714080867729532e-08,1.8679783391886986e-08
1.2869116579941836e-08,1.35772063258021e-08,1.25347531108535e-08,1.1466395526982794e-08,1.36006952528199e-08,1.417960591089151e-08,1.5559111081021014e-08,1.851473357340978e-08
1.2763151809154165e-08,1.3370121250274334e-08,1.2342064292333491e-08,1.1301661632174382e-08,1.3402437065732672e-08,1.4016423781680392e-08,1.540714644602994e-08,1.8351510486563813e-08
1.26626501810998e-08,1.3168559296268307e-08,1.2154649422712654e-08,1.1140669409745186e-08,1.3207591003882973e-08,1.3856867829210431e-08,1.5258171259716698e-08,1.8190042157890852e-08
1.2567705206103785e-08,1.2972469058204133e-08,1.1972462386083928e-08,1.0983387524258106e-08,1.3016096890488483e-08,1.3700910941487595e-08,1.511216472051281e-08,1.8030246473239497e-08
1.2478420189055814e-08,1.2781796074420736e-08,1.1795453846171878e-08,1.0829779858443789e-08,1.2827886742223942e-08,1.3548520359188489e-08,1.4969100188530693e-08,1.7872029822336807e-08
1.2394909724546588e-08,1.2596482387243625e-08,1.162357078949686e-08,1.067980483427327e-08,1.2642883709652254e-08,1.339965684299286e-08,1.4828944320425492e-08,1.7715285522544172e-08
1.2317301479753852e-08,1.2416466025423684e-08,1.1456755988206896e-08,1.0533414617381797e-08,1.2461000841719384e-08,1.3254273696368988e-08,1.4691656053515316e-08,1.7559891978657772e-08
1.2245738331988102e-08,1.2241680392467866e-08,1.129494736559719e-08,1.0390554180798716e-08,1.2282139639251108e-08,1.3112315613810344e-08,1.455718540773933e-08,1.7405710525737324e-08
1.2180380946216872e-08,1.2072053540296844e-08,1.1138077243121082e-08,1.0251160198128264e-08,1.2106188354231944e-08,1.2973717317234692e-08,1.442547206633624e-08,1.7252582889418914e-08
1.2121410902156941e-08,1.19075073023093e-08,1.0986071442221728e-08,1.0115159728822823e-08,1.1933019981137764e-08,1.2838401933808938e-08,1.42964436861764e-08,1.710032818216525e-08
1.2069034512909483e-08,1.174795625306974e-08,1.0838848207258449e-08,9.982468648573468e-09,1.1762489873299912e-08,1.270627905636232e-08,1.417001387589678e-08,1.6948739333472442e-08
1.2023487520614561e-08,1.1593306452749672e-08,1.0696316906512425e-08,9.852989765281536e-09,1.159443290000153e-08,1.2577242411690466e-08,1.4046079763235893e-08,1.6797578825566026e-08
1.1985040913755993e-08,1.1443453922525554e-08,1.0558376456038191e-08,9.726610544650534e-09,1.1428660037682191e-08,1.2451167041311726e-08,1.3924519050995024e-08,1.6646573571702065e-08
1.1954008191951164e-08,1.1298282781166986e-08,1.0424913394821505e-08,9.603200347707805e-09,1.1264954259327452e-08,1.2327905871701352e-08,1.3805186431869782e-08,1.6495408729012277e-08
1.1930754516953391e-08,1.1157662951600165e-08,1.0295799517800233e-08,9.482607053592938e-09,1.1103065547509758e-08,1.220728551429772e-08,1.3687909193393872e-08,1.6343720178055137e-08
1.1915708347435122e-08,1.1021447317033714e-08,1.0170888943545462e-08,9.364652901938253e-09,1.0942704805096247e-08,1.2089101085953882e-08,1.3572481791448478e-08,1.6191085321425137e-08
1.1909376381779349e-08,1.0889468166096124e-08,1.0050014452537508e-08,9.249129336097701e-09,1.0783536368506291e-08,1.1973109772898282e-08,1.3458659098764853e-08,1.603701174616371e-08
1.1912362961234053e-08,1.0761532710591124e-08,9.932982875208633e-09,9.135790555481044e-09,1.0625168734506872e-08,1.1859022768018385e-08,1.3346147935268366e-08,1.5880923148140057e-08
1.1925395568628945e-08,1.0637417380778138e-08,9.819569229046561e-09,9.024345383665406e-09,1.0467142982644541e-08,1.1746495081176121e-08,1.3234596347929053e-08,1.5722141714648764e-08
1.1949358780840452e-08,1.0516860490675004e-08,9.70950919017984e-09,8.914446915755327e-09,1.0308918196426204e-08,1.1635112538351482e-08,1.3123579910554508e-08,1.5559865880044275e-08
1.1985340136853881e-08,1.0399552702861324e-08,9.602489320003169e-09,8.805679203817976e-09,1.0149852934608009e-08,1.152437502177156e-08,1.3012584030552009e-08,1.5393141971837802e-08
1.2034693104128231e-08,1.0285124482036725e-08,9.498134224983477e-09,8.697539942363764e-09,9.989181445064921e-09,1.1413674619468e-08,1.2900980836089038e-08,1.5220827695707053e-08
1.2099125072952688e-08,1.0173129366230573e-08,9.395989464950108e-09,8.589417678174936e-09,9.825982794507212e-09,1.1302266784945812e-08,1.2787998603302704e-08,1.5041544580927174e-08
1.2180822809659876e-08,1.0063021333444645e-08,9.29549847160244e-09,8.480561411985113e-09,9.65914032403768e-09,1.1189231752188963e-08,1.26726807554491e-08,1.4853615285828336e-08
1.2282635394654904e-08,9.954123680316234e-09,9.195970876345529e-09,8.370039454417517e-09,9.487287698688613e-09,1.1073422136435144e-08,1.2553830034910555e-08,1.4654979824772342e-08
1.2408347918618985e-08,9.845585451533805e-09,9.09653827052114e-09,8.256682827274427e-09,9.308736077921836e-09,1.0953390585654504e-08,1.2429931192155189e-08,1.4443081958098156e-08
1.2563103204971324e-08,9.736319194966232e-09,8.996091168004584e-09,8.139005985454768e-09,9.121374222326135e-09,1.082728802283582e-08,1.2299041887087514e-08,1.4214712564649971e-08
1.275407421660098e-08,9.624909986456977e-09,8.89318714160121e-09,8.015093498710977e-09,8.922529028726372e-09,1.0692717520043578e-08,1.215863543394026e-08,1.3965789714253994e-08
1.2991580117733154e-08,9.5094789636617e-09,8.785913485601251e-09,7.882434327149426e-09,8.708766912487419e-09,1.0546519467864467e-08,1.2005368622743224e-08,1.3691043438663549e-08
1.329102970247538e-08,9.387472417836577e-09,8.671675781086751e-09,7.737673053751618e-09,8.475604539937177e-09,1.0384447151278548e-08,1.1834729380490252e-08,1.3383553270684224e-08
1.3676508646275256e-08,9.25532432950037e-09,8.546861115239088e-09,7.576225103081858e-09,8.217076668622465e-09,1.0200661447626745e-08,1.1640484873830232e-08,1.3034051551624594e-08
1.4187898933973289e-08,9.107893905771714e-09,8.406279755099193e-09,7.3916604881911955e-09,7.925071357385401e-09,9.986914944156082e-09,1.1413784446809356e-08,1.2629841337847385e-08
1.4896384698123706e-08,8.937481224047345e-09,8.24219430824245e-09,7.174675530181916e-09,7.588272052827533e-09,9.731177348813458e-09,1.1141636240483273e-08,1.2153054913530325e-08
1.5942685323479856e-08,8.731999035016769e-09,8.042530858249874e-09,6.911290850340824e-09,7.190405679537883e-09,9.415198331051193e-09,1.0804180146312337e-08,1.1577731134979005e-08
1.7649442613432427e-08,8.471316098982917e-09,7.787336555357053e-09,6.579499021273924e-09,6.707200391509508e-09,9.009907811300609e-09,1.0369479264271876e-08,1.0864657833819389e-08
1.2235711506467972e-08,1.342413036333844e-08,1.2731828170855245e-08,1.1245849982164458e-08,1.2084634984806806e-08,1.3375231804540977e-08,1.4969280538718897e-08,1.6507492376662282e-08
1.2142579494938814e-08,1.3262269716677033e-08,1.2590901124572374e-08,1.1115255339373029e-08,1.1936453343019851e-08,1.3262953106422622e-08,1.4853610962454666e-08,1.6367812606445158e-08
1.2053586416594405e-08,1.3103980797881428e-08,1.2453054566699222e-08,1.0988109298371724e-08,1.1791559600571869e-08,1.3152360524668533e-08,1.4739489553699109e-08,1.622944523585298e-08
1.1968774320212033e-08,1.2949248491910669e-08,1.2318281324579834e-08,1.0864395180165358e-08,1.1649920010171394e-08,1.3043450823411797e-08,1.4626908495804497e-08,1.6092366993669468e-08
1.1888188787262224e-08,1.279805694317036e-08,1.21865736429992e-08,1.0744095143769401e-08,1.1511498544702274e-08,1.2936218889525392e-08,1.4515857826992866e-08,1.5956551075762664e-08
1.1811879352207148e-08,1.2650389472926151e-08,1.2057923117535967e-08,1.0627190058773533e-08,1.1376256651616308e-08,1.2830657505557085e-08,1.4406325191689397e-08,1.5821966761951406e-08
1.1739899985674324e-08,1.2506228485110878e-08,1.1932320618511316e-08,1.0513659360249945e-08,1.1244152974252895e-08,1.272675709135884e-08,1.429829555772182e-08,1.568857898172681e-08
1.1672309651812668e-08,1.2365555358575364e-08,1.1809756203957248e-08,1.0403480883074091e-08,1.1115143034766303e-08,1.26245054092911e-08,1.4191750893799212e-08,1.5556347820704746e-08
1.1609172953528176e-08,1.2228350323456956e-08,1.169021901970647e-08,1.0296630672164045e-08,1.0989178872337711e-08,1.2523887226921214e-08,1.4086669800632282e-08,1.5425227958136592e-08
1.1550560882249198e-08,1.2094592318846792e-08,1.1573697184315434e-08,1.019308276442942e-08,1.0866208629123654e-08,1.2424883929906045e-08,1.3983027087715394e-08,1.529516802398607e-08
1.1496551692611429e-08,1.1964258828393641e-08,1.1460177656083592e-08,1.0092808937385108e-08,1.0746176074917886e-08,1.2327473076330318e-08,1.3880793286246565e-08,1.5166109861820137e-08
1.1447231927094572e-08,1.183732568972056e-08,1.1349646078811536e-08,9.995778418307573e-09,1.0629020059656335e-08,1.2231627881933054e-08,1.3779934086631953e-08,1.5037987681017187e-08
1.1402697621576865e-08,1.1713766872670288e-08,1.1242086602237778e-08,9.901957546499461e-09,1.051467388064939e-08,1.2137316623442404e-08,1.3680409686631786e-08,1.4910727078404555e-08
1.1363055730289074e-08,1.1593554220253694e-08,1.1137481672158896e-08,9.811309379587874e-09,1.0403064548620917e-08,1.2044501944465797e-08,1.3582174033133909e-08,1.4784243905240754e-08
1.1328425818313182e-08,1.1476657144775024e-08,1.1035811784095496e-08,9.723793232709992e-09,1.0294111933147761e-08,1.1953140044899297e-08,1.3485173936770376e-08,1.4658442950259357e-08
1.129894208223115e-08,1.1363042269810352e-08,1.0937055192893011e-08,9.63936413683146e-09,1.0187727763720637e-08,1.1863179730469692e-08,1.3389348033788361e-08,1.4533216402963737e-08
1.1274755775748156e-08,1.1252673006431968e-08,1.0841187568771081e-08,9.55797219911814e-09,1.008381445711692e-08,1.1774561293471233e-08,1.3294625563543984e-08,1.4408442053157132e-08
