D,D,D,D,D,D,D,D
2.2045516899087813e-08,1.3943809397134133e-08,7.654879941593931e-09,1.5019801226654682e-08,1.1644735287611564e-08,1.491660913848868e-08,1.6781912719335805e-08,-1.1208502958309844e-05
2.2015119967491065e-08,1.3691984591679997e-08,7.725459689612513e-09,1.491070620177006e-08,1.1410772968971708e-08,1.511478308063071e-08,1.6973015987808712e-08,7.637681219735754e-07
2.1988326428834626e-08,1.3450840145600366e-08,7.800283405746897e-09,1.480676443777326e-08,1.1188406880395463e-08,1.5322275598964888e-08,1.717354669666007e-08,3.682097064942118e-07
9.606032100942502e-09,9.145806457255684e-09,5.086470690246714e-09,8.213112728357111e-09,1.2345208666268191e-08,9.217106238518332e-09,8.898576852405607e-09,3.981637502086416e-08
1.4213378336158516e-08,2.1371575531425293e-08,6.260591747140614e-09,1.2071981529307522e-08,7.147372178586989e-08,1.0216234094793461e-08,9.909529369514677e-09,-3.9700627789073245e-08
1.4121177644372036e-08,2.0797375729409262e-08,6.204467129130935e-09,1.1932729864195672e-08,6.288950133174836e-08,1.0127897695226e-08,9.83001031440456e-09,-4.151541717720137e-08
1.4031184417522692e-08,2.0243774891402608e-08,6.149907923168634e-09,1.1796495937730424e-08,5.605966893283465e-08,1.0041507988606709e-08,9.752666238839848e-09,-4.3534000037573956e-08
1.394341416085901e-08,1.9709910308665268e-08,6.096933138884089e-09,1.1663278335301174e-08,5.049687816456243e-08,9.957088245557812e-09,9.677520517345221e-09,-4.5792368755187486e-08
1.3857882676274208e-08,1.9194967936412668e-08,6.045562345304919e-09,1.1533075636600154e-08,4.5879069015326415e-08,9.874662004964249e-09,9.604596978996196e-09,-4.8335494135837087e-08
1.3774606070651904e-08,1.869817901185221e-08,5.995815691571969e-09,1.1405886416224448e-08,4.19848725346713e-08,9.794253077810526e-09,9.533919919056683e-09,-5.122031123077627e-08
1.3693600761701796e-08,1.8218816946868317e-08,5.947713928589399e-09,1.1281709243104122e-08,3.8657112654999086e-08,9.715885551017918e-09,9.46551410977582e-09,-5.45199816132438e-08
1.3614883486523286e-08,1.775619447656551e-08,5.901278431677464e-09,1.1160542680747014e-08,3.5781110600312926e-08,9.639583791622365e-09,9.39940481268892e-09,-5.8330117557635215e-08
1.3538471309494113e-08,1.7309661033946707e-08,5.856531224241865e-09,1.1042385287380414e-08,3.3271231245075224e-08,9.565372450808381e-09,9.335617790609123e-09,-6.277810924068538e-08
1.3464381629575125e-08,1.6878600332487815e-08,5.813495002504604e-09,1.0927235615304232e-08,3.1062236084812224e-08,9.493276467906783e-09,9.274179319897568e-09,-6.803752335814438e-08
1.3392632188944584e-08,1.646242813796462e-08,5.772193161341992e-09,1.0815092211754715e-08,2.9103551904349545e-08,9.423321074889729e-09,9.21511620364076e-09,-7.435111070134106e-08
1.3323241081801186e-08,1.6060590211567918e-08,5.732649821574897e-09,1.0705953617985688e-08,2.7355369192159163e-08,9.355531800441288e-09,9.158455784773989e-09,-8.206909261370693e-08
1.3256226762616461e-08,1.5672560408429135e-08,5.694889858045636e-09,1.05998183699422e-08,2.5785923204821664e-08,9.289934474464254e-09,9.104225959643316e-09,-9.1716036989536e-08
1.3191608055547291e-08,1.5297838921239708e-08,5.658938929619301e-09,1.0496684997909692e-08,2.4369559571120092e-08,9.226555232509891e-09,9.052455192355204e-09,-1.0411477081451698e-07
1.3129404163192742e-08,1.4935950650849697e-08,5.624823510029168e-09,1.0396552026262169e-08,2.3085332440290513e-08,9.1654205201743e-09,9.003172528867399e-09,-1.206334854628845e-07
1.3069634677166572e-08,1.4586443700108617e-08,5.592570920796928e-09,1.0299417974115169e-08,2.1915971644778162e-08,9.106557098084358e-09,8.956407612517921e-09,-1.43727303216341e-07
1.3012319586722484e-08,1.4248887972551737e-08,5.562209365106568e-09,1.0205281354571472e-08,2.0847110297832583e-08,9.04999204606657e-09,8.912190698774739e-09,-1.7828513495539336e-07
1.2957479289774958e-08,1.392287387489988e-08,5.533767963943771e-09,1.0114140675025955e-08,1.9866699314729053e-08,8.995752768377725e-09,8.870552671754302e-09,-2.356391337293717e-07
1.2905134603393145e-08,1.3608011109155593e-08,5.50727679356469e-09,1.0025994437357642e-08,1.8964558122234497e-08,8.943866998348102e-09,8.831525060210038e-09,-3.493952695304531e-07
1.2855306774011817e-08,1.33039275494748e-08,5.482766925081365e-09,9.940841137398215e-09,1.8132025975927934e-08,8.894362803441291e-09,8.795140054607827e-09,-6.830298004039494e-07
1.2808017489033691e-08,1.301026819695182e-08,5.460270465844896e-09,9.858679265264882e-09,1.7361688551581906e-08,8.847268590193604e-09,8.761430524570563e-09,-2.004965575518091e-05
1.2763288888416634e-08,1.2726694205393843e-08,5.4398206031347665e-09,9.779507305259318e-09,1.6647161507476962e-08,8.802613109445921e-09,8.730430036865015e-09,7.2448975099209e-07
1.2721143576035576e-08,1.2452881973043768e-08,5.421451649808869e-09,9.703323735756846e-09,1.5982917632833914e-08,8.760425461472702e-09,8.702172873970851e-09,3.538341879011998e-07
1.26816046325141e-08,1.2188522294616905e-08,5.40519909255909e-09,9.630127029298124e-09,1.536414767757812e-08,8.720735101476556e-09,8.676694053248542e-09,2.3323239439973865e-07
1.264469562734466e-08,1.1933319569990514e-08,5.391099642452961e-09,9.559915652468872e-09,1.4786647442265813e-08,8.683571844916912e-09,8.654029346833132e-09,1.734860341789694e-07
1.2610440632142614e-08,1.1686991063258232e-08,5.379191288209239e-09,9.492688065869326e-09,1.42467255293585e-08,8.648965872832605e-09,8.634215301940492e-09,1.3782434187067752e-07
1.2578864234147433e-08,1.1449266211347364e-08,5.369513352325259e-09,9.428442724155575e-09,1.3741127470393826e-08,8.616947737959717e-09,8.617289262043489e-09,1.141344909664441e-07
1.2549991550002721e-08,1.1219885975166305e-08,5.362106550064689e-09,9.367178075959042e-09,1.3266972938913726e-08,8.587548369872736e-09,8.603289388716071e-09,9.726011463812845e-08
1.2523848239946596e-08,1.0998602233192522e-08,5.357013051670907e-09,9.308892563896716e-09,1.2821703486128532e-08,8.560799081400482e-09,8.592254684118936e-09,8.46343789452346e-08
1.250046052291972e-08,1.0785177211373104e-08,5.354276548046601e-09,9.253584624434566e-09,1.2403038801245793e-08,8.536731574029478e-09,8.584225014129628e-09,7.483572684710867e-08
1.2479855191634158e-08,1.057938295052994e-08,5.353942319780304e-09,9.201252688038156e-09,1.2008939914804572e-08,8.515377944407047e-09,8.579241132761444e-09,6.70132248901066e-08
1.2462059628278041e-08,1.038100080388498e-08,5.3560573101952006e-09,9.151895178936269e-09,1.163757809247426e-08,8.496770690205139e-09,8.577344706614871e-09,6.062635941675798e-08
1.2447101821131813e-08,1.018982096713202e-08,5.360670202384449e-09,9.10551051534042e-09,1.128730842063854e-08,8.480942716627091e-09,8.578578340783715e-09,5.531531598274324e-08
1.2435010381073838e-08,1.000564203557837e-08,5.367831500467436e-09,9.06209710907032e-09,1.0956647274926012e-08,8.467927342534163e-09,8.582985605449613e-09,5.0831291686924514e-08
1.2425814559351862e-08,9.828270588149454e-09,5.3775936157301725e-09,9.021653365967622e-09,1.0644253025623189e-08,8.457758307472433e-09,8.590611063301206e-09,4.6996748654750783e-08
1.241954426505879e-08,9.657520795328485e-09,5.3900109572559795e-09,8.984177685385118e-09,1.0348909446065036e-08,8.450469777573557e-09,8.601500297852339e-09,4.368160336930777e-08
1.2416230084459323e-08,9.493214050899268e-09,5.405140028229582e-09,8.949668460527185e-09,1.0069511396024628e-08,8.446096353137617e-09,8.615699943051088e-09,4.0788364615393886e-08
1.2415903299672684e-08,9.335178623650417e-09,5.4230395276012876e-09,8.91812407831662e-09,9.805052421821686e-09,8.444673074947527e-09,8.633257713671542e-09,3.824252769775635e-08
1.2418595908745606e-08,9.183249330457798e-09,5.4437704577618925e-09,8.889542919179892e-09,9.554613980993738e-09,8.4462354315488e-09,8.654222436594064e-09,3.598617683433234e-08
1.2424340646423884e-08,9.03726722653811e-09,5.467396238677823e-09,8.86392335735376e-09,9.317356049186638e-09,8.45081936646701e-09,8.678644083629949e-09,3.397361158144956e-08
1.2433171005247089e-08,8.897079314017031e-09,5.493982828863339e-09,8.84126376051143e-09,9.0925089058555e-09,8.45846128536665e-09,8.706573805278024e-09,3.216828763481988e-08
1.2445121257660538e-08,8.762538266378803e-09,5.523598853682632e-09,8.821562489927417e-09,8.879365929963849e-09,8.469198063594861e-09,8.738063965430336e-09,3.0540633153162934e-08
1.2460226479010963e-08,8.633502167948812e-09,5.556315741468851e-09,8.804817900542333e-09,8.677277264204285e-09,8.483067053872657e-09,8.773168177910698e-09,2.9066461575691533e-08
1.247852257100478e-08,8.509834267858342e-09,5.592207868130692e-09,8.791028340578668e-09,8.485644226969923e-09,8.500106093788624e-09,8.811941343751425e-09,2.7725799122155573e-08
1.2500046286189968e-08,8.391402747141896e-09,5.6313527108270845e-09,8.780192151850543e-09,8.303914372486198e-09,8.520353513932049e-09,8.854439690107557e-09,2.6502005846642637e-08
1.2524835253344494e-08,8.27808049846445e-09,5.6738310111919505e-09,8.772307669589242e-09,8.131577111521912e-09,8.543848145869618e-09,8.900720810600296e-09,2.538110793302384e-08
1.2552928004147914e-08,8.169744917448493e-09,5.7197269492859015e-09,8.767373222439802e-09,7.968159821261991e-09,8.57062933031358e-09,8.950843707044748e-09,2.4351284287698908e-08
1.2584363999480093e-08,8.066277704912636e-09,5.769128328370918e-09,8.765387132338638e-09,7.813224380583832e-09,8.600736925553033e-09,9.004868832780744e-09,2.340246736534213e-08
5.715890709679613e-09,5.2691945826394144e-09,3.4002090290108142e-09,4.862441329782765e-09,7.357196210199716e-09,5.449700653677164e-09,5.372055476360842e-09,1.4753803222463014e-08
8.591485345130742e-09,1.0769566132160832e-08,4.475589686270798e-09,7.097400406050952e-09,3.654669569931776e-08,7.090607092595658e-09,6.591007644953257e-09,-3.7501767718107497e-07
8.51756692885348e-09,1.0522532030398974e-08,4.423485486587423e-09,6.996792058721061e-09,3.2646736719960485e-08,6.983189599637422e-09,6.5136407842617425e-09,-1.0101260136627369e-06
