D,D,D,D,D,D,D,D
6.291442371592353e-09,6.846434953820386e-09,5.378193220032945e-09,5.014232726743044e-09,7.404075454278643e-09,7.551768906127704e-09,1.2038967290092073e-08,2.0072295251371662e-08
6.205813476040948e-09,6.572982263499661e-09,5.192625666660767e-09,4.901773123036027e-09,7.262000284431787e-09,7.69895625364784e-09,1.253318534278994e-08,2.135801604614434e-08
6.130295966847267e-09,6.322723583031376e-09,5.0195559966935394e-09,4.798331286067442e-09,7.1292727706865064e-09,7.864767223474709e-09,1.3093156166127551e-08,2.2863120179627782e-08
6.064756387370996e-09,6.094014445877644e-09,4.858652984359067e-09,4.703752042644001e-09,7.005802456999505e-09,8.051182002785379e-09,1.3729310502735693e-08,2.4642153385016843e-08
1.877392059716786e-08,2.787825632543837e-08,2.0894675316283524e-08,1.5293656344650395e-08,1.9475903280848227e-08,1.5890472590429898e-08,1.9816775082908524e-08,2.487390637733508e-08
3.465499936070966e-08,-0.0001203613315835,1.097330567413984e-07,3.6664595297562665e-08,4.543241682616893e-08,2.021602448072872e-08,2.2772561357691856e-08,2.6247617044613253e-08
3.3563917698722334e-08,1.3458128049025388e-06,1.0021161210272865e-07,3.542250812529562e-08,4.4006516218613754e-08,1.98903234303398e-08,2.2434566924476385e-08,2.5940162195664212e-08
3.2503650349767524e-08,6.535210994938366e-07,9.191040950598597e-08,3.4217803904601604e-08,4.2621491508332823e-08,1.9569449591931137e-08,2.2103703127461133e-08,2.5640369486195947e-08
3.1473768755684494e-08,4.246583275299271e-07,8.461280175703073e-08,3.3049665441065485e-08,4.127646181964728e-08,1.9253512281725082e-08,2.1780127366608672e-08,2.534845329242776e-08
3.0473850862870045e-08,3.106684323133951e-07,7.815071495917654e-08,3.1917298089435115e-08,3.997057220647632e-08,1.894262580741059e-08,2.1464005633013848e-08,2.5064640378112752e-08
2.950348100024237e-08,2.424726992099539e-07,7.239175809107016e-08,3.0819928981217224e-08,3.87029927060586e-08,1.8636909756342173e-08,2.1155513103289085e-08,2.4789170802379887e-08
2.8562249758251137e-08,1.9713190680542385e-07,6.723023072752655e-08,2.975680628337409e-08,3.747291743210705e-08,1.8336489303889173e-08,2.08548347837046e-08,2.4522298908453624e-08
2.7649753872132198e-08,1.6483618421031694e-07,6.258071960822119e-08,2.8727198487858903e-08,3.6279563708842143e-08,1.804149554373489e-08,2.0562166209680262e-08,2.426429440247977e-08
2.6765596106448745e-08,1.4068754364934637e-07,5.83734543215435e-08,2.7730393729380697e-08,3.512217124096088e-08,1.7752065841783408e-08,2.0277714205409016e-08,2.4015443530891643e-08
2.5909385143338384e-08,1.21967621248598e-07,5.455088298654142e-08,2.676569913028294e-08,3.4000001319181394e-08,1.7468344215872122e-08,2.0001697710585335e-08,2.3776050368328333e-08
2.5080735472318816e-08,1.0704663048407476e-07,5.106510973665221e-08,2.583244017181535e-08,3.291233606001332e-08,1.7190481743292943e-08,1.973434868077861e-08,2.354643822750116e-08
2.4279267283198065e-08,9.488804476400317e-08,4.7875951141280476e-08,2.4929960090069036e-08,3.185847767678176e-08,1.6918636998767657e-08,1.9475913069076057e-08,2.3326951205104752e-08
2.350460636105914e-08,8.480117247570983e-08,4.4949443911250446e-08,2.405761929549192e-08,3.0837747781060294e-08,1.6652976525381535e-08,1.9226651898279015e-08,2.3117955879173048e-08
2.2756383983560443e-08,7.630802764918789e-08,4.225668619086502e-08,2.3214794815385868e-08,2.9849486713706534e-08,1.6393675341381482e-08,1.898684243300773e-08,2.2919843175606833e-08
2.2034236820478315e-08,6.9067302205364e-08,3.977292856287068e-08,2.2400879757385628e-08,2.8893052902220452e-08,1.6140917486297052e-08,1.8756779462813098e-08,2.273303042368703e-08
2.1337806835802468e-08,6.282877226697923e-08,3.74768541614813e-08,2.1615282794396585e-08,2.79678222461405e-08,1.589489660986349e-08,1.853677670925035e-08,2.2557963623698666e-08
2.0666741191097412e-08,5.7404814197494834e-08,3.535000352772884e-08,2.0857427668367192e-08,2.707318752511761e-08,1.5655816607380273e-08,1.832716837022294e-08,2.2395119951776163e-08
2.0020692152102383e-08,5.2651980503623616e-08,3.3376311360090114e-08,2.0126752713401373e-08,2.620855783281061e-08,1.5423892306589112e-08,1.8128310818492756e-08,2.2245010532692828e-08
1.939931699649981e-08,4.84587209659307e-08,3.154173055753489e-08,1.9422710397127872e-08,2.5373358032650777e-08,1.5199350210270538e-08,1.7940584471857393e-08,2.2108183513533604e-08
1.8802277923831477e-08,4.4736983614996963e-08,2.9833924948913855e-08,1.8744766878349656e-08,2.456702823476733e-08,1.498242930027524e-08,1.7764395855826734e-08,2.1985227477426985e-08
1.822924196774546e-08,4.141633684577583e-08,2.824201650328277e-08,1.8092401582241656e-08,2.378902329452152e-08,1.4773381908907121e-08,1.7600179882430493e-08,2.187677524245768e-08
1.7679880909535206e-08,3.8439771829163466e-08,2.6756376071910906e-08,1.7465106790505408e-08,2.303881233016848e-08,1.457247466450678e-08,1.7448402371970106e-08,2.1783508096597017e-08
1.715387119412683e-08,3.5760650312214444e-08,2.5368449162421463e-08,1.6862387247019854e-08,2.2315878259334182e-08,1.4379989518269785e-08,1.7309562848384584e-08,2.1706160529152835e-08
1.6650893847260604e-08,3.334044903453982e-08,2.4070610087838672e-08,1.6283759777904217e-08,2.1619717353616982e-08,1.4196224861177787e-08,1.7184197643583588e-08,2.16455255270962e-08
1.617063439485367e-08,3.1147068308318745e-08,2.285603924081442e-08,1.5728752925067282e-08,2.0949838810239226e-08,1.4021496739821024e-08,1.7072883351445576e-08,2.1602460517069266e-08
1.5712782783929138e-08,2.9153546721014113e-08,2.1718619327248875e-08,1.5196906593458183e-08,2.0305764340179705e-08,1.3856140181894416e-08,1.697624067800994e-08,2.1577894046887382e-08
1.5277033305094977e-08,2.733707257601349e-08,2.065284722575982e-08,1.4687771710725056e-08,1.9687027771666588e-08,1.3700510642846177e-08,1.6894938742368957e-08,2.1572833315687198e-08
1.4863084516892584e-08,2.5678215104260004e-08,1.9653758797465037e-08,1.4200909898997112e-08,1.909317466918541e-08,1.3554985586948741e-08,1.682969989041919e-08,2.1588372681754013e-08
1.4470639171413656e-08,2.416032048301912e-08,1.87168644766256e-08,1.3735893158562723e-08,1.8523761966110094e-08,1.3419966217450844e-08,1.6781305095036922e-08,2.1625703298874367e-08
1.4099404141732092e-08,2.2769032865169452e-08,1.7838093883148646e-08,1.3292303562380878e-08,1.7978357611632544e-08,1.3295879372597505e-08,1.6750600026893475e-08,2.168612406044972e-08
1.374909035075989e-08,2.149191123899077e-08,1.7013748014826844e-08,1.2869732961705294e-08,1.7456540230425583e-08,1.3183179606346954e-08,1.673850189607773e-08,2.1771054062374485e-08
1.3419412701410613e-08,2.0318120470571452e-08,1.6240457836603863e-08,1.2467782701549714e-08,1.6957898794942058e-08,1.3082351474985294e-08,1.6746007180023832e-08,2.188204683717897e-08
1.3110090008514906e-08,1.9238180296988672e-08,1.5515148290102026e-08,1.2086063346474511e-08,1.6482032309707044e-08,1.2993912054079252e-08,1.6774200376073536e-08,2.2020806660079716e-08
1.2820844931774077e-08,1.8243759972131343e-08,1.4835006913270706e-08,1.1724194415325012e-08,1.6028549507144238e-08,1.2918413712963058e-08,1.6824263939191353e-08,2.2189207286652653e-08
1.2551403910484604e-08,1.7327509164176237e-08,1.4197456395628332e-08,1.1381804125686024e-08,1.5597068554393846e-08,1.2856447178397384e-08,1.6897489597874933e-08,2.2389313557882207e-08
1.2301497099078451e-08,1.6482917850623658e-08,1.3600130504852205e-08,1.1058529146320962e-08,1.518721677047006e-08,1.2808644922779618e-08,1.6995291275169665e-08,2.262340639541612e-08
1.207085830458556e-08,1.5704199572449483e-08,1.3040852911776648e-08,1.0754014358732022e-08,1.4798630353897648e-08,1.2775684918191477e-08,1.7119219888069973e-08,2.2894011826771168e-08
1.1859224924816624e-08,1.4986193625088492e-08,1.2517618514052226e-08,1.0467912626186396e-08,1.4430954119759549e-08,1.275829480279434e-08,1.727098035078978e-08,2.3203934817511946e-08
1.1666337888094218e-08,1.4324282697798157e-08,1.2028576921409432e-08,1.0199884570841708e-08,1.4083841246035425e-08,1.2757256513638726e-08,1.7452451175156452e-08,2.3556298866932258e-08
1.1491941594143666e-08,1.371432318768439e-08,1.1572017816388792e-08,9.949598358096512e-09,1.3756953028967326e-08,1.277341144797869e-08,1.7665707142760597e-08,2.3954592545190517e-08
1.1335783856108134e-08,1.3152585969308252e-08,1.1146357946139366e-08,9.716729488244764e-09,1.3449958646915694e-08,1.2807666224584424e-08,1.791304562577016e-08,2.4402724435134743e-08
1.1197615843749937e-08,1.2635705834907932e-08,1.075012953767782e-08,9.500960594851271e-09,1.3162534932342596e-08,1.2860999128302441e-08,1.819701725993439e-08,2.4905088304052656e-08
1.1077192027856462e-08,1.2160638158935064e-08,1.0381969957731566e-08,9.301981249900437e-09,1.2894366151798173e-08,1.2934467334065731e-08,1.8520461833719248e-08,2.546664079927478e-08
1.097427012557332e-08,1.1724621611481562e-08,1.0040612464158765e-08,9.119487775116401e-09,1.2645143793332052e-08,1.302921502276596e-08,1.8886550458134725e-08,2.6092994567615312e-08
1.0888611047052828e-08,1.1325145957146088e-08,9.724877916754069e-09,8.953183059588966e-09,1.2414566361175305e-08,1.3146482520135514e-08,1.929883533824461e-08,2.6790530494037883e-08
1.0819978842875106e-08,1.09599241486853e-08,9.433667333180304e-09,8.802776383136564e-09,1.2202339177446738e-08,1.328761661201446e-08,1.976130879507469e-08,2.7566533800557928e-08
1.0768140652851662e-08,1.0626868061529936e-08,9.165955191540318e-09,8.667983245439476e-09,1.2008174190622793e-08,1.345408221725234e-08,2.0278473606701586e-08,2.8429360141626236e-08
1.0732866655418728e-08,1.0324067326535837e-08,8.920783393103244e-09,8.548525200543231e-09,1.183178979005048e-08,1.3647475630298581e-08,2.085542728598795e-08,2.9388639701875105e-08
1.9127625579966265e-08,2.5163562759227466e-08,2.2257717155815683e-08,1.6779313287695083e-08,2.075151926144652e-08,1.8872312348420907e-08,2.229150027823093e-08,2.67382553903773e-08
3.2573272761430346e-08,9.745249008794995e-08,7.520012405463546e-08,3.5630853391943254e-08,4.458691610856535e-08,2.7883889322623866e-08,2.9778641562699395e-08,3.369527114068965e-08
3.1636387858578185e-08,9.125761771576876e-08,7.117408950521823e-08,3.453265918085324e-08,4.3256176967231406e-08,2.7306930502968543e-08,2.92419073642058e-08,3.3187904475645536e-08
3.0722415874623324e-08,8.556392951816898e-08,6.7401289759588e-08,3.346142362005647e-08,4.195795798335902e-08,2.673937815669156e-08,2.871467827103632e-08,3.2689735294263284e-08
2.9831288197321464e-08,8.031823622189447e-08,6.386186781531261e-08,3.241693342601894e-08,4.0691946716610454e-08,2.618136603975269e-08,2.81971179413802e-08,3.2200952309504565e-08
2.8962935861183045e-08,7.547463646512651e-08,6.053799980601096e-08,3.139897635291013e-08,3.945783380519119e-08,2.5633032716300716e-08,2.7689396976613948e-08,3.172175211637498e-08
2.811728954539585e-08,7.099330991717356e-08,5.7413641283230674e-08,3.0407341186456226e-08,3.8255312929545154e-08,2.5094521776618566e-08,2.7191693293502307e-08,3.125233960792042e-08
2.72942795715218e-08,6.683954253760419e-08,5.4474310565589794e-08,2.9441817737476767e-08,3.7084080772828416e-08,2.456598206714192e-08,2.6704192520464977e-08,3.079292841738028e-08
2.649383590116321e-08,6.298293350860179e-08,5.170690299165589e-08,2.8502196835803582e-08,3.594383698632623e-08,2.4047567933130156e-08,2.6227088420137463e-08,3.0343741389804487e-08
2.571588813363116e-08,5.93967455166562e-08,4.909953104895781e-08,2.7588270324109605e-08,3.4834284152046627e-08,2.3539439474978487e-08,2.5760583339764143e-08,2.990501108344232e-08
2.4960365503570597e-08,5.6057369046533454e-08,4.664138627082671e-08,2.6699831051753842e-08,3.3755127747188546e-08,2.3041762819048645e-08,2.530488869184108e-08,2.9476980305085912e-08
2.4227196878756206e-08,5.294387800435073e-08,4.432261952023696e-08,2.5836672868697945e-08,3.2706076109378555e-08,2.2554710403744957e-08,2.4860225467742e-08,2.9059902680845896e-08
2.351631075741643e-08,5.003765900984392e-08,4.21342368664541e-08,2.4998590619488418e-08,3.1686840401686674e-08,2.2078461282328243e-08,2.4426824786315046e-08,2.865404326550284e-08
2.2827635266141524e-08,4.73221004900823e-08,4.0068008733445393e-08,2.4185380137300712e-08,3.06971345787326e-08,2.161320144308354e-08,2.4004928480697447e-08,2.825967919373496e-08
2.2161098157317898e-08,4.4782330616240586e-08,3.8116390391580235e-08,2.3396838237917485e-08,2.9736675352814967e-08,2.1159124148313213e-08,2.3594789726694675e-08,2.7877100375980933e-08
2.151662680656303e-08,4.2404995357542814e-08,3.6272452168957616e-08,2.2632762713811908e-08,2.8805182160769402e-08,2.0716430293582552e-08,2.3196673715276712e-08,2.7506610243463488e-08
2.0894148210628962e-08,4.017806966991893e-08,3.4529818029158574e-08,2.1892952328493837e-08,2.7902377131830562e-08,2.0285328788264717e-08,2.2810858374469024e-08,2.7148526545627663e-08
2.0293588984496178e-08,3.8090696182919355e-08,3.28826113628062e-08,2.1177206810354023e-08,2.7027985054405827e-08,1.9866036959163757e-08,2.2437635142730873e-08,2.6803182204613084e-08
1.9714875359168487e-08,3.61330468279397e-08,3.132540702806175e-08,2.0485326847129684e-08,2.618173334525325e-08,1.9458780978760585e-08,2.2077309800431847e-08,2.647092623213254e-08
1.915793317911673e-08,3.4296203687442345e-08,2.9853188813015273e-08,1.9817114080171676e-08,2.5363352017850607e-08,1.9063796319957953e-08,2.1730203362953253e-08,2.6152124713114525e-08
1.862268789959981e-08,3.2572056019792864e-08,2.8461311617988415e-08,1.9172371098542027e-08,2.457257365137949e-08,1.8681328239008927e-08,2.1396653041358705e-08,2.5847161862669342e-08
1.8109064584292533e-08,3.0953210957494765e-08,2.7145467759370423e-08,1.8550901433633935e-08,2.380913336051593e-08,1.831163228899475e-08,2.1077013276982823e-08,2.5556441162570543e-08
1.76169879025513e-08,2.9432915802643205e-08,2.590165687897317e-08,1.79525095532927e-08,2.3072768765511565e-08,1.7954974865943718e-08,2.0771656856024912e-08,2.5280386584217145e-08
1.7146382126960213e-08,2.800499020333159e-08,2.472615901706976e-08,1.737700085645162e-08,2.2363219962410445e-08,1.7611633790002128e-08,2.0480976112101163e-08,2.5019443905987823e-08
1.6697171130601845e-08,2.6663766772469783e-08,2.361551046805563e-08,1.6824181667504642e-08,2.1680229494129296e-08,1.7281898924586923e-08,2.020538422437701e-08,2.477408213362485e-08
1.626927838446217e-08,2.5404038950701428e-08,2.2566482088411472e-08,1.6293859230769446e-08,2.1023542321584985e-08,1.696607283595103e-08,1.994531662072508e-08,2.454479503290301e-08
1.586262695481288e-08,2.4221015100311168e-08,2.1576059771730983e-08,1.5785841705132005e-08,2.0392905795480056e-08,1.666447149690455e-08,1.970123249568333e-08,2.4332102785567014e-08
1.5477139500436602e-08,2.3110277980499004e-08,2.0641426841711462e-08,1.5299938158557922e-08,1.9788069628290097e-08,1.6377425037562303e-08,1.9473616454500386e-08,2.4136553779646863e-08
1.51127382700276e-08,2.2067748880776313e-08,1.9759948147904042e-08,1.4835958562743831e-08,1.9208785866792973e-08,1.610527854729031e-08,1.926298029540037e-08,2.395872654776931e-08
1.4769345099403089e-08,2.108965580011508e-08,1.8929155673774972e-08,1.4393713787764412e-08,1.865480886490016e-08,1.584839293174927e-08,1.9069864944184557e-08,2.3799231867049316e-08
1.4446881408785069e-08,2.0172505149095437e-08,1.8146735493156613e-08,1.3973015596750226e-08,1.8125895256823327e-08,1.560714582942306e-08,1.889484255619955e-08,2.3658715037502412e-08
1.4145268200023048e-08,1.931305652848616e-08,1.741051592932134e-08,1.3573676640713738e-08,1.762180393085593e-08,1.538193259287618e-08,1.8738518803245885e-08,2.3537858355976988e-08
1.3864426053833656e-08,1.850830020046307e-08,1.6718456789231943e-08,1.31955104531545e-08,1.7142296003067282e-08,1.5173167339560272e-08,1.8601535363941325e-08,2.3437383806264593e-08
1.3604275126937629e-08,1.7755436923657165e-08,1.6068639561325502e-08,1.2838331445058193e-08,1.6687134791895922e-08,1.4981284078673712e-08,1.84845726402677e-08,2.335805598727386e-08
1.336473514927058e-08,1.7051859867023925e-08,1.5459258476877252e-08,1.2501954899574558e-08,1.6256085792587563e-08,1.4806737919881636e-08,1.83883527229274e-08,2.3300685304046057e-08
1.3145725421168549e-08,1.6395138357249453e-08,1.4888612348364574e-08,1.2186196967062241e-08,1.584891665253594e-08,1.4650006371532865e-08,1.8313642634204398e-08,2.32661314506067e-08
1.2947164810297e-08,1.5783003245770207e-08,1.4355097106237846e-08,1.1890874659817574e-08,1.546539714624843e-08,1.4511590735653436e-08,1.8261257877755732e-08,2.3255307214534285e-08
1.27689717490755e-08,1.5213333711134808e-08,1.3857198966307858e-08,1.16158058472159e-08,1.5105299151415214e-08,1.4392017608810956e-08,1.8232066330756984e-08,2.3269182640379014e-08
1.2611064231408025e-08,1.4684145334092437e-08,1.3393488165552766e-08,1.1360809250555481e-08,1.4768396624786721e-08,1.4291840497760768e-08,1.8226992516828388e-08,2.3308789590384243e-08
1.2473359809973253e-08,1.4193579305155345e-08,1.2962613212578232e-08,1.1125704438189304e-08,1.4454465578521509e-08,1.4211641560703925e-08,1.824702230440964e-08,2.337522674871017e-08
1.2355775593154292e-08,1.3739892640900408e-08,1.2563295603744234e-08,1.0910311820494045e-08,1.416328405694628e-08,1.4152033485426046e-08,1.829320808052189e-08,2.3469665119389602e-08
1.2258228242040362e-08,1.3321449300607835e-08,1.2194324961632797e-08,1.0714452645023652e-08,1.3894632113534796e-08,1.4113661517227429e-08,1.8366674457339403e-08,2.3593354076539858e-08
1.2180633967453637e-08,1.2936712108260488e-08,1.1854554557036133e-08,1.05379489916198e-08,1.3648291788210469e-08,1.4097205650611204e-08,1.8468624576166443e-08,2.3747628031951912e-08
1.2122908526844048e-08,1.2584235395703253e-08,1.1542897179455772e-08,1.0380623767561736e-08,1.3424047085017731e-08,1.4103383000395682e-08,1.8600347083818598e-08,2.393391379555882e-08
1.2084967221282546e-08,1.2262658293238688e-08,1.1258321325140766e-08,1.024230070278731e-08,1.3221683949971684e-08,1.4132950369781276e-08,1.8763223865766e-08,2.4153738713435703e-08
1.2066724892293671e-08,1.1970698601943512e-08,1.0999847674277812e-08,1.0122804345082205e-08,1.3040990249363136e-08,1.418670703454376e-08,1.8958738634363363e-08,2.4408739681850346e-08
1.2068095918791322e-08,1.1707147189794256e-08,1.0766545832208471e-08,1.0021960055384137e-08,1.2881755748180743e-08,1.4265497764850949e-08,1.9188486483899364e-08,2.470067314827063e-08
1.2088994213955091e-08,1.1470862860080618e-08,1.0557531311903752e-08,9.939594003065245e-09,1.2743772089078157e-08,1.4370216109029116e-08,1.94541845423536e-08,2.5031426229018807e-08
1.2129333221927037e-08,1.1260767646265242e-08,1.0371962736902572e-08,9.875533161223952e-09,1.262683277121818e-08,1.4501807965613327e-08,1.9757683869232293e-08,2.5403029090410035e-08
1.7424569145696553e-08,2.0945612714806356e-08,1.9388117945999012e-08,1.5815522447785133e-08,1.8803574025016785e-08,1.8346249454140137e-08,2.0835874170286344e-08,2.4774169646345224e-08
2.76110957954721e-08,5.0946428479734e-08,4.619299899634368e-08,3.02940190198198e-08,3.67340014501376e-08,2.8312186854887267e-08,3.0056484017843685e-08,3.4257526159449766e-08
2.68824317106111e-08,4.8960223331330594e-08,4.4461118665767865e-08,2.9433865227308035e-08,3.5711026118362025e-08,2.7695283254415463e-08,2.9466809500613545e-08,3.3688820591532923e-08
