D,D,D,D,D,D,D,D
1.9596583183970645e-08,1.1344190825371822e-08,5.302005805594731e-09,1.1615552411920802e-08,6.290887525601057e-09,3.917686170235255e-08,3.9105992270642796e-07,-1.6018970052982963e-08
2.0024664729713717e-08,1.1569175896307208e-08,5.261621830102558e-09,1.2005480441643184e-08,6.408057598276933e-09,3.4575406020847434e-08,2.3318398827499122e-07,-1.5674717458165844e-08
2.0472607495095963e-08,1.1805889591739916e-08,5.222840040089149e-09,1.2427849230838589e-08,6.5322845888029655e-09,3.0934429986793826e-08,1.6601316967818066e-07,-1.5350237122191432e-08
2.094173109547855e-08,1.2054938669079538e-08,5.185689480968512e-09,1.2886548572587772e-08,6.6640523278550485e-09,2.7983234765780483e-08,1.288443367240472e-07,-1.5044017066649123e-08
2.1433469181685283e-08,1.2316976001469433e-08,5.150198711748561e-09,1.3386103393622325e-08,6.8038899824309135e-09,2.5544089047225447e-08,1.0526121136145509e-07,-1.4754683674781972e-08
2.194938203101278e-08,1.2592705043278933e-08,5.116395815454169e-09,1.3931808904997091e-08,6.9523774940158565e-09,2.3495474346869496e-08,8.897676481065429e-08,-1.448098621649003e-08
2.2491170842956463e-08,1.2882884825432321e-08,5.0843084086687925e-09,1.4529901794089077e-08,7.110151817431334e-09,2.1751489749372766e-08,7.706479252659253e-08,-1.4221783408426117e-08
2.306069401729072e-08,1.3188335556072004e-08,5.053963651433275e-09,1.5187779201285716e-08,7.2779141042569e-09,2.0249693272948493e-08,6.79789321618756e-08,-1.3976031696484652e-08
2.3659985739289857e-08,1.35099449079227e-08,5.025388256495353e-09,1.59142817892774e-08,7.456437998958846e-09,1.894360557893475e-08,6.082510756538979e-08,-1.3742775017520149e-08
4.6971448472237e-08,1.3291018693023488e-08,1.5320934339980173e-08,2.1217452377555863e-08,9.483901155694432e-09,2.3956685246321323e-08,2.7600966272881543e-08,4.912875512016387e-08
2.4536430137580528e-08,9.519930202261596e-09,2.163694555398344e-08,1.4001644073873045e-08,7.877370187127621e-09,6.236033745591534e-08,5.6074736332814034e-08,1.5322453764526137e-08
2.4422804816763537e-08,9.498246561130848e-09,2.0969268670029948e-08,1.3959915960192894e-08,7.855623998019207e-09,5.932347769380508e-08,5.3952284151687425e-08,1.54977595563673e-08
2.43112373322452e-08,9.4793510012547e-09,2.0333679867653454e-08,1.3919656988663493e-08,7.836158911678789e-09,5.6526508177789584e-08,5.1957681980523456e-08,1.56849008981942e-08
2.4201765460193912e-08,9.46329446417122e-09,1.9728120308390563e-08,1.388091153940718e-08,7.819019045540203e-09,5.39433848294894e-08,5.0080529645255117e-08,1.588454526171661e-08
2.4094426682345474e-08,9.450129618574481e-09,1.9150709946108324e-08,1.3843724809786898e-08,7.804250279420008e-09,5.1551699962661366e-08,4.8311530153622e-08,1.6097415815381568e-08
2.3989258191541106e-08,9.439910934776056e-09,1.85997285323486e-08,1.3808142833725132e-08,7.791900344601052e-09,4.933206904441552e-08,4.6642347209331835e-08,1.63242973579963e-08
2.3886296891243936e-08,9.432694761659712e-09,1.8073598990674652e-08,1.3774212500443529e-08,7.782018917923785e-09,4.7267637473719677e-08,4.5065484231431976e-08,1.656604302651922e-08
2.378557940007268e-08,9.428539408790698e-09,1.7570872825969416e-08,1.3741981575076432e-08,7.774657722187732e-09,4.5343680900895894e-08,4.3574181232968754e-08,1.682358190051309e-08
2.3687142055574584e-08,9.42750523257636e-09,1.709021728219866e-08,1.3711498718969332e-08,7.769870632408221e-09,4.3547278974518105e-08,4.2162326515868716e-08,1.7097927644005273e-08
2.3591020913908097e-08,9.4296547264302e-09,1.6630404008240592e-08,1.3682813510635704e-08,7.767713789044989e-09,4.186704727772201e-08,4.08243807769498e-08,1.7390188356329608e-08
2.349725175555189e-08,9.435052616494665e-09,1.619029903103534e-08,1.3655976467653305e-08,7.768245718164368e-09,4.0292915680970376e-08,3.955531162892473e-08,1.770157783044631e-08
2.3405870086393522e-08,9.443765962288113e-09,1.5768853862736164e-08,1.3631039069226614e-08,7.771527459888565e-09,3.8815944001453956e-08,3.835053691345985e-08,1.8033428463807052e-08
2.331691114025834e-08,9.455864262606037e-09,1.5365097593133915e-08,1.360805377842894e-08,7.777622704339135e-09,3.7428167836643056e-08,3.720587545167957e-08,1.83872061065668e-08
2.3230409883033182e-08,9.471419567665989e-09,1.4978129846413857e-08,1.3587074066996971e-08,7.786597937509037e-09,3.612246898101664e-08,3.6117504121838814e-08,1.8764527199926753e-08
2.3146401012392684e-08,9.490506596921552e-09,1.4607114488563958e-08,1.3568154438135954e-08,7.798522595978631e-09,3.4892465943162576e-08,3.508192033156191e-08,1.916717862316088e-08
2.30649189639315e-08,9.51320286448784e-09,1.4251274000169191e-08,1.355135045333196e-08,7.813469232859728e-09,3.3732421046042923e-08,3.4095909122405834e-08,1.9597140767208587e-08
2.2985997910659088e-08,9.539588810207947e-09,1.3909884426672041e-08,1.3536718756499978e-08,7.831513694158825e-09,3.263716122914858e-08,3.3156514231710476e-08,2.005661445715584e-08
2.2909671766477347e-08,9.569747939578603e-09,1.3582270844977212e-08,1.3524317101339104e-08,7.852735308059162e-09,3.1602010265489915e-08,3.226101258885566e-08,2.0548052501815352e-08
2.2835974189616883e-08,9.6037669711459e-09,1.3267803281461258e-08,1.3514204378866311e-08,7.877217087091375e-09,3.06227305170219e-08,3.14068917665979e-08,2.107419682054744e-08
2.276493858374639e-08,9.641735992238314e-09,1.2965893030877756e-08,1.3506440644683197e-08,7.90504594422763e-09,2.9695472687046023e-08,3.0591829998697944e-08,2.1638122330801605e-08
2.26965981004442e-08,9.683748624394458e-09,1.267598933160222e-08,1.3501087148647861e-08,7.936312925097829e-09,2.881673233704455e-08,2.981367843166346e-08,2.2243289085529147e-08
2.263098564300329e-08,9.729902198511845e-09,1.2397576357568632e-08,1.3498206364497553e-08,7.971113456294108e-09,2.7983312109787547e-08,2.9070445321157844e-08,2.2893604519591033e-08
2.2568133866343115e-08,9.780297939969129e-09,1.213017049082836e-08,1.3497862020343121e-08,8.009547612126736e-09,2.7192288816307395e-08,2.8360281931230938e-08,2.359349817131741e-08
2.2508075181875695e-08,9.835041165840688e-09,1.1873317847150902e-08,1.3500119130675057e-08,8.051720401185216e-09,2.6440984664477998e-08,2.7681469927202553e-08,2.434801190202409e-08
2.2450841758064765e-08,9.894241493438694e-09,1.1626592024667472e-08,1.350504402881051e-08,8.097742074178108e-09,2.57269420392186e-08,2.703241007497226e-08,2.516290948761029e-08
2.239646552312344e-08,9.958013062219051e-09,1.1389592055506136e-08,1.3512704400350422e-08,8.14772845508826e-09,2.5047901327150182e-08,2.6411612100831567e-08,2.604481062485565e-08
2.2344978167911724e-08,1.0026474769424712e-08,1.1161940536952865e-08,1.3523169318090391e-08,8.201801298033693e-09,2.4401781370780568e-08,2.5817685563562322e-08,2.7001355937076555e-08
2.22964111469588e-08,1.0099750520267425e-08,1.0943281925483633e-08,1.3536509277650834e-08,8.260088671563391e-09,2.378666219183524e-08,2.524933163650287e-08,2.8041411684831913e-08
2.225079568160758e-08,1.0177969495019981e-08,1.0733280976637972e-08,1.3552796234184012e-08,8.322725373456384e-09,2.320076968474763e-08,2.47053356813106e-08,2.9175325786804414e-08
2.2208162761964583e-08,1.0261266432108435e-08,1.0531621316742913e-08,1.3572103640464551e-08,8.389853378540964e-09,2.264246202030153e-08,2.4184560536582435e-08,3.041525081968208e-08
2.21685431488532e-08,1.0349781930863336e-08,1.0338004133868268e-08,1.3594506486162336e-08,8.461622322827639e-09,2.2110217545047537e-08,2.3685940438473036e-08,3.177555536514626e-08
2.213196737563435e-08,1.0443662773046852e-08,1.0152146975300014e-08,1.3620081337652034e-08,8.538190027332317e-09,2.1602623980011638e-08,2.3208475500699956e-08,3.3273353237608974e-08
2.209846575147525e-08,1.05430622674131e-08,9.973782643855492e-09,1.3648906380962883e-08,8.619723065536289e-09,2.111836877154809e-08,2.2751226706340985e-08,3.4929192000811666e-08
2.2068068361715952e-08,1.0648140615190172e-08,9.802658181048158e-09,1.3681061462958174e-08,8.706397378378099e-09,2.0656230436921376e-08,2.2313311341125466e-08,3.676795963253887e-08
2.2040805071579538e-08,1.0759065303530087e-08,9.63853393156448e-09,1.3716628137737436e-08,8.798398942739175e-09,2.0215070804997662e-08,2.1893898839458353e-08,3.882009450379712e-08
2.2016705526899323e-08,1.0876011522883036e-08,9.481182679650417e-09,1.3755689710715072e-08,8.895924496603161e-09,1.9793828027850797e-08,2.1492206986153752e-08,4.1123224003300665e-08
2.1995799156981343e-08,1.0999162615967091e-08,9.330388852820978e-09,1.3798331286974053e-08,8.999182329378211e-09,1.9391510292465007e-08,2.1107498451892506e-08,4.3724420132515866e-08
2.197811517592952e-08,1.1128710557469531e-08,9.185947785003613e-09,1.3844639819956684e-08,9.108393142216305e-09,1.9007190138439985e-08,2.0739077616411875e-08,4.668336119348866e-08
2.1963682585501098e-08,1.1264856467635537e-08,9.04766503581581e-09,1.38947041614841e-08,9.223790986322934e-09,1.863999932227306e-08,2.0386287662040604e-08,5.0076854701327265e-08
2.1952530175664853e-08,1.1407811163857334e-08,8.915355759614855e-09,1.3948615114180582e-08,9.345624287948782e-09,1.8289124165760443e-08,2.0048507904541738e-08,5.400545812879532e-08
2.1944686528171906e-08,1.1557795752227166e-08,8.788844120912871e-09,1.4006465485522542e-08,9.474156969354531e-09,1.7953801335634462e-08,1.9725151342618863e-08,5.860342776223709e-08
2.194018001674209e-08,1.1715042262574577e-08,8.667962751972979e-09,1.4068350142889531e-08,9.60966967600752e-09,1.7633314009187572e-08,1.941566240264704e-08,6.405412594177336e-08
2.1939038810708324e-08,1.1879794332170057e-08,8.552552249347104e-09,1.4134366071540474e-08,9.752461122646918e-09,1.732698838512939e-08,1.9119514865021683e-08,7.061473218723027e-08
2.1941290875224077e-08,1.2052307940073076e-08,8.442460705320649e-09,1.4204612433834426e-08,9.902849571025413e-09,1.7034190503525336e-08,1.8836209948664852e-08,7.865754632329078e-08
2.194696397409785e-08,1.223285219900888e-08,8.337543272887575e-09,1.4279190630788357e-08,1.0061174455663515e-08,1.6754323344067952e-08,1.8565274547047893e-08,8.87425186762637e-08
2.1956085671228687e-08,1.2421710208512162e-08,8.237661759799001e-09,1.4358204365245771e-08,1.0227798174145127e-08,1.6486824174037634e-08,1.830625959630695e-08,1.0175252241704167e-07
2.19686833331725e-08,1.2619179975980316e-08,8.142684251152765e-09,1.4441759708219464e-08,1.0403108062534874e-08,1.6231162122458392e-08,1.80587385683955e-08,1.1916535612637029e-07
2.1984784128888582e-08,1.2825575410121406e-08,8.052484756604868e-09,1.4529965166124169e-08,1.0587518577757122e-08,1.598683595530032e-08,1.7822306073193927e-08,1.4365637975102613e-07
2.614916513747536e-08,8.669773010301186e-09,1.0327723798154991e-08,1.20581297128834e-08,6.43790378500404e-09,1.0227303521626154e-08,1.1886016627837008e-08,1.6348561326336832e-08
1.9575579630698e-08,7.238483275949521e-09,1.6860586046278305e-08,1.2255746205749457e-08,6.000956411416134e-09,1.5209776125548213e-08,1.8429808507827882e-08,9.872573122207534e-09
1.9297178500621024e-08,7.192321536251441e-09,1.6299887361349328e-08,1.2115306331910813e-08,5.966187603135936e-09,1.4952984368803118e-08,1.805687608217612e-08,9.910087110964334e-09
1.9026331956613683e-08,7.148125720845924e-09,1.5767071196596116e-08,1.1977727038658376e-08,5.9333965779890514e-09,1.4702371556356287e-08,1.7694389132390285e-08,9.951410547340482e-09
1.876287755063763e-08,7.105923256707951e-09,1.526036198780913e-08,1.1843010365379673e-08,5.902614573957148e-09,1.4457856785643976e-08,1.734209124302598e-08,9.996674253194821e-09
1.85066582600245e-08,7.065742256740048e-09,1.4778135503070336e-08,1.1711158342794954e-08,5.8738740686880405e-09,1.4219360407800746e-08,1.6999734794705017e-08,1.0046016222309196e-08
1.825752226314569e-08,7.0276115416353135e-09,1.431890305694208e-08,1.1582172993515089e-08,5.847208841639991e-09,1.3986804004318922e-08,1.666708059187109e-08,1.00995821185528e-08
1.801532272538568e-08,6.991560662033913e-09,1.3881297658844892e-08,1.145605633130841e-08,5.822654039893773e-09,1.376011036232866e-08,1.634389750540881e-08,1.015752581607408e-08
1.7779917595926325e-08,6.9576199218873344e-09,1.3464061827943793e-08,1.1332810362053283e-08,5.800246248185141e-09,1.3539203452554632e-08,1.6029962137337455e-08,1.0220009986429852e-08
1.7551169415314714e-08,6.925820402736479e-09,1.30660368417245e-08,1.1212437082969996e-08,5.780023563069311e-09,1.332400840599558e-08,1.5725058499126587e-08,1.0287206736118654e-08
1.7328945130453283e-08,6.896193988500007e-09,1.268615322780582e-08,1.1094938483241416e-08,5.762025671891833e-09,1.3114451492139904e-08,1.5428977707616378e-08,1.035929830078568e-08
1.7113115920012184e-08,6.868773391895593e-09,1.2323422333038513e-08,1.0980316543694454e-08,5.746293936639353e-09,1.2910460097348237e-08,1.5141517694757707e-08,1.0436477801435612e-08
1.6903557027636433e-08,6.843592181310329e-09,1.1976928831097633e-08,1.0868573237069107e-08,5.732871483340258e-09,1.2711962704098316e-08,1.4862482932263357e-08,1.0518950069845202e-08
1.6700147602291682e-08,6.820684808997546e-09,1.16458240475409e-08,1.0759710527838532e-08,5.7218032968847676e-09,1.251888886968012e-08,1.4591684169074114e-08,1.0606932549273252e-08
1.6502770547298317e-08,6.800086640502481e-09,1.1329320001998862e-08,1.065373037266572e-08,5.713136322573736e-09,1.2331169206921016e-08,1.4328938181561284e-08,1.070065628097497e-08
1.6311312374849606e-08,6.7818339848534e-09,1.1026684077296003e-08,1.0550634719734924e-08,5.706919573764149e-09,1.214873536374201e-08,1.407406753486695e-08,1.0800366983298117e-08
1.6125663069389313e-08,6.76596412657814e-09,1.0737234241565577e-08,1.0450425509704628e-08,5.7032042473263236e-09,1.1971520004483093e-08,1.3826900357245727e-08,1.0906326236814557e-08
1.5945715953972618e-08,6.7525153583923804e-09,1.0460334755843253e-08,1.0353104674881257e-08,5.702043846348246e-09,1.17994567908472e-08,1.3587270122543882e-08,1.1018812784338378e-08
1.5771367566263926e-08,6.741527015612791e-09,1.0195392312411111e-08,1.0258674139700844e-08,5.703494311608261e-09,1.163248036321635e-08,1.3355015444504194e-08,1.1138123962640915e-08
1.560251753739594e-08,6.733039511996491e-09,9.941852552556484e-09,1.0167135820983077e-08,5.707614162040898e-09,1.1470526323503608e-08,1.3129979880338656e-08,1.1264577278933135e-08
1.5439068477599175e-08,6.7270943767746196e-09,9.699196922398904e-09,1.0078491627446738e-08,5.714464644818449e-09,1.1313531216509278e-08,1.2912011742056354e-08,1.1398512150498104e-08
1.5280925866224476e-08,6.7237342934840055e-09,9.466939827709674e-09,9.992743459972712e-09,5.724109896430769e-09,1.1161432513464822e-08,1.2700963917879424e-08,1.1540291828356557e-08
1.5127997947198362e-08,6.723003140402517e-09,9.244626056593172e-09,9.909893211920551e-09,5.736617114966101e-09,1.1014168594869326e-08,1.2496693700686874e-08,1.1690305526048385e-08
1.4980195628215195e-08,6.724946032561816e-09,9.031828439591117e-09,9.829942768631764e-09,5.752056744986751e-09,1.087167873410099e-08,1.229906262430332e-08,1.1848970781600317e-08
1.483743238533482e-08,6.7296093656595606e-09,8.828145723396251e-09,9.752894008000131e-09,5.770502676105434e-09,1.0733903081350913e-08,1.210793630741744e-08,1.2016736082032176e-08
1.4699624170567973e-08,6.737040861856315e-09,8.633200634424856e-09,9.678748800168584e-09,5.7920324560595185e-09,1.0600782647680625e-08,1.1923184303642862e-08,1.2194083784801632e-08
1.4566689324375536e-08,6.747289617482594e-09,8.446638114169672e-09,9.607509007611749e-09,5.8167275199957075e-09,1.0472259289845062e-08,1.1744679959029462e-08,1.2381533376712738e-08
1.4438548490997189e-08,6.760406152885103e-09,8.26812370761131e-09,9.539176485337438e-09,5.844673437135649e-09,1.0348275694965337e-08,1.1572300274717296e-08,1.2579645116766844e-08
1.4315124538197782e-08,6.776442464415712e-09,8.097342090251563e-09,9.473753080770134e-09,5.875960176506105e-09,1.0228775365936988e-08,1.1405925776393029e-08,1.278902411616134e-08
1.4196342479639072e-08,6.795452078724517e-09,7.933995719327367e-09,9.41124063387511e-09,5.910682393365793e-09,1.0113702606797942e-08,1.124544038897294e-08,1.3010324918154846e-08
1.4082129400840652e-08,6.817490109504535e-09,7.777803598191398e-09,9.351640977068285e-09,5.9489397383831e-09,1.0003002508744792e-08,1.1090731316007406e-08,1.3244256651295958e-08
1.3972414388267408e-08,6.842613316760845e-09,7.628500141571462e-09,9.294955935519737e-09,5.990837191551986e-09,9.896620936203542e-09,1.0941688925809992e-08,1.349158884057462e-08
1.3867128460869616e-08,6.870880168636219e-09,7.485834133518685e-09,9.241187326780756e-09,6.036485423322189e-09,9.794504513132258e-09,1.079820663979614e-08,1.3753157977025133e-08
1.376620450495066e-08,6.902350906357821e-09,7.349567768504339e-09,9.19033696132581e-09,6.0860011854413105e-09,9.69660061006746e-09,1.0660180828404934e-08,1.4029874964683013e-08
1.3669577211252484e-08,6.937087611660191e-09,7.219475768360715e-09,9.142406642026753e-09,6.1395077344295005e-09,9.602857330729236e-09,1.0527510708638195e-08,1.4322733582859969e-08
1.3577183014994629e-08,6.975154278049342e-09,7.095344568143052e-09,9.097398164854474e-09,6.197135291140968e-09,9.513223499725165e-09,1.040009824780306e-08,1.4632820131149665e-08
1.3488960037417229e-08,7.016616884439096e-09,6.976971564491256e-09,9.055313318136576e-09,6.259021539472466e-09,9.427648649579372e-09,1.0277848069700158e-08,1.496132445242947e-08
1.3404848030956848e-08,7.061543473210826e-09,6.864164421469555e-09,9.016153883296082e-09,6.325312168965695e-09,9.346083008967648e-09,1.0160667365715821e-08,1.5309552571247452e-08
1.3324788325351697e-08,7.110004231281493e-09,6.7567404280323425e-09,8.979921634522072e-09,6.396161465190184e-09,9.268477490591546e-09,1.0048465808828341e-08,1.567894122936847e-08
1.324872377666486e-08,7.162071575243188e-09,6.6545259036836835e-09,8.946618338821258e-09,6.471732953159639e-09,9.194783679373985e-09,9.941155471095531e-09,1.6071074659018903e-08
1.317659871762726e-08,7.217820240786172e-09,6.5573556471370705e-09,8.916245756152412e-09,6.552200099527226e-09,9.124953821136997e-09,9.83865074468208e-09,1.6487704007843744e-08
1.3108358910712397e-08,7.277327376073894e-09,6.465072425205406e-09,8.888805639433988e-09,6.637747079813173e-09,9.058940811319773e-09,9.740868265895185e-09,1.693076991646849e-08
1.3043951501984921e-08,7.340672640011166e-09,6.37752649809187e-09,8.864299734546927e-09,6.728569617601088e-09,8.99669818386215e-09,9.647726841832364e-09,1.7402428862062687e-08
1.2983324977807784e-08,7.4079383052579035e-09,6.294575178360585e-09,8.842729780380932e-09,6.824875904241818e-09,8.938180100664767e-09,9.559147380629538e-09,1.7905084023991527e-08
1.2926429122198936e-08,7.47920936614571e-09,6.216082420321894e-09,8.824097508861412e-09,6.926887607431802e-09,8.883341340765021e-09,9.475052823428562e-09,1.8441421599962292e-08
1.2873214976451382e-08,7.554573652300645e-09,6.141918438339789e-09,8.80840464513574e-09,7.034840979859336e-09,8.832137290111051e-09,9.395368079915045e-09,1.9014453734310355e-08
1.2823634799834778e-08,7.63412194783624e-09,6.071959350621126e-09,8.795652907208432e-09,7.148988078491642e-09,8.784523931325807e-09,9.320019965539412e-09,1.9627569501721028e-08
1.2777642032416856e-08,7.717948116662304e-09,6.006086847462465e-09,8.785844006497042e-09,7.269598108999457e-09,8.740457834056559e-09,9.248937141686581e-09,2.028459577248177e-08
1.2735191258004334e-08,7.80614923408114e-09,5.944187881286446e-09,8.778979647496288e-09,7.396958908888785e-09,8.699896144671997e-09,9.182050057631632e-09,2.0989870263340544e-08
1.2132348761791327e-08,5.182355762976788e-09,5.7771114114348564e-09,6.059213222428356e-09,3.707141511574369e-09,5.094017233854127e-09,6.186431022031967e-09,8.105671651353026e-09
1.0591129841472365e-08,4.903234830612329e-09,9.111457055429854e-09,7.399322790249682e-09,3.9077398027090925e-09,7.301687909770027e-09,9.128592657048633e-09,6.387097058314088e-09
1.0426987306800413e-08,4.85217572523517e-09,8.844150715410118e-09,7.280331552401451e-09,3.870717750014182e-09,7.179922710650096e-09,8.958578036641635e-09,6.3731114300007665e-09
