D,D,D,D,D,D,D,D
6.166641064564204e-09,3.8966428138426355e-09,4.828977657560991e-09,4.9188335546973155e-09,4.460300017049436e-09,8.617333129931893e-09,6.684870192813553e-09,7.314454850033243e-09
6.130955260266179e-09,3.8906918376526734e-09,4.791333086844284e-09,4.723724362307545e-09,4.334684035376279e-09,8.528552539386663e-09,6.420779309803455e-09,7.124888050999361e-09
1.0236175676432342e-08,7.578395222967218e-09,9.90052939976029e-09,2.2820382988815908e-08,1.5723887365312452e-08,1.2373015879027224e-08,2.2640323734825282e-08,1.638752181039735e-08
1.4203413362874792e-08,1.6042416577351076e-08,3.7814843148973486e-08,-1.5378957851520254e-08,-2.5678738021904332e-08,3.4182772916705195e-08,-2.6639371527873252e-08,-3.246419354216103e-07
1.3768999152896394e-08,1.5350857740222017e-08,3.4372527721505455e-08,-1.6227657940635135e-08,-2.80453957019538e-08,3.1796890047471685e-08,-2.868587596974408e-08,-1.2454251005120574e-06
1.3350877008094749e-08,1.4693806544459708e-08,3.1402778459879845e-08,-1.7203967552846893e-08,-3.099938561342223e-08,2.9652288534030188e-08,-3.115615353638856e-08,6.458983634041931e-07
1.2948571328839124e-08,1.4069249345499508e-08,2.8815847227782762e-08,-1.8340178030720665e-08,-3.4791963135943226e-08,2.7715546060864723e-08,-3.419691332479896e-08,2.515295657361471e-07
1.2561625380292905e-08,1.3475336228798934e-08,2.654345807640317e-08,-1.9680298657397484e-08,-3.9840926263182635e-08,2.5959191783860693e-08,-3.8031110230424573e-08,1.5427690907023646e-07
1.2189600366637932e-08,1.291036470024639e-08,2.4532748145319442e-08,-2.1285902256224705e-08,-4.6896012973344574e-08,2.4360438074924903e-08,-4.30148733549416e-08,1.102636477963753e-07
1.1832074558279214e-08,1.2372765287732614e-08,2.27421506869748e-08,-2.324585797767056e-08,-5.7450265766115496e-08,2.290022332662906e-08,-4.975439440939304e-08,8.517893724136309e-08
1.1488642470846447e-08,1.1861088798522316e-08,2.1138530790151923e-08,-2.5693342865557753e-08,-7.496473906199658e-08,2.156248030578364e-08,-5.9372142140234976e-08,6.8981775302027e-08
1.1158914089889264e-08,1.1373995013419229e-08,1.9695150567396025e-08,-2.8837387275141222e-08,-1.097048104094961e-07,2.0333570391488683e-08,-7.420516832193051e-08,5.766641911183659e-08
1.0842514140373153e-08,1.091024263274408e-08,1.8390196472482165e-08,-3.302584591026526e-08,-2.116233529107605e-07,1.9201841418351403e-08,-1.0005713897545238e-07,4.9320292892393866e-08
1.0539081396781512e-08,1.046868031548052e-08,1.7205695549188394e-08,-3.8883589997631e-08,-6.202094738406625e-06,1.8157278725180992e-08,-1.5641445659049054e-07,4.2914748898763635e-08
1.0248268031867252e-08,1.0048238674873654e-08,1.6126705827409217e-08,-4.765680913387412e-08,2.1807874982111757e-07,1.7191227265897454e-08,-3.7465162053116963e-07,3.784730575503324e-08
9.969739000963558e-09,9.647923113900388e-09,1.5140703233843027e-08,-6.224070641018707e-08,1.0500577788272844e-07,1.6296168451987305e-08,8.461097536334374e-07,3.3741662240726066e-08
9.703171460376458e-09,9.266807399541664e-09,1.4237111530670316e-08,-9.125541786473485e-08,6.821040641580166e-08,1.5465539552698818e-08,1.9367066689661137e-07,3.0350665022482624e-08
9.448254216690865e-09,8.904027887967393e-09,1.3406937811112805e-08,-1.770305857244686e-07,4.9986347350844286e-08,1.4693586472283614e-08,1.0777282563896414e-07,2.750528179642592e-08
9.204687206390278e-09,8.558778325937955e-09,1.264248689523486e-08,-7.76444352208981e-06,3.911422633202094e-08,1.3975242926653651e-08,7.390414029877707e-08,2.5085995783902535e-08
8.972181002190327e-09,8.23030516129202e-09,1.1937135393942732e-08,1.7822939799585974e-07,3.1897660626886003e-08,1.3306030653316184e-08,5.5794609249324554e-08,2.3005911875875153e-08
8.750456346263481e-09,7.917903306331417e-09,1.1285151388335504e-08,8.636512859307433e-08,2.6762984817382196e-08,1.2681976506029194e-08,4.4530468929212434e-08,2.120033763393681e-08
8.539243707376781e-09,7.620912303192187e-09,1.0681549328452172e-08,5.623133972908433e-08,2.2926786096603385e-08,1.2099543191026208e-08,3.685447047501741e-08,1.962011777976028e-08
8.3382828610122e-09,7.338712847667055e-09,1.0121972379861203e-08,4.126526484098757e-08,1.9955179677638183e-08,1.1555571096000997e-08,3.129333755568034e-08,1.8227233953693582e-08
8.147322491166054e-09,7.070723633045851e-09,9.602596345488644e-09,3.232553865999688e-08,1.7588437634062152e-08,1.1047229194050237e-08,2.708351913245825e-08,1.6991819728677394e-08
7.966119812393924e-09,6.816398479874338e-09,9.120050683794845e-09,2.63883606174438e-08,1.5661576753241497e-08,1.0571973411536814e-08,2.3789754571584726e-08,1.5890086844037822e-08
7.794440210838767e-09,6.575223722175606e-09,8.671353176067903e-09,2.2163480688333048e-08,1.4064767348135034e-08,1.0127511169743314e-08,2.1145761355363094e-08,1.4902853842579315e-08
7.632056903356955e-09,6.3467158235225716e-09,8.25385556851842e-09,1.9007623642314983e-08,1.2722063719781732e-08,9.711771057332424e-09,1.8979488236807543e-08,1.4014482384674048e-08
7.478750613510644e-09,6.130419199893309e-09,7.865198096339562e-09,1.6564142802816763e-08,1.157927273243544e-08,9.322876788174838e-09,1.7174820309143202e-08,1.3212095271731657e-08
7.334309263484174e-09,5.925904228552819e-09,7.503271241837682e-09,1.4619377215099834e-08,1.0596686185342065e-08,8.959124754117022e-09,1.5650555619165894e-08,1.248499281624136e-08
7.198527681120096e-09,5.7327654248413865e-09,7.166183418568522e-09,1.3037522709842811e-08,9.744544454715404e-09,8.618964606953971e-09,1.4348200709565847e-08,1.18242112437868e-08
7.07120732110179e-09,5.550619770389151e-09,6.852233537194274e-09,1.1728129623615355e-08,9.000104470465446e-09,8.30098240315223e-09,1.3224551171491616e-08,1.1222184372784944e-08
6.952155999543557e-09,5.379105178419437e-09,6.559887613816666e-09,1.0628628012008541e-08,8.345686917689572e-09,8.003885924837096e-09,1.2247002719324598e-08,1.0672481450216225e-08
6.8411876412331165e-09,5.217879083167554e-09,6.287758742361718e-09,9.694354312730944e-09,7.767341236797676e-09,7.72649185691964e-09,1.1390488166254364e-08,1.0169601866228004e-08
6.738122038847759e-09,5.066617141852511e-09,6.0345898801123405e-09,8.892573436244638e-09,7.253911818372657e-09,7.467714551270737e-09,1.0635418485899676e-08,9.708812853381725e-09
6.642784623462311e-09,4.925012038795862e-09,5.799238995523475e-09,8.198745781208031e-09,6.796371439759152e-09,7.226556154134713e-09,9.966263846782266e-09,9.286020023384476e-09
6.555006245698447e-09,4.792772382646201e-09,5.580666209010886e-09,7.594113549485853e-09,6.387336778594282e-09,7.0020979072979674e-09,9.370553976250932e-09,8.897663243786185e-09
6.474622967095521e-09,4.669621688008626e-09,5.3779226211081805e-09,7.064092646102316e-09,6.020710504216714e-09,6.793492463335507e-09,8.838160067333308e-09,8.540632250296359e-09
6.401475860944506e-09,4.555297434466589e-09,5.190140575607278e-09,6.5971730125460535e-09,5.691412975888913e-09,6.5999570799543895e-09,8.360769865710347e-09,8.212197764632703e-09
6.335410822199917e-09,4.449550195769341e-09,5.016525146787684e-09,6.18414923768118e-09,5.395178422381757e-09,6.4207675778124935e-09,7.93149790762588e-09,7.909954892612895e-09
6.276278386056016e-09,4.352142833572362e-09,4.856346675193004e-09,5.8175712339397054e-09,5.128398220060857e-09,6.2552529642890546e-09,7.544591982341783e-09,7.631776322139487e-09
6.2239335545484084e-09,4.262849749900438e-09,4.708934204073542e-09,5.491344884895104e-09,4.887999042558002e-09,6.1027906386347315e-09,7.195209198657099e-09,7.37577339692758e-09
6.1782356309725205e-09,4.181456193582356e-09,4.573669692354221e-09,5.200436975492162e-09,4.671347153683469e-09,5.962802106726984e-09,6.8792431327167895e-09,7.140263562114928e-09
6.139048061511953e-09,4.107757616086515e-09,4.4499828989005004e-09,4.940653960097511e-09,4.476172525379954e-09,5.8347491432568874e-09,6.5931889603920526e-09,6.9237429970831805e-09
6.106238283903863e-09,4.041559072762245e-09,4.3373468491085855e-09,4.708473874830036e-09,4.300508149725486e-09,5.7181303478330206e-09,6.334037180281171e-09,6.7248634962625475e-09
6.079677582659555e-09,3.9826746656894e-09,4.235273807724127e-09,4.5009170734829455e-09,4.142641110013154e-09,5.612478048434013e-09,6.099189097193725e-09,6.54241284792449e-09
6.0592409504905526e-09,3.930927024952501e-09,4.143311693356405e-09,4.315445713213179e-09,4.001072836039575e-09,5.517355512358506e-09,5.886389040084976e-09,6.375298108837767e-09
6.0448069557546635e-09,3.886146825140735e-09,4.0610408790103885e-09,4.149884796535428e-09,3.8744865932431744e-09,5.4323544292528204e-09,5.693669571519903e-09,6.222531287950272e-09
6.03625761554628e-09,3.848172334389108e-09,3.988071331116282e-09,4.0023595624442355e-09,3.7617207149038685e-09,5.3570926360189314e-09,5.519306874290735e-09,6.083217043952429e-09
6.033478274038224e-09,3.816848993441667e-09,3.924040045940807e-09,3.871245408779717e-09,3.6617464276639565e-09,5.2912120567532926e-09,5.361784175377244e-09,5.956542073629871e-09
6.03635748615607e-09,3.7920290223745774e-09,3.868608747978738e-09,3.755127514266339e-09,3.573649376363147e-09,5.234376834510241e-09,5.219761567609253e-09,5.841765926140279e-09
6.044786905827357e-09,3.7735710529459344e-09,3.821461819546831e-09,3.652768036779608e-09,3.496614147615924e-09,5.1862716341747815e-09,5.092050960184415e-09,5.738213024306441e-09
7.653864852234955e-09,6.000339503492378e-09,7.257078945418793e-09,1.0944640936202972e-08,8.899644005945515e-09,8.033372368721228e-09,1.1475336436954562e-08,1.048392285492841e-08
8.936041345031524e-09,1.2112727903211312e-08,2.6672384588410583e-08,-2.8544363512910442e-08,-1.1732651127769146e-07,1.8302104762244947e-08,5.914031222599876e-07,3.409672239307076e-08
8.72894268631956e-09,1.1608247965024958e-08,2.4418502064443972e-08,-3.2080869504598354e-08,-2.142543491330068e-07,1.7345510699550543e-08,2.1262635223270837e-07,3.1198972360557605e-08
8.5282772379396e-09,1.1127256089049808e-08,2.2442791534824118e-08,-3.6827792595787765e-08,-1.5618160509895875e-06,1.645345656897598e-08,1.277376869232377e-07,2.8680411618189624e-08
8.333980031513134e-09,1.0668573527531738e-08,2.0697982761851584e-08,-4.3533432666425176e-08,2.803513565044046e-07,1.5620361934765456e-08,9.032432935032405e-08,2.6473015579520093e-08
8.145986722297652e-09,1.0231103217036333e-08,1.9146993954581406e-08,-5.3721949845096084e-08,1.2557105747204228e-07,1.4841284192307592e-08,6.927590454254177e-08,2.4524148954102785e-08
7.964233581843985e-09,9.813822823459766e-09,1.776032714384651e-08,-7.105075517177589e-08,7.96224485122176e-08,1.4111829971279422e-08,5.5791439074615083e-08,2.2792446780745025e-08
7.788657490465821e-09,9.41577848536906e-09,1.6514223720189922e-08,-1.0705150493759822e-07,5.759131926596916e-08,1.3428080907390666e-08,4.642173448766992e-08,2.124495117781256e-08
7.619195930189751e-09,9.036079175995848e-09,1.5389333313328307e-08,-2.2702208947977414e-07,4.4668726701011223e-08,1.2786531135738431e-08,3.953823388237059e-08,1.98550787834753e-08
7.455786977435496e-09,8.673891613017665e-09,1.4369736717986233e-08,1.3419602245094227e-06,3.618024133010945e-08,1.2184034401151465e-08,3.4271792721939254e-08,1.860115068637281e-08
7.298369296036463e-09,8.328435655328134e-09,1.3442217667365992e-08,1.634169755167154e-07,3.018303948011069e-08,1.1617759102834025e-08,3.0116242425305574e-08,1.7465311245170386e-08
7.146882130314323e-09,7.998980133371311e-09,1.2595712524304777e-08,8.526451546880038e-08,2.5724908009019228e-08,1.1085149918503128e-08,2.6756818954428467e-08,1.6432720845322386e-08
7.001265298183935e-09,7.684839065832844e-09,1.1820889160689153e-08,5.6874398319260077e-08,2.228425809247921e-08,1.0583894911222734e-08,2.3987503980957475e-08,1.549094489758673e-08
6.861459184407759e-09,7.385368221818718e-09,1.1109820975909874e-08,4.220609146130011e-08,1.9551422176546637e-08,1.0111897226279675e-08,2.1667796294484574e-08,1.4629485588099894e-08
6.72740473398134e-09,7.0999619922702314e-09,1.0455731887414242e-08,3.3254773224151566e-08,1.7330948972581846e-08,9.66725064809606e-09,1.9698585573078643e-08,1.3839418928442344e-08
6.599043445462844e-09,6.828050538300269e-09,9.852794898061176e-09,2.7228715542525182e-08,1.5493390412143624e-08,9.248218416203751e-09,1.800795601362933e-08,1.311311047664565e-08
6.47631736467431e-09,6.56909718884169e-09,9.29597155193966e-09,2.2899726135497047e-08,1.3949609373119309e-08,8.853214805003652e-09,1.654245782313702e-08,1.2443990529037706e-08
6.359169078127007e-09,6.322596061953826e-09,8.780882911966569e-09,1.9642992139192216e-08,1.2636221687752689e-08,8.480789054683551e-09,1.5261537780068725e-08,1.1826374756309478e-08
6.2475417068407095e-09,6.088069888090285e-09,8.303705068257728e-09,1.7107079275519973e-08,1.150692216753906e-08,8.129611311367932e-09,1.4133870847598892e-08,1.1255319916862298e-08
6.141378900161212e-09,5.865068015465545e-09,7.861083902215824e-09,1.50791575585514e-08,1.0527095196963213e-08,7.798460288870003e-09,1.3134876539005257e-08,1.072650689580616e-08
6.040624829528461e-09,5.653164579879776e-09,7.4500650904615154e-09,1.3422802774616708e-08,9.670344978528604e-09,7.486212411025398e-09,1.2244996434249672e-08,1.0236145217254329e-08
5.945224182559939e-09,5.4519568236292894e-09,7.0680362613276876e-09,1.2046533292940136e-08,8.916192411728986e-09,7.1918322316534875e-09,1.1448473927824885e-08,9.780894567087792e-09
5.855122157030493e-09,5.261063549305768e-09,6.712678911741689e-09,1.088671134471776e-08,8.248505257291913e-09,6.9143639599112625e-09,1.0732473281167931e-08,9.357799892587793e-09
5.770264455013696e-09,5.0801236961719715e-09,6.381928215483548e-09,9.89769869925295e-09,7.654402931477564e-09,6.652923945105517e-09,1.00864327830344e-08,8.964237415625445e-09
5.690597277128012e-09,4.908795027843058e-09,6.0739392521838106e-09,9.045913118810468e-09,7.123476543864403e-09,6.406693996623576e-09,9.5015825142248e-09,8.597869476393026e-09
5.616067316786725e-09,4.746752921271265e-09,5.787058491370221e-09,8.306094023898146e-09,6.647223161822967e-09,6.174915432566721e-09,8.970579835968817e-09,8.256606567711846e-09
5.546621754587841e-09,4.593689248052776e-09,5.519799601605874e-09,7.658875234246038e-09,6.218628659818429e-09,5.956883766190594e-09,8.487230384274521e-09,7.93857525804766e-09
5.482208252759994e-09,4.4493113399186195e-09,5.270822838401869e-09,7.0891604593092855e-09,5.831855534475842e-09,5.751943951567338e-09,8.046272050070695e-09,7.642090965125873e-09
5.422774949696019e-09,4.313341031118147e-09,5.038917407856002e-09,6.585007983865088e-09,5.482006111621885e-09,5.559486121253402e-09,7.643205957549553e-09,7.365634744794236e-09
5.3682704545130725e-09,4.185513771104299e-09,4.822986316895341e-09,6.136847587503732e-09,5.16494072561635e-09,5.378941757280033e-09,7.274162929054257e-09,7.107833421399407e-09
5.318643841771789e-09,4.065577801590771e-09,4.6220333101709895e-09,5.736919697801606e-09,4.877136536696402e-09,5.209780245240261e-09,6.935797037916267e-09,6.867442511155061e-09
5.27384464619244e-09,3.953293392594169e-09,4.435151566093131e-09,5.3788665201980286e-09,4.615576770191766e-09,5.051505767173367e-09,6.625200048438091e-09,6.643331491456373e-09
5.233822857464536e-09,3.848432132522159e-09,4.261513881506648e-09,5.057429174604247e-09,4.377662994871358e-09,4.903654495296761e-09,6.339832112627048e-09,6.434471047928832e-09
5.198528915142021e-09,3.750776268063316e-09,4.1003641213119956e-09,4.7682201024335934e-09,4.1611450369083555e-09,4.765792052916246e-09,6.0774652309345025e-09,6.239921996859781e-09
5.16791370359681e-09,3.660118089595834e-09,3.9510097468009194e-09,4.5075497870652255e-09,3.964064526887737e-09,4.637511213428637e-09,5.836136815695921e-09,6.058825631225224e-09
5.141928547047942e-09,3.5762593587982413e-09,3.812815267201525e-09,4.272293244689386e-09,3.784709083460783e-09,4.518429811777214e-09,5.6141113125092975e-09,5.890395281690377e-09
5.120525204612418e-09,3.4990107748156836e-09,3.685196484051251e-09,4.059786028428317e-09,3.6215748664273324e-09,4.408188845676947e-09,5.409848293698704e-09,5.733908917581402e-09
5.1036558654988485e-09,3.428191476245899e-09,3.567615418610404e-09,3.8677424048641935e-09,3.473335768468406e-09,4.306450747014293e-09,5.221975785715889e-09,5.588702641566291e-09
5.091273144215466e-09,3.3636285759892822e-09,3.459575829599953e-09,3.6941903769589963e-09,3.338817911734948e-09,4.2128978056896145e-09,5.049267855114363e-09,5.454164954433473e-09
5.08333007583581e-09,3.305156726550042e-09,3.360619242603014e-09,3.5374196411418732e-09,3.2169784134287682e-09,4.127230730558509e-09,4.8906256807038164e-09,5.3297316856929634e-09
5.0797801113590824e-09,3.252617713476276e-09,3.270321424310377e-09,3.3959395712830284e-09,3.1068876092640732e-09,4.049167333722884e-09,4.745061495065708e-09,5.214881501583037e-09
5.080577113103505e-09,3.2058600748077723e-09,3.1882892444972634e-09,3.268445045826356e-09,3.007714095274378e-09,3.978441326032261e-09,4.611684900574185e-09,5.109131915132416e-09
5.085675350199145e-09,3.1647387446448844e-09,3.114157876873172e-09,3.1537884615290606e-09,2.9187120800435154e-09,3.914801212905272e-09,4.4896911600712184e-09,5.012035734022682e-09
5.095029494064728e-09,3.1291147190485344e-09,3.047588296911867e-09,3.0509566654194078e-09,2.839210641507614e-09,3.858009281012137e-09,4.378351137674578e-09,4.9231778912550955e-09
5.108594614056306e-09,3.0988547426743187e-09,2.9882650404785077e-09,2.9590518252647274e-09,2.768604561876119e-09,3.807840666998981e-09,4.2770026244726075e-09,4.8421726112419404e-09
5.126326173060214e-09,3.073831014641361e-09,2.9358941921415315e-09,2.8772754757820542e-09,2.7063464767200447e-09,3.7640825008381354e-09,4.185042831825966e-09,4.768660870758371e-09
5.1481800232019185e-09,3.053920912277094e-09,2.890201576119996e-09,2.8049151420257286e-09,2.6519401234837956e-09,3.726533116704228e-09,4.10192187283316e-09,4.702308119428108e-09
5.17411240164633e-09,3.0390067314850563e-09,2.850931126493101e-09,2.7413330670353796e-09,2.60493451393444e-09,3.6950013254438285e-09,4.027137083494091e-09,4.642802229471838e-09
5.204079926337048e-09,3.028975442583279e-09,2.817843416235531e-09,2.685956667371845e-09,2.5649188862730162e-09,3.669305742913229e-09,3.960228060025388e-09,4.589851648070747e-09
6.586771196939939e-09,5.036908262918167e-09,5.9055343226630445e-09,7.4320138056481425e-09,6.249393672280086e-09,6.272522526477132e-09,8.293807356239693e-09,8.191398221373272e-09
6.633390168312793e-09,8.661398062413348e-09,1.6604910313986683e-08,2.0765979390419646e-07,2.7555060496427485e-08,1.1614585450405962e-08,2.4071024934672745e-08,1.4927990667454498e-08
6.518979508618443e-09,8.360564634993667e-09,1.5567372838369732e-08,1.0960137462808095e-07,2.4548851210734183e-08,1.115815663110614e-08,2.2322054177346852e-08,1.4303143249585365e-08
