0.0,2.8848484848484853e-05,5.7696969696969706e-05,8.654545454545456e-05,0.00011539393939393941,0.00014424242424242428,0.00017309090909090912,0.00020193939393939396,0.00023078787878787882,0.0002596363636363637,0.00028848484848484855,0.00031733333333333337,0.00034618181818181823,0.0003750303030303031,0.0004038787878787879,0.0004327272727272728,0.00046157575757575764,0.0004904242424242425,0.0005192727272727274,0.0005481212121212122,0.0005769696969696971,0.0006058181818181819,0.0006346666666666667,0.0006635151515151516,0.0006923636363636365,0.0007212121212121213,0.0007500606060606062,0.0007789090909090911,0.0008077575757575758,0.0008366060606060607,0.0008654545454545456,0.0008943030303030304,0.0009231515151515153,0.0009520000000000002,0.000980848484848485,0.0010096969696969699,0.0010385454545454548,0.0010673939393939396,0.0010962424242424245,0.0011250909090909094,0.0011539393939393942,0.0011827878787878789,0.0012116363636363637,0.0012404848484848486,0.0012693333333333335,0.0012981818181818183,0.0013270303030303032,0.001355878787878788,0.001384727272727273,0.0014135757575757578
5.772714095710375e-08,5.7715099679106104e-08,5.771544062143501e-08,5.772222353345292e-08,5.7730048814643695e-08,5.7741695835869206e-08,5.776279707261848e-08,5.7796754072441354e-08,5.7844509613482695e-08,5.790517159018327e-08,5.79719414026003e-08,5.8037567218879386e-08,5.810557684460902e-08,5.81870460379508e-08,5.8287352836465157e-08,5.839950331350508e-08,5.85153877859955e-08,5.8630213780521744e-08,5.874070880236262e-08,5.884580800824967e-08,5.8947380351630747e-08,5.904772416755391e-08,5.915010890175904e-08,5.925788192810435e-08,5.9371175119409175e-08,5.948737917591262e-08,5.960426867507834e-08,5.972084367638778e-08,5.983650488890064e-08,5.995254319333167e-08,6.007124109975131e-08,6.019275444408954e-08,6.031377975684036e-08,6.043139729509354e-08,6.054644118766193e-08,6.066086859635553e-08,6.077343679060662e-08,6.087959877368538e-08,6.097458834252274e-08,6.105342328761423e-08,6.111163506453602e-08,6.1151425022514e-08,6.117937607599794e-08,6.120009655251813e-08,6.121414163850912e-08,6.122141351754406e-08,6.122061728254014e-08,6.120996400867309e-08,6.11876632196804e-08,6.115192443929951e-08
5.4933435872584394e-08,5.493592262521018e-08,5.4949014226321376e-08,5.496684726744837e-08,5.498388045510362e-08,5.50016445762844e-08,5.502437878375625e-08,5.5061029182163394e-08,5.512571618642254e-08,5.52268935616352e-08,5.535250881896584e-08,5.548659126805363e-08,5.561985155166036e-08,5.57477173201038e-08,5.586856686475306e-08,5.598680600073607e-08,5.6106883047725357e-08,5.6227984347869206e-08,5.634700677324137e-08,5.646235764476249e-08,5.657447120850253e-08,5.6684158420257194e-08,5.679324570300462e-08,5.6903848001488425e-08,5.701835040492824e-08,5.713936326061335e-08,5.726706554563396e-08,5.739530063593282e-08,5.751762049196338e-08,5.763427976260742e-08,5.7749139298572474e-08,5.78645963098015e-08,5.798062063196715e-08,5.809733361310726e-08,5.82168585280117e-08,5.8341739327374317e-08,5.8468469447437516e-08,5.858729632495411e-08,5.869004422707066e-08,5.877453162592455e-08,5.88401184926405e-08,5.88902256033333e-08,5.8930932411172714e-08,5.8965966823462445e-08,5.8994319107359075e-08,5.9014432223635624e-08,5.902480418337784e-08,5.9023955715943596e-08,5.901040762203629e-08,5.898268070235939e-08
5.383926955756768e-08,5.381810271383476e-08,5.3822476407490183e-08,5.384890183158037e-08,5.389272051186353e-08,5.394954970220925e-08,5.401509510905442e-08,5.4084774698622893e-08,5.415369017807573e-08,5.4221382142812285e-08,5.430279143901259e-08,5.4414794103933744e-08,5.4556039454107146e-08,5.471236190511095e-08,5.48704435139945e-08,5.5019321247148025e-08,5.5150444797775947e-08,5.5270642109048865e-08,5.5393428393157664e-08,5.552774958908253e-08,5.5676421374029825e-08,5.5839160390246164e-08,5.6004177959773625e-08,5.615731804992437e-08,5.629718321521694e-08,5.643325206219447e-08,5.657324151774009e-08,5.6719386352026235e-08,5.687267920089385e-08,5.703074932979983e-08,5.718942657208353e-08,5.7345961347217486e-08,5.749993295203496e-08,5.7651065689775115e-08,5.779872207940539e-08,5.794210459020956e-08,5.807946119534062e-08,5.820805451294219e-08,5.8324813462405197e-08,5.842573975540273e-08,5.850738400426525e-08,5.857509699002292e-08,5.863998380673845e-08,5.8707113739697234e-08,5.8769433093745184e-08,5.881932432488143e-08,5.8854944349032415e-08,5.887683309767777e-08,5.888553798603941e-08,5.888160642933922e-08
5.643971830422922e-08,5.643093746579853e-08,5.6426217064908523e-08,5.643631313622507e-08,5.6469815910727e-08,5.652210718320928e-08,5.6584047557095274e-08,5.6652474649392515e-08,5.673080849316114e-08,5.682155988679081e-08,5.692292875048908e-08,5.703248816779951e-08,5.715179701791718e-08,5.728520421164208e-08,5.7434811047521275e-08,5.759784663134239e-08,5.777059817907547e-08,5.794700312516008e-08,5.812004302931308e-08,5.828611495517613e-08,5.844617443163582e-08,5.8601806935852056e-08,5.8755946670069384e-08,5.8911745848502715e-08,5.9069817016662306e-08,5.9228606776806445e-08,5.9386432546851325e-08,5.95414563847102e-08,5.969195966273949e-08,5.983755862825254e-08,5.997860359684862e-08,6.011622766292427e-08,6.025281970121938e-08,6.039107543560805e-08,6.053472310409103e-08,6.068770966858874e-08,6.085090427569481e-08,6.102199807081686e-08,6.119714689933351e-08,6.136804012774939e-08,6.152600448563265e-08,6.16687528717541e-08,6.179820535491724e-08,6.191593370168149e-08,6.20226749515103e-08,6.211891974729454e-08,6.220415861148134e-08,6.227746933483346e-08,6.233792841195021e-08,6.238461233743091e-08
4.660819548403145e-08,4.6784387378366956e-08,4.689510001052065e-08,4.6974327867873157e-08,4.7059443919412446e-08,4.7151641120585806e-08,4.724000578848294e-08,4.733762858007567e-08,4.7484025826722866e-08,4.770081368209531e-08,4.794304326293656e-08,4.815555242801149e-08,4.833772041418202e-08,4.852717550057557e-08,4.874258361468518e-08,4.896085848756241e-08,4.915728242611433e-08,4.933385911294473e-08,4.950425744568239e-08,4.967607616190155e-08,4.9848753685958484e-08,5.0022146646233546e-08,5.020035046070199e-08,5.0388230453096685e-08,5.058415696424268e-08,5.0780961211037604e-08,5.0971187372987614e-08,5.1147094903522115e-08,5.1302591517913185e-08,5.144726362504781e-08,5.1599068363109114e-08,5.1768155938401085e-08,5.1951902231930104e-08,5.214720221666191e-08,5.2354623658532876e-08,5.2575635782664975e-08,5.28037678836065e-08,5.3024351964354536e-08,5.3222970968638566e-08,5.3387227428799805e-08,5.3506864945274324e-08,5.35924148433444e-08,5.3668053771959684e-08,5.3750455748956734e-08,5.38409992318281e-08,5.393857468622692e-08,5.4037395334672425e-08,5.412974418572906e-08,5.420789818621992e-08,5.4264134282968116e-08
4.579006589154946e-08,4.580260598720375e-08,4.5777436497253623e-08,4.577242962334299e-08,4.5844939785251835e-08,4.601531181339867e-08,4.628913634139605e-08,4.663140494707351e-08,4.696246408176764e-08,4.722448425469017e-08,4.744299746399354e-08,4.7659203871001404e-08,4.788373360027997e-08,4.81057490724232e-08,4.832011736763661e-08,4.853470454606765e-08,4.875723276620826e-08,4.8982362210692244e-08,4.919916338977455e-08,4.940431185110379e-08,4.960465355789694e-08,4.980743200775317e-08,5.0018561880366256e-08,5.0242986630200153e-08,5.047487993890094e-08,5.069924281755267e-08,5.090636869842178e-08,5.1101064489146356e-08,5.1290563847601765e-08,5.14830289551796e-08,5.1687045762490155e-08,5.1905868040647046e-08,5.2134108951275125e-08,5.236577235089167e-08,5.2595821592480014e-08,5.281972233537089e-08,5.303736872023708e-08,5.3253225307431114e-08,5.3468864420803854e-08,5.367588248292601e-08,5.3863854841295025e-08,5.40221174160218e-08,5.413995756102455e-08,5.422072014981929e-08,5.4295518973704975e-08,5.439433288503936e-08,5.451757462501154e-08,5.465345553352884e-08,5.479014863260217e-08,5.4915826944242516e-08
3.604386137352307e-08,3.6150676470267855e-08,3.631378296911622e-08,3.646650761100464e-08,3.655738430335246e-08,3.66645270751888e-08,3.6908104558239865e-08,3.7286414764459795e-08,3.766361450396976e-08,3.794530947326554e-08,3.820418379086454e-08,3.854326414069745e-08,3.899040046505849e-08,3.952051280485014e-08,4.009955805094596e-08,4.067688143505235e-08,4.120464790735899e-08,4.167089271561733e-08,4.2080037170116236e-08,4.2458311365528795e-08,4.2860919479348955e-08,4.33293394920435e-08,4.383731533536343e-08,4.434250764259883e-08,4.4840032790284393e-08,4.535690554958452e-08,4.590026753886021e-08,4.6422973803537626e-08,4.687435670075224e-08,4.725168674372925e-08,4.757818118460062e-08,4.787707157877393e-08,4.817119929471051e-08,4.847891833996169e-08,4.8794682540506744e-08,4.910514262895333e-08,4.940140814881005e-08,4.967919825465897e-08,4.99371445200354e-08,5.018256121916458e-08,5.042322563654684e-08,5.065160329219796e-08,5.0850130638498144e-08,5.1009570725365095e-08,5.113748357896301e-08,5.1243599378745336e-08,5.133899995382495e-08,5.143532493477173e-08,5.1544215703903385e-08,5.1677313643537613e-08
2.982166947988617e-08,2.991602219154526e-08,2.996685169033286e-08,2.9998886096257763e-08,3.0041607354562277e-08,3.0126463029637855e-08,3.02847185128642e-08,3.052324462423072e-08,3.0822072497981495e-08,3.1158072550470324e-08,3.1501951383269366e-08,3.18271471589502e-08,3.2160365659019134e-08,3.256553183221325e-08,3.3065173848603734e-08,3.3592706548297676e-08,3.4080248906040344e-08,3.453285866664108e-08,3.498736222559086e-08,3.546101796417194e-08,3.594481280058595e-08,3.643659266338473e-08,3.697157501449139e-08,3.759057338313795e-08,3.8256226289402406e-08,3.886460688747286e-08,3.935822906085161e-08,3.9805802799617e-08,4.0291684470772104e-08,4.085781779454866e-08,4.152268773194636e-08,4.2270745929100715e-08,4.3031711041669496e-08,4.374294928158743e-08,4.440968285479478e-08,4.5059182267084396e-08,4.570348056502758e-08,4.6338860158352165e-08,4.6947890115651625e-08,4.7471375519106636e-08,4.7848290475801156e-08,4.809600242133476e-08,4.82834321984039e-08,4.846343442012432e-08,4.865533064270963e-08,4.887096685815714e-08,4.909832598415053e-08,4.931554307762987e-08,4.9500722268816386e-08,4.963196768793127e-08
2.5818406480898913e-08,2.5880103246067674e-08,2.598342961888842e-08,2.6113060697875137e-08,2.6256598087327375e-08,2.6422982692452252e-08,2.6628236314897512e-08,2.6872581292178e-08,2.7138847542825676e-08,2.741655569032415e-08,2.7721440303544416e-08,2.8073330557963845e-08,2.847152771715702e-08,2.8900916919489702e-08,2.9350135441038738e-08,2.981638343130601e-08,3.0297345093441396e-08,3.0786311921487406e-08,3.1274633910478374e-08,3.175367549307549e-08,3.22148318093977e-08,3.265782650751009e-08,3.3118218003902297e-08,3.363927315010702e-08,3.423039849818124e-08,3.4872116418709555e-08,3.5540106779123735e-08,3.6199872316727085e-08,3.6820836896503414e-08,3.7423817824053674e-08,3.805715999642235e-08,3.874964365256713e-08,3.949793143001639e-08,4.0286939516596116e-08,4.105424671211961e-08,4.172560008467727e-08,4.232388727795492e-08,4.297227030716515e-08,4.374214499059531e-08,4.452362251773418e-08,4.51810460855019e-08,4.570564578735915e-08,4.617209817262138e-08,4.662939281062117e-08,4.7072870366011e-08,4.749185703339818e-08,4.787753608033913e-08,4.822185715493091e-08,4.851677231205074e-08,4.875423360657579e-08
