0.0,6.250505050505051e-05,0.00012501010101010102,0.00018751515151515152,0.00025002020202020205,0.0003125252525252526,0.00037503030303030305,0.00043753535353535357,0.0005000404040404041,0.0005625454545454546,0.0006250505050505051,0.0006875555555555556,0.0007500606060606061,0.0008125656565656567,0.0008750707070707071,0.0009375757575757577,0.0010000808080808082,0.0010625858585858587,0.0011250909090909091,0.0011875959595959598,0.0012501010101010103,0.0013126060606060608,0.0013751111111111112,0.0014376161616161617,0.0015001212121212122,0.0015626262626262629,0.0016251313131313133,0.0016876363636363638,0.0017501414141414143,0.0018126464646464648,0.0018751515151515154,0.001937656565656566,0.0020001616161616164,0.002062666666666667,0.0021251717171717173,0.002187676767676768,0.0022501818181818183,0.002312686868686869,0.0023751919191919196,0.00243769696969697,0.0025002020202020206,0.002562707070707071,0.0026252121212121215,0.0026877171717171722,0.0027502222222222225,0.002812727272727273,0.0028752323232323234,0.002937737373737374,0.0030002424242424244,0.003062747474747475
6.241975242503499e-08,6.247281889190613e-08,6.253735290153791e-08,6.261325021070119e-08,6.270040657616685e-08,6.279871775470573e-08,6.29080795030887e-08,6.302838757808662e-08,6.315953773647036e-08,6.330142573501079e-08,6.345394733047875e-08,6.361699827964512e-08,6.379047433928074e-08,6.39742712661565e-08,6.416828481704325e-08,6.437241074871183e-08,6.458654481793315e-08,6.481058278147803e-08,6.504442039611736e-08,6.528795341862197e-08,6.554107760576276e-08,6.580368871431057e-08,6.607568250103625e-08,6.63569547227107e-08,6.664740113610475e-08,6.694691749798927e-08,6.725539956513512e-08,6.757274309431317e-08,6.789884384229428e-08,6.823359756584932e-08,6.857690002174913e-08,6.892864696676458e-08,6.928873415766657e-08,6.965705735122591e-08,7.003351230421345e-08,7.041799477340013e-08,7.081040051555675e-08,7.121062528745419e-08,7.161856484586331e-08,7.203411494755496e-08,7.245717134930003e-08,7.288762980786935e-08,7.332538608003381e-08,7.377033592256425e-08,7.422237509223155e-08,7.468139934580657e-08,7.514730444006017e-08,7.56199861317632e-08,7.609934017768651e-08,7.658526233460102e-08
5.9265287526704506e-08,5.9323215595598285e-08,5.939388846114652e-08,5.947718679589447e-08,5.957299127238747e-08,5.968118256317082e-08,5.980164134078981e-08,5.993424827778977e-08,6.0078884046716e-08,6.023542932011379e-08,6.040376477052848e-08,6.058377107050533e-08,6.077532889258965e-08,6.097831890932677e-08,6.119262179326201e-08,6.141811821694063e-08,6.165468885290795e-08,6.190221437370931e-08,6.216057545188998e-08,6.242965275999525e-08,6.270932697057048e-08,6.29994787561609e-08,6.32999887893119e-08,6.361073774256873e-08,6.39316062884767e-08,6.426247509958114e-08,6.460322484842733e-08,6.49537362075606e-08,6.531388984952623e-08,6.568356644686952e-08,6.606264667213582e-08,6.64510111978704e-08,6.684854069661859e-08,6.725511584092565e-08,6.767061730333691e-08,6.80949257563977e-08,6.852792187265328e-08,6.8969486324649e-08,6.941949978493014e-08,6.9877842926042e-08,7.03443964205299e-08,7.081904094093914e-08,7.130165715981504e-08,7.179212574970287e-08,7.229032738314796e-08,7.279614273269563e-08,7.330945247089114e-08,7.383013727027984e-08,7.4358077803407e-08,7.489315474281797e-08
5.346743931052665e-08,5.3536801495787605e-08,5.362188587166451e-08,5.372254142117794e-08,5.383861712734857e-08,5.396996197319696e-08,5.4116424941743787e-08,5.427785501600965e-08,5.445410117901519e-08,5.4645012413781016e-08,5.485043770332776e-08,5.507022603067604e-08,5.530422637884648e-08,5.5552287730859714e-08,5.581425906973636e-08,5.6089989378497024e-08,5.637932764016237e-08,5.6682122837752983e-08,5.699822395428951e-08,5.732747997279256e-08,5.766973987628277e-08,5.802485264778075e-08,5.839266727030714e-08,5.8773032726882564e-08,5.916579800052763e-08,5.957081207426297e-08,5.99879239311092e-08,6.041698255408696e-08,6.085783692621687e-08,6.131033603051954e-08,6.177432885001561e-08,6.22496643677257e-08,6.273619156667045e-08,6.323375942987043e-08,6.374221694034631e-08,6.426141308111872e-08,6.479119683520825e-08,6.533141718563555e-08,6.588192311542123e-08,6.644256360758593e-08,6.701318764515025e-08,6.759364421113483e-08,6.81837822885603e-08,6.878345086044727e-08,6.939249890981638e-08,7.001077541968822e-08,7.063812937308345e-08,7.127440975302267e-08,7.191946554252652e-08,7.257314572461564e-08
4.556089275896394e-08,4.5640928768499317e-08,4.574075330216882e-08,4.586019025856868e-08,4.599906353629518e-08,4.615719703394452e-08,4.633441465011298e-08,4.653054028339678e-08,4.6745397832392205e-08,4.6978811195695464e-08,4.723060427190283e-08,4.7500600959610536e-08,4.7788625157414835e-08,4.809450076391197e-08,4.84180516776982e-08,4.875910179736975e-08,4.9117475021522894e-08,4.949299524875386e-08,4.98854863776589e-08,5.029477230683425e-08,5.072067693487619e-08,5.116302416038093e-08,5.162163788194474e-08,5.209634199816386e-08,5.258696040763454e-08,5.3093317008953015e-08,5.361523570071555e-08,5.415254038151838e-08,5.470505494995776e-08,5.527260330462992e-08,5.5855009344131135e-08,5.6452096967057634e-08,5.7063690072005676e-08,5.768961255757148e-08,5.8329688322351305e-08,5.898374126494143e-08,5.965159528393807e-08,6.033307427793748e-08,6.102800214553591e-08,6.17362027853296e-08,6.24575000959148e-08,6.319171797588776e-08,6.393868032384472e-08,6.469821103838195e-08,6.547013401809565e-08,6.625427316158213e-08,6.705045236743758e-08,6.785849553425828e-08,6.867822656064047e-08,6.950946934518039e-08
3.724503311491763e-08,3.7325230728036014e-08,3.742815477903423e-08,3.7553633827641536e-08,3.7701496433587186e-08,3.787157115660042e-08,3.806368655641051e-08,3.827767119274671e-08,3.851335362533829e-08,3.877056241391448e-08,3.9049126118204554e-08,3.934887329793776e-08,3.966963251284336e-08,4.001123232265061e-08,4.037350128708877e-08,4.0756267965887075e-08,4.1159360918774825e-08,4.1582608705481225e-08,4.202583988573557e-08,4.248888301926709e-08,4.297156666580507e-08,4.3473719385078736e-08,4.399516973681737e-08,4.4535746280750216e-08,4.509527757660653e-08,4.567359218411556e-08,4.6270518663006585e-08,4.688588557300885e-08,4.7519521473851606e-08,4.817125492526411e-08,4.8840914486975626e-08,4.9528328718715414e-08,5.023332618021273e-08,5.09557354311968e-08,5.169538503139691e-08,5.2452103540542336e-08,5.3225719518362276e-08,5.401606152458604e-08,5.482295811894286e-08,5.5646237861162006e-08,5.648572931097271e-08,5.734126102810424e-08,5.8212661572285874e-08,5.9099759503246844e-08,6.00023833807164e-08,6.092036176442383e-08,6.185352321409836e-08,6.280169628946927e-08,6.376470955026577e-08,6.47423915562172e-08
2.9536579985049088e-08,2.960720630236587e-08,2.9701000638077075e-08,2.981781818665622e-08,2.9957514142576834e-08,3.0119943700312414e-08,3.0304962054336476e-08,3.051242439912255e-08,3.074218592914415e-08,3.099410183887478e-08,3.1268027322787955e-08,3.15638175753572e-08,3.1881327791056035e-08,3.222041316435797e-08,3.258092888973652e-08,3.296273016166519e-08,3.336567217461752e-08,3.3789610123067007e-08,3.4234399201487174e-08,3.469989460435152e-08,3.5185951526133604e-08,3.569242516130689e-08,3.621917070434492e-08,3.676604334972122e-08,3.733289829190929e-08,3.791959072538264e-08,3.852597584461479e-08,3.915190884407927e-08,3.9797244918249586e-08,4.046183926159925e-08,4.114554706860178e-08,4.18482235337307e-08,4.2569723851459526e-08,4.330990321626175e-08,4.40686168226109e-08,4.484571986498052e-08,4.564106753784408e-08,4.645451503567514e-08,4.728591755294718e-08,4.813513028413373e-08,4.900200842370831e-08,4.988640716614442e-08,5.0788181705915597e-08,5.1707187237495344e-08,5.264327895535717e-08,5.359631205397462e-08,5.456614172782118e-08,5.5552623171370366e-08,5.655561157909571e-08,5.757496214547073e-08
2.269918285727805e-08,2.2755035694703285e-08,2.2832288158970414e-08,2.293083126336567e-08,2.3050556021175294e-08,2.3191353445685505e-08,2.335311455018256e-08,2.3535730347952677e-08,2.3739091852282107e-08,2.396309007645707e-08,2.4207616033763813e-08,2.4472560737488564e-08,2.4757815200917558e-08,2.5063270437337038e-08,2.5388817460033236e-08,2.5734347282292373e-08,2.609975091740071e-08,2.6484919378644466e-08,2.688974367930988e-08,2.7314114832683182e-08,2.775792385205062e-08,2.8221061750698416e-08,2.8703419541912814e-08,2.9204888238980046e-08,2.9725358855186346e-08,3.026472240381795e-08,3.08228698981611e-08,3.139969235150202e-08,3.199508077712695e-08,3.260892618832213e-08,3.3241119598373794e-08,3.3891552020568176e-08,3.456011446819151e-08,3.524669795453003e-08,3.595119349286996e-08,3.667349209649757e-08,3.7413484778699055e-08,3.817106255276069e-08,3.894611643196868e-08,3.973853742960926e-08,4.0548216558968685e-08,4.1375044833333174e-08,4.2218913265988976e-08,4.3079712870222314e-08,4.395733465931943e-08,4.485166964656656e-08,4.5762608845249935e-08,4.669004326865579e-08,4.763386393007036e-08,4.859396184277989e-08
1.680372980774877e-08,1.6843634601223726e-08,1.690195643300977e-08,1.697862368515039e-08,1.7073564739689082e-08,1.7186707978669308e-08,1.7317981784134567e-08,1.7467314538128344e-08,1.7634634622694122e-08,1.7819870419875385e-08,1.802295031171562e-08,1.8243802680258315e-08,1.848235590754695e-08,1.873853837562501e-08,1.901227846653599e-08,1.9303504562323355e-08,1.9612145045030614e-08,1.993812829670124e-08,2.0281382699378717e-08,2.0641836635106526e-08,2.1019418485928166e-08,2.141405663388711e-08,2.1825679461026848e-08,2.2254215349390868e-08,2.269959268102265e-08,2.3161739837965677e-08,2.3640585202263444e-08,2.4136057155959432e-08,2.4648084081097122e-08,2.517659435972e-08,2.5721516373871556e-08,2.628277850559527e-08,2.6860309136934635e-08,2.7454036649933126e-08,2.8063889426634223e-08,2.868979584908144e-08,2.933168429931823e-08,2.998948315938809e-08,3.066312081133452e-08,3.135252563720098e-08,3.205762601903097e-08,3.277835033886797e-08,3.3514626978755464e-08,3.426638432073695e-08,3.503355074685589e-08,3.5816054639155794e-08,3.661382437968013e-08,3.742678835047239e-08,3.825487493357605e-08,3.909801251103462e-08
1.1865670332985002e-08,1.1891529853927053e-08,1.1932357347650218e-08,1.1988114176190114e-08,1.2058761701582361e-08,1.2144261285862568e-08,1.2244574291066356e-08,1.235966207922934e-08,1.2489486012387142e-08,1.263400745257537e-08,1.2793187761829649e-08,1.2966988302185587e-08,1.3155370435678808e-08,1.3358295524344926e-08,1.3575724930219557e-08,1.3807620015338312e-08,1.4053942141736822e-08,1.431465267145069e-08,1.458971296651554e-08,1.4879084388966981e-08,1.518272830084064e-08,1.5500606064172124e-08,1.5832679040997057e-08,1.617890859335105e-08,1.653925608326972e-08,1.691368287278869e-08,1.7302150323943568e-08,1.770461979876998e-08,1.8121052659303534e-08,1.8551410267579842e-08,1.8995653985634535e-08,1.9453745175503226e-08,1.992564519922153e-08,2.0411315418825057e-08,2.0910717196349424e-08,2.142381189383026e-08,2.195056087330317e-08,2.2490925496803775e-08,2.304486712636769e-08,2.3612347124030536e-08,2.419332685182792e-08,2.4787767671795464e-08,2.5395630945968793e-08,2.601687803638351e-08,2.6651470305075234e-08,2.7299369114079595e-08,2.7960535825432193e-08,2.8634931801168647e-08,2.932251840332458e-08,3.002325699393561e-08
