0.0,6.250505050505051e-05,0.00012501010101010102,0.00018751515151515152,0.00025002020202020205,0.0003125252525252526,0.00037503030303030305,0.00043753535353535357,0.0005000404040404041,0.0005625454545454546,0.0006250505050505051,0.0006875555555555556,0.0007500606060606061,0.0008125656565656567,0.0008750707070707071,0.0009375757575757577,0.0010000808080808082,0.0010625858585858587,0.0011250909090909091,0.0011875959595959598,0.0012501010101010103,0.0013126060606060608,0.0013751111111111112,0.0014376161616161617,0.0015001212121212122,0.0015626262626262629,0.0016251313131313133,0.0016876363636363638,0.0017501414141414143,0.0018126464646464648,0.0018751515151515154,0.001937656565656566,0.0020001616161616164,0.002062666666666667,0.0021251717171717173,0.002187676767676768,0.0022501818181818183,0.002312686868686869,0.0023751919191919196,0.00243769696969697,0.0025002020202020206,0.002562707070707071,0.0026252121212121215,0.0026877171717171722,0.0027502222222222225,0.002812727272727273,0.0028752323232323234,0.002937737373737374,0.0030002424242424244,0.003062747474747475,0.0031252525252525257,0.003187757575757576,0.0032502626262626267,0.003312767676767677,0.0033752727272727276,0.0034377777777777783,0.0035002828282828286,0.0035627878787878793,0.0036252929292929295,0.00368779797979798,0.003750303030303031,0.003812808080808081,0.003875313131313132,0.003937818181818182,0.004000323232323233,0.0040628282828282835,0.004125333333333334,0.004187838383838384,0.004250343434343435,0.004312848484848485,0.004375353535353536,0.004437858585858587,0.0045003636363636365,0.004562868686868687,0.004625373737373738,0.004687878787878789,0.004750383838383839,0.004812888888888889,0.00487539393939394,0.0049378989898989905,0.005000404040404041,0.005062909090909092,0.005125414141414142,0.005187919191919192,0.005250424242424243,0.005312929292929294,0.0053754343434343444,0.005437939393939394,0.005500444444444445,0.005562949494949496,0.005625454545454546,0.005687959595959597,0.005750464646464647,0.0058129696969696975,0.005875474747474748,0.005937979797979799,0.006000484848484849,0.006062989898989899,0.00612549494949495,0.006188000000000001
1.3615935517916676e-09,1.4652748611816527e-09,1.4078715024564901e-09,1.264366204433945e-09,1.2228792019696148e-09,1.43097164076806e-09,1.6352451727093913e-09,1.6673278815901095e-09,1.7811143903284273e-09,1.868076618367706e-09,1.573697125561013e-09,1.3040440544898001e-09,1.2266691608612204e-09,1.277755232634903e-09,1.3183782844246749e-09,1.275504539077394e-09,1.3135625123784184e-09,1.4010797580587598e-09,1.3822023448425834e-09,1.3205170414352518e-09,1.3394984141117994e-09,1.388468326159737e-09,1.3437873055787558e-09,1.3261076275838624e-09,1.417715632843823e-09,1.3557671006521598e-09,1.2310243723761296e-09,1.1875770815458434e-09,1.2374773688873685e-09,1.262357246478271e-09,1.249534374445443e-09,1.2305267761880316e-09,1.0733731149280997e-09,9.93319450703645e-10,9.272810945743208e-10,8.578055911106227e-10,9.197026140192572e-10,1.0041310935419858e-09,1.0194905864086216e-09,1.1619325065660496e-09,1.3740728299512691e-09,1.4333220372025043e-09,1.3437002502619488e-09,1.1716732287443302e-09,1.1644930961430224e-09,1.0283256034662809e-09,9.789088221148004e-10,9.91514803673503e-10,9.057520854400886e-10,7.844691935324927e-10,7.105911545312317e-10,7.487161000546438e-10,8.702059998790226e-10,8.950666504827473e-10,8.239900268452942e-10,7.900365189981339e-10,8.232562270254115e-10,1.0176980167344104e-09,1.112513485093899e-09,1.207483364590057e-09,1.2700959781330516e-09,1.3112325334052153e-09,1.3999669725778331e-09,1.4387915066770418e-09,1.3772240510071807e-09,1.261086286119696e-09,1.1255812432450003e-09,1.0588551056329036e-09,1.0282081596860318e-09,1.0833386946054987e-09,1.1327233536332405e-09,1.1276181623306001e-09,1.1755848246321142e-09,1.2216222917526142e-09,1.2361471011424752e-09,1.282263693346104e-09,1.2247106554955502e-09,1.2690037914249119e-09,1.4233035640360977e-09,1.3967445527657217e-09,1.4237410743839926e-09,1.4445963863104314e-09,1.3225612039454116e-09,1.2323001466008454e-09,1.2734050607504068e-09,1.3249478301670323e-09,1.3514558713398773e-09,1.4019100291778301e-09,1.4397429405483561e-09,1.3306233883964358e-09,1.2901159314473034e-09,1.3921347921591855e-09,1.524609226088195e-09,1.5903294299589544e-09,1.584225544506571e-09,1.5214543596514587e-09,1.5407513734719938e-09,1.713840399743864e-09,1.876316505260312e-09,2.0476048019990223e-09
1.4221871308458675e-09,1.5397112045073061e-09,1.5694176202941236e-09,1.5495037806431827e-09,1.4135898419131072e-09,1.3658770189223834e-09,1.4071161416408753e-09,1.4491791648722778e-09,1.5631413609313062e-09,1.77933345058516e-09,2.0245668384360618e-09,1.8788191270668676e-09,1.569472368028646e-09,1.4746863614114079e-09,1.5652542221415383e-09,1.51586562519883e-09,1.4168556683363538e-09,1.4274122631648924e-09,1.470665434184684e-09,1.4782005751571133e-09,1.4825803627732051e-09,1.5316368384035113e-09,1.5563672301120231e-09,1.3931817251042114e-09,1.4345089722131958e-09,1.4087900571323498e-09,1.3266031432995311e-09,1.2547578457420996e-09,1.274497624147572e-09,1.3960971091536535e-09,1.3874028754200035e-09,1.2247004969435307e-09,1.1407011938595322e-09,1.0189324966935342e-09,9.7417420336324e-10,8.901541507540304e-10,9.350031132045256e-10,1.0172537253058363e-09,1.0628617715462053e-09,1.140208540807368e-09,1.3084695608104553e-09,1.4237910588847176e-09,1.362005418226049e-09,1.2975953737955151e-09,1.1978217163827782e-09,1.0970057293847374e-09,1.0529184057348773e-09,9.713644853393234e-10,9.096861939631399e-10,8.158359037643541e-10,7.989832676588772e-10,8.853185118075869e-10,9.042789436546896e-10,8.812490685461148e-10,8.86376914167499e-10,9.169176371577781e-10,1.0146949143888577e-09,1.1100572815137635e-09,1.175327867395861e-09,1.2611605057627384e-09,1.3925077547933513e-09,1.4977599052795055e-09,1.5531801721338151e-09,1.5467304992288098e-09,1.4331598286614846e-09,1.302653478134077e-09,1.1958881824981339e-09,1.0651357843341618e-09,1.109942221233334e-09,1.1851118548182793e-09,1.1813503301181173e-09,1.1013135771115058e-09,1.1533661852458197e-09,1.2652552460086742e-09,1.2522571404167136e-09,1.2784133768762733e-09,1.38390100073261e-09,1.5041121836805566e-09,1.5192530107507432e-09,1.475186153336362e-09,1.3822340580086741e-09,1.3363267570342268e-09,1.4606312015143658e-09,1.5156242259679702e-09,1.3925074033053645e-09,1.3828368332877752e-09,1.4562537409444464e-09,1.3589158662686121e-09,1.3903111071338898e-09,1.5397374670642835e-09,1.6562908451976499e-09,1.6685997178662152e-09,1.7207911873829076e-09,1.6984474732484147e-09,1.6919266595152227e-09,1.8356918450535363e-09,1.980379667444546e-09,2.0712116180860824e-09,2.1426635790033218e-09,2.1368366944643564e-09
2.2812509645077566e-09,2.3820546866658182e-09,2.2672569792510658e-09,2.3128874356736953e-09,2.2837634197362062e-09,2.041563065002702e-09,1.862799571875578e-09,1.9201375344292386e-09,2.069099377625781e-09,2.1973329213735265e-09,2.3936797714701725e-09,2.410424802702223e-09,2.2167067407196805e-09,2.13075064322745e-09,2.1098587967032225e-09,2.1401483725382284e-09,2.105581728785198e-09,2.015815559290973e-09,1.9851551837685966e-09,1.974853729360001e-09,1.9326247514806543e-09,1.9025385296661145e-09,1.8738018262432004e-09,1.8554214900067537e-09,1.8417630315595437e-09,1.782182156934689e-09,1.7599924265858014e-09,1.679753438700794e-09,1.6206013330648118e-09,1.7370251024496381e-09,1.7934144314375063e-09,1.6572233210184354e-09,1.5606946335235157e-09,1.3655651075516449e-09,1.2978850328302877e-09,1.241235508724349e-09,1.2527132602821384e-09,1.3574739669242453e-09,1.4242415125942356e-09,1.5872337340618638e-09,1.8412373775577927e-09,1.88575922187216e-09,1.7408224368606667e-09,1.6493478681861589e-09,1.5731472330169113e-09,1.4020094166175643e-09,1.3548540691082357e-09,1.2256800959771997e-09,1.1051056431993428e-09,1.0101396632591184e-09,9.650107176805546e-10,1.0939314128011045e-09,1.2231364401980254e-09,1.1446231713022137e-09,1.111251926322492e-09,1.235354738749245e-09,1.344863990385428e-09,1.4264275745792069e-09,1.487290057145273e-09,1.6220991494457172e-09,1.733805027679489e-09,1.738211580622441e-09,1.7486121728583203e-09,1.7449650137882503e-09,1.6805327900150797e-09,1.6556466491264933e-09,1.4444065244082e-09,1.3416725861655025e-09,1.420653902665543e-09,1.5324932064022672e-09,1.4970986529452857e-09,1.4463194738041308e-09,1.4531097429459221e-09,1.5231396708769942e-09,1.6202959294454246e-09,1.6553256652092274e-09,1.7671060274155091e-09,1.9446394094520905e-09,1.9873011081014982e-09,1.881367372577009e-09,1.7656103623289326e-09,1.7332869242462347e-09,1.8611252116579691e-09,1.9074000703937495e-09,1.8100849383296265e-09,1.7745149781570306e-09,1.8239019110651705e-09,1.9263995392848894e-09,1.9616444449525336e-09,2.1120330656188917e-09,2.133452846736469e-09,2.329405498821015e-09,2.307157192393988e-09,2.195461581096683e-09,2.2722343920027743e-09,2.4608884909471978e-09,2.6520131568328808e-09,2.7543413463901506e-09,2.7014565622770374e-09,2.5474965508644454e-09
4.138678240055557e-09,3.92472272914117e-09,3.7972800085108844e-09,3.8201459271319234e-09,3.751577034031068e-09,3.4347555944556243e-09,2.9744091530294795e-09,2.863006277666433e-09,3.120094933689795e-09,3.262242066862109e-09,3.4627767580009923e-09,3.674665626976091e-09,3.4366701969162863e-09,3.069455651963603e-09,2.9832188289898192e-09,3.0132590240575845e-09,2.8908754874002774e-09,2.869551614456541e-09,2.9798103146603225e-09,3.0355158189385873e-09,2.9236529026367135e-09,2.5161285510385708e-09,2.5422401421070233e-09,2.5787801834226575e-09,2.4529526784567745e-09,2.6159906685952187e-09,2.56813681420787e-09,2.468599928516535e-09,2.5645250383371964e-09,2.5897643246093963e-09,2.5267507991582114e-09,2.487009932198386e-09,2.3154592416857136e-09,2.080254970019756e-09,1.9221370509864944e-09,1.8145878815917431e-09,1.7579204114250928e-09,1.8419723584538594e-09,1.949290711400107e-09,2.1497421321782356e-09,2.413416684694304e-09,2.527334166929941e-09,2.448948603239639e-09,2.1889510775818213e-09,1.980960245303468e-09,1.847529808104728e-09,1.845901316529063e-09,1.7721021671713038e-09,1.587907964912802e-09,1.4367961222350167e-09,1.455430903386387e-09,1.5521433865874686e-09,1.6115112390791837e-09,1.6279034258030633e-09,1.5743862404662004e-09,1.640641967325356e-09,1.7260933602171767e-09,1.91003898994397e-09,1.9762850227387737e-09,2.093444127489044e-09,2.348025535558782e-09,2.453865024456026e-09,2.393955560552432e-09,2.3261435238011265e-09,2.2034132701579347e-09,2.059263966732506e-09,1.8988572125610897e-09,1.9868602734021083e-09,2.1570097232954406e-09,2.113539249721002e-09,2.0208017785038288e-09,2.0852473299938358e-09,2.1960313469745016e-09,2.215569668511479e-09,2.2431327509643788e-09,2.3906968718944925e-09,2.5649542861218772e-09,2.6400668508002015e-09,2.573075996664854e-09,2.5065929978887e-09,2.4955954429778894e-09,2.5009329712395597e-09,2.571857655238698e-09,2.6458272530809174e-09,2.6780375569826874e-09,2.7207096051524465e-09,2.8109453343013096e-09,2.9614916557787425e-09,3.064107986902756e-09,3.323451505059527e-09,3.5185371987898725e-09,3.5254934803259834e-09,3.4506957841646045e-09,3.5257480690913645e-09,3.79583032284436e-09,4.059035092683166e-09,4.1493373332259274e-09,4.155611430186538e-09,4.199871300772363e-09,4.1780900055184254e-09
7.807639564947913e-09,7.555509631808917e-09,7.0083518922294995e-09,6.5921033865834624e-09,6.547096175473796e-09,6.179558021469571e-09,5.421569669472926e-09,5.156588095145401e-09,5.4534764202610345e-09,5.631272980315044e-09,5.7489291578038225e-09,5.851507812660469e-09,5.5209249659190035e-09,5.2620229600611294e-09,5.082790828972946e-09,5.0464187855354504e-09,4.753301514635081e-09,4.503551728695736e-09,4.508691357991384e-09,4.50541788148782e-09,4.556346445427435e-09,4.38836758010368e-09,4.116424854632024e-09,4.170857972988743e-09,4.024252579603443e-09,3.9419631573994644e-09,3.875328700651586e-09,3.6568565462582264e-09,3.670790088545774e-09,3.932123975084646e-09,3.9279840875329005e-09,3.702403764650195e-09,3.5747653354931862e-09,3.344745181116111e-09,3.024670521466059e-09,2.817365167681631e-09,2.8522022749391936e-09,2.960398820225757e-09,3.1324063327959606e-09,3.4164266073956694e-09,3.6922164878411494e-09,3.742629863074421e-09,3.5654045410847904e-09,3.3750188325005965e-09,3.108653797916646e-09,2.943512529819479e-09,2.9125644157430068e-09,2.692411556738546e-09,2.4363134644050787e-09,2.3632280290842648e-09,2.4174132160557205e-09,2.603649271302469e-09,2.6935949609995996e-09,2.4966228038244903e-09,2.51974658008574e-09,2.7330671085466905e-09,2.942997530239457e-09,2.987095975874753e-09,3.219763625317619e-09,3.3830511202720194e-09,3.4248279337884117e-09,3.533919407711663e-09,3.586334066248776e-09,3.4719467710505786e-09,3.322513873558126e-09,3.1870756288018333e-09,3.0912927819812456e-09,2.9711524084823537e-09,3.17368112644164e-09,3.2912397938834004e-09,3.2336645268589614e-09,3.2146839209491418e-09,3.352802611408281e-09,3.4968942945310698e-09,3.6258576166066978e-09,3.868492991962415e-09,4.091822336366502e-09,4.300158671756111e-09,4.151043615314218e-09,4.157887221035161e-09,4.247202939898555e-09,4.465529795334987e-09,4.523329672455082e-09,4.527374968505834e-09,4.777456040526996e-09,4.915759307505502e-09,4.741836299490645e-09,4.867277979206221e-09,5.3764348948707565e-09,5.521091089282671e-09,5.69789636231026e-09,5.928123378596393e-09,6.1879747395879095e-09,6.338625430369396e-09,6.620001694375858e-09,7.012902127343725e-09,7.256120735199464e-09,7.411775332857843e-09,7.338576707852042e-09,7.237729383680559e-09
1.4199324377483582e-08,1.3258741833756238e-08,1.2144768040327602e-08,1.1433234367125233e-08,1.1259938733887381e-08,1.0615628573910053e-08,9.689167829589123e-09,9.006258445283483e-09,8.839084249337031e-09,9.2311010208017e-09,9.302707389374619e-09,1.0011415485717423e-08,9.489011964313172e-09,8.934357811804707e-09,8.537002863972946e-09,8.504678229144282e-09,8.04529527911338e-09,7.592058508636968e-09,7.596132130371125e-09,7.568671015194859e-09,7.45409568786024e-09,7.0848608114061015e-09,6.988873797249089e-09,6.7171494842104294e-09,6.404206684836111e-09,6.389537065692899e-09,6.330092071322661e-09,6.285975064944864e-09,6.29693422796483e-09,6.383139596358761e-09,6.3317650632937954e-09,5.925919181214253e-09,5.7004216785815255e-09,5.416093834093536e-09,5.259471218718567e-09,5.107972609223947e-09,4.93999026624639e-09,4.908131433674407e-09,4.988637606774014e-09,5.219861717318464e-09,5.48854753285464e-09,5.623350376260809e-09,5.610724508531772e-09,5.3117579974299635e-09,4.9448650219200924e-09,4.791034828689838e-09,4.711793977135424e-09,4.67747056116321e-09,4.425658052154928e-09,4.2918544428095e-09,4.288036511785661e-09,4.350608162437452e-09,4.467941435464289e-09,4.426749554041559e-09,4.4927428326830955e-09,4.576363057848979e-09,4.720018023227309e-09,4.86033091106336e-09,5.2552286653958634e-09,5.46271394861408e-09,5.539679710838241e-09,5.675109715653125e-09,5.647661122448511e-09,5.5477178105393535e-09,5.481323361222785e-09,5.129387842957545e-09,4.954683781178869e-09,5.086409660959529e-09,5.27996720693995e-09,5.522748298629872e-09,5.406286450279385e-09,5.474931931878151e-09,5.6913624720472486e-09,5.911216958857851e-09,6.23127531931847e-09,6.443113149536241e-09,6.896246396680093e-09,7.222854083584802e-09,7.2612990260852215e-09,7.220762640798472e-09,7.252756567041564e-09,7.520372464474196e-09,8.116504324785364e-09,8.281025095978127e-09,8.27137654229446e-09,8.622209078903318e-09,8.666785130351475e-09,8.82430874472805e-09,9.42822941174314e-09,9.716618648257706e-09,1.0114012413125109e-08,1.0232766361637016e-08,1.0113453816929262e-08,1.0636639689837445e-08,1.1400320550664062e-08,1.1855975020401074e-08,1.211667179910245e-08,1.2183614546970989e-08,1.2427948339572376e-08,1.25734195279872e-08
2.18818963850561e-08,2.115663314064887e-08,1.997394957957912e-08,1.9166938771582447e-08,1.8126977914557888e-08,1.6823278527642396e-08,1.5697260754805924e-08,1.5013247446487054e-08,1.4415794897650186e-08,1.4191204121866e-08,1.5144172640907025e-08,1.530843380083647e-08,1.5362926586805595e-08,1.4241612000614211e-08,1.364286025985533e-08,1.3349209355419427e-08,1.267703215219186e-08,1.2121613359709169e-08,1.1927960760253494e-08,1.1739383838594811e-08,1.1648026105480427e-08,1.1630925834412392e-08,1.1027812426816356e-08,1.0820983385754712e-08,1.0473114538923476e-08,1.0092216300943677e-08,1.0167844067992486e-08,9.967190627541338e-09,9.647128432775721e-09,9.790170843300713e-09,9.973287557452703e-09,9.736954518963592e-09,9.118156895307545e-09,8.567408985431114e-09,8.255025888769726e-09,7.957438929439987e-09,7.596867712497315e-09,7.54994243351805e-09,7.747489341053259e-09,7.966165793449128e-09,8.260506974217184e-09,8.52621253814735e-09,8.5696854783501e-09,8.358329970431172e-09,7.73774141657254e-09,7.466622348019502e-09,7.397206614164017e-09,7.252008890264864e-09,7.058429686382664e-09,6.898080010574904e-09,7.02128619485264e-09,7.333988560371214e-09,7.46022729610088e-09,7.3670537513266865e-09,7.222352464692362e-09,7.392218452359466e-09,7.883546774677948e-09,7.912699928448687e-09,7.851170561392627e-09,8.136991212060982e-09,8.565540640796944e-09,8.681578747111074e-09,8.678438480590719e-09,8.703034232093808e-09,8.565046318686643e-09,8.645133250961014e-09,8.607136082978338e-09,8.288878770178433e-09,8.654731118102476e-09,8.770116430364502e-09,8.874539691905827e-09,9.132742387701846e-09,9.336702560532433e-09,9.514906438107891e-09,9.991691803314933e-09,1.07250398440018e-08,1.0941990210137166e-08,1.0954967836594693e-08,1.1516447192242962e-08,1.1873790516957904e-08,1.1845634770353132e-08,1.2609427618358099e-08,1.320171043731663e-08,1.342746532172033e-08,1.3718351829938613e-08,1.3898317972665048e-08,1.422283262043467e-08,1.4541045006976152e-08,1.4995622031647145e-08,1.548416350006186e-08,1.5669777010666645e-08,1.571796202728684e-08,1.606598306772403e-08,1.6972455080272195e-08,1.802317128875182e-08,1.873802832046593e-08,1.9348785057729862e-08,1.9973951378259525e-08,1.996874751356982e-08,1.9586776403739025e-08
3.100008867514402e-08,2.975807543640434e-08,2.8353681658975117e-08,2.6980880976330876e-08,2.58317891981599e-08,2.4410752970929482e-08,2.3061421365486282e-08,2.2045869646560474e-08,2.145424477584199e-08,2.167793172419496e-08,2.186626932401672e-08,2.2430398474816807e-08,2.2783660778514098e-08,2.180989823631447e-08,2.0767034784352795e-08,2.0195192430118204e-08,1.9500788036232594e-08,1.8601944252258815e-08,1.7727870494805016e-08,1.7368539775858066e-08,1.7496903784524946e-08,1.711743742488829e-08,1.680612901393425e-08,1.5917207853095883e-08,1.54184236034314e-08,1.5325335835244675e-08,1.4942864477097273e-08,1.4635988542525505e-08,1.4744948796005696e-08,1.490464046156179e-08,1.4553762966706878e-08,1.3881770268291554e-08,1.3557821141432233e-08,1.2956374923264024e-08,1.2646713136430077e-08,1.1811691519974694e-08,1.1376601157599002e-08,1.1453728475287173e-08,1.1515593790341675e-08,1.1948389601392228e-08,1.2432142814689463e-08,1.2592329422136361e-08,1.2645315565111315e-08,1.1990391280023169e-08,1.1672915537760806e-08,1.1499714598583449e-08,1.1512961061688178e-08,1.1386380129829025e-08,1.1073846973806935e-08,1.0713502346067347e-08,1.0454518247554107e-08,1.0750470471787852e-08,1.1257764098103837e-08,1.1233063651201619e-08,1.1216446111906164e-08,1.1102438174189865e-08,1.1062228091162669e-08,1.1490104814557713e-08,1.1888141829214491e-08,1.221343431786299e-08,1.2484228395234023e-08,1.2813641599025768e-08,1.315313354648308e-08,1.3229054542089128e-08,1.3111588460283578e-08,1.2949084022757078e-08,1.2604500981049448e-08,1.228848035936326e-08,1.2664529796024539e-08,1.3137811730206453e-08,1.3363160812618493e-08,1.3303819891043012e-08,1.379233946329377e-08,1.4368012573008121e-08,1.4806551116732675e-08,1.58333248483541e-08,1.634693206655779e-08,1.7221633806318323e-08,1.743542485436678e-08,1.7414505595394148e-08,1.7950836214713373e-08,1.8232207959043814e-08,1.8764474280321425e-08,1.976516202822693e-08,2.0624570823519792e-08,2.1035633767890556e-08,2.0932216824931503e-08,2.1025877926085076e-08,2.1872248496245007e-08,2.2554816583797206e-08,2.3336880855835695e-08,2.286568989849519e-08,2.307950908102772e-08,2.4383363601320998e-08,2.5755107135748848e-08,2.636360944665153e-08,2.6488369104503435e-08,2.6928097919099704e-08,2.7094213563931775e-08,2.740657770997654e-08
4.02797952678073e-08,3.866226719984495e-08,3.6140159185755284e-08,3.506886078491026e-08,3.363073063584601e-08,3.164587453659801e-08,3.027025111061609e-08,2.91033942669725e-08,2.8449353675078475e-08,2.889885242334815e-08,2.9026638864773354e-08,2.9511017778200546e-08,2.996941510527724e-08,2.8771751105185502e-08,2.7444008374344335e-08,2.6474010640566852e-08,2.5678910054736168e-08,2.436445643602487e-08,2.3609421850205296e-08,2.4130002266780907e-08,2.389519831851532e-08,2.2808828197857666e-08,2.2157270550071472e-08,2.202116856053033e-08,2.080516737471502e-08,2.0356434788773822e-08,2.097882179624373e-08,2.0869380485398608e-08,2.057251945721354e-08,2.0119150846007512e-08,1.9507847592022355e-08,1.9456664615099956e-08,1.856185786372582e-08,1.8782471247079213e-08,1.8109703231669675e-08,1.700816065324838e-08,1.637891768508491e-08,1.5873193560309887e-08,1.5879514261595774e-08,1.678824827203872e-08,1.7526894944501556e-08,1.7399094919621036e-08,1.6988373902022382e-08,1.6378938076076166e-08,1.5919263377259468e-08,1.6086422510469135e-08,1.5779237196344058e-08,1.5410160283470046e-08,1.492988917973946e-08,1.4514994100004352e-08,1.4517179681994046e-08,1.4891617846889978e-08,1.5343568852523315e-08,1.5415196490513113e-08,1.526358970124918e-08,1.5823715031035587e-08,1.6097671473778274e-08,1.6074758040457356e-08,1.6332800918614455e-08,1.7226791200166133e-08,1.7562971143934516e-08,1.7250438676787808e-08,1.699854670653899e-08,1.748142423629157e-08,1.8337273801187512e-08,1.789905382907793e-08,1.767461567529966e-08,1.7510376417216875e-08,1.876975204363845e-08,1.8621250784730433e-08,1.853675781863403e-08,1.898718349885222e-08,1.947574480797915e-08,2.0004882264490073e-08,2.0744544965242955e-08,2.191610741416815e-08,2.2688827981816096e-08,2.3162554219656545e-08,2.375197434262145e-08,2.4296173218169194e-08,2.4622288496453504e-08,2.541871308368813e-08,2.6607926686604426e-08,2.7357819903257377e-08,2.738136214070326e-08,2.754151563900446e-08,2.811977800594535e-08,2.8363018119332056e-08,2.9144581621946885e-08,2.972517333366549e-08,3.057297474968728e-08,3.0292222318437115e-08,3.0570892957917635e-08,3.0828844806479254e-08,3.2160602144165906e-08,3.39404149866788e-08,3.429645156851334e-08,3.4895574512486326e-08,3.53270994773745e-08,3.5345331683664915e-08
