0.0,2.7474747474747478e-05,5.4949494949494955e-05,8.242424242424243e-05,0.00010989898989898991,0.0001373737373737374,0.00016484848484848487,0.00019232323232323234,0.00021979797979797982,0.00024727272727272727,0.0002747474747474748,0.0003022222222222223,0.00032969696969696973,0.0003571717171717172,0.0003846464646464647,0.0004121212121212122,0.00043959595959595964,0.0004670707070707071,0.0004945454545454545,0.0005220202020202021,0.0005494949494949496,0.000576969696969697,0.0006044444444444446,0.000631919191919192,0.0006593939393939395,0.0006868686868686869,0.0007143434343434344,0.0007418181818181819,0.0007692929292929294,0.0007967676767676768,0.0008242424242424244,0.0008517171717171718,0.0008791919191919193,0.0009066666666666667,0.0009341414141414142,0.0009616161616161617,0.000989090909090909,0.0010165656565656568,0.0010440404040404042,0.0010715151515151517,0.001098989898989899,0.0011264646464646466,0.001153939393939394,0.0011814141414141415,0.0012088888888888891,0.0012363636363636366,0.001263838383838384,0.0012913131313131315,0.001318787878787879,0.0013462626262626264
5.427862534464481e-08,5.416064177551198e-08,5.404384972405668e-08,5.3937046654982146e-08,5.3848990325897824e-08,5.3781642521546134e-08,5.373287505715516e-08,5.3701865499985344e-08,5.369125448527587e-08,5.370448158673735e-08,5.374860221508226e-08,5.383334285830131e-08,5.396349263657444e-08,5.412794094085795e-08,5.4312496700496766e-08,5.450437641058345e-08,5.469206970390762e-08,5.4868552123859976e-08,5.5044559371502764e-08,5.523512890027578e-08,5.5451460058030246e-08,5.5700508829174474e-08,5.598538632156873e-08,5.629092408245115e-08,5.6596410529769224e-08,5.688988892590771e-08,5.7171248712085063e-08,5.744123382390232e-08,5.7700675161941146e-08,5.7950433244154165e-08,5.819103500761525e-08,5.842245341039594e-08,5.864479965883496e-08,5.8859740604080177e-08,5.906970247348396e-08,5.9277078910449656e-08,5.948418629771851e-08,5.969306115377386e-08,5.990287200680536e-08,6.011106140610026e-08,6.031564059763855e-08,6.051612717049387e-08,6.071207236993405e-08,6.09001785962612e-08,6.107504445889464e-08,6.123706832400505e-08,6.140524835380556e-08,6.159930401227695e-08,6.178161211780214e-08,6.186268329076189e-08
5.0992512004680594e-08,5.0875878312506174e-08,5.077812447033511e-08,5.069412147928777e-08,5.06183877759635e-08,5.055879645333458e-08,5.053124797989572e-08,5.054499952797625e-08,5.0592135786984314e-08,5.0662497603402055e-08,5.0752197271800025e-08,5.0861983462612405e-08,5.099378396283124e-08,5.11529304597944e-08,5.134504504871449e-08,5.156831664019867e-08,5.1814210858537154e-08,5.207546966571248e-08,5.235090933517365e-08,5.2640797310179964e-08,5.2943530148354396e-08,5.3255435978629666e-08,5.3572142695436394e-08,5.388628716852019e-08,5.41897043960505e-08,5.448014643593587e-08,5.4763370265064254e-08,5.504541250340959e-08,5.5330466914381526e-08,5.5621923990340366e-08,5.591746137702757e-08,5.620527458162663e-08,5.6474493089505166e-08,5.672917555886451e-08,5.698063795386665e-08,5.723541455142991e-08,5.749014616623948e-08,5.774020043846637e-08,5.798028975464994e-08,5.820473801408384e-08,5.841044340453432e-08,5.860086335805997e-08,5.878009904419861e-08,5.8946850856342584e-08,5.909582904384307e-08,5.9227739359449865e-08,5.9362650442722245e-08,5.952178415378971e-08,5.967444151413353e-08,5.97429613503504e-08
4.972635801903438e-08,4.965340552957823e-08,4.957946045254941e-08,4.950806220185301e-08,4.944254139407792e-08,4.938512285502839e-08,4.93373735248087e-08,4.9304250367618694e-08,4.9299353184896665e-08,4.93366280593386e-08,4.941583336505024e-08,4.9526240708080905e-08,4.965984040756735e-08,4.9818049941910433e-08,5.0004191527710936e-08,5.0222265699073477e-08,5.0476886525623886e-08,5.077002057491099e-08,5.109295598337448e-08,5.143430502094352e-08,5.1782506248722274e-08,5.21258061774244e-08,5.2454559591446536e-08,5.2769801821447835e-08,5.307594811857831e-08,5.337831845861709e-08,5.368345504857565e-08,5.399642392605493e-08,5.4312310002149746e-08,5.462233018724092e-08,5.492187730387712e-08,5.521329302307195e-08,5.549932691395462e-08,5.578070914367925e-08,5.605718577341489e-08,5.632878883752154e-08,5.659614968502942e-08,5.685971409622869e-08,5.711718133454917e-08,5.736460398062839e-08,5.7601166895393295e-08,5.783407696161729e-08,5.807104407239567e-08,5.830916791161994e-08,5.853770676495795e-08,5.875091270216701e-08,5.8959502364706916e-08,5.917501907583242e-08,5.9361882748948234e-08,5.944189035810303e-08
5.1645266123225455e-08,5.1606679622291734e-08,5.156828578538865e-08,5.1535673556696216e-08,5.1515185138384595e-08,5.1511587592969765e-08,5.152869358975401e-08,5.156792786823215e-08,5.1624676705042674e-08,5.1693812213136286e-08,5.1776283860240217e-08,5.187753384271248e-08,5.200371592766292e-08,5.2162911717021235e-08,5.2363187427432526e-08,5.2604923851406005e-08,5.2881550345467866e-08,5.318468384319269e-08,5.349969342799786e-08,5.3810820829479003e-08,5.4114370181220816e-08,5.441998166578878e-08,5.4735594962777807e-08,5.5057095530490655e-08,5.5376674104766027e-08,5.569061502136776e-08,5.600074221007078e-08,5.630882760373042e-08,5.66137999226872e-08,5.6913519203062184e-08,5.720944721661299e-08,5.750903012644391e-08,5.781916244188426e-08,5.8137625254826524e-08,5.8457757307439004e-08,5.877401814337758e-08,5.9083224289252155e-08,5.93827077059702e-08,5.967220624652241e-08,5.995290578078714e-08,6.022557039183138e-08,6.048984108191294e-08,6.074496605371404e-08,6.098713730640039e-08,6.121029049985036e-08,6.141617234330621e-08,6.163153653277555e-08,6.188408266026548e-08,6.212395309037931e-08,6.223113997977133e-08
3.594356738675084e-08,3.579321701474926e-08,3.575029751098e-08,3.577743046838691e-08,3.5831351026688514e-08,3.5907841385524087e-08,3.602617371201036e-08,3.6194176211890026e-08,3.6389757586257723e-08,3.658892117810345e-08,3.680683021921653e-08,3.708759077820573e-08,3.746237109099298e-08,3.791904002375421e-08,3.843790230268331e-08,3.9019034172609715e-08,3.96803951394098e-08,4.042580301215439e-08,4.119993147531968e-08,4.1934862532518226e-08,4.262358156679799e-08,4.332640800606072e-08,4.409153198656215e-08,4.4888414839031475e-08,4.566221824597629e-08,4.637764862393069e-08,4.702586425395601e-08,4.760183793166754e-08,4.8112911729596213e-08,4.8571285706918484e-08,4.8988678416926577e-08,4.93759896418354e-08,4.974308171711592e-08,5.009197461531835e-08,5.0420889149748774e-08,5.0732498336230556e-08,5.1038645923224455e-08,5.135182012994338e-08,5.1679434795850374e-08,5.2025830380597795e-08,5.23881721635461e-08,5.274548841700889e-08,5.3074804174755153e-08,5.336493326508013e-08,5.3613406756501605e-08,5.38254059594066e-08,5.402978974313808e-08,5.4256554685962046e-08,5.446694148158981e-08,5.456000139586533e-08
3.406985847627761e-08,3.407534293576712e-08,3.4170031103493266e-08,3.4279564348552694e-08,3.432991128043212e-08,3.4336650097005826e-08,3.436927896680608e-08,3.447627715335998e-08,3.465079476955173e-08,3.487972293784966e-08,3.5183832800217276e-08,3.5608929363408976e-08,3.6171396123213125e-08,3.6792191272680315e-08,3.737848589320547e-08,3.793673674404788e-08,3.8563204090622114e-08,3.932201181195085e-08,4.0135795751194214e-08,4.089559250286508e-08,4.1597150226793747e-08,4.2351984931838676e-08,4.324445266557487e-08,4.4191754176099695e-08,4.506035332558271e-08,4.579470750687357e-08,4.644480781785121e-08,4.706112010199852e-08,4.764930257199732e-08,4.81974129355676e-08,4.869507285929403e-08,4.913457066275227e-08,4.9512071721839836e-08,4.985335197310874e-08,5.0198538624696013e-08,5.057194013651381e-08,5.096526938124016e-08,5.1366193172955105e-08,5.176179577304416e-08,5.213882475193965e-08,5.248994906538798e-08,5.282290580009766e-08,5.314667214336059e-08,5.345445541811292e-08,5.372781033166511e-08,5.3961161883684815e-08,5.41907307029442e-08,5.445646360403753e-08,5.4710135584077165e-08,5.482377057713938e-08
2.600363446666995e-08,2.600257758385391e-08,2.609084381898302e-08,2.6186383788340248e-08,2.6206707732705116e-08,2.6179003218750977e-08,2.6196438185237972e-08,2.6320279393033792e-08,2.6528372551523147e-08,2.6786411405905042e-08,2.707292082610678e-08,2.7375914514090314e-08,2.769403256125809e-08,2.8058999109727427e-08,2.8507518383342123e-08,2.9045738349269073e-08,2.9652168960375498e-08,3.0299778944802965e-08,3.094335532517725e-08,3.1535653350599176e-08,3.209919377414816e-08,3.2733629252218074e-08,3.3522338510368204e-08,3.444651655748224e-08,3.545494749970849e-08,3.648459137735628e-08,3.7456428786853406e-08,3.830878000606535e-08,3.9097943201990665e-08,3.992584005320738e-08,4.083800089735961e-08,4.178614537979619e-08,4.2717954593137784e-08,4.3620362252617795e-08,4.449939879219314e-08,4.5350797130442e-08,4.614893621680821e-08,4.686780624203053e-08,4.750500604917541e-08,4.807235551735145e-08,4.858249452645271e-08,4.9049651043036246e-08,4.948700961082964e-08,4.988955183097089e-08,5.0238808485257535e-08,5.053017543148399e-08,5.080414157693144e-08,5.110529095487266e-08,5.1384528192106604e-08,5.150802525975781e-08
2.060184475565399e-08,2.0612582857171988e-08,2.0763710564924075e-08,2.0962377498074895e-08,2.1108548797776385e-08,2.1188243446817164e-08,2.1239305492790878e-08,2.1298057091391267e-08,2.139513970202757e-08,2.155805626462558e-08,2.17826262041605e-08,2.2041251427147303e-08,2.2315638993870602e-08,2.2618831675795732e-08,2.2969433090461082e-08,2.3373413302724006e-08,2.382531537860019e-08,2.4323009887527132e-08,2.48793242728462e-08,2.5510138959538817e-08,2.62122881233664e-08,2.696154863569836e-08,2.7735422975660693e-08,2.852560918906669e-08,2.932834301130894e-08,3.0143000112586376e-08,3.097320158658839e-08,3.1821352301631646e-08,3.2680165605833726e-08,3.353864324168262e-08,3.439305528453288e-08,3.525175454038679e-08,3.612405243791242e-08,3.701778561353244e-08,3.794011765685666e-08,3.890516471321692e-08,3.9941291007677345e-08,4.1069420829860774e-08,4.2213064528083666e-08,4.3237219069956834e-08,4.4072618669461044e-08,4.481919297663214e-08,4.559382324290984e-08,4.637895824419288e-08,4.705768967302946e-08,4.756066302118099e-08,4.797714963738914e-08,4.841932355577417e-08,4.883401275184575e-08,4.9018490339711894e-08
1.780099224320349e-08,1.783845720736078e-08,1.791636692893692e-08,1.8012801612032563e-08,1.8105604268709268e-08,1.8197180174867644e-08,1.8304713684985776e-08,1.8439397452786102e-08,1.8596672536839823e-08,1.8770192339414222e-08,1.8963173942620994e-08,1.9185902885042283e-08,1.944550110887688e-08,1.973850351962261e-08,2.0059599766913722e-08,2.0408395645157898e-08,2.078894358242562e-08,2.1208693973644146e-08,2.168804823187941e-08,2.224941621074777e-08,2.2881088609534663e-08,2.3533634400268612e-08,2.4167761649481566e-08,2.4805145218811327e-08,2.548623822904057e-08,2.6234688828203656e-08,2.70514023399921e-08,2.7932404243459138e-08,2.8852866012075686e-08,2.9779980346250333e-08,3.069714593742603e-08,3.161470081158668e-08,3.254563743782863e-08,3.350388347568514e-08,3.450366767085415e-08,3.553624307894326e-08,3.6545804653476455e-08,3.747821358176674e-08,3.83581170042564e-08,3.92575391090062e-08,4.021743989817679e-08,4.11981366218637e-08,4.215034479025775e-08,4.306740939624753e-08,4.397418455128659e-08,4.4886717179366766e-08,4.579069878416716e-08,4.6660027762781976e-08,4.735704945015484e-08,4.7643209874109456e-08
