dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
4.440100773011594e-07,5.009380349886347e-15,1.1282132109106675e-08,0.0018288578357125067,17.0,1.0,0.6188000000000001,3.0
4.4042385612596977e-07,4.85390013292495e-15,4.335488787948927e-08,0.001804220882586307,17.0,2.0,1.2376000000000003,3.0
4.3664929454508557e-07,4.700393626573164e-15,4.0668698354055406e-08,0.001779742273063308,17.0,3.0,1.8564000000000005,3.0
4.3268639255850847e-07,4.54890706825647e-15,3.822616830539842e-08,0.0017554342705190875,17.0,4.0,2.4752000000000005,3.0
4.285351501662535e-07,4.399483753689893e-15,3.599484213337127e-08,0.0017313091383292208,17.0,5.0,3.0940000000000003,3.0
4.2419556736827215e-07,4.252164036878068e-15,3.394789860452818e-08,0.0017073791398692873,17.0,6.0,3.712800000000001,3.0
4.196676441646281e-07,4.106985330115207e-15,3.2062979037723384e-08,0.0016836565385148626,17.0,7.0,4.331600000000001,3.0
4.149513805552727e-07,3.9639821039850624e-15,3.03212962580117e-08,0.001660153597641524,17.0,8.0,4.950400000000001,3.0
4.100467765402244e-07,3.823185887361003e-15,2.870694885704712e-08,0.0016368825806248493,17.0,9.0,5.5692,3.0
4.0495383211949323e-07,3.684625267405938e-15,2.7206387603808257e-08,0.0016138557508404143,17.0,10.0,6.188000000000001,3.0
3.996725472930591e-07,3.5483258895723823e-15,2.58079960299328e-08,0.0015910853716637969,17.0,11.0,6.8068,3.0
3.9420292206094045e-07,3.4143104576024036e-15,2.4501757667603108e-08,0.0015685837064705738,17.0,12.0,7.425600000000002,3.0
3.8854495642312386e-07,3.2825987335276597e-15,2.327898974755375e-08,0.0015463630186363217,17.0,13.0,8.044400000000001,3.0
3.82698650379601e-07,3.1532075376693853e-15,2.2132128372175762e-08,0.0015244355715366194,17.0,14.0,8.663200000000002,3.0
3.7666400393040704e-07,3.026150748638373e-15,2.105455391640754e-08,0.0015028136285470419,17.0,15.0,9.282000000000002,3.0
3.7044101707549505e-07,2.9014393033350225e-15,2.0040448133826974e-08,0.0014815094530431674,17.0,16.0,9.900800000000002,3.0
3.6402968981491186e-07,2.7790811969492772e-15,1.908467645038218e-08,0.0014605353084005722,17.0,17.0,10.519600000000002,3.0
3.574300221486291e-07,2.6590814829606592e-15,1.8182690410562354e-08,0.0014399034579948337,17.0,18.0,11.1384,3.0
3.506420140766435e-07,2.541442273138304e-15,1.7330446365828104e-08,0.0014196261652015295,17.0,19.0,11.757200000000001,3.0
