dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
4.6817731992769254e-08,7.924011550358917e-16,1.6925235830694955e-08,0.0005628910046031761,7.0,1.0,0.20400000000000001,2.0
4.5296420467803054e-08,7.727648791162497e-16,1.2907465431893205e-08,0.0005616263649654161,7.0,2.0,0.40800000000000003,2.0
4.3800684630420895e-08,7.533211185552306e-16,1.2999461586111126e-08,0.000560397198139302,7.0,3.0,0.6120000000000001,2.0
4.233052448055944e-08,7.340659813882448e-16,1.30973058743297e-08,0.000559203059257735,7.0,4.0,0.8160000000000001,2.0
4.088594001826176e-08,7.149955771831571e-16,1.3201307852055456e-08,0.0005580435034536151,7.0,5.0,1.02,2.0
3.946693124349237e-08,6.961060170402805e-16,1.3311799390350115e-08,0.0005569180858598438,7.0,6.0,1.2240000000000002,2.0
3.8073498156276625e-08,6.773934135923771e-16,1.3429136726825866e-08,0.0005558263616093214,7.0,7.0,1.428,2.0
3.670564075660438e-08,6.588538810046569e-16,1.355370274135486e-08,0.0005547678858349489,7.0,8.0,1.6320000000000001,2.0
3.536335904447057e-08,6.404835349747828e-16,1.3685909495608718e-08,0.0005537422136696269,7.0,9.0,1.836,2.0
3.4046653019892925e-08,6.22278492732866e-16,1.3826201066981827e-08,0.000552748900246256,7.0,10.0,2.04,2.0
3.275552268284611e-08,6.042348730414701e-16,1.3975056718647717e-08,0.0005517875006977372,7.0,11.0,2.244,2.0
3.148996803335801e-08,5.863487961956031e-16,1.4132994456700604e-08,0.0005508575701569711,7.0,12.0,2.4480000000000004,2.0
3.024998907140834e-08,5.6861638402272925e-16,1.4300575023460403e-08,0.0005499586637568582,7.0,13.0,2.652,2.0
2.9035585796997106e-08,5.510337598827551e-16,1.4478406399635703e-08,0.0005490903366302999,7.0,14.0,2.856,2.0
2.7846758210152176e-08,5.335970486680452e-16,1.4667148884882246e-08,0.0005482521439101963,7.0,15.0,3.06,2.0
2.6683506310822873e-08,5.163023768034073e-16,1.4867520847900179e-08,0.0005474436407294486,7.0,16.0,3.2640000000000002,2.0
2.5545830099057348e-08,4.991458722461029e-16,1.508030525722228e-08,0.0005466643822209572,7.0,17.0,3.4680000000000004,2.0
2.4433729574842925e-08,4.821236644858414e-16,1.5306357104980085e-08,0.0005459139235176228,7.0,18.0,3.672,2.0
2.3347204738156797e-08,4.652318845447826e-16,1.554661188655227e-08,0.0005451918197523464,7.0,19.0,3.8760000000000003,2.0
2.2286255589014175e-08,4.484666649775361e-16,1.5802095303808763e-08,0.0005444976260580288,7.0,20.0,4.08,2.0
2.1250882127432793e-08,4.3182413987116154e-16,1.60739344052295e-08,0.0005438308975675703,7.0,21.0,4.284,2.0
2.0241084353387307e-08,4.1530044484516705e-16,1.6363370419996765e-08,0.000543191189413872,7.0,22.0,4.488,2.0
1.9256862266877722e-08,3.988917170515119e-16,1.6671773595171544e-08,0.0005425780567298347,7.0,23.0,4.692,2.0
1.829821586793191e-08,3.825940951746047e-16,1.7000660404951257e-08,0.0005419910546483589,7.0,24.0,4.896000000000001,2.0
1.7365145156519466e-08,3.664037194313048e-16,1.7351713589628816e-08,0.0005414297383023453,7.0,25.0,5.1000000000000005,2.0
1.645765013264545e-08,3.5031673157092044e-16,1.772680558810169e-08,0.0005408936628246951,7.0,26.0,5.304,2.0
1.5575730796332682e-08,3.34329274875208e-16,1.812802604210341e-08,0.0005403823833483083,7.0,27.0,5.508000000000001,2.0
1.4719387147553275e-08,3.1843749415837664e-16,1.8557714230125717e-08,0.0005398954550060864,7.0,28.0,5.712,2.0
1.3888619186327507e-08,3.0263753576708334e-16,1.901849749716038e-08,0.0005394324329309296,7.0,29.0,5.916,2.0
1.3083426912640173e-08,2.869255475804368e-16,1.951333700048352e-08,0.0005389928722557386,7.0,30.0,6.12,2.0
1.2303810326488735e-08,2.7129767900999284e-16,2.0045582467133812e-08,0.0005385763281134147,7.0,31.0,6.324000000000001,2.0
1.1549769427901075e-08,2.557500809997591e-16,2.0619038091109934e-08,0.0005381823556368582,7.0,32.0,6.5280000000000005,2.0
1.082130421684678e-08,2.40278906026193e-16,2.1238042309769268e-08,0.00053781050995897,7.0,33.0,6.732000000000001,2.0
1.0118414693346121e-08,2.248803080981999e-16,2.190756500580944e-08,0.0005374603462126506,7.0,34.0,6.936000000000001,2.0
9.441100857371225e-09,2.0955044275713682e-16,2.2633326719212704e-08,0.0005371314195308013,7.0,35.0,7.14,2.0
8.78936270896264e-09,1.9428546707681056e-16,2.3421945941940463e-08,0.000536823285046322,7.0,36.0,7.344,2.0
8.163200248087418e-09,1.7908153966347577e-16,2.4281122493487453e-08,0.0005365354978921141,7.0,37.0,7.548,2.0
7.562613474765835e-09,1.6393482065583953e-16,2.5219867770091503e-08,0.0005362676132010781,7.0,38.0,7.752000000000001,2.0
6.987602388977617e-09,1.4884147172505684e-16,2.624879642119056e-08,0.0005360191861061149,7.0,39.0,7.956,2.0
6.438166990745572e-09,1.3379765607473276e-16,2.7380499506823876e-08,0.0005357897717401248,7.0,40.0,8.16,2.0
5.91430728004689e-09,1.187995384409229e-16,2.863002694711259e-08,0.0005355789252360092,7.0,41.0,8.364,2.0
5.416023256904383e-09,1.0384328509213178e-16,3.001551856803906e-08,0.0005353862017266681,7.0,42.0,8.568,2.0
4.943314921295239e-09,8.892506382931471e-17,3.155903998094948e-08,0.0005352111563450029,7.0,43.0,8.772,2.0
4.4961822732422685e-09,7.404104398587586e-17,3.328770535600788e-08,0.000535053344223914,7.0,44.0,8.976,2.0
4.0746253127201285e-09,5.91873964276695e-17,3.523520887855497e-08,0.0005349123204963024,7.0,45.0,9.180000000000001,2.0
3.678644039759229e-09,4.436029355300002e-17,3.744394971964637e-08,0.0005347876402950684,7.0,46.0,9.384,2.0
3.308238454334229e-09,2.9555909292621144e-17,3.9968037316155656e-08,0.000534678858753113,7.0,47.0,9.588000000000001,2.0
2.9634085564577988e-09,1.4770419109736645e-17,4.287763408549589e-08,0.000534585531003337,7.0,48.0,9.792000000000002,2.0
2.6441543461223365e-09,0.0,4.626538548768504e-08,0.000534507212178641,7.0,49.0,9.996,2.0
1.8244985940140437e-07,2.6493002376041374e-15,1.452070309232447e-08,0.0008940384766124546,127.0,1.0,0.20400000000000001,2.0
1.779289238609512e-07,2.583069267550338e-15,1.464983728725322e-08,0.0008891662892799414,127.0,2.0,0.40800000000000003,2.0
1.7344257592868297e-07,2.517555349738708e-15,1.4602950729794936e-08,0.0008844133647481346,127.0,3.0,0.6120000000000001,2.0
1.6899081560454398e-07,2.452741664501682e-15,1.4559113815176362e-08,0.0008797789549461788,127.0,4.0,0.8160000000000001,2.0
1.645736428885849e-07,2.3886114531459313e-15,1.4518384378326523e-08,0.0008752623118032178,127.0,5.0,1.02,2.0
1.6019105778073476e-07,2.325148017952354e-15,1.448082207916529e-08,0.0008708626872483972,127.0,6.0,1.2240000000000002,2.0
1.5584306028107466e-07,2.262334722176086e-15,1.4446488476862836e-08,0.0008665793332108602,127.0,7.0,1.428,2.0
1.5152965038954122e-07,2.200154990046489e-15,1.4415447104075647e-08,0.0008624115016197518,127.0,8.0,1.6320000000000001,2.0
1.4725082810615224e-07,2.1385923067671576e-15,1.4387763548471499e-08,0.0008583584444042168,127.0,9.0,1.836,2.0
1.4300659343093303e-07,2.0776302185159213e-15,1.4363505535444398e-08,0.0008544194134933993,127.0,10.0,2.04,2.0
1.3879694636385064e-07,2.0172523324448343e-15,1.4342743015968198e-08,0.0008505936608164437,127.0,11.0,2.244,2.0
1.346218869049228e-07,1.957442316680192e-15,1.432554825937768e-08,0.0008468804383024946,127.0,12.0,2.4480000000000004,2.0
1.304814150541546e-07,1.898183900322512e-15,1.431199594961275e-08,0.0008432789978806961,127.0,13.0,2.652,2.0
1.2637553081151562e-07,1.8394608734465514e-15,1.4302163287053057e-08,0.0008397885914801931,127.0,14.0,2.856,2.0
1.2230423417704385e-07,1.7812570871012882e-15,1.4296130095864351e-08,0.0008364084710301299,127.0,15.0,3.06,2.0
1.1826752515070387e-07,1.7235564533099432e-15,1.4293978935524453e-08,0.000833137888459651,127.0,16.0,3.2640000000000002,2.0
1.1426540373255139e-07,1.6663429450699623e-15,1.4295795220124193e-08,0.0008299760956979001,127.0,17.0,3.4680000000000004,2.0
1.1029786992251039e-07,1.6096005963530247e-15,1.4301667341393413e-08,0.0008269223446740228,127.0,18.0,3.672,2.0
1.0636492372063914e-07,1.5533135021050402e-15,1.4311686801412087e-08,0.0008239758873171629,127.0,19.0,3.8760000000000003,2.0
1.0246656512690221e-07,1.4974658182461551e-15,1.4325948348776697e-08,0.0008211359755564651,127.0,20.0,4.08,2.0
9.860279414133755e-08,1.4420417616707387e-15,1.4344550125378795e-08,0.0008184018613210736,127.0,21.0,4.284,2.0
9.47736107639072e-08,1.3870256102473982e-15,1.4367593818465844e-08,0.000815772796540133,127.0,22.0,4.488,2.0
9.097901499463141e-08,1.3324017028189702e-15,1.4395184823297575e-08,0.0008132480331427876,127.0,23.0,4.692,2.0
8.721900683350765e-08,1.278154439202521e-15,1.4427432412869054e-08,0.0008108268230581819,127.0,24.0,4.896000000000001,2.0
8.349358628053337e-08,1.224268280189353e-15,1.4464449918317732e-08,0.0008085084182154604,127.0,25.0,5.1000000000000005,2.0
7.980275333569593e-08,1.1707277475449947e-15,1.4506354918948137e-08,0.0008062920705437679,127.0,26.0,5.304,2.0
7.61465079990384e-08,1.1175174240092121e-15,1.4553269443463078e-08,0.0008041770319722481,127.0,27.0,5.508000000000001,2.0
7.252485027050247e-08,1.0646219532959975e-15,1.4605320181539595e-08,0.000802162554430046,127.0,28.0,5.712,2.0
6.89377801501211e-08,1.0120260400935776e-15,1.466263870995312e-08,0.0008002478898463061,127.0,29.0,5.916,2.0
6.538529763791459e-08,9.597144500644083e-16,1.4725361729276318e-08,0.0007984322901501723,127.0,30.0,6.12,2.0
6.186740273382715e-08,9.07672009845181e-16,1.4793631315921142e-08,0.0007967150072707895,127.0,31.0,6.324000000000001,2.0
5.8384095437906944e-08,8.558836070468142e-16,1.4867595190072246e-08,0.000795095293137302,127.0,32.0,6.5280000000000005,2.0
5.4935375750136235e-08,8.043341902544608e-16,1.4947406997196535e-08,0.000793572399678854,127.0,33.0,6.732000000000001,2.0
5.1521243670509954e-08,7.530087690275043e-16,1.5033226609257226e-08,0.0007921455788245905,127.0,34.0,6.936000000000001,2.0
4.814169919902556e-08,7.01892413899559e-16,1.512522044294732e-08,0.0007908140825036557,127.0,35.0,7.14,2.0
4.4796742335713466e-08,6.50970256378472e-16,1.5223561798242483e-08,0.000789577162645194,127.0,36.0,7.344,2.0
4.148637308054834e-08,6.002274889463211e-16,1.5328431217447302e-08,0.0007884340711783494,127.0,37.0,7.548,2.0
3.821059143351243e-08,5.496493650594164e-16,1.5440016868239767e-08,0.0007873840600322673,127.0,38.0,7.752000000000001,2.0
3.4969397394636155e-08,4.992211991482986e-16,1.555851495043515e-08,0.0007864263811360916,127.0,39.0,7.956,2.0
3.1762790963929645e-08,4.489283666177407e-16,1.568413012864721e-08,0.0007855602864189664,127.0,40.0,8.16,2.0
2.8590772141337156e-08,3.987563038467466e-16,1.581707599388975e-08,0.000784785027810037,127.0,41.0,8.364,2.0
2.5453340926934706e-08,3.486905081885522e-16,1.595757555683331e-08,0.000784099857238447,127.0,42.0,8.568,2.0
2.2350497320648803e-08,2.987165379706244e-16,1.610586177037346e-08,0.0007835040266333414,127.0,43.0,8.772,2.0
1.9282241322535202e-08,2.4882001249466234e-16,1.6262178092909784e-08,0.0007829967879238644,127.0,44.0,8.976,2.0
1.624857293255082e-08,1.989866120365963e-16,1.642677908455334e-08,0.0007825773930391605,127.0,45.0,9.180000000000001,2.0
1.3249492150736213e-08,1.4920207784658787e-16,1.6599931049501794e-08,0.0007822450939083742,127.0,46.0,9.384,2.0
1.0284998977068564e-08,9.945221214903058e-17,1.6781912719335805e-08,0.0007819991424606498,127.0,47.0,9.588000000000001,2.0
7.35509341154027e-09,4.9722878142549144e-17,1.697301598780871e-08,0.0007818387906251321,127.0,48.0,9.792000000000002,2.0
4.4597754541716094e-09,0.0,1.717354669666007e-08,0.0007817632903309651,127.0,49.0,9.996,2.0
5.16435387027086e-07,4.595539980762358e-15,8.898576852405607e-09,0.0014908814688322325,247.0,1.0,0.20400000000000001,2.0
5.04400953442639e-07,4.4762844077118074e-15,9.909529369514677e-09,0.0014783567017643624,247.0,2.0,0.40800000000000003,2.0
4.92423937227242e-07,4.358550214778664e-15,9.830010314404559e-09,0.0014661257631152413,247.0,3.0,0.6120000000000001,2.0
4.805043383808442e-07,4.242302345528885e-15,9.752666238839848e-09,0.0014541874206118262,247.0,4.0,0.8160000000000001,2.0
4.686421569035014e-07,4.127505840901428e-15,9.67752051734522e-09,0.0014425404419810735,247.0,5.0,1.02,2.0
4.5683739279511207e-07,4.014125839208229e-15,9.604596978996196e-09,0.0014311835949499412,247.0,6.0,1.2240000000000002,2.0
4.4509004605579796e-07,3.902127576134217e-15,9.533919919056683e-09,0.0014201156472453858,247.0,7.0,1.428,2.0
4.334001166854931e-07,3.791476384737314e-15,9.465514109775821e-09,0.0014093353665943634,247.0,8.0,1.6320000000000001,2.0
4.217676046841723e-07,3.682137695448437e-15,9.399404812688921e-09,0.0013988415207238326,247.0,9.0,1.836,2.0
4.101925100519065e-07,3.574077036071472e-15,9.335617790609123e-09,0.0013886328773607488,247.0,10.0,2.04,2.0
3.9867483278864994e-07,3.467260031783324e-15,9.274179319897567e-09,0.0013787082042320694,247.0,11.0,2.244,2.0
3.8721457289439765e-07,3.3616524051338654e-15,9.21511620364076e-09,0.001369066269064752,247.0,12.0,2.4480000000000004,2.0
3.75811730369185e-07,3.2572199760459646e-15,9.158455784773987e-09,0.0013597058395857528,247.0,13.0,2.652,2.0
3.644663052129615e-07,3.1539286618154847e-15,9.104225959643316e-09,0.0013506256835220296,247.0,14.0,2.856,2.0
3.5317829742580305e-07,3.051744477111276e-15,9.052455192355205e-09,0.0013418245686005377,247.0,15.0,3.06,2.0
3.419477070076032e-07,2.9506335339751775e-15,9.003172528867399e-09,0.0013333012625482358,247.0,16.0,3.2640000000000002,2.0
3.307745339584786e-07,2.8505620418220178e-15,8.956407612517921e-09,0.0013250545330920802,247.0,17.0,3.4680000000000004,2.0
3.1965877827833794e-07,2.751496307439616e-15,8.912190698774739e-09,0.0013170831479590276,247.0,18.0,3.672,2.0
3.086004399672218e-07,2.6534027349887816e-15,8.870552671754302e-09,0.001309385874876035,247.0,19.0,3.8760000000000003,2.0
2.975995190251302e-07,2.5562478260033104e-15,8.831525060210038e-09,0.0013019614815700596,247.0,20.0,4.08,2.0
2.86656015452053e-07,2.4599981793899952e-15,8.795140054607827e-09,0.0012948087357680584,247.0,21.0,4.284,2.0
2.7576992924799017e-07,2.3646204914286126e-15,8.761430524570563e-09,0.0012879264051969882,247.0,22.0,4.488,2.0
2.649412604129519e-07,2.2700815557719305e-15,8.730430036865015e-09,0.001281313257583806,247.0,23.0,4.692,2.0
2.5417000894694316e-07,2.1763482634457104e-15,8.702172873970851e-09,0.0012749680606554679,247.0,24.0,4.896000000000001,2.0
2.4345617484993364e-07,2.0833876028486964e-15,8.67669405324854e-09,0.0012688895821389322,247.0,25.0,5.1000000000000005,2.0
2.3279975812194865e-07,1.9911666597526308e-15,8.654029346833132e-09,0.001263076589761155,247.0,26.0,5.304,2.0
2.2220075876298818e-07,1.899652617302237e-15,8.634215301940492e-09,0.0012575278512490934,247.0,27.0,5.508000000000001,2.0
2.1165917677303197e-07,1.808812756015236e-15,8.617289262043489e-09,0.001252242134329705,247.0,28.0,5.712,2.0
2.011750121520901e-07,1.7186144537823345e-15,8.603289388716071e-09,0.0012472182067299457,247.0,29.0,5.916,2.0
1.9074826490020829e-07,1.6290251858672288e-15,8.592254684118936e-09,0.0012424548361767728,247.0,30.0,6.12,2.0
1.8037893501730028e-07,1.540012524906608e-15,8.584225014129628e-09,0.0012379507903971438,247.0,31.0,6.324000000000001,2.0
1.7006702250342692e-07,1.4515441409101482e-15,8.579241132761444e-09,0.001233704837118015,247.0,32.0,6.5280000000000005,2.0
1.598125273585832e-07,1.363587801260515e-15,8.57734470661487e-09,0.0012297157440663434,247.0,33.0,6.732000000000001,2.0
