dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
-1.819168351587834e-07,8.929139536636852e-15,-4.908363499641573e-08,0.0010771366642791428,17.0,99.0,0.6188000000000001,3.0
-1.692316579129668e-07,8.720267240578903e-15,-1.646585554228914e-08,0.001085652280229648,17.0,98.0,1.2376000000000003,3.0
-1.569924438817439e-07,8.511849338499405e-15,-1.702869984525254e-08,0.0010934566504034473,17.0,97.0,1.8564000000000005,3.0
-1.45199193065113e-07,8.303970211930967e-15,-1.762695713002943e-08,0.0011005767904376206,17.0,96.0,2.4752000000000005,3.0
-1.3385190546307244e-07,8.096709744057349e-15,-1.8265199150883166e-08,0.001107039715969248,17.0,95.0,3.0940000000000003,3.0
-1.2295058107562386e-07,7.890143319713435e-15,-1.8948745767234295e-08,0.0011128724426354107,17.0,94.0,3.712800000000001,3.0
-1.1249521990276645e-07,7.684341825385258e-15,-1.9683824492112894e-08,0.0011181019860731878,17.0,93.0,4.331600000000001,3.0
-1.0248582194450105e-07,7.479371649209984e-15,-2.0477772692214426e-08,0.0011227553619196605,17.0,92.0,4.950400000000001,3.0
-9.2922387200841e-08,7.27529468097591e-15,-2.1339296362048502e-08,0.0011268595858119094,17.0,91.0,5.5692,3.0
-8.380491567175291e-08,7.0721683121224904e-15,-2.2278804842479885e-08,0.0011304416733870137,17.0,90.0,6.188000000000001,3.0
-7.5133407357261e-08,6.870045435740291e-15,-2.3308848824420703e-08,0.0011335286402820541,17.0,89.0,6.8068,3.0
-6.690786225737362e-08,6.66897444657103e-15,-2.4444700834722106e-08,0.0011361475021341117,17.0,88.0,7.425600000000002,3.0
-5.9128280372060686e-08,6.468999241007562e-15,-2.5705135380218992e-08,0.0011383252745802656,17.0,87.0,8.044400000000001,3.0
-5.179466170135564e-08,6.270159217093877e-15,-2.7113493739178622e-08,0.0011400889732575967,17.0,86.0,8.663200000000002,3.0
-4.49070062452334e-08,6.072489274525108e-15,-2.8699162411363956e-08,0.0011414656138031855,17.0,85.0,9.282000000000002,3.0
-3.846531400371234e-08,5.8760198146475145e-15,-3.049966569517476e-08,0.0011424822118541124,17.0,84.0,9.900800000000002,3.0
-3.246958497677076e-08,5.680776740458504e-15,-3.256369214013729e-08,0.001143165783047457,17.0,83.0,10.519600000000002,3.0
-2.691981916442201e-08,5.486781456606611e-15,-3.495558018326384e-08,0.0011435433430202998,17.0,82.0,11.1384,3.0
-2.1816016566674452e-08,5.294050869391525e-15,-3.776215547602549e-08,0.0011436419074097213,17.0,81.0,11.757200000000001,3.0
-1.7158177183513047e-08,5.102597386764055e-15,-4.110349603715296e-08,0.001143488491852802,17.0,80.0,12.376000000000001,3.0
-1.2946301014947814e-08,4.912428918326152e-15,-4.515053644197798e-08,0.0011431101119866217,17.0,79.0,12.9948,3.0
-9.180388060973752e-09,4.7235488753309084e-15,-5.015518024544979e-08,0.0011425337834482616,17.0,78.0,13.6136,3.0
-5.860438321587509e-09,4.535956170682555e-15,-5.650468211095069e-08,0.001141786521874801,17.0,77.0,14.2324,3.0
-2.9864517967957748e-09,4.349645218936454e-15,-6.482666155144986e-08,0.0011408953429033206,17.0,76.0,14.851200000000004,3.0
-5.584284865968749e-10,4.1646059362991115e-15,-7.620984603404989e-08,0.001139887262170901,17.0,75.0,15.470000000000004,3.0
1.4236316090142008e-09,3.9808237406281644e-15,-9.272281707194476e-08,0.0011387892953146216,17.0,74.0,16.088800000000003,3.0
2.9597284900274303e-09,3.7982795514323915e-15,-1.1883637773899025e-07,0.0011376284579715638,17.0,73.0,16.707600000000003,3.0
4.049862156451166e-09,3.616949789871706e-15,-1.6633718152706129e-07,0.0011364317657788071,17.0,72.0,17.326400000000003,3.0
4.694032608285405e-09,3.4368063787571644e-15,-2.796517763296857e-07,0.0011352262343734324,17.0,71.0,17.945200000000003,3.0
4.892239845530154e-09,3.2578167425509576e-15,-9.030428893228974e-07,0.0011340388793925193,17.0,70.0,18.564000000000004,3.0
4.64448386817204e-09,3.0799438073664117e-15,7.179359992895074e-07,0.0011328967164731488,17.0,69.0,19.182800000000004,3.0
3.950764676227773e-09,2.90314600096799e-15,2.54855002501683e-07,0.0011318267612524008,17.0,68.0,19.801600000000004,3.0
2.811082269694015e-09,2.727377252771299e-15,1.5422607841361345e-07,0.0011308560293673557,17.0,67.0,20.4204,3.0
1.2254366485657478e-09,2.5525869938430756e-15,1.1023286451852418e-07,0.001130011536455094,17.0,66.0,21.039200000000005,3.0
-8.061721871553535e-10,2.3787201569012002e-15,8.55808627550898e-08,0.001129320298152696,17.0,65.0,21.658,3.0
-3.28374423746595e-09,2.205717176314686e-15,6.982762844972602e-08,0.0011288093300972414,17.0,64.0,22.2768,3.0
-6.2072795023743925e-09,2.0335139881036863e-15,5.890238105829472e-08,0.0011285056479258114,17.0,63.0,22.895600000000005,3.0
-9.576777981862306e-09,1.8620420299394902e-15,5.088946002143794e-08,0.0011284362672754852,17.0,62.0,23.514400000000002,3.0
-1.3392239675954748e-08,1.6912282411445275e-15,4.476883860724829e-08,0.001128628203783344,17.0,61.0,24.133200000000002,3.0
-1.7653664584631675e-08,1.5209950626923611e-15,3.994747815584995e-08,0.001129108473086468,17.0,60.0,24.752000000000002,3.0
-2.2361052707908117e-08,1.351260437207694e-15,3.6057070511221884e-08,0.0011299040908219376,17.0,59.0,25.370800000000006,3.0
-2.75144040457657e-08,1.1819378089663664e-15,3.285679883640935e-08,0.0011310420726268321,17.0,58.0,25.9896,3.0
-3.3113718598229484e-08,1.0129361238953557e-15,3.018256672089398e-08,0.001132549434138233,17.0,57.0,26.608400000000003,3.0
-3.915899636527107e-08,8.441598295727766e-16,2.7918699657232465e-08,0.00113445319099322,17.0,56.0,27.2272,3.0
-4.565023734692053e-08,6.755088752278818e-16,2.5981311558400928e-08,0.0011367803588288742,17.0,55.0,27.846000000000004,3.0
-5.25874415431411e-08,5.068787117410607e-16,2.430808705021135e-08,0.0011395579532822745,17.0,54.0,28.4648,3.0
-5.997060895396621e-08,3.381602916438407e-16,2.2851766824337103e-08,0.0011428129899905021,17.0,53.0,29.083600000000004,3.0
-6.779973957938247e-08,1.6924006911888625e-16,2.1575859518370636e-08,0.0011465724845906371,17.0,52.0,29.702400000000008,3.0
-7.607483341939492e-08,0.0,2.0451740172487467e-08,0.0011508634527197601,17.0,51.0,30.321200000000005,3.0
-8.686402749428725e-08,2.5220197841630804e-14,-2.903411063145725e-07,0.0021608139033747298,137.0,99.0,0.6188000000000001,3.0
-7.09510334750615e-08,2.4562082130768323e-14,-4.135712676491672e-08,0.0021597212315185806,137.0,98.0,1.2376000000000003,3.0
-5.571703528269948e-08,2.390987974985097e-14,-4.2812292129872604e-08,0.002157746014462785,137.0,97.0,1.8564000000000005,3.0
-4.116203291722459e-08,2.3263690005253727e-14,-4.439640258183898e-08,0.0021549322735631925,137.0,96.0,2.4752000000000005,3.0
-2.728602637861675e-08,2.262360182981391e-14,-4.6129134752053534e-08,0.0021513240301756493,137.0,95.0,3.0940000000000003,3.0
-1.4089015666891019e-08,2.1989693782831163e-14,-4.8034214780132803e-08,0.002146965305656004,137.0,94.0,3.712800000000001,3.0
-1.5710007820440545e-09,2.1362034050067452e-14,-5.014051657052204e-08,0.0021419001213601042,137.0,93.0,4.331600000000001,3.0
1.0268018275935841e-08,2.0740680443747076e-14,-5.2483537975349674e-08,0.0021361724986437972,137.0,92.0,4.950400000000001,3.0
2.142804150702528e-08,2.0125680402556667e-14,-5.5107415858880154e-08,0.002129826458862931,137.0,91.0,5.5692,3.0
3.1909068911254343e-08,1.951707099164517e-14,-5.8067724416589616e-08,0.002122906023373354,137.0,90.0,6.188000000000001,3.0
4.1711100488602976e-08,1.8914878902623887e-14,-6.143543654897817e-08,0.002115455213530912,137.0,89.0,6.8068,3.0
5.083413623905946e-08,1.831912045356642e-14,-6.530265422095453e-08,0.0021075180506914554,137.0,88.0,7.425600000000002,3.0
5.927817616266393e-08,1.7729801589008717e-14,-6.979110353449679e-08,0.0020991385562108295,137.0,87.0,8.044400000000001,3.0
6.70432202593796e-08,1.7146917879949047e-14,-7.506508679148508e-08,0.002090360751444883,137.0,86.0,8.663200000000002,3.0
7.412926852921987e-08,1.657045452384801e-14,-8.135188106953612e-08,0.0020812286577494635,137.0,85.0,9.282000000000002,3.0
8.0536320972173e-08,1.6000386344628538e-14,-8.89751073984835e-08,0.00207178629648042,137.0,84.0,9.900800000000002,3.0
8.626437758827243e-08,1.543667779267589e-14,-9.84118331456908e-08,0.0020620776889935977,137.0,83.0,10.519600000000002,3.0
9.131343837748143e-08,1.4879282944837666e-14,-1.1039574905287438e-07,0.002052146856644846,137.0,82.0,11.1384,3.0
9.568350333981832e-08,1.4328145504423752e-14,-1.2611653262911518e-07,0.0020420378207900124,137.0,81.0,11.757200000000001,3.0
9.937457247527814e-08,1.3783198801206407e-14,-1.476392565996893e-07,0.0020317946027849443,137.0,80.0,12.376000000000001,3.0
1.0238664578386253e-07,1.3244365791420212e-14,-1.788910675747915e-07,0.0020214612239854894,137.0,79.0,12.9948,3.0
1.047197232655598e-07,1.2711559057762064e-14,-2.2837078401294262e-07,0.002011081705747496,137.0,78.0,13.6136,3.0
