dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
2.3037707226122784e-07,8.99054696149373e-16,3.902535470760397e-09,0.000695824524837819,7.0,1.0,0.20400000000000001,2.0
2.264549433764252e-07,8.74625629404336e-16,6.228522178272623e-09,0.0006908863241808693,7.0,2.0,0.40800000000000003,2.0
2.2254620472917616e-07,8.506056598181824e-16,6.145197147693367e-09,0.0006860471277467012,7.0,3.0,0.6120000000000001,2.0
2.1865085631946803e-07,8.269821573773423e-16,6.064541590673826e-09,0.0006813063145389989,7.0,4.0,0.8160000000000001,2.0
2.1476889814733125e-07,8.037426489580883e-16,5.986542716008205e-09,0.0006766632635614467,7.0,5.0,1.02,2.0
2.109003302127075e-07,7.808748183265515e-16,5.911187555185282e-09,0.0006721173538177301,7.0,6.0,1.2240000000000002,2.0
2.070451525156551e-07,7.583665061387096e-16,5.838462959840072e-09,0.0006676679643115327,7.0,7.0,1.428,2.0
2.0320336505614616e-07,7.362057099403912e-16,5.768355597982771e-09,0.0006633144740465395,7.0,8.0,1.6320000000000001,2.0
1.993749678341832e-07,7.143805841672772e-16,5.700851951283004e-09,0.0006590562620264348,7.0,9.0,1.836,2.0
1.955599608497637e-07,6.928794401448963e-16,5.635938311565779e-09,0.0006548927072549032,7.0,10.0,2.04,2.0
1.9175834410289528e-07,6.716907460886337e-16,5.573600777542023e-09,0.0006508231887356294,7.0,11.0,2.244,2.0
1.8797011759358042e-07,6.508031271037189e-16,5.513825251355579e-09,0.0006468470854722975,7.0,12.0,2.4480000000000004,2.0
1.841952813218141e-07,6.302053651852354e-16,5.456597435110845e-09,0.0006429637764685922,7.0,13.0,2.652,2.0
1.8043383528757348e-07,6.09886399218119e-16,5.401902827304132e-09,0.0006391726407281985,7.0,14.0,2.856,2.0
1.7668577949091437e-07,5.898353249771518e-16,5.349726719340753e-09,0.0006354730572548002,7.0,15.0,3.06,2.0
1.7295111393176577e-07,5.700413951269703e-16,5.300054191383605e-09,0.0006318644050520828,7.0,16.0,3.2640000000000002,2.0
1.6922983861020368e-07,5.5049401922206e-16,5.252870109246519e-09,0.0006283460631237296,7.0,17.0,3.4680000000000004,2.0
1.6552195352616478e-07,5.311827637067589e-16,5.208159119717357e-09,0.0006249174104734259,7.0,18.0,3.672,2.0
1.6182745867967695e-07,5.120973519152537e-16,5.165905647330584e-09,0.0006215778261048561,7.0,19.0,3.8760000000000003,2.0
1.581463540707427e-07,4.932276640715839e-16,5.126093889826403e-09,0.0006183266890217046,7.0,20.0,4.08,2.0
1.5447863969934685e-07,4.745637372896378e-16,5.0887078141919605e-09,0.0006151633782276561,7.0,21.0,4.284,2.0
1.508243155655097e-07,4.560957655731567e-16,5.053731152493345e-09,0.0006120872727263953,7.0,22.0,4.488,2.0
1.4718338166921088e-07,4.3781409981572994e-16,5.021147397378168e-09,0.0006090977515216062,7.0,23.0,4.692,2.0
1.4355583801047074e-07,4.197092478007993e-16,4.990939797873738e-09,0.0006061941936169737,7.0,24.0,4.896000000000001,2.0
1.3994168458926392e-07,4.017718742016585e-16,4.963091354641835e-09,0.0006033759780161823,7.0,25.0,5.1000000000000005,2.0
1.3634092140562083e-07,3.839928005814485e-16,4.937584815622869e-09,0.0006006424837229164,7.0,26.0,5.304,2.0
1.3275354845952122e-07,3.6636300539316483e-16,4.914402671027493e-09,0.0005979930897408605,7.0,27.0,5.508000000000001,2.0
1.2917956575096e-07,3.488736239796514e-16,4.893527148751672e-09,0.0005954271750736992,7.0,28.0,5.712,2.0
1.2561897327995235e-07,3.3151594857360405e-16,4.8749402093565466e-09,0.0005929441187251174,7.0,29.0,5.916,2.0
1.220717710465008e-07,3.1428142829756884e-16,4.858623540971754e-09,0.0005905432996987988,7.0,30.0,6.12,2.0
1.1853795905057502e-07,2.971616691639426e-16,4.844558554151717e-09,0.000588224096998429,7.0,31.0,6.324000000000001,2.0
1.1501753729222562e-07,2.8014843407497304e-16,4.8327263767811864e-09,0.0005859858896276914,7.0,32.0,6.5280000000000005,2.0
1.1151050577139688e-07,2.6323364282275886e-16,4.823107848262815e-09,0.0005838280565902714,7.0,33.0,6.732000000000001,2.0
1.0801686448813694e-07,2.4640937208924857e-16,4.815683514539723e-09,0.000581749976889853,7.0,34.0,6.936000000000001,2.0
1.0453661344241032e-07,2.296678554462435e-16,4.81043362189686e-09,0.0005797510295301212,7.0,35.0,7.14,2.0
1.0106975263424235e-07,2.1300148335539345e-16,4.807338111638031e-09,0.0005778305935147599,7.0,36.0,7.344,2.0
9.761628206362039e-08,1.9640280316820037e-16,4.8063766138315975e-09,0.0005759880478474541,7.0,37.0,7.548,2.0
9.41762017305368e-08,1.7986451912601662e-16,4.8075284414533716e-09,0.0005742227715318884,7.0,38.0,7.752000000000001,2.0
9.074951163501188e-08,1.6337949236004537e-16,4.8107725841621485e-09,0.0005725341435717469,7.0,39.0,7.956,2.0
8.733621177703042e-08,1.469407408913402e-16,4.816087701836615e-09,0.0005709215429707146,7.0,40.0,8.16,2.0
8.39363021565975e-08,1.30541439630806e-16,4.823452118249542e-09,0.0005693843487324756,7.0,41.0,8.364,2.0
8.054978277370547e-08,1.1417492037919823e-16,4.832843814297344e-09,0.0005679219398607147,7.0,42.0,8.568,2.0
7.717665362837212e-08,9.783467182712307e-17,4.844240421295918e-09,0.0005665336953591165,7.0,43.0,8.772,2.0
7.381691472057462e-08,8.151433955503735e-17,4.857619213864631e-09,0.0005652189942313653,7.0,44.0,8.976,2.0
7.047056605034087e-08,6.520772603324892e-17,4.872957103017418e-09,0.0005639772154811456,7.0,45.0,9.180000000000001,2.0
6.713760761765055e-08,4.890879062191636e-17,4.890230628581914e-09,0.0005628077381121421,7.0,46.0,9.384,2.0
6.381803942249358e-08,3.261164957104881e-17,4.909415951943382e-09,0.0005617099411280394,7.0,47.0,9.588000000000001,2.0
6.051186146490285e-08,1.6310576020506423e-17,4.9304888483441685e-09,0.0005606832035325218,7.0,48.0,9.792000000000002,2.0
5.7219073744845454e-08,0.0,4.953424698820884e-09,0.0005597269043292738,7.0,49.0,9.996,2.0
4.650883117826907e-07,2.9298211687187796e-15,6.299494299241213e-09,0.001089493155737799,127.0,1.0,0.20400000000000001,2.0
4.550057052371058e-07,2.8512393523453863e-15,7.793799749907295e-09,0.0010787380603137287,127.0,2.0,0.40800000000000003,2.0
4.449956036853264e-07,2.773812507370819e-15,7.734871077387218e-09,0.0010682292123541527,127.0,3.0,0.6120000000000001,2.0
4.3505800712730694e-07,2.697511149765522e-15,7.67804943175353e-09,0.0010579647321343594,127.0,4.0,0.8160000000000001,2.0
4.2519291556307785e-07,2.622306048630037e-15,7.623355611637628e-09,0.001047942739929637,127.0,5.0,1.02,2.0
4.1540032899259847e-07,2.5481682261950025e-15,7.570811031533753e-09,0.0010381613560152734,127.0,6.0,1.2240000000000002,2.0
4.0568024741593226e-07,2.4750689578211567e-15,7.5204377450212e-09,0.001028618700666556,127.0,7.0,1.428,2.0
3.9603267083302083e-07,2.4029797719993335e-15,7.472258468464856e-09,0.0010193128941587736,127.0,8.0,1.6320000000000001,2.0
3.864575992438744e-07,2.3318724503504713e-15,7.426296606436244e-09,0.0010102420567672148,127.0,9.0,1.836,2.0
3.769550326485183e-07,2.2617190276256e-15,7.38257627777695e-09,0.0010014043087671666,127.0,10.0,2.04,2.0
3.6752497104695e-07,2.1924917917058517e-15,7.341122343064544e-09,0.000992797770433917,127.0,11.0,2.244,2.0
3.5816741443914923e-07,2.1241632836024583e-15,7.301960433392665e-09,0.0009844205620427545,127.0,12.0,2.4480000000000004,2.0
3.4888236282511854e-07,2.056706297456748e-15,7.265116980478132e-09,0.0009762708038689675,127.0,13.0,2.652,2.0
3.396698162048553e-07,1.9900938805401453e-15,7.230619248111787e-09,0.0009683466161878436,127.0,14.0,2.856,2.0
3.3052977457840265e-07,1.9242993332541773e-15,7.1984953652233824e-09,0.0009606461192746704,127.0,15.0,3.06,2.0
3.214622379456643e-07,1.8592962091304674e-15,7.16877436028393e-09,0.0009531674334047373,127.0,16.0,3.2640000000000002,2.0
3.1246720630677206e-07,1.795058314830738e-15,7.141486198000788e-09,0.000945908678853331,127.0,17.0,3.4680000000000004,2.0
