dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
-1.4465037439647057e-08,7.21152133184593e-16,-4.985484041734972e-08,0.0005276707526806785,7.0,99.0,0.20400000000000001,2.0
-1.3014647392594433e-08,7.035759622377942e-16,-1.2118237423454353e-08,0.0005274748847516924,7.0,98.0,0.40800000000000003,2.0
-1.1610517395583758e-08,6.861667461135706e-16,-1.239857859406676e-08,0.0005272652091214518,7.0,97.0,0.6120000000000001,2.0
-1.0252647448599825e-08,6.689203153912915e-16,-1.2701091706600036e-08,0.0005270424431364434,7.0,96.0,0.8160000000000001,2.0
-8.941037551650242e-09,6.518325329934842e-16,-1.3028098093456365e-08,0.0005268073041431534,7.0,95.0,1.02,2.0
-7.675687704752743e-09,6.348992941858317e-16,-1.3382258550211205e-08,0.0005265605094880686,7.0,94.0,1.2240000000000002,2.0
-6.456597907879453e-09,6.181165265771765e-16,-1.3766637742108467e-08,0.0005263027765176754,7.0,93.0,1.428,2.0
-5.283768161040513e-09,6.014801901195187e-16,-1.4184783855028233e-08,0.0005260348225784604,7.0,92.0,1.6320000000000001,2.0
-4.157198464263793e-09,5.849862771080164e-16,-1.4640827867724225e-08,0.0005257573650169104,7.0,91.0,1.836,2.0
-3.0768888174910096e-09,5.686308121809858e-16,-1.5139608329787126e-08,0.0005254711211795114,7.0,90.0,2.04,2.0
-2.0428392207728483e-09,5.524098523198971e-16,-1.5686829638124088e-08,0.0005251768084127503,7.0,89.0,2.244,2.0
-1.0550496740966351e-09,5.363194868493825e-16,-1.6289264777762245e-08,0.0005248751440631136,7.0,88.0,2.4480000000000004,2.0
-1.135201774446321e-10,5.203558374372307e-16,-1.6955017839501733e-08,0.0005245668454770877,7.0,87.0,2.652,2.0
7.81749269152752e-10,5.045150580943882e-16,-1.769386792216349e-08,0.0005242526300011595,7.0,86.0,2.856,2.0
1.6307586657360605e-09,4.887933351749586e-16,-1.851772546063563e-08,0.000523933214981815,7.0,85.0,3.06,2.0
2.433508012259682e-09,4.731868873762037e-16,-1.9441246344627985e-08,0.0005236093177655412,7.0,84.0,3.2640000000000002,2.0
3.189997308759094e-09,4.576919657385431e-16,-2.0482671346920598e-08,0.0005232816556988243,7.0,83.0,3.4680000000000004,2.0
3.9002265552266925e-09,4.4230485364555287e-16,-2.1664993619341495e-08,0.0005229509461281511,7.0,82.0,3.672,2.0
4.564195751642205e-09,4.2702186682397036e-16,-2.3017614226817845e-08,0.000522617906400008,7.0,81.0,3.8760000000000003,2.0
5.181904898033508e-09,4.1183935334368656e-16,-2.4578741579238427e-08,0.0005222832538608813,7.0,80.0,4.08,2.0
5.753353994377793e-09,3.9675369361775246e-16,-2.6398956306766706e-08,0.0005219477058572581,7.0,79.0,4.284,2.0
