dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
-9.424383386262998e-08,1.171451382101314e-15,-1.2430005593881335e-08,0.0005916279845640304,7.0,1.0,0.20400000000000001,2.0
-9.103867725483761e-08,1.1447564855749218e-15,-8.328733910065909e-09,0.0005930795958186444,7.0,2.0,0.40800000000000003,2.0
-8.786632294308543e-08,1.1181117511327003e-15,-8.399041161169912e-09,0.0005944637919572376,7.0,3.0,0.6120000000000001,2.0
-8.472677092740383e-08,1.091522203365325e-15,-8.469217147721854e-09,0.0005957815678007264,7.0,4.0,0.8160000000000001,2.0
-8.162002120775734e-08,1.0649926942635042e-15,-8.53931326815718e-09,0.0005970339181700264,7.0,5.0,1.02,2.0
-7.854607378419919e-08,1.0385279032179939e-15,-8.6093831152378e-09,0.0005982218378860536,7.0,6.0,1.2240000000000002,2.0
-7.55049286566812e-08,1.012132337019587e-15,-8.679482593436586e-09,0.0005993463217697242,7.0,7.0,1.428,2.0
-7.249658582522113e-08,9.858103298591196e-16,-8.74967004598086e-09,0.0006004083646419535,7.0,8.0,1.6320000000000001,2.0
-6.952104528981899e-08,9.595660433274666e-16,-8.820006388555577e-09,0.0006014089613236578,7.0,9.0,1.836,2.0
-6.657830705047475e-08,9.334034664155483e-16,-8.89055525297025e-09,0.0006023491066357527,7.0,10.0,2.04,2.0
-6.366837110718337e-08,9.073264155143191e-16,-8.961383140184818e-09,0.0006032297953991542,7.0,11.0,2.244,2.0
-6.07912374599651e-08,8.813385344147807e-16,-9.032559583968079e-09,0.0006040520224347785,7.0,12.0,2.4480000000000004,2.0
-5.794690610878448e-08,8.55443294307972e-16,-9.104157325432608e-09,0.0006048167825635411,7.0,13.0,2.652,2.0
-5.513537705368205e-08,8.296439937849724e-16,-9.1762525008157e-09,0.0006055250706063581,7.0,14.0,2.856,2.0
-5.235665029460712e-08,8.0394375883690695e-16,-9.248924840894152e-09,0.000606177881384145,7.0,15.0,3.06,2.0
-4.961072583162559e-08,7.783455428549356e-16,-9.322257886940115e-09,0.0006067762097178183,7.0,16.0,3.2640000000000002,2.0
-4.689760366467917e-08,7.528521266302631e-16,-9.396339219536483e-09,0.0006073210504282933,7.0,17.0,3.4680000000000004,2.0
-4.421728379378561e-08,7.274661183541334e-16,-9.471260707277655e-09,0.0006078133983364862,7.0,18.0,3.672,2.0
-4.1569766218970225e-08,7.021899536178321e-16,-9.547118771464204e-09,0.0006082542482633129,7.0,19.0,3.8760000000000003,2.0
-3.8955050940187424e-08,6.770258954126866e-16,-9.624014671631782e-09,0.0006086445950296891,7.0,20.0,4.08,2.0
-3.637313795749041e-08,6.519760341300632e-16,-9.702054813813581e-09,0.0006089854334565309,7.0,21.0,4.284,2.0
-3.3824027270828506e-08,6.270422875613713e-16,-9.78135108026361e-09,0.0006092777583647542,7.0,22.0,4.488,2.0
-3.130771888022705e-08,6.022264008980583e-16,-9.862021187864613e-09,0.0006095225645752746,7.0,23.0,4.692,2.0
-2.8824212785688586e-08,5.775299467316156e-16,-9.944189072357505e-09,0.0006097208469090082,7.0,24.0,4.896000000000001,2.0
-2.6373508987208033e-08,5.529543250535743e-16,-1.0027985304988034e-08,0.0006098736001868708,7.0,25.0,5.1000000000000005,2.0
-2.39556074847778e-08,5.285007632555064e-16,-1.0113547542565166e-08,0.0006099818192297784,7.0,26.0,5.304,2.0
-2.157050827841055e-08,5.041703161290239e-16,-1.0201021014777891e-08,0.0006100464988586468,7.0,27.0,5.508000000000001,2.0
-1.921821136810375e-08,4.799638658657815e-16,-1.0290559051954605e-08,0.0006100686338943919,7.0,28.0,5.712,2.0
-1.6898716753849797e-08,4.558821220574743e-16,-1.03823236580581e-08,0.0006100492191579295,7.0,29.0,5.916,2.0
-1.4612024435648695e-08,4.3192562169583785e-16,-1.0476486132809763e-08,0.0006099892494701757,7.0,30.0,6.12,2.0
-1.2358134413515645e-08,4.080947291726472e-16,-1.0573227748103449e-08,0.0006098897196520462,7.0,31.0,6.324000000000001,2.0
-1.0137046687430375e-08,3.843896362797219e-16,-1.067274048409884e-08,0.000609751624524457,7.0,32.0,6.5280000000000005,2.0
-7.948761257408092e-09,3.6081036220891947e-16,-1.077522783239585e-08,0.0006095759589083237,7.0,33.0,6.732000000000001,2.0
-5.793278123428519e-09,3.3735675355213994e-16,-1.0880905671239545e-08,0.0006093637176245624,7.0,34.0,6.936000000000001,2.0
-3.6705972855347403e-09,3.140284843013231e-16,-1.0990003223454096e-08,0.0006091158954940893,7.0,35.0,7.14,2.0
-1.5807187436811374e-09,2.9082505584845046e-16,-1.1102764102402096e-08,0.0006088334873378199,7.0,36.0,7.344,2.0
4.763575021170813e-10,2.6774579698554434e-16,-1.1219447460952302e-08,0.00060851748797667,7.0,37.0,7.548,2.0
2.50063145185992e-09,2.4478986390466733e-16,-1.1340329249306056e-08,0.0006081688922315558,7.0,38.0,7.752000000000001,2.0
4.492103105522031e-09,2.2195624019792424e-16,-1.1465703599021566e-08,0.0006077886949233931,7.0,39.0,7.956,2.0
6.450772463159171e-09,1.9924373685745966e-16,-1.1595884344596084e-08,0.0006073778908730976,7.0,40.0,8.16,2.0
8.376639524725723e-09,1.766509922754597e-16,-1.1731206703136823e-08,0.0006069374749015853,7.0,41.0,8.364,2.0
1.0269704290226756e-08,1.5417647224415088e-16,-1.1872029124878118e-08,0.0006064684418297722,7.0,42.0,8.568,2.0
1.2129966759672405e-08,1.3181846995580135e-16,-1.2018735342767044e-08,0.0006059717864785741,7.0,43.0,8.772,2.0
1.3957426933077878e-08,1.0957510600271989e-16,-1.2171736641259293e-08,0.0006054485036689066,7.0,44.0,8.976,2.0
1.575208481040009e-08,8.744432837725587e-17,-1.233147437465078e-08,0.0006048995882216863,7.0,45.0,9.180000000000001,2.0
1.7513940391694797e-08,6.542391247179983e-17,-1.2498422764750245e-08,0.0006043260349578282,7.0,46.0,9.384,2.0
1.9242993676903713e-08,4.351146107878349e-17,-1.2673092021203228e-08,0.0006037288386982489,7.0,47.0,9.588000000000001,2.0
2.0939244666077518e-08,2.1704404390679066e-17,-1.2856031817983498e-08,0.0006031089942638638,7.0,48.0,9.792000000000002,2.0
2.26026933591706e-08,0.0,-1.3047835187703362e-08,0.0006024674964755892,7.0,49.0,9.996,2.0
-3.5914238000415466e-08,3.687342010991251e-15,-1.026707572341809e-07,0.0010164836318688737,127.0,1.0,0.20400000000000001,2.0
-3.150869138182918e-08,3.602086248454221e-15,-1.9351914737969236e-08,0.0010161187657194073,127.0,2.0,0.40800000000000003,2.0
-2.7200906816616976e-08,3.5171971614871564e-15,-1.9705973147448384e-08,0.0010156727377827334,127.0,3.0,0.6120000000000001,2.0
-2.2990884304763616e-08,3.4326773755631805e-15,-2.0075851301509573e-08,0.0010151479250832367,127.0,4.0,0.8160000000000001,2.0
