dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
1.1404688428174003e-06,7.496388930267649e-15,6.573076482956484e-09,0.001864659527354776,7.0,99.0,0.272,1.0
1.1082896367933875e-06,7.221481419735764e-15,8.543017199577362e-09,0.0018243162603226685,7.0,98.0,0.544,1.0
1.076492062533921e-06,6.954437588716012e-15,8.398245376854518e-09,0.0017850961174973622,7.0,97.0,0.8160000000000001,1.0
1.0450761200390052e-06,6.695048372164915e-15,8.256611005481508e-09,0.0017469860598494501,7.0,96.0,1.088,1.0
1.0140418093086053e-06,6.443106991656724e-15,8.118156149715942e-09,0.001709973048349526,7.0,95.0,1.36,1.0
9.833891303427234e-07,6.198408955383419e-15,7.98292496866809e-09,0.0016740440439681834,7.0,94.0,1.6320000000000001,1.0
9.531180831413787e-07,5.960752058154702e-15,7.850963848325627e-09,0.0016391860076760162,7.0,93.0,1.9040000000000001,1.0
9.232286677045881e-07,5.7299363813980146e-15,7.722321543718743e-09,0.0016053859004436166,7.0,92.0,2.176,1.0
8.937208840323116e-07,5.505764293158517e-15,7.597049332109445e-09,0.001572630683241578,7.0,91.0,2.4480000000000004,1.0
8.645947321245495e-07,5.288040448099103e-15,7.47520117827136e-09,0.0015409073170404956,7.0,90.0,2.72,1.0
8.358502119813528e-07,5.07657178750039e-15,7.356833912872381e-09,0.001510202762810961,7.0,89.0,2.992,1.0
8.074873236026648e-07,4.8711675392607295e-15,7.242007425238178e-09,0.0014805039815235684,7.0,88.0,3.2640000000000002,1.0
7.795060669885175e-07,4.671639217896197e-15,7.130784872029365e-09,0.0014517979341489107,7.0,87.0,3.5360000000000005,1.0
7.519064421388939e-07,4.477800624540596e-15,7.023232903045947e-09,0.0014240715816575815,7.0,86.0,3.8080000000000003,1.0
7.246884490538151e-07,4.289467846945462e-15,6.919421906179399e-09,0.0013973118850201744,7.0,85.0,4.08,1.0
