dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
3.4860211160682543e-07,3.649839725649833e-15,1.0469930055289921e-08,0.0011741782351292218,7.0,1.0,0.272,1.0
3.4367248919038287e-07,3.536768513551725e-15,2.2937093867668902e-08,0.0011625097948521484,7.0,2.0,0.544,1.0
3.385951408326612e-07,3.4257135379097375e-15,2.1872632684951507e-08,0.001150970944126025,7.0,3.0,0.8160000000000001,1.0
3.333700665336528e-07,3.3166669822733173e-15,2.086985742137947e-08,0.0011395685445191003,7.0,4.0,1.088,1.0
3.279972662933861e-07,3.2096191721235655e-15,1.99240257152086e-08,0.0011283094575996217,7.0,5.0,1.36,1.0
3.224767401117947e-07,3.1045585748732422e-15,1.903090281514374e-08,0.0011172005449358396,7.0,6.0,1.6320000000000001,1.0
3.168084879889431e-07,3.001471799866754e-15,1.8186695434893196e-08,0.0011062486680960015,7.0,7.0,1.9040000000000001,1.0
3.109925099248009e-07,2.900343598380171e-15,1.7387995685554234e-08,0.0010954606886483564,7.0,8.0,2.176,1.0
3.050288059193606e-07,2.801156863621214e-15,1.663173334365275e-08,0.0010848434681611533,7.0,9.0,2.4480000000000004,1.0
2.9891737597265443e-07,2.703892630729253e-15,1.591513504043072e-08,0.0010744038682026402,7.0,10.0,2.72,1.0
2.926582200846577e-07,2.608530076775319e-15,1.5235689230366037e-08,0.0010641487503410662,7.0,11.0,2.992,1.0
2.8625133825537037e-07,2.515046520762095e-15,1.4591116006836516e-08,0.0010540849761446797,7.0,12.0,3.2640000000000002,1.0
2.796967304848001e-07,2.423417423623916e-15,1.3979340998798873e-08,0.0010442194071817296,7.0,13.0,3.5360000000000005,1.0
2.729943967729393e-07,2.3336163882267796e-15,1.3398472719766224e-08,0.0010345589050204643,7.0,14.0,3.8080000000000003,1.0
2.661443371198202e-07,2.2456151593683233e-15,1.2846782847852444e-08,0.0010251103312291323,7.0,15.0,4.08,1.0
2.591465515253612e-07,2.1593836237778558e-15,1.232268900303939e-08,0.0010158805473759836,7.0,16.0,4.352,1.0
2.52001039989661e-07,2.0748898101163267e-15,1.1824739662007902e-08,0.0010068764150292652,7.0,17.0,4.6240000000000006,1.0
2.447078025126874e-07,1.992099888976344e-15,1.135160090445006e-08,0.0009981047957572256,7.0,18.0,4.896000000000001,1.0
2.3726683909438708e-07,1.910978172882177e-15,1.0902044739886237e-08,0.000989572551128115,7.0,19.0,5.168,1.0
2.296781497348247e-07,1.8314871162897365e-15,1.0474938797208153e-08,0.0009812865427101809,7.0,20.0,5.44,1.0
2.2194173443396609e-07,1.753587315586598e-15,1.0069237194969728e-08,0.0009732536320716728,7.0,21.0,5.712,1.0
2.140575931918321e-07,1.677237509091988e-15,9.683972439076267e-09,0.0009654806807808386,7.0,22.0,5.984,1.0
2.0602572600842465e-07,1.6023945770567838e-15,9.318248213792389e-09,0.0009579745504059267,7.0,23.0,6.256,1.0
1.9784613288370578e-07,1.5290135416635236e-15,8.971232954302028e-09,0.0009507421025151867,7.0,24.0,6.5280000000000005,1.0
1.8951881381771722e-07,1.4570475670263949e-15,8.642154103481011e-09,0.0009437901986768667,7.0,25.0,6.800000000000001,1.0
1.810437688104286e-07,1.3864479591912397e-15,8.330292968879669e-09,0.0009371257004592158,7.0,26.0,7.072000000000001,1.0
1.7242099786187034e-07,1.3171641661355597e-15,8.03498010894797e-09,0.0009307554694304822,7.0,27.0,7.344,1.0
1.63650500972031e-07,1.2491437777685053e-15,7.755591185016704e-09,0.0009246863671589145,7.0,28.0,7.6160000000000005,1.0
1.5473227814089352e-07,1.1823325259308815e-15,7.49154322589429e-09,0.0009189252552127614,7.0,29.0,7.888000000000001,1.0
1.4566632936847877e-07,1.1166742843951499e-15,7.242291257536335e-09,0.0009134789951602717,7.0,30.0,8.16,1.0
1.3645265465476399e-07,1.0521110688654264e-15,7.0073252568401994e-09,0.0009083544485696943,7.0,31.0,8.432,1.0
1.2709125399978332e-07,9.885830369774807e-16,6.786167394101023e-09,0.0009035584770092774,7.0,32.0,8.704,1.0
1.175821274035121e-07,9.26028488298735e-16,6.57836953220025e-09,0.0008990979420472698,7.0,33.0,8.976,1.0
1.0792527486596361e-07,8.643838643282671e-16,6.38351095564281e-09,0.0008949797052519196,7.0,34.0,9.248000000000001,1.0
9.812069638709418e-08,8.035837484968115e-16,6.201196304613242e-09,0.000891210628191477,7.0,35.0,9.520000000000001,1.0
8.816839196697978e-08,7.435608661667535e-16,6.0310536933282425e-09,0.0008877975724341893,7.0,36.0,9.792000000000002,1.0
7.806836160555203e-08,6.842460846321338e-16,5.872732993075374e-09,0.0008847473995483058,7.0,37.0,10.064000000000002,1.0
6.782060530286793e-08,6.255684131186485e-16,5.7259042643428564e-09,0.0008820669711020744,7.0,38.0,10.336,1.0
5.742512305887615e-08,5.674550027836471e-16,5.5902563220276664e-09,0.0008797631486637447,7.0,39.0,10.608,1.0
4.688191487361093e-08,5.098311467161332e-16,5.465495421786966e-09,0.0008778427938015644,7.0,40.0,10.88,1.0
3.619098074704943e-08,4.52620279936765e-16,5.351344054887449e-09,0.0008763127680837832,7.0,41.0,11.152,1.0
2.5352320679223998e-08,3.9574397939785603e-16,5.2475398419170175e-09,0.0008751799330786484,7.0,42.0,11.424,1.0
1.436593467007949e-08,3.391219639833725e-16,5.153834515495292e-09,0.00087445115035441,7.0,43.0,11.696,1.0
3.231822719676734e-09,2.8267209450893575e-16,5.0699929842536545e-09,0.0008741332814793159,7.0,44.0,11.968,1.0
-8.050015172027988e-09,2.2631037372182125e-16,4.9957924699978165e-09,0.0008742331880216155,7.0,45.0,12.24,1.0
-1.9479579004996662e-08,1.6995094630095902e-16,4.931021712157816e-09,0.0008747577315495564,7.0,46.0,12.512,1.0
-3.1056868779269195e-08,1.1350609885693333e-16,4.875480232814025e-09,0.0008757137736313878,7.0,47.0,12.784,1.0
-4.278188449482089e-08,5.688625993198269e-17,4.828977657560991e-09,0.0008771081758353584,7.0,48.0,13.056000000000001,1.0
-5.4654626151663144e-08,0.0,4.791333086844284e-09,0.000878947799729717,7.0,49.0,13.328000000000001,1.0
1.040083548865816e-06,1.0297377753753029e-14,9.90052939976029e-09,0.002413269908512796,127.0,1.0,0.272,1.0
1.0313829596243295e-06,9.968366336282572e-15,3.781484314897348e-08,0.0023775080331637716,127.0,2.0,0.544,1.0
1.0219983055790586e-06,9.645792054954762e-15,3.4372527721505455e-08,0.0023420481413271832,127.0,3.0,0.8160000000000001,1.0
1.0119295867299575e-06,9.329606307561623e-15,3.140277845987984e-08,0.00230691482959419,127.0,4.0,1.088,1.0
1.0011768030771104e-06,9.01975573654778e-15,2.881584722778276e-08,0.002272132694555948,127.0,5.0,1.36,1.0
9.897399546203836e-07,8.716182229010476e-15,2.654345807640317e-08,0.0022377263328036173,127.0,6.0,1.6320000000000001,1.0
9.776190413598917e-07,8.418822916699566e-15,2.453274814531944e-08,0.0022037203409283547,127.0,7.0,1.9040000000000001,1.0
9.648140632955772e-07,8.127610176017518e-15,2.27421506869748e-08,0.0021701393155213193,127.0,8.0,2.176,1.0
9.51325020427425e-07,7.842471628019405e-15,2.113853079015192e-08,0.00213700785317367,127.0,9.0,2.4480000000000004,1.0
9.371519127555e-07,7.563330138412925e-15,1.9695150567396025e-08,0.0021043505504765637,127.0,10.0,2.72,1.0
9.222947402797526e-07,7.290103817558376e-15,1.8390196472482165e-08,0.0020721920040211593,127.0,11.0,2.992,1.0
9.067535030001979e-07,7.022706020468662e-15,1.7205695549188394e-08,0.0020405568103986148,127.0,12.0,3.2640000000000002,1.0
8.905282009168285e-07,6.761045346809313e-15,1.6126705827409217e-08,0.0020094695662000884,127.0,13.0,3.5360000000000005,1.0
8.736188340296556e-07,6.5050256408984565e-15,1.5140703233843027e-08,0.001978954868016738,127.0,14.0,3.8080000000000003,1.0
8.560254023386831e-07,6.254545991706852e-15,1.4237111530670316e-08,0.0019490373124397223,127.0,15.0,4.08,1.0
8.377479058438541e-07,6.009500732857847e-15,1.3406937811112805e-08,0.0019197414960602,127.0,16.0,4.352,1.0
8.187863445452787e-07,5.769779442627415e-15,1.2642486895234859e-08,0.001891092015469328,127.0,17.0,4.6240000000000006,1.0
7.991407184428657e-07,5.535266943944135e-15,1.193713539394273e-08,0.0018631134672582657,127.0,18.0,4.896000000000001,1.0
7.788110275366304e-07,5.305843304389202e-15,1.1285151388335503e-08,0.0018358304480181708,127.0,19.0,5.168,1.0
7.577972718265953e-07,5.0813838361964194e-15,1.0681549328452172e-08,0.0018092675543402018,127.0,20.0,5.44,1.0
