dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
1.3572550631877446e-07,4.3489707008402055e-15,3.2042398063529103e-08,0.0012676072665085238,7.0,1.0,0.272,1.0
1.4502476690351606e-07,4.222515482649794e-15,-1.3598416458820578e-08,0.001261202406410079,7.0,2.0,0.544,1.0
1.5377891659496778e-07,4.09772090076602e-15,-1.4255477263044038e-08,0.0012545433811159618,7.0,3.0,0.8160000000000001,1.0
1.6198795539313348e-07,3.974613729538266e-15,-1.4996539089967784e-08,0.0012476486223775896,7.0,4.0,1.088,1.0
1.6965188329804738e-07,3.853217580569864e-15,-1.5839938798297668e-08,0.0012405365619463787,7.0,5.0,1.36,1.0
1.7677070030966e-07,3.733552902718071e-15,-1.6809629697826036e-08,0.0012332256315737465,7.0,6.0,1.6320000000000001,1.0
1.8334440642801323e-07,3.615636982094095e-15,-1.793751021128939e-08,0.0012257342630111099,7.0,7.0,1.9040000000000001,1.0
1.8937300165308036e-07,3.4994839420630735e-15,-1.9267015895851216e-08,0.001218080888009886,7.0,8.0,2.176,1.0
1.948564859848653e-07,3.3851047432440907e-15,-2.0858853950942394e-08,0.0012102839383214916,7.0,9.0,2.4480000000000004,1.0
1.9979485942337556e-07,3.272507183510158e-15,-2.2800535669473217e-08,0.001202361845697344,7.0,10.0,2.72,1.0
2.041881219686283e-07,3.16169589798824e-15,-2.5223005540986512e-08,0.0011943330418888595,7.0,11.0,2.992,1.0
2.0803627362058174e-07,3.052672359059232e-15,-2.833140395432809e-08,0.0011862159586474557,7.0,12.0,3.2640000000000002,1.0
2.1133931437926997e-07,2.94543487635797e-15,-3.246629107412231e-08,0.0011780290277245491,7.0,13.0,3.5360000000000005,1.0
2.140972442446684e-07,2.8399785967732283e-15,-3.823747692347746e-08,0.0011697906808715572,7.0,14.0,3.8080000000000003,1.0
2.1631006321680168e-07,2.736295504447725e-15,-4.6855659514500193e-08,0.0011615193498398968,7.0,15.0,4.08,1.0
2.1797777129564326e-07,2.634374420778108e-15,-6.111446299427508e-08,0.0011532334663809849,7.0,16.0,4.352,1.0
2.1910036848122537e-07,2.5342010044149723e-15,-8.923362507023575e-08,0.0011449514622462384,7.0,17.0,4.6240000000000006,1.0
2.1967785477353472e-07,2.435757751262844e-15,-1.7046855390879563e-07,0.0011366917691870734,7.0,18.0,4.896000000000001,1.0
2.1971023017254285e-07,2.3390239944801947e-15,-2.9878784430849253e-06,0.0011284728189549086,7.0,19.0,5.168,1.0
2.1919749467828775e-07,2.2439759044794376e-15,1.8537450803721515e-07,0.0011203130433011601,7.0,20.0,5.44,1.0
2.181396482907542e-07,2.1505864889269144e-15,8.828258682271305e-08,0.0011122308739772448,7.0,21.0,5.712,1.0
2.165366910099365e-07,2.058825592742915e-15,5.7244754605806006e-08,0.0011042447427345799,7.0,22.0,5.984,1.0
2.143886228358613e-07,1.9686598981016634e-15,4.1975248145962686e-08,0.001096373081324582,7.0,23.0,6.256,1.0
2.1169544376849244e-07,1.8800529244313257e-15,3.2900513279610206e-08,0.0010886343214986684,7.0,24.0,6.5280000000000005,1.0
2.084571538078565e-07,1.792965028414002e-15,2.6893174198712438e-08,0.0010810468950082559,7.0,25.0,6.800000000000001,1.0
2.0467375295393268e-07,1.7073534039857355e-15,2.2628219354414265e-08,0.0010736292336047618,7.0,26.0,7.072000000000001,1.0
2.003452412067323e-07,1.623172082336509e-15,1.9448098229991774e-08,0.001066399769039603,7.0,27.0,7.344,1.0
1.954716185662611e-07,1.5403719319102423e-15,1.6989446359404895e-08,0.0010593769330641961,7.0,28.0,7.6160000000000005,1.0
1.9005288503251333e-07,1.458900658404794e-15,1.503511346296081e-08,0.0010525791574299585,7.0,29.0,7.888000000000001,1.0
1.8408904060549662e-07,1.3787028047719634e-15,1.344734166262416e-08,0.0010460248738883066,7.0,30.0,8.16,1.0
1.775800852851768e-07,1.2997197512174835e-15,1.2134520774464152e-08,0.0010397325141906582,7.0,31.0,8.432,1.0
1.705260190716051e-07,1.2218897152010342e-15,1.103335773439553e-08,0.0010337205100884297,7.0,32.0,8.704,1.0
1.629268419647493e-07,1.1451477514362294e-15,1.0098720254271967e-08,0.001028007293333038,7.0,33.0,8.976,1.0
1.5478255396461505e-07,1.0694257518906216e-15,9.297559165928288e-09,0.0010226112956759003,7.0,34.0,9.248000000000001,1.0
1.4609315507119478e-07,9.94652445785706e-16,8.605118377237232e-09,0.001017550948868434,7.0,35.0,9.520000000000001,1.0
1.3685864528450934e-07,9.207533995969118e-16,8.002487180786117e-09,0.0010128446846620555,7.0,36.0,9.792000000000002,1.0
1.2707902460455307e-07,8.4765101705361e-16,7.474971160499917e-09,0.0010085109348081816,7.0,37.0,10.064000000000002,1.0
1.1675429303129174e-07,7.752645391391106e-16,7.010979162108553e-09,0.0010045681310582302,7.0,38.0,10.336,1.0
1.0588445056478051e-07,7.035100440906623e-16,6.6012451670312495e-09,0.0010010347051636174,7.0,39.0,10.608,1.0
9.446949720498323e-08,6.323004473994532e-16,6.238273118312042e-09,0.0009979290888757607,7.0,40.0,10.88,1.0
8.25094329519151e-08,5.615455018106084e-16,5.915933567889821e-09,0.0009952697139460763,7.0,41.0,11.152,1.0
7.000425780555713e-08,4.911517973231938e-16,5.629165818434476e-09,0.0009930750121259822,7.0,42.0,11.424,1.0
5.6953971765928334e-08,4.2102276119021384e-16,5.373754714649509e-09,0.0009913634151668949,7.0,43.0,11.696,1.0
4.335857483301919e-08,3.510586579186111e-16,5.146161132099572e-09,0.0009901533548202313,7.0,44.0,11.968,1.0
2.9218067006839217e-08,2.811565892692683e-16,4.943391673665701e-09,0.0009894632628374086,7.0,45.0,12.24,1.0
1.4532448287382698e-08,2.1121049425700632e-16,4.762897386106899e-09,0.0009893115709698433,7.0,46.0,12.512,1.0
-6.982813253617623e-10,1.4111114915058505e-16,4.602494226393788e-09,0.0009897167109689533,7.0,47.0,12.784,1.0
-1.6474121831361853e-08,7.074616747270367e-17,4.460300017049436e-09,0.0009906971145861544,7.0,48.0,13.056000000000001,1.0
-3.2795073230663195e-08,0.0,4.334684035376279e-09,0.0009922712135728646,7.0,49.0,13.328000000000001,1.0
7.665441203651601e-07,1.2053053409164288e-14,1.5723887365312452e-08,0.002667674999207391,127.0,1.0,0.272,1.0
7.810427504779541e-07,1.1680746884821357e-14,-2.567873802190433e-08,0.0026381619649612,127.0,2.0,0.544,1.0
7.940965198097349e-07,1.1314648758509534e-14,-2.80453957019538e-08,0.002608302790860322,127.0,3.0,0.8160000000000001,1.0
8.057054283603505e-07,1.0954779725798047e-14,-3.099938561342223e-08,0.002578145490116627,127.0,4.0,1.088,1.0
8.158694761299491e-07,1.0601152550486209e-14,-3.479196313594322e-08,0.0025477380759419774,127.0,5.0,1.36,1.0
8.245886631184241e-07,1.0253772064603475e-14,-3.984092626318263e-08,0.0025171285615482406,127.0,6.0,1.6320000000000001,1.0
8.318629893258138e-07,9.912635168409386e-15,-4.689601297334457e-08,0.0024863649601472824,127.0,7.0,1.9040000000000001,1.0
8.376924547521217e-07,9.577730830393613e-15,-5.7450265766115496e-08,0.002455495284950968,127.0,8.0,2.176,1.0
8.420770593973252e-07,9.249040087275916e-15,-7.496473906199658e-08,0.002424567549171165,127.0,9.0,2.4480000000000004,1.0
8.450168032614813e-07,8.92653604400619e-15,-1.0970481040949607e-07,0.002393629766019736,127.0,10.0,2.72,1.0
8.465116863445178e-07,8.610183873764428e-15,-2.1162335291076052e-07,0.0023627299487085493,127.0,11.0,2.992,1.0
8.465617086464802e-07,8.299940817960731e-15,-6.202094738406625e-06,0.00233191611044947,127.0,12.0,3.2640000000000002,1.0
8.451668701673761e-07,7.995756186235323e-15,2.1807874982111754e-07,0.002301236264454363,127.0,13.0,3.5360000000000005,1.0
8.423271709071143e-07,7.697571356458526e-15,1.0500577788272843e-07,0.0022707384239350967,127.0,14.0,3.8080000000000003,1.0
8.380426108658471e-07,7.405319774730783e-15,6.821040641580165e-08,0.0022404706021035337,127.0,15.0,4.08,1.0
8.323131900434373e-07,7.118926955382647e-15,4.9986347350844286e-08,0.002210480812171542,127.0,16.0,4.352,1.0
8.251389084399648e-07,6.838310480974772e-15,3.911422633202094e-08,0.002180817067350987,127.0,17.0,4.6240000000000006,1.0
8.165197660554259e-07,6.563380002297939e-15,3.1897660626886003e-08,0.0021515273808537334,127.0,18.0,4.896000000000001,1.0
8.06455762889756e-07,6.294037238373029e-15,2.6762984817382193e-08,0.0021226597658916485,127.0,19.0,5.168,1.0
7.949468989430082e-07,6.030175976451033e-15,2.2926786096603385e-08,0.0020942622356765975,127.0,20.0,5.44,1.0
7.819931742152055e-07,5.771682072013064e-15,1.9955179677638186e-08,0.002066382803420445,127.0,21.0,5.712,1.0
7.675945887062639e-07,5.518433448770335e-15,1.758843763406215e-08,0.0020390694823350596,127.0,22.0,5.984,1.0
7.517511424162978e-07,5.270300098664171e-15,1.5661576753241497e-08,0.002012370285632304,127.0,23.0,6.256,1.0
