dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
4.204100304897902e-07,1.7779884352256642e-14,4.229177008822208e-08,0.0031797604357538677,7.0,99.0,0.272,1.0
4.227825226009012e-07,1.7361219759246028e-14,-1.764661686544278e-07,0.0031664786155672715,7.0,98.0,0.544,1.0
4.2491763415339414e-07,1.694447926233528e-14,-1.9518441386547788e-07,0.0031530928999121675,7.0,97.0,0.8160000000000001,1.0
4.2681536514728423e-07,1.6529691357552845e-14,-2.1857044339681407e-07,0.0031396120746830626,7.0,96.0,1.088,1.0
4.284757155825335e-07,1.6116882756408718e-14,-2.486273935792041e-07,0.003126044925774466,7.0,95.0,1.36,1.0
4.298986854591572e-07,1.570607838589447e-14,-2.88695057613574e-07,0.0031124002390808844,7.0,94.0,1.6320000000000001,1.0
4.3108427477721606e-07,1.5297301388483248e-14,-3.44788023293343e-07,0.003098686800496823,7.0,93.0,1.9040000000000001,1.0
4.320324835365998e-07,1.4890573122129758e-14,-4.289437977959876e-07,0.003084913395916793,7.0,92.0,2.176,1.0
4.3274331173738463e-07,1.4485913160270286e-14,-5.692795550495776e-07,0.0030710888112353008,7.0,91.0,2.4480000000000004,1.0
4.3321675937954006e-07,1.4083339291822677e-14,-8.503028267599655e-07,0.0030572218323468535,7.0,90.0,2.72,1.0
4.3345282646313066e-07,1.3682867521186348e-14,-1.6964320672968583e-06,0.0030433212451459572,7.0,89.0,2.992,1.0
4.3345151298803856e-07,1.3284512068242291e-14,0.000303283598860077,0.003029395835527122,7.0,88.0,3.2640000000000002,1.0
4.332128189543893e-07,1.2888285368353069e-14,1.6599773937853618e-06,0.003015454389384853,7.0,87.0,3.5360000000000005,1.0
4.3273674436202325e-07,1.2494198072362805e-14,8.277847679954651e-07,0.003001505692613661,7.0,86.0,3.8080000000000003,1.0
4.320232892111645e-07,1.21022590465972e-14,5.493534180723975e-07,0.0029875585311080503,7.0,85.0,4.08,1.0
4.31072453501589e-07,1.1712475372863526e-14,4.099379838265491e-07,0.00297362169076253,7.0,84.0,4.352,1.0
4.29884237233441e-07,1.1324852348450617e-14,3.262226202449476e-07,0.002959703957471608,7.0,83.0,4.6240000000000006,1.0
4.284586404067017e-07,1.093939348612888e-14,2.703842033679173e-07,0.0029458141171297895,7.0,82.0,4.896000000000001,1.0
4.267956630212911e-07,1.0556100514150293e-14,2.3048597975007813e-07,0.0029319609556315847,7.0,81.0,5.168,1.0
4.248953050772701e-07,1.0174973376248405e-14,2.005554475150396e-07,0.0029181532588715008,7.0,80.0,5.44,1.0
4.227575665746501e-07,9.79601023163833e-15,1.7727291908978335e-07,0.0029043998127440437,7.0,79.0,5.712,1.0
4.2038244751341964e-07,9.419207455016761e-15,1.5864584760073607e-07,0.002890709403143722,7.0,78.0,5.984,1.0
4.1776994789354457e-07,9.044559636561948e-15,1.4340588438926832e-07,0.002877090815965044,7.0,77.0,6.256,1.0
4.149200677150781e-07,8.67205958193372e-15,1.3070726883285152e-07,0.0028635528371025146,7.0,76.0,6.5280000000000005,1.0
4.118328069779708e-07,8.301698312273474e-15,1.1996436362134596e-07,0.0028501042524506446,7.0,75.0,6.800000000000001,1.0
4.085081656822645e-07,7.93346506420417e-15,1.1075879029261563e-07,0.0028367538479039394,7.0,74.0,7.072000000000001,1.0
4.049461438279402e-07,7.567347289830351e-15,1.0278369682919006e-07,0.002823510409356907,7.0,73.0,7.344,1.0
4.011467414149788e-07,7.203330656738122e-15,9.58089176999023e-08,0.002810382722704055,7.0,72.0,7.6160000000000005,1.0
3.9710995844341846e-07,6.8413990479951515e-15,8.965842634910647e-08,0.002797379573839892,7.0,71.0,7.888000000000001,1.0
3.9283579491322487e-07,6.481534562150688e-15,8.419530120977005e-08,0.002784509748658924,7.0,70.0,8.16,1.0
3.8832425082443224e-07,6.123717513235544e-15,7.931143791856461e-08,0.0027717820330556584,7.0,69.0,8.432,1.0
3.835753261770254e-07,5.767926430762106e-15,7.492034700270935e-08,0.002759205212924603,7.0,68.0,8.704,1.0
3.7858902097094735e-07,5.414138059724326e-15,7.095200883542571e-08,0.002746788074160268,7.0,67.0,8.976,1.0
3.7336533520633493e-07,5.0623273605977255e-15,6.734913143319665e-08,0.0027345394026571566,7.0,66.0,9.248000000000001,1.0
3.679042688830322e-07,4.712467509339404e-15,6.40643842330656e-08,0.0027224679843097796,7.0,65.0,9.520000000000001,1.0
3.622058220011571e-07,4.364529897388019e-15,6.105832328771217e-08,0.0027105826050126424,7.0,64.0,9.792000000000002,1.0
3.5626999456064876e-07,4.018484131663808e-15,5.829781427988688e-08,0.0026988920506602534,7.0,63.0,10.064000000000002,1.0
3.500967865615186e-07,3.674298034568568e-15,5.575481939758678e-08,0.0026874051071471205,7.0,62.0,10.336,1.0
3.436861980037591e-07,3.331937643985674e-15,5.340545372678663e-08,0.0026761305603677523,7.0,61.0,10.608,1.0
3.3703822888741565e-07,2.9913672132800683e-15,5.122924381046596e-08,0.0026650771962166532,7.0,60.0,10.88,1.0
3.3015287921244284e-07,2.6525492112982614e-15,4.9208539576916254e-08,0.0026542538005883323,7.0,59.0,11.152,1.0
3.2303014897882546e-07,2.315444322368335e-15,4.7328043864258854e-08,0.0026436691593772987,7.0,58.0,11.424,1.0
3.156700381866242e-07,1.9800114462999415e-15,4.5574432985956635e-08,0.002633332058478058,7.0,57.0,11.696,1.0
3.080725468357707e-07,1.6462076983843008e-15,4.393604842710905e-08,0.0026232512837851183,7.0,56.0,11.968,1.0
3.0023767492632585e-07,1.3139884093942033e-15,4.240264459073173e-08,0.002613435621192987,7.0,55.0,12.24,1.0
2.9216542245826295e-07,9.833071255840094e-16,4.096518104686431e-08,0.002603893856596172,7.0,54.0,12.512,1.0
2.838557894315706e-07,6.5411560868964925e-16,3.961565039477991e-08,0.0025946347758891808,7.0,53.0,12.784,1.0
2.753087758462945e-07,3.26363835928623e-16,3.8346934808392215e-08,0.0025856671649665194,7.0,52.0,13.056000000000001,1.0
2.665243817023509e-07,0.0,3.715268584044987e-08,0.002576999809722698,7.0,51.0,13.328000000000001,1.0
7.830615486216436e-07,3.6199823655320045e-14,4.622858026810217e-08,0.006298572461393236,127.0,99.0,0.272,1.0
7.95957655757158e-07,3.5364912840558065e-14,-6.47413057280468e-08,0.0062752504939321075,127.0,98.0,0.544,1.0
8.081335978470378e-07,3.4532741332938636e-14,-6.834555400120555e-08,0.006251472485621964,127.0,97.0,0.8160000000000001,1.0
8.195893748910779e-07,3.370340147004047e-14,-7.239490256399766e-08,0.0062272627688732965,127.0,96.0,1.088,1.0
8.30324986889415e-07,3.2876981420906097e-14,-7.697931419861114e-08,0.006202645676096589,127.0,95.0,1.36,1.0
8.403404338419049e-07,3.2053565186041897e-14,-8.221462694278442e-08,0.006177645539702332,127.0,94.0,1.6320000000000001,1.0
8.49635715748669e-07,3.1233232597418117e-14,-8.825257768963732e-08,0.006152286692101015,127.0,93.0,1.9040000000000001,1.0
8.582108326096769e-07,3.0416059318468815e-14,-9.529587668537661e-08,0.006126593465703121,127.0,92.0,2.176,1.0
8.660657844248755e-07,2.960211684409193e-14,-1.0362157445727213e-07,0.00610059019291914,127.0,91.0,2.4480000000000004,1.0
8.732005711943637e-07,2.8791472500649226e-14,-1.1361858029302377e-07,0.006074301206159559,127.0,90.0,2.72,1.0
8.796151929181033e-07,2.7984189445966345e-14,-1.2585045376802786e-07,0.006047750837834863,127.0,89.0,2.992,1.0
8.853096495959652e-07,2.7180326669332734e-14,-1.4116584287290522e-07,0.006020963420355546,127.0,88.0,3.2640000000000002,1.0
8.902839412282304e-07,2.6379938991501717e-14,-1.6090485580688054e-07,0.005993963286132088,127.0,87.0,3.5360000000000005,1.0
8.945380678145344e-07,2.5583077064690458e-14,-1.8731504825849158e-07,0.005966774767574983,127.0,86.0,3.8080000000000003,1.0
8.980720293552495e-07,2.4789787372579972e-14,-2.2447603998258446e-07,0.005939422197094713,127.0,85.0,4.08,1.0
9.00885825850026e-07,2.400011223031511e-14,-2.806440137838019e-07,0.005911929907101772,127.0,84.0,4.352,1.0
