dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
5.813636443479062e-07,3.91588614653565e-15,6.735691480893947e-09,0.0013484183838276,7.0,1.0,0.272,1.0
5.712631467386194e-07,3.790814510950361e-15,1.2382720181062473e-08,0.0013303762132774045,7.0,2.0,0.544,1.0
5.610409818705058e-07,3.668357304383157e-15,1.1979576552241876e-08,0.0013126322016720508,7.0,3.0,0.8160000000000001,1.0
5.506971497436149e-07,3.54848000103035e-15,1.1589254531805598e-08,0.0012951916801020107,7.0,4.0,1.088,1.0
5.402316503578896e-07,3.431146716442609e-15,1.1211436766006724e-08,0.001278059979657759,7.0,5.0,1.36,1.0
5.296444837133338e-07,3.3163202075249487e-15,1.0845820489347494e-08,0.0012612424314297696,7.0,6.0,1.6320000000000001,1.0
5.18935649809993e-07,3.2039618725367445e-15,1.0492116695651857e-08,0.0012447443665085155,7.0,7.0,1.9040000000000001,1.0
5.081051486478216e-07,3.0940317510917117e-15,1.0150049365120322e-08,0.0012285711159844706,7.0,8.0,2.176,1.0
4.971529802268233e-07,2.986488524157931e-15,9.81935474326633e-09,0.0012127280109481095,7.0,9.0,2.4480000000000004,1.0
4.860791445470403e-07,2.881289514057818e-15,9.49978066697967e-09,0.001197220382489905,7.0,10.0,2.72,1.0
4.7488364160843795e-07,2.778390684468152e-15,9.191085934591539e-09,0.0011820535617003305,7.0,11.0,2.992,1.0
4.6356647141101265e-07,2.67774664042006e-15,8.893039716853312e-09,0.0011672328796698602,7.0,12.0,3.2640000000000002,1.0
4.5212763395477956e-07,2.57931062829902e-15,8.605421005209054e-09,0.0011527636674889682,7.0,13.0,3.5360000000000005,1.0
4.4056712923970455e-07,2.483034535844859e-15,8.328018094972604e-09,0.001138651256248128,7.0,14.0,3.8080000000000003,1.0
4.2888495726587305e-07,2.3888688921517584e-15,8.06062810101025e-09,0.0011249009770378127,7.0,15.0,4.08,1.0
4.1708111803315965e-07,2.2967628676682535e-15,7.803056502857175e-09,0.001111518160948497,7.0,16.0,4.352,1.0
4.051556115416784e-07,2.206664274197222e-15,7.55511671855545e-09,0.001098508139070654,7.0,17.0,4.6240000000000006,1.0
3.931084377913799e-07,2.1185195648959008e-15,7.316629703222909e-09,0.0010858762424947577,7.0,18.0,4.896000000000001,1.0
3.809395967822508e-07,2.032273834275877e-15,7.087423572657573e-09,0.0010736278023112814,7.0,19.0,5.168,1.0
3.686490885143215e-07,1.9478708182030858e-15,6.867333248782833e-09,0.0010617681496106993,7.0,20.0,5.44,1.0
3.5623691298757306e-07,1.8652528938978193e-15,6.6562001260152565e-09,0.0010503026154834846,7.0,21.0,5.712,1.0
3.4370307020199407e-07,1.784361079934712e-15,6.453871757205894e-09,0.0010392365310201118,7.0,22.0,5.984,1.0
3.3104756015763387e-07,1.705135036242759e-15,6.260201557602126e-09,0.0010285752273110538,7.0,23.0,6.256,1.0
3.182703828544412e-07,1.6275130641053015e-15,6.075048525628744e-09,0.0010183240354467848,7.0,24.0,6.5280000000000005,1.0
3.053715382924389e-07,1.5514321061600334e-15,5.8982769797373e-09,0.0010084882865177781,7.0,25.0,6.800000000000001,1.0
2.923510264716117e-07,1.476827746399e-15,5.729756309709637e-09,0.000999073311614508,7.0,26.0,7.072000000000001,1.0
2.792088473919843e-07,1.4036342101685978e-15,5.569360741999373e-09,0.0009900844418274477,7.0,27.0,7.344,1.0
2.6594500105353777e-07,1.3317843641695731e-15,5.416969117831298e-09,0.0009815270082470715,7.0,28.0,7.6160000000000005,1.0
2.5255948745627587e-07,1.2612097164570268e-15,5.272464683535408e-09,0.0009734063419638524,7.0,29.0,7.888000000000001,1.0
2.3905230660019856e-07,1.1918404164404075e-15,5.135734892111687e-09,0.0009657277740682647,7.0,30.0,8.16,1.0
2.254234584853135e-07,1.123605254883521e-15,5.006671215475795e-09,0.0009584966356507819,7.0,31.0,8.432,1.0
2.1167294311161308e-07,1.056431663904515e-15,4.885168966647162e-09,0.0009517182578018776,7.0,32.0,8.704,1.0
1.9780076047909347e-07,9.902457169758972e-16,4.771127131318365e-09,0.0009453979716120257,7.0,33.0,8.976,1.0
1.838069105877756e-07,9.24972128924523e-16,4.664448208199777e-09,0.0009395411081716996,7.0,34.0,9.248000000000001,1.0
1.6969139343761383e-07,8.605342559315982e-16,4.565038057580926e-09,0.0009341529985713735,7.0,35.0,9.520000000000001,1.0
1.5545420902866902e-07,7.968540955326818e-16,4.472805757780876e-09,0.0009292389739015208,7.0,36.0,9.792000000000002,1.0
1.410953573608936e-07,7.338522866176845e-16,4.387663468687258e-09,0.0009248043652526155,7.0,37.0,10.064000000000002,1.0
1.2661483843430663e-07,6.714481094308652e-16,4.309526302420144e-09,0.0009208545037151308,7.0,38.0,10.336,1.0
1.1201265224890812e-07,6.09559485570838e-16,4.238312200258949e-09,0.000917394720379541,7.0,39.0,10.608,1.0
9.728879880469229e-08,5.481029779905656e-16,4.173941815782957e-09,0.0009144303463363197,7.0,40.0,10.88,1.0
8.24432781016668e-08,4.869937909973631e-16,4.116338403727974e-09,0.0009119667126759402,7.0,41.0,11.152,1.0
6.747609013982976e-08,4.261457702528971e-16,4.065427714251652e-09,0.0009100091504888765,7.0,42.0,11.424,1.0
5.238723491916782e-08,3.654714027731853e-16,4.021137892331772e-09,0.0009085629908656023,7.0,43.0,11.696,1.0
3.717671243970192e-08,3.048818169285958e-16,3.983399381999205e-09,0.0009076335648965914,7.0,44.0,11.968,1.0
2.1844522701409244e-08,2.4428678244385007e-16,3.952144835085593e-09,0.0009072262036723177,7.0,45.0,12.24,1.0
6.390665704329703e-09,1.8359471039801894e-16,3.9273090243620525e-09,0.0009073462382832543,7.0,46.0,12.512,1.0
-9.184858551589917e-09,1.2271265322452552e-16,3.908828760634149e-09,0.0009079989998198754,7.0,47.0,12.784,1.0
-2.488205006631921e-08,6.154630471114403e-17,3.8966428138426355e-09,0.0009091898193726547,7.0,48.0,13.056000000000001,1.0
-4.0700908839846765e-08,0.0,3.890691837652673e-09,0.0009109240280320656,7.0,49.0,13.328000000000001,1.0
1.4414154607023591e-06,1.092361604169785e-14,7.578395222967218e-09,0.0026835592334633175,127.0,1.0,0.272,1.0
1.4193438181085024e-06,1.0569533556660794e-14,1.6042416577351076e-08,0.002636329891965886,127.0,2.0,0.544,1.0
1.3967838031041727e-06,1.0223217975712054e-14,1.5350857740222017e-08,0.0025898398612841903,127.0,3.0,0.8160000000000001,1.0
1.3737354156894532e-06,9.884549429878406e-15,1.4693806544459708e-08,0.002544106269160679,127.0,4.0,1.088,1.0
1.3501986558643064e-06,9.55340488711328e-15,1.4069249345499508e-08,0.0024991462433378003,127.0,5.0,1.36,1.0
1.3261735236286747e-06,9.229658152296788e-15,1.3475336228798934e-08,0.002454976911558006,127.0,6.0,1.6320000000000001,1.0
1.301660018982669e-06,8.913179867235669e-15,1.291036470024639e-08,0.0024116154015637434,127.0,7.0,1.9040000000000001,1.0
1.276658141926209e-06,8.603837510663343e-15,1.2372765287732614e-08,0.0023690788410974627,127.0,8.0,2.176,1.0
1.2511678924593023e-06,8.301495398239877e-15,1.1861088798522316e-08,0.002327384357901613,127.0,9.0,2.4480000000000004,1.0
1.2251892705820063e-06,8.006014682552008e-15,1.1373995013419229e-08,0.0022865490797186424,127.0,10.0,2.72,1.0
1.1987222762942484e-06,7.717253353113118e-15,1.0910242632744081e-08,0.0022465901342910016,127.0,11.0,2.992,1.0
1.1717669095960629e-06,7.435066236363264e-15,1.0468680315480521e-08,0.00220752464936114,127.0,12.0,3.2640000000000002,1.0
1.144323170487469e-06,7.159304995669147e-15,1.0048238674873654e-08,0.002169369752671505,127.0,13.0,3.5360000000000005,1.0
1.1163910589683865e-06,6.889818131324149e-15,9.647923113900388e-09,0.0021321425719645487,127.0,14.0,3.8080000000000003,1.0
1.0879705750389488e-06,6.6264509805482805e-15,9.266807399541665e-09,0.0020958602349827175,127.0,15.0,4.08,1.0
1.0590617186990114e-06,6.369045717488235e-15,8.904027887967393e-09,0.002060539869468463,127.0,16.0,4.352,1.0
1.0296644899486918e-06,6.11744135321736e-15,8.558778325937955e-09,0.0020261986031642333,127.0,17.0,4.6240000000000006,1.0
9.997788887879336e-07,5.871473735735656e-15,8.23030516129202e-09,0.001992853563812477,127.0,18.0,4.896000000000001,1.0
9.694049152167283e-07,5.630975549969787e-15,7.917903306331417e-09,0.0019605218791556443,127.0,19.0,5.168,1.0
9.385425692351074e-07,5.395776317773078e-15,7.620912303192187e-09,0.0019292206769361846,127.0,20.0,5.44,1.0
9.071918508430244e-07,5.165702397925507e-15,7.338712847667055e-09,0.0018989670848965476,127.0,21.0,5.712,1.0
8.753527600405444e-07,4.940576986133719e-15,7.070723633045851e-09,0.0018697782307791812,127.0,22.0,5.984,1.0
8.430252968276292e-07,4.72022011503101e-15,6.8163984798743385e-09,0.0018416712423265352,127.0,23.0,6.256,1.0
8.102094612042788e-07,4.5044486541773414e-15,6.575223722175606e-09,0.001814663247281059,127.0,24.0,6.5280000000000005,1.0
7.769052531704781e-07,4.293076310059331e-15,6.3467158235225716e-09,0.0017887713733852027,127.0,25.0,6.800000000000001,1.0
7.431126727262764e-07,4.085913626090257e-15,6.130419199893309e-09,0.0017640127483814138,127.0,26.0,7.072000000000001,1.0
7.088317198716244e-07,3.882767982610055e-15,5.925904228552819e-09,0.001740404500012143,127.0,27.0,7.344,1.0
6.740623946065409e-07,3.683443596885321e-15,5.732765424841386e-09,0.0017179637560198395,127.0,28.0,7.6160000000000005,1.0
6.388046969310452e-07,3.4877415231093105e-15,5.550619770389151e-09,0.0016967076441469515,127.0,29.0,7.888000000000001,1.0
6.030586268451143e-07,3.2954596524019353e-15,5.379105178419437e-09,0.0016766532921359285,127.0,30.0,8.16,1.0
5.668241843487215e-07,3.10639271280977e-15,5.217879083167554e-09,0.0016578178277292213,127.0,31.0,8.432,1.0
