dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
-6.279122845643885e-09,4.904947183208004e-15,-7.811516518761518e-07,0.001169882715468572,7.0,1.0,0.272,1.0
7.055912960368615e-09,4.771333206486583e-15,-1.001976887539943e-08,0.0011670015754417734,7.0,2.0,0.544,1.0
1.9827035394983763e-08,4.6391884836988984e-15,-1.0347150257483725e-08,0.0011637850124070945,7.0,3.0,0.8160000000000001,1.0
3.2034244458220584e-08,4.508534095187611e-15,-1.0703051601267795e-08,0.001160250912876081,7.0,4.0,1.088,1.0
4.367754015007146e-08,4.379388482790147e-15,-1.1091843393434762e-08,0.0011564171633602772,7.0,5.0,1.36,1.0
5.475692247049839e-08,4.251767449838737e-15,-1.151878590886037e-08,0.00115230165037123,7.0,6.0,1.6320000000000001,1.0
6.527239141954507e-08,4.1256841611603864e-15,-1.1990267793979925e-08,0.0011479222604204847,7.0,7.0,1.9040000000000001,1.0
7.522394699720964e-08,4.001149143076896e-15,-1.2514125767734122e-08,0.0011432968800195854,7.0,8.0,2.176,1.0
8.461158920345595e-08,3.878170283404854e-15,-1.3100079548218691e-08,0.0011384433956800792,7.0,9.0,2.4480000000000004,1.0
9.343531803832392e-08,3.756752831455629e-15,-1.3760333553024732e-08,0.0011333796939135108,7.0,10.0,2.72,1.0
1.0169513350180213e-07,3.636899398035382e-15,-1.4510425075498768e-08,0.0011281236612314255,7.0,11.0,2.992,1.0
1.0939103559386593e-07,3.5186099554450625e-15,-1.5370445358485315e-08,0.001122693184145369,7.0,12.0,3.2640000000000002,1.0
1.1652302431456278e-07,3.401881837480402e-15,-1.6366839956703582e-08,0.0011171061491668862,7.0,13.0,3.5360000000000005,1.0
1.2309109966383758e-07,3.2867097394319233e-15,-1.7535136539076896e-08,0.0011113804428075234,7.0,14.0,3.8080000000000003,1.0
1.2909526164175115e-07,3.173085718084936e-15,-1.8924209867247982e-08,0.0011055339515788252,7.0,15.0,4.08,1.0
1.345355102482313e-07,3.0609991917195353e-15,-2.0603199315540293e-08,0.0010995845619923379,7.0,16.0,4.352,1.0
