dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
5.544285362523116e-07,4.245716594530235e-15,7.65782479962048e-09,0.0017745471462950585,17.0,99.0,0.6188000000000001,3.0
5.423938887201169e-07,4.0905062254626095e-15,1.2896960102272242e-08,0.00174254289792915,17.0,98.0,1.2376000000000003,3.0
5.304138439410936e-07,3.9396736824469184e-15,1.2590315461908343e-08,0.0017112514887150073,17.0,97.0,1.8564000000000005,3.0
5.184884019152417e-07,3.793114058241057e-15,1.2289659694638626e-08,0.001680669722546404,17.0,96.0,2.4752000000000005,3.0
5.066175626425831e-07,3.6507228601830005e-15,1.1995040517987475e-08,0.0016507944033171136,17.0,95.0,3.0940000000000003,3.0
4.948013261230726e-07,3.5123960101908104e-15,1.170650653139766e-08,0.0016216223349209114,17.0,94.0,3.712800000000001,3.0
4.830396923567502e-07,3.378029844762637e-15,1.1424107236947856e-08,0.0015931503212515707,17.0,93.0,4.331600000000001,3.0
4.713326613435944e-07,3.247521114976724e-15,1.1147893060098108e-08,0.001565375166202866,17.0,92.0,4.950400000000001,3.0
4.5968023308361173e-07,3.1207669864913946e-15,1.0877915371565472e-08,0.0015382936736685721,17.0,91.0,5.5692,3.0
4.4808240757679717e-07,2.997665039545072e-15,1.0614226509442764e-08,0.001511902647542463,17.0,90.0,6.188000000000001,3.0
4.365391848231642e-07,2.878113268956267e-15,1.0356879802148735e-08,0.0014861988917183125,17.0,89.0,6.8068,3.0
4.2505056482270097e-07,2.7620100841235776e-15,1.0105929591892499e-08,0.0014611792100898949,17.0,88.0,7.425600000000002,3.0
4.1361654757541096e-07,2.6492543090256896e-15,9.861431258957781e-09,0.0014368404065509847,17.0,87.0,8.044400000000001,3.0
4.022371330812824e-07,2.5397451822213775e-15,9.623441246543532e-09,0.0014131792849953564,17.0,86.0,8.663200000000002,3.0
3.909123213403504e-07,2.4333823568495066e-15,9.39201708646835e-09,0.0013901926493167832,17.0,85.0,9.282000000000002,3.0
3.796421123525615e-07,2.3300659006290357e-15,9.167217425374521e-09,0.0013678773034090405,17.0,84.0,9.900800000000002,3.0
3.6842650611796745e-07,2.2296962958590007e-15,8.94910205214314e-09,0.0013462300511659022,17.0,83.0,10.519600000000002,3.0
3.572655026365432e-07,2.1321744394185433e-15,8.737731925517932e-09,0.0013252476964811415,17.0,82.0,11.1384,3.0
3.4615910190828216e-07,2.037401642766876e-15,8.533169203098444e-09,0.001304927043248534,17.0,81.0,11.757200000000001,3.0
3.351073039332009e-07,1.945279631943319e-15,8.335477270871834e-09,0.0012852648953618532,17.0,80.0,12.376000000000001,3.0
3.2411010871128785e-07,1.8557105475672735e-15,8.144720773672331e-09,0.0012662580567148738,17.0,79.0,12.9948,3.0
3.1316751624254956e-07,1.7685969448382196e-15,7.960965646662557e-09,0.0012479033312013698,17.0,78.0,13.6136,3.0
3.022795265269945e-07,1.683841793535744e-15,7.784279147636481e-09,0.0012301975227151144,17.0,77.0,14.2324,3.0
2.9144613956459257e-07,1.6013484780195152e-15,7.61472989034065e-09,0.0012131374351498838,17.0,76.0,14.851200000000004,3.0
2.806673553553721e-07,1.5210207972292888e-15,7.452387878914204e-09,0.001196719872399451,17.0,75.0,15.470000000000004,3.0
2.6994317389932984e-07,1.4427629646849117e-15,7.297324543150537e-09,0.0011809416383575903,17.0,74.0,16.088800000000003,3.0
2.5927359519645906e-07,1.3664796084863208e-15,7.1496127750635446e-09,0.0011657995369180759,17.0,73.0,16.707600000000003,3.0
2.486586192467514e-07,1.2920757713135393e-15,7.009326966476151e-09,0.0011512903719746823,17.0,72.0,17.326400000000003,3.0
2.38098246050222e-07,1.2194569104266839e-15,6.876543047808289e-09,0.0011374109474211838,17.0,71.0,17.945200000000003,3.0
2.2759247560687237e-07,1.1485288976659556e-15,6.751338528020779e-09,0.0011241580671513538,17.0,70.0,18.564000000000004,3.0
2.1714130791668253e-07,1.0791980194516508e-15,6.633792535869788e-09,0.0011115285350589681,17.0,69.0,19.182800000000004,3.0
2.0674474297967424e-07,1.0113709767841487e-15,6.523985862490069e-09,0.0010995191550377994,17.0,68.0,19.801600000000004,3.0
1.9640278079583744e-07,9.449548852439203e-16,6.422001005189176e-09,0.0010881267309816223,17.0,67.0,20.4204,3.0
1.8611542136517379e-07,8.798572749915278e-16,6.3279222128037365e-09,0.0010773480667842113,17.0,66.0,21.039200000000005,3.0
1.7588266468767327e-07,8.159860907676202e-16,6.241835532388417e-09,0.0010671799663393411,17.0,65.0,21.658,3.0
1.6570451076336092e-07,7.532496918929367e-16,6.163828857493142e-09,0.001057619233540785,17.0,64.0,22.2768,3.0
1.5558095959221008e-07,6.915568522683055e-16,6.093991977878059e-09,0.0010486626722823174,17.0,63.0,22.895600000000005,3.0
1.4551201117423407e-07,6.308167603746435e-16,6.03241663103797e-09,0.0010403070864577132,17.0,62.0,23.514400000000002,3.0
1.354976655094379e-07,5.709390192729578e-16,5.979196555215413e-09,0.0010325492799607456,17.0,61.0,24.133200000000002,3.0
1.255379225978032e-07,5.118336466043426e-16,5.934427544266218e-09,0.00102538605668519,17.0,60.0,24.752000000000002,3.0
1.1563278243934833e-07,4.534110745899846e-16,5.898207504362213e-09,0.0010188142205248196,17.0,59.0,25.370800000000006,3.0
1.0578224503406497e-07,3.9558215003115864e-16,5.870636512461673e-09,0.0010128305753734092,17.0,58.0,25.9896,3.0
