dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
1.1020650131889252e-06,7.404925728947961e-15,6.719136929609203e-09,0.0020047771585632395,7.0,99.0,0.272,1.0
1.0763310125040194e-06,7.15140907457623e-15,9.851427979499128e-09,0.001968948355942779,7.0,98.0,0.544,1.0
1.0508164385629858e-06,6.903777750768815e-15,9.705485358278476e-09,0.0019339171984022756,7.0,97.0,0.8160000000000001,1.0
1.0255212913657406e-06,6.661918820971736e-15,9.5614754842549e-09,0.0018996778875569687,7.0,96.0,1.088,1.0
1.0004455709123181e-06,6.425719752431206e-15,9.419432992135308e-09,0.001866224625022097,7.0,95.0,1.36,1.0
9.755892772027149e-07,6.195068416193634e-15,9.279393739560592e-09,0.0018335516124128987,7.0,94.0,1.6320000000000001,1.0
9.509524102369382e-07,5.9698530871056275e-15,9.141394861646003e-09,0.0018016530513446127,7.0,93.0,1.9040000000000001,1.0
9.265349700149842e-07,5.749962443813982e-15,9.00547482835399e-09,0.0017705231434324768,7.0,92.0,2.176,1.0
9.023369565368417e-07,5.535285568765692e-15,8.871673505025625e-09,0.0017401560902917293,7.0,91.0,2.4480000000000004,1.0
8.783583698025104e-07,5.32571194820795e-15,8.740032216230873e-09,0.0017105460935376098,7.0,90.0,2.72,1.0
8.545992098120248e-07,5.121131472188142e-15,8.610593813153889e-09,0.0016816873547853557,7.0,89.0,2.992,1.0
8.310594765653392e-07,4.921434434553847e-15,8.48340274469388e-09,0.001653574075650206,7.0,88.0,3.2640000000000002,1.0
8.077391700625067e-07,4.726511532952844e-15,8.358505132740356e-09,0.001626200457747398,7.0,87.0,3.5360000000000005,1.0
7.846382903034362e-07,4.5362538688331016e-15,8.235948851473403e-09,0.0015995607026921723,7.0,86.0,3.8080000000000003,1.0
7.617568372882607e-07,4.35055294744279e-15,8.115783611606805e-09,0.0015736490120997649,7.0,85.0,4.08,1.0
7.390948110168205e-07,4.169300677830271e-15,7.998061048977815e-09,0.0015484595875854166,7.0,84.0,4.352,1.0
7.166522114892488e-07,3.992389372844104e-15,7.882834819060255e-09,0.0015239866307643645,7.0,83.0,4.6240000000000006,1.0
6.944290387055151e-07,3.819711749133044e-15,7.770160696291396e-09,0.001500224343251847,7.0,82.0,4.896000000000001,1.0
6.72425292665566e-07,3.651160927146031e-15,7.660096679947095e-09,0.001477166926663103,7.0,81.0,5.168,1.0
6.506409733694513e-07,3.4866304311322157e-15,7.552703106181484e-09,0.001454808582613371,7.0,80.0,5.44,1.0
6.290760808171477e-07,3.326014189140937e-15,7.4480427668127565e-09,0.001433143512717889,7.0,79.0,5.712,1.0
6.077306150086785e-07,3.169206533021728e-15,7.346181035646109e-09,0.001412165918591896,7.0,78.0,5.984,1.0
5.866045759440358e-07,3.0161021984243204e-15,7.247186002493414e-09,0.0013918700018506298,7.0,77.0,6.256,1.0
5.656979636231855e-07,2.8665963247986393e-15,7.151128615733597e-09,0.0013722499641093293,7.0,76.0,6.5280000000000005,1.0
5.450107780461731e-07,2.720584455394805e-15,7.058082833949296e-09,0.0013533000069832332,7.0,75.0,6.800000000000001,1.0
5.245430192129798e-07,2.577962537263134e-15,6.968125787195387e-09,0.0013350143320875795,7.0,74.0,7.072000000000001,1.0
5.042946871236168e-07,2.4386269212541387e-15,6.881337948926294e-09,0.0013173871410376064,7.0,73.0,7.344,1.0
4.842657817780539e-07,2.302474362018526e-15,6.7978033190802965e-09,0.0013004126354485533,7.0,72.0,7.6160000000000005,1.0
4.644563031763175e-07,2.169402018007198e-15,6.7176096194507375e-09,0.0012840850169356577,7.0,71.0,7.888000000000001,1.0
4.448662513184076e-07,2.0393074514712513e-15,6.640848502063479e-09,0.0012683984871141587,7.0,70.0,8.16,1.0
4.254956262043187e-07,1.912088628461981e-15,6.567615771818319e-09,0.0012533472475992943,7.0,69.0,8.432,1.0
4.063444278340449e-07,1.7876439188308747e-15,6.498011624393564e-09,0.001238925500006303,7.0,68.0,8.704,1.0
3.874126562075901e-07,1.6658720962296158e-15,6.432140900701431e-09,0.0012251274459504238,7.0,67.0,8.976,1.0
3.687003113249733e-07,1.546672338110083e-15,6.370113359243713e-09,0.0012119472870468942,7.0,66.0,9.248000000000001,1.0
3.5020739318612986e-07,1.4299442257243531e-15,6.312043967822916e-09,0.001199379224910954,7.0,65.0,9.520000000000001,1.0
3.3193390179116625e-07,1.3155877441246937e-15,6.2580532164300835e-09,0.0011874174611578403,7.0,64.0,9.792000000000002,1.0
3.1387983713999114e-07,1.203503282163571e-15,6.208267452605318e-09,0.001176056197402792,7.0,63.0,10.064000000000002,1.0
2.9604519923263316e-07,1.0935916324936457e-15,6.162819242020016e-09,0.0011652896352610479,7.0,62.0,10.336,1.0
2.78429988069096e-07,9.857539915677736e-16,6.1218477555972835e-09,0.0011551119763478467,7.0,61.0,10.608,1.0
2.610342036493988e-07,8.798919596390066e-16,6.085499186164865e-09,0.0011455174222784255,7.0,60.0,10.88,1.0
2.438578459735053e-07,7.759075407605908e-16,6.053927196937401e-09,0.001136500174668024,7.0,59.0,11.152,1.0
2.2690091504144414e-07,6.73703142785969e-16,6.0272934049274e-09,0.00112805443513188,7.0,58.0,11.424,1.0
2.1016341085318866e-07,5.731815773687777e-16,6.005767902225597e-09,0.0011201744052852327,7.0,57.0,11.696,1.0
1.9364533340875595e-07,4.742460599628505e-16,5.989529818996744e-09,0.00111285428674332,7.0,56.0,11.968,1.0
1.773466827081403e-07,3.768002098222155e-16,5.978767931811317e-09,0.0011060882811213806,7.0,55.0,12.24,1.0
1.6126745875137403e-07,2.807480500010963e-16,5.973681321896117e-09,0.0010998705900346522,7.0,54.0,12.512,1.0
1.4540766153838684e-07,1.859940073539119e-16,5.9744800879038156e-09,0.0010941954150983744,7.0,53.0,12.784,1.0
1.2976729106924523e-07,9.24429125352766e-17,5.981386118903723e-09,0.001089056957927785,7.0,52.0,13.056000000000001,1.0
1.1434634734391311e-07,0.0,5.994633933033541e-09,0.0010844494201381226,7.0,51.0,13.328000000000001,1.0
2.7379867740971424e-06,1.925123241223585e-14,7.0311634060336136e-09,0.004403773761348196,127.0,99.0,0.272,1.0
2.6828899036760107e-06,1.8614915940418204e-14,1.154904928272651e-08,0.004316224226432643,127.0,98.0,0.544,1.0
2.628077267541528e-06,1.7992343447884212e-14,1.1358192862801078e-08,0.004230397720846087,127.0,97.0,0.8160000000000001,1.0
2.5735488656936646e-06,1.7383267006109074e-14,1.1169893507506164e-08,0.0041462869718615365,127.0,96.0,1.088,1.0
2.519304698132451e-06,1.6787439081887994e-14,1.0984184125393729e-08,0.004063884706751996,127.0,95.0,1.36,1.0
2.465344764857765e-06,1.62046125373362e-14,1.0801098318355656e-08,0.003983183652790478,127.0,94.0,1.6320000000000001,1.0
2.4116690658698046e-06,1.5634540629888925e-14,1.0620670400121718e-08,0.0039041765372499863,127.0,93.0,1.9040000000000001,1.0
2.3582776011683875e-06,1.507697701230143e-14,1.0442935414968993e-08,0.003826856087403532,127.0,92.0,2.176,1.0
2.305170370753627e-06,1.4531675732648962e-14,1.026792915755043e-08,0.003751215030524121,127.0,91.0,2.4480000000000004,1.0
2.2523473746254556e-06,1.3998391234326798e-14,1.0095688192850426e-08,0.003677246093884762,127.0,90.0,2.72,1.0
2.199808612783919e-06,1.3476878356050229e-14,9.92624987717667e-09,0.003604942004758463,127.0,89.0,2.992,1.0
2.1475540852290235e-06,1.2966892331854547e-14,9.759652379593753e-09,0.0035342954904182306,127.0,88.0,3.2640000000000002,1.0
2.0955837919607476e-06,1.2468188791095064e-14,9.595934704180428e-09,0.003465299278137073,127.0,87.0,3.5360000000000005,1.0
2.0438977329790073e-06,1.1980523758447105e-14,9.435136712981763e-09,0.0033979460951880005,127.0,86.0,3.8080000000000003,1.0
1.9924959082840114e-06,1.1503653653906005e-14,9.277299149800889e-09,0.0033322286688440175,127.0,85.0,4.08,1.0
1.9413783178755015e-06,1.1037335292787112e-14,9.122463664509167e-09,0.0032681397263781354,127.0,84.0,4.352,1.0
1.890544961753679e-06,1.0581325885725781e-14,8.970672838686873e-09,0.0032056719950633605,127.0,83.0,4.6240000000000006,1.0
1.8399958399185403e-06,1.013538303867739e-14,8.821970211525978e-09,0.0031448182021726976,127.0,82.0,4.896000000000001,1.0
