dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
9.894458687798955e-08,2.2224108751172882e-15,2.24611668535014e-08,0.0009076854519862699,7.0,1.0,0.20400000000000001,2.0
9.926155187980667e-08,2.168253082033967e-15,-1.7086363722443135e-07,0.0009047747247954486,7.0,2.0,0.40800000000000003,2.0
9.953741872003311e-08,2.114572176610488e-15,-1.9458991656777564e-07,0.000901885733791662,7.0,3.0,0.6120000000000001,2.0
9.977218739863085e-08,2.061357561049031e-15,-2.266682927181981e-07,0.000899018899789244,7.0,4.0,0.8160000000000001,2.0
9.996585791566074e-08,2.0085987533572313e-15,-2.724152777660855e-07,0.0008961746436025272,7.0,5.0,1.02,2.0
1.0011843027102138e-07,1.9562853873481594e-15,-3.4287578431503656e-07,0.0008933533860458467,7.0,6.0,1.2240000000000002,2.0
1.0022990446483696e-07,1.904407212640339e-15,-4.65382820293321e-07,0.0008905555479335349,7.0,7.0,1.428,2.0
1.0030028049702133e-07,1.8529540946577293e-15,-7.311170633748633e-07,0.0008877815500799258,7.0,8.0,1.6320000000000001,2.0
1.0032955836759475e-07,1.801916014629749e-15,-1.7432306048352123e-06,0.0008850318132993528,7.0,9.0,1.836,2.0
1.0031773807656735e-07,1.751283069591251e-15,4.283561624762461e-06,0.0008823067584061499,7.0,10.0,2.04,2.0
1.0026481962395434e-07,1.701045472382538e-15,9.493398753757749e-07,0.0008796068062146497,7.0,11.0,2.244,2.0
1.0017080300969745e-07,1.6511935516493597e-15,5.302458626829829e-07,0.000876932377539187,7.0,12.0,2.4480000000000004,2.0
1.0003568823385746e-07,1.601717751842911e-15,3.6617608621164177e-07,0.0008742838931940946,7.0,13.0,2.652,2.0
9.98594752964116e-08,1.5526086332198293e-15,2.7869190159871955e-07,0.0008716617739937065,7.0,14.0,2.856,2.0
9.964216419735987e-08,1.5038568718422015e-15,2.2434087163684396e-07,0.0008690664407523558,7.0,15.0,3.06,2.0
9.938375493668198e-08,1.4554532595775607e-15,1.873137678489674e-07,0.0008664983142843765,7.0,16.0,3.2640000000000002,2.0
9.908424751442356e-08,1.4073887040988814e-15,1.6047867901319462e-07,0.0008639578154041018,7.0,17.0,3.4680000000000004,2.0
9.874364193057951e-08,1.359654228884586e-15,1.4014589742061206e-07,0.000861445364925865,7.0,18.0,3.672,2.0
9.836193818506878e-08,1.312240973218546e-15,1.2421480329620396e-07,0.0008589613836640007,7.0,19.0,3.8760000000000003,2.0
