dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
-2.056684414538208e-08,3.719436665330944e-15,-1.8084625132758045e-07,0.0010417515421321472,7.0,1.0,0.272,1.0
-7.99625743538686e-09,3.611468678140744e-15,-8.588937786360586e-09,0.0010396053192360227,7.0,2.0,0.544,1.0
4.0434820858729546e-09,3.5047687844555812e-15,-8.862309146867459e-09,0.0010371130877979231,7.0,3.0,0.8160000000000001,1.0
1.5552374418397357e-08,3.3993725807247015e-15,-9.157806041249305e-09,0.0010342926415891915,7.0,4.0,1.088,1.0
2.6530419562174938e-08,3.2953126668974998e-15,-9.47891108702385e-09,0.0010311617743811712,7.0,5.0,1.36,1.0
3.697761751720382e-08,3.1926186464235248e-15,-9.829814742290974e-09,0.0010277382799452064,7.0,6.0,1.6320000000000001,1.0
4.689396828350488e-08,3.09131712625249e-15,-1.0215604768166328e-08,0.0010240399520526397,7.0,7.0,1.9040000000000001,1.0
5.6279471861059136e-08,2.9914317168342525e-15,-1.0642519987645266e-08,0.001020084584474815,7.0,8.0,2.176,1.0
6.513412824984947e-08,2.8929830321188234e-15,-1.1118295323132075e-08,0.0010158899709830763,7.0,9.0,2.4480000000000004,1.0
7.34579374499196e-08,2.7959886895563736e-15,-1.1652638861740456e-08,0.0010114739053487668,7.0,10.0,2.72,1.0
8.125089946126191e-08,2.700463310097228e-15,-1.2257903903562257e-08,0.0010068541813432292,7.0,11.0,2.992,1.0
8.851301428384221e-08,2.6064185181918627e-15,-1.2950055762399861e-08,0.0010020485927378076,7.0,12.0,3.2640000000000002,1.0
9.52442819176852e-08,2.5138629417909095e-15,-1.3750096034751144e-08,0.0009970749333038456,7.0,13.0,3.5360000000000005,1.0
1.0144470236278519e-07,2.42280221234515e-15,-1.4686218499540976e-08,0.0009919509968126863,7.0,14.0,3.8080000000000003,1.0
1.0711427561914214e-07,2.3332389648055282e-15,-1.5797176170040636e-08,0.0009866945770356738,7.0,15.0,4.08,1.0
1.122530016867504e-07,2.2451728376231365e-15,-1.7137735310997202e-08,0.000981323467744151,7.0,16.0,4.352,1.0
1.1686088056563275e-07,2.158600472749222e-15,-1.8787899410870077e-08,0.0009758554627094615,7.0,17.0,4.6240000000000006,1.0
1.2093791225577776e-07,2.073515515635186e-15,-2.086933916155304e-08,0.0009703083557029487,7.0,18.0,4.896000000000001,1.0
