dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
5.223012243659037e-07,5.675970883217392e-15,1.0867236411532954e-08,0.0014449497863983415,17.0,1.0,0.6188000000000001,3.0
5.032801862536289e-07,5.472485765904432e-15,1.0697897565414445e-08,0.001413988320193076,17.0,2.0,1.2376000000000003,3.0
4.845496246281052e-07,5.274583608468129e-15,1.0565735368373914e-08,0.001384123732189457,17.0,3.0,1.8564000000000005,3.0
4.661095394893259e-07,5.082122227099304e-15,1.043711999811111e-08,0.0013553397619263635,17.0,4.0,2.4752000000000005,3.0
4.479599308372975e-07,4.894960737953675e-15,1.0312150125876769e-08,0.0013276201489426757,17.0,5.0,3.0940000000000003,3.0
4.301007986720001e-07,4.712959557151848e-15,1.0190930842400029e-08,0.001300948632777274,17.0,6.0,3.712800000000001,3.0
4.125321429934604e-07,4.535980400779347e-15,1.0073574188643396e-08,0.001275308952969037,17.0,7.0,4.331600000000001,3.0
3.9525396380165503e-07,4.363886284886607e-15,9.960199739933274e-09,0.001250684849056846,17.0,8.0,4.950400000000001,3.0
3.7826626109660067e-07,4.1965415254889335e-15,9.850935250231505e-09,0.0012270600605795799,17.0,9.0,5.5692,3.0
3.615690348782823e-07,4.033811738566561e-15,9.745917363438652e-09,0.001204418327076119,17.0,10.0,6.188000000000001,3.0
3.45162285146715e-07,3.875563840064624e-15,9.645292400447945e-09,0.0011827433880853438,17.0,11.0,6.8068,3.0
3.2904601190189197e-07,3.7216660458931376e-15,9.549217231156242e-09,0.0011620189831461332,17.0,12.0,7.425600000000002,3.0
3.132202151438066e-07,3.571987871927044e-15,9.457860242620851e-09,0.0011422288517973671,17.0,13.0,8.044400000000001,3.0
2.976848948724756e-07,3.4264001340061656e-15,9.371402415793594e-09,0.0011233567335779259,17.0,14.0,8.663200000000002,3.0
2.8244005108788227e-07,3.284774947935253e-15,9.290038525290825e-09,0.0011053863680266895,17.0,15.0,9.282000000000002,3.0
2.6748568379002994e-07,3.1469857294839294e-15,9.213978479123767e-09,0.0010883014946825376,17.0,16.0,9.900800000000002,3.0
2.528217929789253e-07,3.012907194386736e-15,9.143448817530659e-09,0.0010720858530843503,17.0,17.0,10.519600000000002,3.0
2.384483786545716e-07,2.882415358343126e-15,9.078694393614639e-09,0.0010567231827710067,17.0,18.0,11.1384,3.0
2.2436544081695731e-07,2.7553875370174195e-15,9.019980261961118e-09,0.0010421972232813874,17.0,19.0,11.757200000000001,3.0
2.1057297946608064e-07,2.631702346038881e-15,8.967593805921873e-09,0.0010284917141543727,17.0,20.0,12.376000000000001,3.0
1.9707099460195504e-07,2.5112397010016453e-15,8.921847139475146e-09,0.0010155903949288414,17.0,21.0,12.9948,3.0
1.8385948622457373e-07,2.3938808174647604e-15,8.883079825904555e-09,0.0010034770051436741,17.0,22.0,13.6136,3.0
1.709384543339351e-07,2.279508210952181e-15,8.85166196327114e-09,0.0009921352843377507,17.0,23.0,14.2324,3.0
1.583078989300408e-07,2.168005696952759e-15,8.827997695575832e-09,0.0009815489720499506,17.0,24.0,14.851200000000004,3.0
1.4596782001288915e-07,2.059258390920248e-15,8.812529219838461e-09,0.0009717018078191544,17.0,25.0,15.470000000000004,3.0
1.3391821758248853e-07,1.9531527082733e-15,8.805741372781552e-09,0.000962577531184241,17.0,26.0,16.088800000000003,3.0
1.2215909163882223e-07,1.8495763643954756e-15,8.808166897269487e-09,0.0009541598816840914,17.0,27.0,16.707600000000003,3.0
1.1069044218191031e-07,1.7484183746352311e-15,8.820392509187614e-09,0.0009464325988575847,17.0,28.0,17.326400000000003,3.0
9.951226921173269e-08,1.6495690543059305e-15,8.843065910057206e-09,0.000939379422243601,17.0,29.0,17.945200000000003,3.0
8.862457272830858e-08,1.5529200186858348e-15,8.876903922444776e-09,0.0009329840913810202,17.0,30.0,18.564000000000004,3.0
7.802735273162213e-08,1.4583641830181106e-15,8.922701963089385e-09,0.0009272303458087224,17.0,31.0,19.182800000000004,3.0
6.772060922168172e-08,1.365795762510823e-15,8.981345118175228e-09,0.0009221019250655873,17.0,32.0,19.801600000000004,3.0
5.770434219848812e-08,1.2751102723369425e-15,9.053821145531539e-09,0.0009175825686904946,17.0,33.0,20.4204,3.0
4.79785516620372e-08,1.1862045276343351e-15,9.14123580694042e-09,0.0009136560162223245,17.0,34.0,21.039200000000005,3.0
3.854323761232643e-08,1.0989766435057789e-15,9.244831032543123e-09,0.0009103060071999568,17.0,35.0,21.658,3.0
2.9398400049366693e-08,1.0133260350189447e-15,9.366006547098612e-09,0.0009075162811622712,17.0,36.0,22.2768,3.0
2.054403897314461e-08,9.291534172064095e-16,9.506345753007094e-09,0.0009052705776481479,17.0,37.0,22.895600000000005,3.0
1.1980154383675215e-08,8.46360805065651e-16,9.667646881015266e-09,0.0009035526361964666,17.0,38.0,23.514400000000002,3.0
3.706746280940966e-09,7.648515135590491e-16,9.851960702828644e-09,0.0009023461963461072,17.0,39.0,24.133200000000002,3.0
-4.276185335043095e-09,6.845301576138834e-16,1.0061636477549166e-08,0.0009016349976359497,17.0,40.0,24.752000000000002,3.0
-1.1968640464286158e-08,6.053026521223396e-16,1.0299378307760089e-08,0.0009014027796048735,17.0,41.0,25.370800000000006,3.0
-1.937061910678071e-08,5.270762119415034e-16,1.0568314765425068e-08,0.0009016332817917591,17.0,42.0,25.9896,3.0
-2.6482121262534263e-08,4.497593518933622e-16,1.0872085581185981e-08,0.0009023102437354862,17.0,43.0,26.608400000000003,3.0
-3.3303146931551e-08,3.7326188676480287e-16,1.1214950484065043e-08,0.0009034174049749352,17.0,44.0,27.2272,3.0
-3.9833696113809193e-08,2.974949313076172e-16,1.1601927088004296e-08,0.0009049385050489847,17.0,45.0,27.846000000000004,3.0
-4.6073768809325553e-08,2.2237090023849907e-16,1.2038967290092073e-08,0.0009068572834965154,17.0,46.0,28.4648,3.0
