dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
1.311766034654627e-06,5.924492616463327e-15,4.516424773891312e-09,0.0018460657966532673,7.0,99.0,0.272,1.0
1.272844444056668e-06,5.672441516335965e-15,6.475868438444011e-09,0.0018002892422527648,7.0,98.0,0.544,1.0
1.234453700647465e-06,5.429120031837036e-15,6.338024817737705e-09,0.0017558570875879176,7.0,97.0,0.8160000000000001,1.0
1.1965938044270072e-06,5.194282088430277e-15,6.202815296674351e-09,0.0017127515388873818,7.0,96.0,1.088,1.0
1.1592647553952978e-06,4.967684608079269e-15,6.070271979297507e-09,0.0016709548023798142,7.0,95.0,1.36,1.0
1.1224665535523146e-06,4.7490875092474374e-15,5.940428822163067e-09,0.0016304490842938709,7.0,94.0,1.6320000000000001,1.0
1.0861991988980647e-06,4.538253706898058e-15,5.813321769931566e-09,0.001591216590858209,7.0,93.0,1.9040000000000001,1.0
1.050462691432579e-06,4.334949112494248e-15,5.6889889030191475e-09,0.0015532395283014851,7.0,92.0,2.176,1.0
1.0152570311558188e-06,4.138942633998975e-15,5.567470598603179e-09,0.0015165001028523556,7.0,91.0,2.4480000000000004,1.0
9.805822180678114e-07,3.9500061758750475e-15,5.448809706468826e-09,0.0014809805207394763,7.0,90.0,2.72,1.0
9.464382521685488e-07,3.767914639085125e-15,5.333051741182032e-09,0.0014466629881915041,7.0,89.0,2.992,1.0
9.128251334580198e-07,3.592445921091707e-15,5.220245092534483e-09,0.0014135297114370958,7.0,88.0,3.2640000000000002,1.0
8.797428619362318e-07,3.4233809158571438e-15,5.110441256224417e-09,0.001381562896704908,7.0,87.0,3.5360000000000005,1.0
8.471914376031774e-07,3.2605035138436295e-15,5.003695087103152e-09,0.0013507447502235973,7.0,86.0,3.8080000000000003,1.0
8.151708604588926e-07,3.1036006020132027e-15,4.900065077634977e-09,0.0013210574782218192,7.0,85.0,4.08,1.0
7.836811305033186e-07,2.9524620638277518e-15,4.7996136644765905e-09,0.0012924832869282313,7.0,84.0,4.352,1.0
7.527222477364989e-07,2.8068807792490074e-15,4.7024075666829845e-09,0.00126500438257149,7.0,83.0,4.6240000000000006,1.0
7.222942121584355e-07,2.6666526247385427e-15,4.608518159205786e-09,0.001238602971380251,7.0,82.0,4.896000000000001,1.0
6.92397023769081e-07,2.531576473257789e-15,4.518021886260378e-09,0.0012132612595831722,7.0,81.0,5.168,1.0
6.630306825684979e-07,2.4014541942680113e-15,4.431000719531046e-09,0.0011889614534089088,7.0,80.0,5.44,1.0
6.341951885566447e-07,2.276090653730325e-15,4.347542666900519e-09,0.001165685759086118,7.0,79.0,5.712,1.0
6.058905417335286e-07,2.15529371410569e-15,4.2677423385470925e-09,0.0011434163828434563,7.0,78.0,5.984,1.0
