dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
1.1120087632232223e-07,7.675267135674272e-16,6.902164254018163e-09,0.0005470915836965637,7.0,99.0,0.20400000000000001,2.0
1.0700376761689883e-07,7.482366500679162e-16,4.596036189051961e-09,0.0005447391256864927,7.0,98.0,0.40800000000000003,2.0
1.0285564026886554e-07,7.29148550029546e-16,4.601618618922163e-09,0.0005424682293626328,7.0,97.0,0.6120000000000001,2.0
9.875649427822235e-08,7.102583815906299e-16,4.608318045279502e-09,0.0005402780459875683,7.0,96.0,0.8160000000000001,2.0
9.470632964496421e-08,6.915621145167312e-16,4.616174592107507e-09,0.0005381677268238837,7.0,95.0,1.02,2.0
9.07051463690683e-08,6.730557202006623e-16,4.625230348121246e-09,0.0005361364231341638,7.0,94.0,1.2240000000000002,2.0
8.675294445058278e-08,6.547351716624826e-16,4.6355294886350585e-09,0.0005341832861809925,7.0,93.0,1.428,2.0
8.284972388945948e-08,6.365964435494992e-16,4.647118406181804e-09,0.0005323074672269547,7.0,92.0,1.6320000000000001,2.0
7.89954846857263e-08,6.18635512136269e-16,4.660045851807397e-09,0.0005305081175346348,7.0,91.0,1.836,2.0
7.51902268393731e-08,6.008483553245952e-16,4.674363086517324e-09,0.0005287843883666171,7.0,90.0,2.04,2.0
7.143395035041253e-08,5.832309526435304e-16,4.690124045139134e-09,0.000527135430985486,7.0,89.0,2.244,2.0
6.772665521882941e-08,5.657792852493741e-16,4.7073855128183225e-09,0.0005255603966538261,7.0,88.0,2.4480000000000004,2.0
6.406834144462626e-08,5.484893359256758e-16,4.7262073159551265e-09,0.0005240584366342219,7.0,87.0,2.652,2.0
6.045900902780564e-08,5.31357089083232e-16,4.746652528484815e-09,0.0005226287021892579,7.0,86.0,2.856,2.0
5.689865796838016e-08,5.143785307600876e-16,4.768787695302216e-09,0.0005212703445815182,7.0,85.0,3.06,2.0
5.338728826632201e-08,4.975496486215351e-16,4.79268307426824e-09,0.0005199825150735876,7.0,84.0,3.2640000000000002,2.0
4.992489992165142e-08,4.808664319601159e-16,4.818412899032103e-09,0.0005187643649280505,7.0,83.0,3.4680000000000004,2.0
4.651149293437348e-08,4.643248716956194e-16,4.8460556640765076e-09,0.0005176150454074912,7.0,82.0,3.672,2.0
4.314706730446538e-08,4.479209603750826e-16,4.875694434947239e-09,0.0005165337077744944,7.0,81.0,3.8760000000000003,2.0
3.983162303195499e-08,4.3165069217279134e-16,4.907417186044786e-09,0.0005155195032916442,7.0,80.0,4.08,2.0
3.6565160116811907e-08,4.1551006289027957e-16,4.941317168391835e-09,0.0005145715832215255,7.0,79.0,4.284,2.0
3.334767855905386e-08,3.9949506995632855e-16,4.977493311604353e-09,0.0005136890988267225,7.0,78.0,4.488,2.0
3.0179178358690996e-08,3.8360171242696864e-16,5.016050662562611e-09,0.0005128712013698196,7.0,77.0,4.692,2.0
2.7059659515703036e-08,3.678259909854778e-16,5.057100865715689e-09,0.0005121170421134014,7.0,76.0,4.896000000000001,2.0
2.3989122030100116e-08,3.52163907942382e-16,5.100762689441809e-09,0.0005114257723200522,7.0,75.0,5.1000000000000005,2.0
2.096756590188224e-08,3.3661146723545593e-16,5.147162603297041e-09,0.0005107965432523566,7.0,74.0,5.304,2.0
1.7994991131046873e-08,3.211646744297227e-16,5.196435412587547e-09,0.0005102285061728989,7.0,73.0,5.508000000000001,2.0
1.5071397717586408e-08,3.0581953671745264e-16,5.248724956630357e-09,0.0005097208123442639,7.0,72.0,5.712,2.0
1.219678566151352e-08,2.905720629181639e-16,5.304184878469779e-09,0.0005092726130290356,7.0,71.0,5.916,2.0
9.371154962830745e-09,2.7541826347862466e-16,5.362979474495194e-09,0.0005088830594897987,7.0,70.0,6.12,2.0
6.594505621522873e-09,2.6035415047284926e-16,5.425284634133824e-09,0.0005085513029891378,7.0,69.0,6.324000000000001,2.0
3.866837637607646e-09,2.453757376021013e-16,5.491288880858699e-09,0.000508276494789637,7.0,68.0,6.5280000000000005,2.0
1.1881510110571869e-09,2.3047904019489245e-16,5.5611945270329855e-09,0.0005080577861538809,7.0,67.0,6.732000000000001,2.0
-1.441554258082888e-09,2.1566007520698236e-16,5.635218958494142e-09,0.0005078943283444539,7.0,66.0,6.936000000000001,2.0
-4.022278169870865e-09,2.0091486122137796e-16,5.713596064364985e-09,0.0005077852726239409,7.0,65.0,7.14,2.0
-6.554020724256062e-09,1.8623941844833565e-16,5.796577834354912e-09,0.0005077297702549259,7.0,64.0,7.344,2.0
-9.036781921253681e-09,1.7162976872535947e-16,5.884436143372747e-09,0.0005077269724999932,7.0,63.0,7.548,2.0
-1.1470561760886533e-08,1.5708193551720194e-16,5.977464753078136e-09,0.0005077760306217276,7.0,62.0,7.752000000000001,2.0
-1.3855360243129273e-08,1.4259194391586297e-16,6.075981559545492e-09,0.0005078760958827138,7.0,61.0,7.956,2.0
-1.6191177367979368e-08,1.2815582064059103e-16,6.180331123395801e-09,0.0005080263195455356,7.0,60.0,8.16,2.0
-1.847801313545456e-08,1.1376959403788303e-16,6.2908875256010576e-09,0.0005082258528727777,7.0,59.0,8.364,2.0
-2.0715867545542176e-08,9.942929408148353e-17,6.4080575982769335e-09,0.0005084738471270247,7.0,58.0,8.568,2.0
-2.290474059825742e-08,8.513095237238564e-17,6.532284588802965e-09,0.0005087694535708612,7.0,57.0,8.772,2.0
-2.5044632293577482e-08,7.08706021388303e-17,6.6640523278550485e-09,0.0005091118234668712,7.0,56.0,8.976,2.0
-2.713554263152518e-08,5.664427823630673e-17,6.803889982430913e-09,0.0005095001080776396,7.0,55.0,9.180000000000001,2.0
-2.9177471612075158e-08,4.2448017147552316e-17,6.9523774940158565e-09,0.0005099334586657505,7.0,54.0,9.384,2.0
-3.11704192352553e-08,2.827785698255257e-17,7.110151817431334e-09,0.0005104110264937886,7.0,53.0,9.588000000000001,2.0
-3.311438550104787e-08,1.4129837478541214e-17,7.2779141042569e-09,0.0005109319628243382,7.0,52.0,9.792000000000002,2.0
-3.500937040946046e-08,0.0,7.456437998958846e-09,0.0005114954189199839,7.0,51.0,9.996,2.0
2.550829370016529e-07,2.419181361027906e-15,9.483901155694432e-09,0.0008547351730218973,127.0,99.0,0.20400000000000001,2.0
2.4727797179055546e-07,2.3576987607624387e-15,7.877370187127621e-09,0.0008485589326421292,127.0,98.0,0.40800000000000003,2.0
2.3954796284064046e-07,2.296974716950583e-15,7.855623998019207e-09,0.0008425677411213888,127.0,97.0,0.6120000000000001,2.0
2.318929101518826e-07,2.2369885076042026e-15,7.836158911678789e-09,0.0008367598619310477,127.0,96.0,0.8160000000000001,2.0
2.2431281372429206e-07,2.177719589269841e-15,7.819019045540203e-09,0.0008311335585424774,127.0,95.0,1.02,2.0
2.168076735578409e-07,2.119147597028728e-15,7.804250279420008e-09,0.0008256870944270502,127.0,94.0,1.2240000000000002,2.0
2.093774896525672e-07,2.0612523444967766e-15,7.791900344601052e-09,0.0008204187330561376,127.0,93.0,1.428,2.0
2.0202226200844553e-07,2.004013823824586e-15,7.782018917923785e-09,0.0008153267379011109,127.0,92.0,1.6320000000000001,2.0
1.947419906254861e-07,1.947412205697438e-15,7.774657722187732e-09,0.0008104093724333421,127.0,91.0,1.836,2.0
1.8753667550368386e-07,1.8914278393353e-15,7.76987063240822e-09,0.0008056649001242028,127.0,90.0,2.04,2.0
1.8040631664306407e-07,1.8360412524928244e-15,7.767713789044989e-09,0.0008010915844450643,127.0,89.0,2.244,2.0
1.7335091404356596e-07,1.7812331514593475e-15,7.768245718164368e-09,0.0007966876888672992,127.0,88.0,2.4480000000000004,2.0
1.663704677052554e-07,1.7269844210588885e-15,7.771527459888565e-09,0.0007924514768622784,127.0,87.0,2.652,2.0
1.5946497762809187e-07,1.6732761246501528e-15,7.777622704339135e-09,0.0007883812119013739,127.0,86.0,2.856,2.0
1.526344438121083e-07,1.6200895041265294e-15,7.786597937509037e-09,0.0007844751574559571,127.0,85.0,3.06,2.0
1.4587886625725147e-07,1.5674059799160923e-15,7.79852259597863e-09,0.0007807315769974003,127.0,84.0,3.2640000000000002,2.0
1.3919824496357966e-07,1.5152071509816e-15,7.813469232859728e-09,0.0007771487339970748,127.0,83.0,3.4680000000000004,2.0
1.325925799310726e-07,1.463474794820495e-15,7.831513694158825e-09,0.0007737248919263517,127.0,82.0,3.672,2.0
1.2606187115970244e-07,1.4121908674649048e-15,7.852735308059162e-09,0.0007704583142566038,127.0,81.0,3.8760000000000003,2.0
1.1960611864951728e-07,1.3613375034816412e-15,7.877217087091375e-09,0.000767347264459202,127.0,80.0,4.08,2.0
1.132253224004741e-07,1.3108970159721995e-15,7.90504594422763e-09,0.0007643900060055181,127.0,79.0,4.284,2.0
1.0691948241259056e-07,1.2608518965727607e-15,7.936312925097829e-09,0.0007615848023669242,127.0,78.0,4.488,2.0
1.0068859868588194e-07,1.2111848154541896e-15,7.971113456294108e-09,0.0007589299170147915,127.0,77.0,4.692,2.0
9.453267122032794e-08,1.1618786213220361e-15,8.009547612126736e-09,0.0007564236134204918,127.0,76.0,4.896000000000001,2.0
8.845170001592601e-08,1.1129163414165333e-15,8.051720401185216e-09,0.0007540641550553969,127.0,75.0,5.1000000000000005,2.0
8.244568507269644e-08,1.0642811815126007e-15,8.097742074178108e-09,0.0007518498053908784,127.0,74.0,5.304,2.0
7.651462639061895e-08,1.0159565259198397e-15,8.14772845508826e-09,0.0007497788278983081,127.0,73.0,5.508000000000001,2.0
7.065852396970115e-08,9.679259374825378e-16,8.201801298033693e-09,0.0007478494860490575,127.0,72.0,5.712,2.0
6.487737780994303e-08,9.201731575796676e-16,8.26008867156339e-09,0.0007460600433144986,127.0,71.0,5.916,2.0
5.9171187911349665e-08,8.726821061248841e-16,8.322725373456384e-09,0.0007444087631660026,127.0,70.0,6.12,2.0
5.353995427391852e-08,8.254368815665289e-16,8.389853378540964e-09,0.0007428939090749414,127.0,69.0,6.324000000000001,2.0
4.7983676897644526e-08,7.784217608876267e-16,8.461622322827639e-09,0.0007415137445126868,127.0,68.0,6.5280000000000005,2.0
4.250235578252261e-08,7.316211996058867e-16,8.538190027332317e-09,0.0007402665329506106,127.0,67.0,6.732000000000001,2.0
3.709599092858573e-08,6.850198317737022e-16,8.619723065536289e-09,0.0007391505378600839,127.0,66.0,6.936000000000001,2.0
3.176458233577052e-08,6.386024699781534e-16,8.706397378378099e-09,0.0007381640227124791,127.0,65.0,7.14,2.0
2.6508130004142865e-08,5.923541053410018e-16,8.798398942739175e-09,0.0007373052509791674,127.0,64.0,7.344,2.0
2.1326633933677435e-08,5.462599075186954e-16,8.895924496603161e-09,0.0007365724861315206,127.0,63.0,7.548,2.0
1.622009412435395e-08,5.003052247023651e-16,8.999182329378211e-09,0.0007359639916409105,127.0,62.0,7.752000000000001,2.0
1.1188510576195216e-08,4.544755836178277e-16,9.108393142216303e-09,0.0007354780309787089,127.0,61.0,7.956,2.0
6.231883289211376e-09,4.0875668952558385e-16,9.223790986322934e-09,0.000735112867616287,127.0,60.0,8.16,2.0
1.3502122633821506e-09,3.631344262208184e-16,9.345624287948782e-09,0.0007348667650250168,127.0,59.0,8.364,2.0
-3.456502501289923e-09,3.1759485603340114e-16,9.474156969354531e-09,0.0007347379866762698,127.0,58.0,8.568,2.0
-8.188261004814984e-09,2.7212421982788564e-16,9.60966967600752e-09,0.0007347247960414181,127.0,57.0,8.772,2.0
-1.284506324716515e-08,2.2670893700351065e-16,9.752461122646918e-09,0.0007348254565918332,127.0,56.0,8.976,2.0
-1.7426909228353103e-08,1.8133560549419903e-16,9.902849571025413e-09,0.0007350382317988864,127.0,55.0,9.180000000000001,2.0
-2.1933798948381364e-08,1.359910017685582e-16,1.0061174455663515e-08,0.0007353613851339497,127.0,54.0,9.384,2.0
-2.6365732407262616e-08,9.066208082987982e-17,1.0227798174145127e-08,0.0007357931800683951,127.0,53.0,9.588000000000001,2.0
-3.0722709604968976e-08,4.5335976216140183e-17,1.0403108062534874e-08,0.0007363318800735937,127.0,52.0,9.792000000000002,2.0
-3.500473054152579e-08,0.0,1.0587518577757122e-08,0.0007369757486209174,127.0,51.0,9.996,2.0
6.103057641586862e-07,3.929089789086989e-15,6.4379037850040404e-09,0.0013809785424770094,247.0,99.0,0.20400000000000001,2.0
5.92806277886714e-07,3.824076134746709e-15,6.000956411416134e-09,0.0013667086998066416,247.0,98.0,0.40800000000000003,2.0
5.754737810278279e-07,3.72066720685583e-15,5.966187603135936e-09,0.0013528516117814638,247.0,97.0,0.6120000000000001,2.0
5.583082735820026e-07,3.618817443717325e-15,5.933396577989051e-09,0.0013394032554104513,247.0,96.0,0.8160000000000001,2.0
5.41309755549233e-07,3.518481743441426e-15,5.902614573957148e-09,0.0013263596077025801,247.0,95.0,1.02,2.0
5.24478226929504e-07,3.419615463945619e-15,5.8738740686880405e-09,0.0013137166456668255,247.0,94.0,1.2240000000000002,2.0
5.07813687722856e-07,3.3221744229546506e-15,5.847208841639991e-09,0.0013014703463121622,247.0,93.0,1.428,2.0
4.913161379292435e-07,3.2261148980005237e-15,5.822654039893773e-09,0.0012896166866475664,247.0,92.0,1.6320000000000001,2.0
4.7498557754869676e-07,3.1313936264224968e-15,5.80024624818514e-09,0.0012781516436820134,247.0,91.0,1.836,2.0
4.5882200658121087e-07,3.0379678053670853e-15,5.780023563069311e-09,0.001267071194424478,247.0,90.0,2.04,2.0
4.428254250268009e-07,2.9457950917880636e-15,5.762025671891833e-09,0.001256371315883936,247.0,89.0,2.244,2.0
4.26995832885401e-07,2.8548336024464636e-15,5.746293936639353e-09,0.001246047985069363,247.0,88.0,2.4480000000000004,2.0
4.1133323015711263e-07,2.7650419139105718e-15,5.732871483340258e-09,0.0012360971789897336,247.0,87.0,2.652,2.0
3.9583761684182926e-07,2.676379062555932e-15,5.7218032968847676e-09,0.0012265148746540243,247.0,86.0,2.856,2.0
3.8050899293965484e-07,2.5888045445653473e-15,5.713136322573736e-09,0.0012172970490712095,247.0,85.0,3.06,2.0
3.653473584504905e-07,2.502278315928878e-15,5.706919573764149e-09,0.0012084396792502654,247.0,84.0,3.2640000000000002,2.0
3.5035271337441234e-07,2.416760792443838e-15,5.7032042473263236e-09,0.0011999387422001666,247.0,83.0,3.4680000000000004,2.0
3.355250577114025e-07,2.332212849714802e-15,5.702043846348246e-09,0.0011917902149298886,247.0,82.0,3.672,2.0
3.208643914614129e-07,2.248595823153599e-15,5.703494311608261e-09,0.0011839900744484077,247.0,81.0,3.8760000000000003,2.0
