dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
6.73073851664855e-08,7.379714906979311e-16,1.0964197894072859e-08,0.000573516523170524,7.0,1.0,0.20400000000000001,2.0
6.786146812722364e-08,7.199171314003072e-16,-3.2584216763447245e-08,0.0005719093019192157,7.0,2.0,0.40800000000000003,2.0
6.836656973058687e-08,7.020365698386259e-16,-3.539993031624349e-08,0.0005703030122996418,7.0,3.0,0.6120000000000001,2.0
6.882268997656507e-08,6.843259271125249e-16,-3.8828889711130313e-08,0.0005686985030492177,7.0,4.0,0.8160000000000001,2.0
6.922982886516581e-08,6.667813226944002e-16,-4.309243088623191e-08,0.0005670966229053589,7.0,5.0,1.02,2.0
6.958798639637391e-08,6.493988744293953e-16,-4.8532968736890525e-08,0.0005654982206054814,7.0,6.0,1.2240000000000002,2.0
6.989716257019951e-08,6.32174698535405e-16,-5.570990701148367e-08,0.0005639041448870002,7.0,7.0,1.428,2.0
7.015735738666036e-08,6.151049096030801e-16,-6.560387775785488e-08,0.000562315244487331,7.0,8.0,1.6320000000000001,2.0
7.03685708457108e-08,5.981856205958196e-16,-8.010516509376474e-08,0.0005607323681438897,7.0,9.0,1.836,2.0
7.053080294738886e-08,5.814129428497747e-16,-1.0338692264080177e-07,0.0005591563645940912,7.0,10.0,2.04,2.0
7.064405369169964e-08,5.647829860738528e-16,-1.4684192035230153e-07,0.0005575880825753515,7.0,11.0,2.244,2.0
7.070832307861777e-08,5.482918583497072e-16,-2.5659382351279337e-07,0.0005560283708250859,7.0,12.0,2.4480000000000004,2.0
7.072361110814072e-08,5.319356661317465e-16,-1.0698692197973902e-06,0.0005544780780807102,7.0,13.0,2.652,2.0
7.068991778028116e-08,5.157105142471294e-16,4.815538539929262e-07,0.00055293805307964,7.0,14.0,2.856,2.0
7.060724309505683e-08,4.996125058957681e-16,1.9471508488578165e-07,0.0005514091445592903,7.0,15.0,3.06,2.0
7.04755870524272e-08,4.836377426503254e-16,1.2133710634446142e-07,0.0005498922012570774,7.0,16.0,3.2640000000000002,2.0
7.029494965243532e-08,4.677823244562167e-16,8.7774836190187e-08,0.0005483880719104161,7.0,17.0,3.4680000000000004,2.0
7.006533089505587e-08,4.520423496316079e-16,6.854829720465056e-08,0.0005468976052567223,7.0,18.0,3.672,2.0
6.978673078027616e-08,4.3641391486741867e-16,5.6096296932781166e-08,0.0005454216500334119,7.0,19.0,3.8760000000000003,2.0
6.945914930813423e-08,4.208931152273205e-16,4.73799679164185e-08,0.0005439610549778999,7.0,20.0,4.08,2.0
6.908258647859965e-08,4.0547604414773495e-16,4.094156371897042e-08,0.0005425166688276019,7.0,21.0,4.284,2.0
6.865704229167749e-08,3.9015879343783693e-16,3.5994501113229004e-08,0.0005410893403199337,7.0,22.0,4.488,2.0
6.818251674738043e-08,3.7493745327955195e-16,3.2076966859251813e-08,0.0005396799181923106,7.0,23.0,4.692,2.0
6.76590098457034e-08,3.598081122275585e-16,2.8899983942001833e-08,0.0005382892511821485,7.0,24.0,4.896000000000001,2.0
6.708652158663626e-08,3.4476685720928627e-16,2.6273473350845115e-08,0.0005369181880268625,7.0,25.0,5.1000000000000005,2.0
6.6465051970179e-08,3.298097735249169e-16,2.406728066551902e-08,0.0005355675774638685,7.0,26.0,5.304,2.0
6.579460099634936e-08,3.149329448473846e-16,2.2189286403084e-08,0.0005342382682305819,7.0,27.0,5.508000000000001,2.0
6.507516866513977e-08,3.0013245322237503e-16,2.057245828822474e-08,0.0005329311090644181,7.0,28.0,5.712,2.0
6.430675497654007e-08,2.854043790683245e-16,1.91668555265975e-08,0.000531646948702793,7.0,29.0,5.916,2.0
6.348935993055785e-08,2.7074480117642266e-16,1.7934507878361605e-08,0.0005303866358831216,7.0,30.0,6.12,2.0
6.262298352719312e-08,2.5614979671061107e-16,1.6846031827655107e-08,0.00052915101934282,7.0,31.0,6.324000000000001,2.0
6.170762576644842e-08,2.4161544120758216e-16,1.5878333178935785e-08,0.0005279409478193035,7.0,32.0,6.5280000000000005,2.0
6.074328664831361e-08,2.2713780857678057e-16,1.5013009799710067e-08,0.0005267572700499878,7.0,33.0,6.732000000000001,2.0
5.972996617280642e-08,2.1271297110040332e-16,1.4235217608878657e-08,0.0005256008347722881,7.0,34.0,6.936000000000001,2.0
5.8667664339899e-08,1.9833699943339871e-16,1.3532850289506607e-08,0.0005244724907236203,7.0,35.0,7.14,2.0
5.7556381149629345e-08,1.8400596260346704e-16,1.2895935937314238e-08,0.0005233730866413996,7.0,36.0,7.344,2.0
5.6396116601961965e-08,1.6971592801106023e-16,1.231618652930127e-08,0.0005223034712630419,7.0,37.0,7.548,2.0
5.5186870696914616e-08,1.554629614293826e-16,1.1786656892685147e-08,0.0005212644933259627,7.0,38.0,7.752000000000001,2.0
5.392864343448729e-08,1.4124312700438971e-16,1.1301483324690112e-08,0.0005202570015675773,7.0,39.0,7.956,2.0
5.2621434814677464e-08,1.2705248725478967e-16,1.0855680978958425e-08,0.0005192818447253013,7.0,40.0,8.16,2.0
5.1265244837477523e-08,1.1288710307204187e-16,1.0444985157606294e-08,0.0005183398715365505,7.0,41.0,8.364,2.0
4.986007350289761e-08,9.87430337203577e-17,1.0065725796998708e-08,0.0005174319307387403,7.0,42.0,8.568,2.0
