dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
-3.060245653812981e-08,2.8891632478907914e-15,-9.440952050012633e-08,0.001053069188481476,7.0,99.0,0.20400000000000001,2.0
-3.1942937200607266e-08,2.825595768434543e-15,4.742140728741584e-08,0.0010531253721533607,7.0,98.0,0.40800000000000003,2.0
-3.320275954818022e-08,2.7622253428079563e-15,5.0301080742590325e-08,0.001053212756196214,7.0,97.0,0.6120000000000001,2.0
-3.4381923580868946e-08,2.6990481744022165e-15,5.357793034246755e-08,0.0010533298798103925,7.0,96.0,0.8160000000000001,2.0
-3.5480429298668375e-08,2.636060494695635e-15,5.733941907262979e-08,0.0010534752821962535,7.0,95.0,1.02,2.0
-3.649827670159878e-08,2.573258563253643e-15,6.17007335885355e-08,0.0010536475025541532,7.0,94.0,1.2240000000000002,2.0
-3.7435465789629766e-08,2.510638667728795e-15,6.681671428378612e-08,0.001053845080084448,7.0,93.0,1.428,2.0
-3.829199656278666e-08,2.4481971238607637e-15,7.290052596463293e-08,0.0010540665539874954,7.0,92.0,1.6320000000000001,2.0
-3.906786902104919e-08,2.3859302754763466e-15,8.025397437596363e-08,0.001054310463463651,7.0,91.0,1.836,2.0
-3.976308316443256e-08,2.3238344944894635e-15,8.931892651763961e-08,0.0010545753477132719,7.0,90.0,2.04,2.0
-4.03776389929165e-08,2.2619061809011537e-15,1.0076922342609935e-07,0.0010548597459367145,7.0,89.0,2.244,2.0
-4.091153650653649e-08,2.2001417627995805e-15,1.1568590698763814e-07,0.0010551621973343358,7.0,88.0,2.4480000000000004,2.0
-4.136477570524945e-08,2.138537696360029e-15,1.3591954670841607e-07,0.0010554812411064918,7.0,87.0,2.652,2.0
-4.173735658910859e-08,2.0770904658449046e-15,1.6492319702144425e-07,0.0010558154164535402,7.0,86.0,2.856,2.0
-4.202927915804043e-08,2.0157965836037347e-15,2.0996623339348827e-07,0.0010561632625758362,7.0,85.0,3.06,2.0
-4.224054341213873e-08,1.9546525900731687e-15,2.8941949404330935e-07,0.0010565233186737378,7.0,84.0,3.2640000000000002,2.0
-4.237114935129957e-08,1.89365505377698e-15,4.670349349203006e-07,0.0010568941239476003,7.0,83.0,3.4680000000000004,2.0
-4.242109697558887e-08,1.8328005713260606e-15,1.2183659046213597e-06,0.0010572742175977807,7.0,82.0,3.672,2.0
-4.239038628501167e-08,1.7720857674184274e-15,-1.9769924663536048e-06,0.0010576621388246363,7.0,81.0,3.8760000000000003,2.0
-4.227901727955027e-08,1.711507294839217e-15,-5.439437330721572e-07,0.0010580564268285234,7.0,80.0,4.08,2.0
-4.2086989959179274e-08,1.651061834460688e-15,-3.147753156256585e-07,0.0010584556208097981,7.0,79.0,4.284,2.0
-4.181430432394181e-08,1.5907460952422223e-15,-2.211914799470141e-07,0.0010588582599688175,7.0,78.0,4.488,2.0
-4.1460960373809977e-08,1.5305568142303224e-15,-1.7034190337613758e-07,0.0010592628835059382,7.0,77.0,4.692,2.0
-4.102695810879899e-08,1.4704907565586125e-15,-1.3840033224294105e-07,0.0010596680306215165,7.0,76.0,4.896000000000001,2.0
-4.0512297528908844e-08,1.4105447154478399e-15,-1.1647684600901111e-07,0.0010600722405159095,7.0,75.0,5.1000000000000005,2.0
-3.99169786341066e-08,1.3507155122058712e-15,-1.0049941932691859e-07,0.0010604740523894732,7.0,74.0,5.304,2.0
-3.92410014244404e-08,1.2909999962277e-15,-8.833954033399896e-08,0.0010608720054425644,7.0,73.0,5.508000000000001,2.0
-3.848436589988491e-08,1.2313950449954366e-15,-7.877630549699624e-08,0.0010612646388755403,7.0,72.0,5.712,2.0
-3.764707206045279e-08,1.1718975640783145e-15,-7.105926033980552e-08,0.001061650491888757,7.0,71.0,5.916,2.0
