dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
1.5438590321234519e-06,7.124815743478346e-15,4.614939314555646e-09,0.0021805201148283482,7.0,99.0,0.272,1.0
1.5002825360602838e-06,6.827979486719249e-15,6.8118431626261516e-09,0.0021272760472499158,7.0,98.0,0.544,1.0
1.4572511508904282e-06,6.541060691624514e-15,6.667663473118397e-09,0.0020755288308604235,7.0,97.0,0.8160000000000001,1.0
1.4147648766138283e-06,6.26378883441379e-15,6.526151373160942e-09,0.002025260033908455,7.0,96.0,1.088,1.0
1.3728237132305447e-06,5.995896554052777e-15,6.387335465944329e-09,0.001976451224642592,7.0,95.0,1.36,1.0
1.331427660740483e-06,5.7371196522532476e-15,6.251245861224473e-09,0.0019290839713114198,7.0,94.0,1.6320000000000001,1.0
1.2905767191437295e-06,5.487197093473028e-15,6.11791427593633e-09,0.0018831398421635204,7.0,93.0,1.9040000000000001,1.0
1.2502708884402549e-06,5.245871004916013e-15,5.987374142774112e-09,0.0018386004054474759,7.0,92.0,2.176,1.0
1.2105101686300395e-06,5.0128866765321516e-15,5.859660727872517e-09,0.001795447229411871,7.0,91.0,2.4480000000000004,1.0
1.1712945597131293e-06,4.787992561017455e-15,5.734811258221201e-09,0.0017536618823052869,7.0,90.0,2.72,1.0
1.132624061689471e-06,4.570940273813996e-15,5.612865059836262e-09,0.001713225932376308,7.0,89.0,2.992,1.0
1.0944986745591022e-06,4.361484593109911e-15,5.493863707871514e-09,0.0016741209478735167,7.0,88.0,3.2640000000000002,1.0
1.056918398322016e-06,4.159383459839398e-15,5.377851189690537e-09,0.0016363284970454962,7.0,87.0,3.5360000000000005,1.0
1.0198832329781815e-06,3.96439797768271e-15,5.264874082414457e-09,0.0015998301481408295,7.0,86.0,3.8080000000000003,1.0
9.833931785276482e-07,3.776292413066165e-15,5.154981746369946e-09,0.0015646074694080998,7.0,85.0,4.08,1.0
9.474482349703629e-07,3.594834195162142e-15,5.0482265360866254e-09,0.0015306420290958904,7.0,84.0,4.352,1.0
9.120484023063941e-07,3.419793915889081e-15,4.94466403089026e-09,0.0014979153954527834,7.0,83.0,4.6240000000000006,1.0
8.771936805356924e-07,3.250945329911483e-15,4.8443532870065695e-09,0.0014664091367273622,7.0,82.0,4.896000000000001,1.0
8.428840696582501e-07,3.0880653546399108e-15,4.747357113824376e-09,0.0014361048211682101,7.0,81.0,5.168,1.0
8.091195696740862e-07,2.930934070230986e-15,4.65374237683431e-09,0.0014069840170239103,7.0,80.0,5.44,1.0
