dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
3.8671534085720824e-07,4.193012300974557e-15,1.0842632442975142e-08,0.0017265678855511656,17.0,99.0,0.6188000000000001,3.0
3.845388144474295e-07,4.028737713802492e-15,7.547557724730925e-08,0.0017020357473705886,17.0,98.0,1.2376000000000003,3.0
3.822032353314011e-07,3.86977786861725e-15,6.806014152736185e-08,0.0016777467046820665,17.0,97.0,1.8564000000000005,3.0
3.7970860350908466e-07,3.715985853517277e-15,6.164918354852256e-08,0.0016537080744746166,17.0,96.0,2.4752000000000005,3.0
3.770549189804935e-07,3.567215980401889e-15,5.6061627338336676e-08,0.0016299271737372552,17.0,95.0,3.0940000000000003,3.0
3.7424218174562253e-07,3.423323784971265e-15,5.1157354354583324e-08,0.001606411319458998,17.0,94.0,3.712800000000001,3.0
3.71270391804492e-07,3.2841660267264412e-15,4.6826243106497916e-08,0.0015831678286288605,17.0,93.0,4.331600000000001,3.0
3.681395491570783e-07,3.1496006889693276e-15,4.29805496192135e-08,0.0015602040182358596,17.0,92.0,4.950400000000001,3.0
3.6484965380337825e-07,3.0194869788026762e-15,3.954949813838783e-08,0.0015375272052690118,17.0,91.0,5.5692,3.0
3.6140070574341843e-07,2.893685327130105e-15,3.6475368571957296e-08,0.001515144706717333,17.0,90.0,6.188000000000001,3.0
3.5779270497717733e-07,2.7720573886560875e-15,3.371061880364625e-08,0.0014930638395698388,17.0,89.0,6.8068,3.0
3.5402565150465974e-07,2.6544660418859627e-15,3.121573601967919e-08,0.0014712919208155462,17.0,88.0,7.425600000000002,3.0
3.500995453258725e-07,2.5407753891259215e-15,2.895761030975481e-08,0.0014498362674434707,17.0,87.0,8.044400000000001,3.0
3.4601438644079715e-07,2.4308507564830178e-15,2.690828820501946e-08,0.0014287041964426293,17.0,86.0,8.663200000000002,3.0
3.4177017484946887e-07,2.3245586938651667e-15,2.5044006485215245e-08,0.001407903024802037,17.0,85.0,9.282000000000002,3.0
3.373669105518374e-07,2.2217669749811363e-15,2.3344435386111588e-08,0.0013874400695107114,17.0,84.0,9.900800000000002,3.0
3.328045935479496e-07,2.1223445973405634e-15,2.1792080111015903e-08,0.0013673226475576677,17.0,83.0,10.519600000000002,3.0
3.2808322383779044e-07,2.026161782253937e-15,2.037180330946466e-08,0.0013475580759319218,17.0,82.0,11.1384,3.0
3.2320280142134323e-07,1.9330899748325986e-15,1.9070440933080496e-08,0.0013281536716224904,17.0,81.0,11.757200000000001,3.0
3.181633262986279e-07,1.843001843988761e-15,1.7876490834882244e-08,0.0013091167516183896,17.0,80.0,12.376000000000001,3.0
3.1296479846963123e-07,1.7557712824354902e-15,1.6779858533546884e-08,0.0012904546329086358,17.0,79.0,12.9948,3.0
3.0760721793436316e-07,1.6712734066867178e-15,1.5771648264088026e-08,0.001272174632482245,17.0,78.0,13.6136,3.0
3.020905846928237e-07,1.5893845570572234e-15,1.4843990173731858e-08,0.0012542840673282333,17.0,77.0,14.2324,3.0
2.964148987450062e-07,1.509982297662653e-15,1.3989896573665011e-08,0.0012367902544356167,17.0,76.0,14.851200000000004,3.0
2.9058016009090733e-07,1.432945416419511e-15,1.3203141701817933e-08,0.001219700510793412,17.0,75.0,15.470000000000004,3.0
2.845863687305404e-07,1.358153925045161e-15,1.2478160629496998e-08,0.0012030221533906346,17.0,74.0,16.088800000000003,3.0
2.784335246639038e-07,1.2854890590578254e-15,1.1809963847671063e-08,0.0011867624992163007,17.0,73.0,16.707600000000003,3.0
2.7212162789097903e-07,1.2148332777765836e-15,1.1194064767396668e-08,0.0011709288652594272,17.0,72.0,17.326400000000003,3.0
2.656506784117863e-07,1.1460702643213777e-15,1.0626417912288246e-08,0.0011555285685090299,17.0,71.0,17.945200000000003,3.0
2.5902067622631716e-07,1.079084925613005e-15,1.0103366007206347e-08,0.0011405689259541246,17.0,70.0,18.564000000000004,3.0
2.5223162133457334e-07,1.0137633923731248e-15,9.621594504901952e-09,0.0011260572545837278,17.0,69.0,19.182800000000004,3.0
2.452835137365548e-07,9.499930191242563e-16,9.178092358134244e-09,0.0011120008713868558,17.0,68.0,19.801600000000004,3.0
2.381763534322581e-07,8.876623841897728e-16,8.770118059219956e-09,0.0010984070933525245,17.0,67.0,20.4204,3.0
2.3091014042168844e-07,8.26661289693911e-16,8.395170139813915e-09,0.0010852832374697505,17.0,66.0,21.039200000000005,3.0
2.234848747048407e-07,7.668807615617694e-16,8.050961462093e-09,0.0010726366207275497,17.0,65.0,21.658,3.0
2.1590055628172996e-07,7.082130495192987e-16,7.735396744907229e-09,0.0010604745601149376,17.0,64.0,22.2768,3.0
2.0815718515232774e-07,6.505516270933135e-16,7.446552859521357e-09,0.0010488043726209315,17.0,63.0,22.895600000000005,3.0
2.0025476131665755e-07,5.937911916114849e-16,7.182661505147531e-09,0.001037633375234547,17.0,62.0,23.514400000000002,3.0
1.921932847747143e-07,5.378276642023453e-16,6.942093935021171e-09,0.0010269688849448002,17.0,61.0,24.133200000000002,3.0
1.839727555264913e-07,4.825581897952843e-16,6.723347455884088e-09,0.0010168182187407075,17.0,60.0,24.752000000000002,3.0
1.7559317357199692e-07,4.278811371205522e-16,6.525033464874252e-09,0.001007188693611285,17.0,59.0,25.370800000000006,3.0
1.6705453891122616e-07,3.7369609870925726e-16,6.345866823444086e-09,0.0009980876265455489,17.0,58.0,25.9896,3.0
1.5835685154417733e-07,3.1990389089336823e-16,6.184656397248847e-09,0.0009895223345325152,17.0,57.0,26.608400000000003,3.0
1.4950011147085382e-07,2.6640655380571173e-16,6.040296615319042e-09,0.0009815001345612005,17.0,56.0,27.2272,3.0
1.4048431869126226e-07,2.1310735137997382e-16,5.911759922697831e-09,0.0009740283436206205,17.0,55.0,27.846000000000004,3.0
1.3130947320539265e-07,1.5991077135069968e-16,5.798090018104766e-09,0.0009671142786997913,17.0,54.0,28.4648,3.0
1.219755750132416e-07,1.0672252525329392e-16,5.6983957830322455e-09,0.0009607652567877296,17.0,53.0,29.083600000000004,3.0
1.1248262411481754e-07,5.3449548424019815e-17,5.611845821104791e-09,0.0009549885948734514,17.0,52.0,29.702400000000008,3.0
1.0283062051011875e-07,0.0,5.537663537340527e-09,0.0009497916099459727,17.0,51.0,30.321200000000005,3.0
6.280357329133471e-07,1.1702235468362733e-14,1.8633072698074238e-08,0.002399573370571352,137.0,99.0,0.6188000000000001,3.0
