dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
6.496889735268397e-07,5.128044533025112e-15,7.893076136397233e-09,0.0015976685925708062,17.0,1.0,0.6188000000000001,3.0
6.283854020056988e-07,4.955742500703791e-15,8.087941129980732e-09,0.0015617064458647433,17.0,2.0,1.2376000000000003,3.0
6.073628192479607e-07,4.787182415835933e-15,8.018048344027219e-09,0.0015268918830817744,17.0,3.0,1.8564000000000005,3.0
5.866212252535921e-07,4.622305690295215e-15,7.949086535272192e-09,0.0014932104799393153,17.0,4.0,2.4752000000000005,3.0
5.661606200226129e-07,4.461053401267882e-15,7.881110417163166e-09,0.0014606478121547812,17.0,5.0,3.0940000000000003,3.0
5.45981003555005e-07,4.303366291252795e-15,7.814177750513968e-09,0.001429189455445588,17.0,6.0,3.712800000000001,3.0
5.26082375850783e-07,4.149184768061392e-15,7.74834955873315e-09,0.001398820985529151,17.0,7.0,4.331600000000001,3.0
5.064647369099557e-07,3.998448904817723e-15,7.683690361431005e-09,0.0013695279781228851,17.0,8.0,4.950400000000001,3.0
4.87128086732491e-07,3.851098439958399e-15,7.620268428450423e-09,0.0013412960089442072,17.0,9.0,5.5692,3.0
4.680724253184193e-07,3.7070727772326294e-15,7.558156056415515e-09,0.0013141106537105317,17.0,10.0,6.188000000000001,3.0
4.4929775266772193e-07,3.5663109857022384e-15,7.497429869977644e-09,0.001287957488139275,17.0,11.0,6.8068,3.0
4.308040687804158e-07,3.428751799741609e-15,7.438171150694794e-09,0.0012628220879478517,17.0,12.0,7.425600000000002,3.0
4.1259137365648576e-07,3.29433361903774e-15,7.380466196200356e-09,0.001238690028853678,17.0,13.0,8.044400000000001,3.0
3.9465966729593354e-07,3.162994508590198e-15,7.324406713265933e-09,0.0012155468865741694,17.0,14.0,8.663200000000002,3.0
3.7700894969877413e-07,3.0346721987111575e-15,7.270090248324627e-09,0.0011933782368267407,17.0,15.0,9.282000000000002,3.0
3.596392208649791e-07,2.9093040850253708e-15,7.217620659792179e-09,0.0011721696553288086,17.0,16.0,9.900800000000002,3.0
3.42550480794582e-07,2.7868272284701964e-15,7.167108637069242e-09,0.0011519067177977874,17.0,17.0,10.519600000000002,3.0
3.2574272948756773e-07,2.667178355295559e-15,7.1186722714480584e-09,0.001132574999951093,17.0,18.0,11.1384,3.0
3.092159669439245e-07,2.550293857064007e-15,7.072437685414052e-09,0.0011141600775061416,17.0,19.0,11.757200000000001,3.0
2.929701931636641e-07,2.4361097906506443e-15,7.028539727181441e-09,0.001096647526180348,17.0,20.0,12.376000000000001,3.0
2.770054081467899e-07,2.3245618782431856e-15,6.9871227385496624e-09,0.0010800229216911283,17.0,21.0,12.9948,3.0
2.6132161189329845e-07,2.2155855073419432e-15,6.948341405352203e-09,0.0010642718397558975,17.0,22.0,13.6136,3.0
2.459188044031815e-07,2.1091157307598e-15,6.912361700972933e-09,0.0010493798560920714,17.0,23.0,14.2324,3.0
2.3079698567645734e-07,2.0050872666222354e-15,6.87936193506402e-09,0.0010353325464170654,17.0,24.0,14.851200000000004,3.0
2.15956155713106e-07,1.9034344983673295e-15,6.849533921346188e-09,0.0010221154864482947,17.0,25.0,15.470000000000004,3.0
2.013963145131408e-07,1.8040914747457464e-15,6.823084280742052e-09,0.0010097142519031755,17.0,26.0,16.088800000000003,3.0
1.8711746207655508e-07,1.7069919098207361e-15,6.800235898244788e-09,0.0009981144184991228,17.0,27.0,16.707600000000003,3.0
1.7311959840335047e-07,1.612069182968141e-15,6.781229555357142e-09,0.0009873015619535524,17.0,28.0,17.326400000000003,3.0
1.5940272349353372e-07,1.5192563388764008e-15,6.766325763116552e-09,0.0009772612579838796,17.0,29.0,17.945200000000003,3.0
1.459668373470914e-07,1.428486087546542e-15,6.7558068251340375e-09,0.0009679790823075203,17.0,30.0,18.564000000000004,3.0
1.3281193996403358e-07,1.3396908042921775e-15,6.749979165076863e-09,0.0009594406106418896,17.0,31.0,19.182800000000004,3.0
1.1993803134435686e-07,1.2528025297395178e-15,6.749175958873748e-09,0.0009516314187044034,17.0,32.0,19.801600000000004,3.0
1.0734511148806633e-07,1.167752969827352e-15,6.7537601193960686e-09,0.0009445370822124767,17.0,33.0,20.4204,3.0
9.503318039515358e-08,1.0844734958070787e-15,6.764127689783158e-09,0.0009381431768835253,17.0,34.0,21.039200000000005,3.0
8.300223806561696e-08,1.002895144242668e-15,6.780711712342883e-09,0.0009324352784349651,17.0,35.0,21.658,3.0
7.125228449947485e-08,9.229486170106926e-16,6.803986652538263e-09,0.000927398962584211,17.0,36.0,22.2768,3.0
5.978331969670553e-08,8.445642813003122e-16,6.834473473268796e-09,0.0009230198050486789,17.0,37.0,22.895600000000005,3.0
4.859534365731733e-08,7.676721696132719e-16,6.8727454739208685e-09,0.0009192833815457848,17.0,38.0,23.514400000000002,3.0
3.768835638131697e-08,6.922019797639154e-16,6.919435031836927e-09,0.0009161752677929427,17.0,39.0,24.133200000000002,3.0
2.7062357868694398e-08,6.1808307487917305e-16,6.975241413472515e-09,0.0009136810395075697,17.0,40.0,24.752000000000002,3.0
1.6717348119456307e-08,5.452444833985666e-16,7.040939858560409e-09,0.0009117862724070803,17.0,41.0,25.370800000000006,3.0
6.653327133597688e-09,4.736148990742061e-16,7.117392185987114e-09,0.0009104765422088906,17.0,42.0,25.9896,3.0
-3.1297050888781233e-09,4.0312268097079564e-16,7.205559227481604e-09,0.000909737424630416,17.0,43.0,26.608400000000003,3.0
-1.2631748547974468e-08,3.336958534656274e-16,7.306515467334096e-09,0.0009095544953890717,17.0,44.0,27.2272,3.0
-2.1852803243689672e-08,2.652621062485844e-16,7.42146635881495e-09,0.0009099133302022739,17.0,45.0,27.846000000000004,3.0
-3.079286917601204e-08,1.9774879432214075e-16,7.551768906127704e-09,0.0009107995047874372,17.0,46.0,28.4648,3.0
-3.945194634497165e-08,1.3108293800135995e-16,7.69895625364784e-09,0.0009121985948619783,17.0,47.0,29.083600000000004,3.0
-4.783003475053675e-08,6.519122291389808e-17,7.864767223474709e-09,0.0009140961761433116,17.0,48.0,29.702400000000008,3.0
-5.592713439271905e-08,0.0,8.051182002785379e-09,0.0009164778243488532,17.0,49.0,30.321200000000005,3.0
9.496334209069924e-07,1.509012384587874e-14,1.5890472590429898e-08,0.0025150729935203954,137.0,1.0,0.6188000000000001,3.0
9.22322138271594e-07,1.4537998287521427e-14,2.0216024480728717e-08,0.0024545411875092874,137.0,2.0,1.2376000000000003,3.0
