dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
8.36642284132103e-07,5.463591935813254e-15,6.530379876127049e-09,0.001657378100056466,7.0,99.0,0.272,1.0
8.173832454110179e-07,5.242955603756679e-15,1.1456248427135595e-08,0.0016253171922285085,7.0,98.0,0.544,1.0
7.982719326311947e-07,5.029341873209844e-15,1.1177344696715928e-08,0.0015940377229351225,7.0,97.0,0.8160000000000001,1.0
7.793083457926831e-07,4.822568269297702e-15,1.0903718039892195e-08,0.0015635328306080598,7.0,96.0,1.088,1.0
7.604924848954449e-07,4.622454175213554e-15,1.0635393999618743e-08,0.001533795653679071,7.0,95.0,1.36,1.0
7.418243499394763e-07,4.428820832219046e-15,1.0372398927435392e-08,0.0015048193305799086,7.0,94.0,1.6320000000000001,1.0
7.233039409248155e-07,4.2414913396441685e-15,1.0114760015644738e-08,0.0014765969997423227,7.0,93.0,1.9040000000000001,1.0
7.049312578514262e-07,4.060290654887261e-15,9.8625053310453e-09,0.0014491217995980658,7.0,92.0,2.176,1.0
6.867063007193274e-07,3.885045593415005e-15,9.615663850512133e-09,0.0014223868685788884,7.0,91.0,2.4480000000000004,1.0
6.686290695285116e-07,3.715584828762432e-15,9.374265498063041e-09,0.0013963853451165423,7.0,90.0,2.72,1.0
6.506995642789883e-07,3.5517388925329123e-15,9.138341183947363e-09,0.0013711103676427785,7.0,89.0,2.992,1.0
6.329177849707365e-07,3.3933401743981654e-15,8.907922845563662e-09,0.0013465550745893487,7.0,88.0,3.2640000000000002,1.0
6.15283731603781e-07,3.240222922098259e-15,8.683043490547258e-09,0.0013227126043880042,7.0,87.0,3.5360000000000005,1.0
5.977974041780951e-07,3.092223241441604e-15,8.463737241889685e-09,0.0012995760954704963,7.0,86.0,3.8080000000000003,1.0
5.804588026937359e-07,2.949179096304959e-15,8.250039385568824e-09,0.0012771386862685755,7.0,85.0,4.08,1.0
