dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
9.220083065502652e-08,6.953642672733687e-16,7.5418438460181e-09,0.0005501484725032711,7.0,1.0,0.20400000000000001,2.0
8.916399584846369e-08,6.794243915928648e-16,5.248845161434728e-09,0.0005483987797740761,7.0,2.0,0.40800000000000003,2.0
8.617342109195294e-08,6.635692438504658e-16,5.301705870378567e-09,0.0005467034272598473,7.0,3.0,0.6120000000000001,2.0
8.322910638547907e-08,6.477976948823645e-16,5.356611143986505e-09,0.0005450616976140989,7.0,4.0,0.8160000000000001,2.0
8.033105172904208e-08,6.321085831816019e-16,5.4136700513618135e-09,0.0005434728734903437,7.0,5.0,1.02,2.0
7.747925712262677e-08,6.165007148980578e-16,5.4729987385603155e-09,0.0005419362375420957,7.0,6.0,1.2240000000000002,2.0
7.467372256627621e-08,6.009728638384545e-16,5.534721012241568e-09,0.000540451072422868,7.0,7.0,1.428,2.0
7.191444805993466e-08,5.855237714663557e-16,5.598968981372734e-09,0.0005390166607861744,7.0,8.0,1.6320000000000001,2.0
6.92014336036452e-08,5.701521469021695e-16,5.665883765768668e-09,0.000537632285285528,7.0,9.0,1.836,2.0
6.653467919739262e-08,5.548566669231445e-16,5.735616276910455e-09,0.0005362972285744424,7.0,10.0,2.04,2.0
6.391418484117691e-08,5.396359759633731e-16,5.808328082702621e-09,0.0005350107733064311,7.0,11.0,2.244,2.0
6.133995053500063e-08,5.244886861137892e-16,5.884192364790369e-09,0.0005337722021350076,7.0,12.0,2.4480000000000004,2.0
5.8811976278851084e-08,5.094133771221678e-16,5.963394981159012e-09,0.0005325807977136852,7.0,13.0,2.652,2.0
5.633026207274095e-08,4.944085963931292e-16,6.0461356477292646e-09,0.0005314358426959777,7.0,14.0,2.856,2.0
5.389480791668291e-08,4.794728589881319e-16,6.132629254320208e-09,0.0005303366197353982,7.0,15.0,3.06,2.0
5.150561381063894e-08,4.646046476254807e-16,6.223107333572833e-09,0.0005292824114854605,7.0,16.0,3.2640000000000002,2.0
4.916267975465213e-08,4.498024126803189e-16,6.317819704459107e-09,0.0005282725005996776,7.0,17.0,3.4680000000000004,2.0
4.686600574870219e-08,4.350645721846344e-16,6.417036313165715e-09,0.0005273061697315632,7.0,18.0,3.672,2.0
4.4615591792779004e-08,4.2038951182725784e-16,6.521049302396631e-09,0.0005263827015346309,7.0,19.0,3.8760000000000003,2.0
4.2411437886892695e-08,4.057755849538613e-16,6.630175340464779e-09,0.000525501378662394,7.0,20.0,4.08,2.0
4.02535440310382e-08,3.912211125669578e-16,6.744758250002123e-09,0.0005246614837683662,7.0,21.0,4.284,2.0
