dI/dz, Integral_trapz, Conc.(mol/cm^3), D(cm^2/sec), Time(sec), Position(element), depth(μm), crystal
1.9919757071665786e-07,5.3644063007904905e-15,2.693007892360754e-08,0.00125815443639681,7.0,1.0,0.272,1.0
2.0403664585219598e-07,5.217787366180844e-15,-3.02989580659491e-08,0.0012501357536701249,7.0,2.0,0.544,1.0
2.0849408922320842e-07,5.072956183032701e-15,-3.249198499974365e-08,0.0012420014873566131,7.0,3.0,0.8160000000000001,1.0
2.1256990082969716e-07,4.92991862836904e-15,-3.5094250783314805e-08,0.0012337646764856815,7.0,4.0,1.088,1.0
2.1626408067165076e-07,4.788678292595116e-15,-3.8233205154200394e-08,0.0012254383600867368,7.0,5.0,1.36,1.0
2.195766287490692e-07,4.649236479498452e-15,-4.209503072490802e-08,0.0012170355771891855,7.0,6.0,1.6320000000000001,1.0
2.2250754506196206e-07,4.511592206248841e-15,-4.696288073600918e-08,0.001208569366822434,7.0,7.0,1.9040000000000001,1.0
2.2505682961031214e-07,4.375742203398352e-15,-5.328946230753746e-08,0.0012000527680158897,7.0,8.0,2.176,1.0
2.2722448239413658e-07,4.241680914881326e-15,-6.184629268922791e-08,0.0011914988197989584,7.0,9.0,2.4480000000000004,1.0
2.290105034134297e-07,4.1094004980143685e-15,-7.406431135917548e-08,0.001182920561201047,7.0,10.0,2.72,1.0
2.3041489266819906e-07,3.978890823496365e-15,-9.292984411179964e-08,0.0011743310312515621,7.0,11.0,2.992,1.0
2.3143765015843715e-07,3.850139475408466e-15,-1.2588648757578532e-07,0.00116574326897991,7.0,12.0,3.2640000000000002,1.0
2.3207877588413625e-07,3.723131751214101e-15,-1.9810111980122733e-07,0.0011571703134154979,7.0,13.0,3.5360000000000005,1.0
2.3233826984529451e-07,3.597850661758966e-15,-4.82789999797819e-07,0.001148625203587732,7.0,14.0,3.8080000000000003,1.0
2.3221613204194806e-07,3.4742769312710323e-15,1.011756615086694e-06,0.0011401209785260188,7.0,15.0,4.08,1.0
2.3171236247402846e-07,3.3523889973605347e-15,2.4195176063106315e-07,0.0011316706772597658,7.0,16.0,4.352,1.0
2.3082696114162123e-07,3.232163011019992e-15,1.357869950496608e-07,0.0011232873388183785,7.0,17.0,4.6240000000000006,1.0
2.2955992804466934e-07,3.1135728366241874e-15,9.359674556339358e-08,0.0011149840022312636,7.0,18.0,4.896000000000001,1.0
2.2791126318317856e-07,2.996590051930172e-15,7.095607326053847e-08,0.0011067737065278283,7.0,19.0,5.168,1.0
2.2588096655715452e-07,2.8811839480772775e-15,5.6841991644785396e-08,0.0010986694907374791,7.0,20.0,5.44,1.0
2.2346903816660675e-07,2.7673215295871026e-15,4.720804271652355e-08,0.0010906843938896223,7.0,21.0,5.712,1.0
2.2067547801152383e-07,2.6549675143635193e-15,4.021893533208989e-08,0.001082831455013665,7.0,22.0,5.984,1.0
2.1750028609191908e-07,2.5440843336926706e-15,3.492172551404435e-08,0.0010751237131390128,7.0,23.0,6.256,1.0
2.1394346240776778e-07,2.43463213224297e-15,3.077245631752965e-08,0.0010675742072950732,7.0,24.0,6.5280000000000005,1.0
2.1000500695909276e-07,2.3265687680651026e-15,2.743800598638796e-08,0.0010601959765112526,7.0,25.0,6.800000000000001,1.0
2.0568491974588454e-07,2.219849812592031e-15,2.4702963205647653e-08,0.0010530020598169577,7.0,26.0,7.072000000000001,1.0
2.0098320076814684e-07,2.11442855063898e-15,2.2421855166634407e-08,0.0010460054962415952,7.0,27.0,7.344,1.0
1.958998500258816e-07,2.0102559804034522e-15,2.0492894454319402e-08,0.001039219324814571,7.0,28.0,7.6160000000000005,1.0
1.9043486751908124e-07,1.9072808134652225e-15,1.8842725811124223e-08,0.001032656584565292,7.0,29.0,7.888000000000001,1.0
1.8458825324774388e-07,1.805449474786336e-15,1.7417146737062484e-08,0.0010263303145231658,7.0,30.0,8.16,1.0
1.7836000721187702e-07,1.7047061027111068e-15,1.6175239625261157e-08,0.0010202535537175979,7.0,31.0,8.432,1.0
1.7175012941149406e-07,1.6049925489661266e-15,1.508553664020885e-08,0.0010144393411779947,7.0,32.0,8.704,1.0
1.6475861984656265e-07,1.5062483786602527e-15,1.4123440637364355e-08,0.0010089007159337637,7.0,33.0,8.976,1.0
1.5738547851709801e-07,1.4084108702846194e-15,1.326944703808319e-08,0.0010036507170143112,7.0,34.0,9.248000000000001,1.0
1.4963070542310965e-07,1.3114150157126296e-15,1.2507890739857071e-08,0.000998702383449044,7.0,35.0,9.520000000000001,1.0
1.4149430056460327e-07,1.2151935201999576e-15,1.1826045678156634e-08,0.0009940687542673676,7.0,36.0,9.792000000000002,1.0
1.32976263941537e-07,1.1196768023845509e-15,1.1213466440934755e-08,0.0009897628684986902,7.0,37.0,10.064000000000002,1.0
1.2407659555395652e-07,1.0247929942866284e-15,1.066149927904427e-08,0.0009857977651724175,7.0,38.0,10.336,1.0
1.147952954018485e-07,9.304679413086803e-16,1.01629137547636e-08,0.0009821864833179559,7.0,39.0,10.608,1.0
1.0513236348520155e-07,8.366252022354693e-16,9.711621677841083e-09,0.0009789420619647124,7.0,40.0,10.88,1.0
